FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
30/04/2015,19,0,0,2,-99,1,2,1,1,2,2,1,-99,2,0,0,1,1,1,1,1,1,1,1,-99,1,3,1,-99,0,1,-99,2
30/04/2015,20,0,1,2,-99,1,2,1,1,2,3,1,-99,2,1,1,-99,1,1,0,1,2,1,2,-99,1,2,1,-99,0,1,-99,3
30/04/2015,21,0,1,1,-99,3,2,1,1,2,3,2,-99,3,0,1,-99,1,1,1,1,2,1,2,-99,1,5,1,-99,0,1,-99,2
30/04/2015,22,0,1,1,-99,5,2,1,2,1,2,3,-99,4,1,1,2,1,0,1,2,2,1,1,-99,1,4,1,-99,1,1,-99,2
30/04/2015,23,0,3,1,-99,4,2,1,6,1,3,4,-99,4,1,1,3,2,0,1,3,2,2,1,-99,2,4,1,-99,1,3,-99,2
30/04/2015,24,0,4,3,-99,3,3,1,7,1,4,4,-99,4,0,1,2,5,1,1,3,-99,4,1,-99,1,2,1,-99,2,2,-99,3
01/05/2015,1,0,3,4,-99,5,2,1,1,1,4,7,-99,4,1,1,3,4,0,1,1,2,3,2,-99,2,2,1,-99,1,2,-99,3
01/05/2015,2,1,3,3,-99,3,2,1,1,1,4,7,-99,6,1,1,9,3,1,0,1,3,1,2,-99,2,6,1,-99,1,2,-99,4
01/05/2015,3,1,1,3,-99,2,2,1,1,1,3,4,-99,3,1,1,7,2,1,1,1,2,1,2,-99,2,4,3,-99,1,2,-99,4
01/05/2015,4,0,1,2,-99,2,2,1,1,1,2,3,-99,3,1,1,4,2,1,1,1,2,1,2,-99,1,3,3,-99,1,2,-99,4
01/05/2015,5,0,1,1,-99,2,2,1,1,1,2,2,-99,3,1,1,4,2,1,1,1,2,1,2,-99,2,3,3,-99,1,2,-99,6
01/05/2015,6,0,1,1,-99,3,2,1,1,1,2,2,-99,3,1,1,4,-99,2,2,1,3,1,5,-99,2,3,2,-99,1,2,-99,7
01/05/2015,7,1,1,2,-99,6,2,1,2,1,3,2,-99,4,1,1,3,2,2,2,1,3,1,4,-99,1,5,2,-99,1,2,-99,7
01/05/2015,8,1,1,2,-99,6,3,1,1,1,5,3,-99,3,2,3,3,2,2,2,1,4,2,3,-99,1,7,3,-99,1,3,-99,8
01/05/2015,9,1,1,2,-99,6,3,1,1,2,5,3,-99,3,2,3,4,2,2,1,2,5,1,3,-99,2,6,3,-99,1,2,-99,5
01/05/2015,10,2,1,2,-99,3,3,1,1,3,4,4,-99,5,2,2,5,3,2,2,2,5,1,3,-99,2,6,3,-99,1,3,-99,5
01/05/2015,11,1,2,1,-99,1,3,3,1,2,3,2,-99,3,1,1,2,2,1,2,2,3,1,2,-99,2,2,2,-99,2,3,-99,3
01/05/2015,12,0,1,1,-99,1,2,2,2,1,2,2,-99,2,1,1,2,1,1,1,1,2,1,2,-99,2,3,1,-99,1,2,-99,2
01/05/2015,13,0,1,1,-99,1,2,1,1,1,2,1,-99,2,1,1,1,1,0,1,1,2,1,1,-99,1,2,1,-99,1,2,-99,2
01/05/2015,14,0,1,1,-99,1,2,1,1,1,2,1,-99,2,1,1,1,1,1,1,1,2,1,1,-99,1,2,1,-99,1,2,-99,2
01/05/2015,15,1,1,1,-99,1,2,1,1,9,2,2,-99,2,1,1,1,1,1,1,1,2,1,1,-99,2,2,1,-99,1,2,-99,2
01/05/2015,16,9,1,1,-99,1,2,1,1,16,2,2,-99,2,3,1,2,1,1,1,1,2,1,1,-99,2,2,2,-99,1,2,-99,2
01/05/2015,17,7,1,9,-99,2,2,1,1,10,3,2,-99,1,4,3,2,1,1,1,1,4,1,1,-99,2,6,9,-99,1,1,-99,4
01/05/2015,18,7,1,8,-99,5,2,1,1,18,7,2,-99,2,8,7,2,2,3,2,1,7,0,3,-99,1,10,13,-99,1,1,-99,8
01/05/2015,19,5,1,9,-99,12,4,1,2,12,8,7,-99,5,9,12,8,4,5,2,3,10,2,8,-99,1,15,15,-99,0,1,-99,13
01/05/2015,20,1,1,4,-99,14,6,1,1,10,9,14,-99,7,6,12,14,12,2,1,7,8,1,13,-99,1,15,10,-99,0,1,-99,13
01/05/2015,21,0,4,3,-99,9,13,1,4,2,5,9,-99,9,0,3,8,10,1,1,7,2,4,5,-99,1,7,1,-99,1,1,-99,2
01/05/2015,22,0,3,1,-99,1,2,1,3,2,3,2,-99,2,0,0,2,2,1,1,3,1,3,1,-99,1,2,1,-99,1,1,-99,2
01/05/2015,23,0,2,7,-99,2,2,1,1,2,4,2,-99,2,0,1,1,1,0,1,1,2,1,1,-99,1,2,1,-99,1,1,-99,1
01/05/2015,24,0,1,25,-99,4,2,1,2,2,26,5,-99,3,0,1,2,6,1,1,1,1,1,1,-99,1,17,2,-99,2,1,-99,1
02/05/2015,1,0,-99,13,-99,14,10,1,9,2,23,15,-99,14,0,1,5,17,0,1,7,1,14,1,-99,2,12,2,-99,7,5,-99,2
02/05/2015,2,0,-99,16,-99,10,10,1,14,1,22,9,-99,9,1,1,5,10,0,1,11,1,10,1,-99,5,15,3,-99,9,6,-99,1
02/05/2015,3,1,-99,19,-99,24,10,1,9,2,20,12,-99,10,3,1,9,11,1,1,7,1,7,1,-99,2,45,8,-99,6,5,-99,1
02/05/2015,4,2,-99,16,-99,60,11,1,6,2,17,39,-99,20,6,1,32,15,2,3,8,4,4,8,-99,1,65,11,-99,8,5,-99,2
02/05/2015,5,1,-99,13,-99,47,20,2,5,1,15,45,-99,45,36,3,55,16,2,5,12,18,3,24,-99,1,34,19,-99,5,4,-99,4
02/05/2015,6,1,-99,12,-99,31,20,2,4,1,12,33,-99,27,31,5,38,18,1,15,19,24,3,24,-99,3,26,28,-99,3,4,-99,7
02/05/2015,7,0,-99,13,-99,31,26,2,6,1,11,29,-99,18,12,7,26,18,1,13,19,8,5,11,-99,4,26,25,-99,5,13,-99,21
02/05/2015,8,1,-99,20,-99,29,19,2,10,3,-99,25,-99,18,8,15,15,24,1,13,20,5,14,9,-99,6,30,24,-99,15,14,-99,13
02/05/2015,9,1,-99,21,-99,19,13,2,13,11,-99,19,-99,21,10,14,20,23,1,18,11,16,16,15,-99,4,23,18,-99,13,18,-99,15
02/05/2015,10,3,-99,18,-99,14,14,2,14,13,-99,17,-99,17,14,13,19,16,1,14,13,25,12,18,-99,4,18,13,-99,7,17,-99,19
02/05/2015,11,2,-99,15,-99,13,12,2,7,10,-99,14,-99,12,11,9,15,13,1,7,11,11,7,13,-99,4,10,11,-99,4,8,-99,12
02/05/2015,12,3,-99,9,-99,9,7,1,9,6,-99,8,-99,5,4,7,10,10,1,4,8,4,6,9,-99,3,7,9,-99,2,3,-99,7
02/05/2015,13,2,-99,5,-99,6,5,1,6,4,-99,5,-99,4,3,5,6,6,2,3,6,3,7,6,-99,2,7,8,-99,2,3,-99,5
02/05/2015,14,2,-99,4,-99,5,3,1,5,3,-99,5,-99,3,2,4,5,4,1,2,3,2,6,4,-99,1,6,7,-99,2,2,-99,4
02/05/2015,15,2,-99,3,-99,4,2,1,3,2,-99,3,-99,3,2,3,3,3,1,2,1,2,3,4,-99,2,5,3,-99,1,2,-99,4
02/05/2015,16,2,-99,3,-99,4,2,1,2,2,-99,2,-99,2,1,2,2,1,1,1,1,3,1,2,-99,2,3,3,-99,1,1,-99,4
02/05/2015,17,1,-99,2,-99,4,2,1,2,3,-99,2,-99,2,1,2,2,2,1,1,2,2,2,1,-99,2,3,3,-99,1,1,-99,3
02/05/2015,18,1,-99,2,-99,2,3,1,2,-99,-99,3,-99,2,2,2,3,2,1,1,1,2,1,3,-99,2,3,3,-99,1,2,-99,3
02/05/2015,19,1,-99,1,-99,3,2,1,1,-99,-99,2,-99,2,2,2,3,1,1,1,1,3,1,2,-99,2,3,3,-99,1,2,-99,3
02/05/2015,20,3,-99,1,-99,2,1,1,1,-99,-99,2,-99,2,2,2,2,1,1,1,1,2,1,2,-99,1,2,3,-99,0,1,-99,2
02/05/2015,21,3,-99,1,-99,1,1,1,2,-99,-99,2,-99,1,3,2,1,1,1,0,1,2,1,2,-99,1,2,2,-99,1,1,-99,3
02/05/2015,22,1,-99,2,-99,1,1,1,2,-99,-99,1,-99,2,5,1,1,1,1,1,1,3,1,2,-99,1,3,2,-99,0,1,-99,2
02/05/2015,23,1,-99,1,-99,1,1,1,2,-99,-99,2,-99,2,2,1,1,1,1,1,1,2,0,2,-99,1,2,2,-99,0,1,-99,2
02/05/2015,24,1,-99,1,-99,2,2,0,1,-99,-99,1,-99,2,2,1,2,-99,1,0,1,2,0,2,-99,1,2,2,-99,0,1,-99,3
03/05/2015,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
03/05/2015,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
03/05/2015,3,0,-99,1,-99,2,1,1,1,1,-99,2,-99,2,2,3,2,1,1,1,0,1,1,2,-99,1,0,1,-99,0,1,-99,2
03/05/2015,4,0,-99,1,-99,1,1,1,1,1,-99,2,-99,3,2,2,2,1,0,1,0,2,0,2,-99,1,2,1,-99,0,1,-99,3
03/05/2015,5,0,-99,1,-99,1,1,1,1,1,-99,2,-99,3,2,2,2,1,1,2,0,2,0,2,-99,1,2,1,-99,0,2,-99,3
03/05/2015,6,1,-99,1,-99,2,1,0,1,1,-99,2,-99,3,4,3,3,1,0,6,0,5,0,3,-99,1,3,3,-99,0,2,-99,4
03/05/2015,7,1,-99,1,-99,3,1,1,1,1,-99,3,-99,4,4,3,4,1,1,4,0,6,0,3,-99,1,2,4,-99,1,4,-99,4
03/05/2015,8,1,-99,2,-99,2,2,1,2,1,-99,4,-99,4,5,4,5,1,2,5,1,6,1,6,-99,2,3,4,-99,1,7,-99,5
03/05/2015,9,1,-99,3,-99,4,3,1,2,4,-99,5,-99,4,5,5,5,1,1,4,1,6,1,7,-99,-99,3,4,-99,1,6,-99,5
03/05/2015,10,1,-99,3,-99,3,2,1,1,6,-99,3,-99,2,5,5,4,1,1,2,1,4,1,6,-99,1,5,4,-99,1,3,-99,4
03/05/2015,11,1,-99,2,-99,2,2,1,1,4,-99,3,-99,3,4,3,3,2,1,2,1,4,1,4,-99,1,5,2,-99,1,3,-99,4
03/05/2015,12,1,-99,1,-99,1,2,1,1,3,-99,2,-99,2,3,3,2,1,1,2,1,3,1,3,-99,1,3,1,-99,1,2,-99,3
03/05/2015,13,1,-99,1,-99,1,2,1,1,2,-99,2,-99,2,3,2,2,1,1,2,1,2,1,2,-99,2,3,2,-99,1,2,-99,2
03/05/2015,14,1,-99,1,-99,1,2,1,1,2,-99,2,-99,2,3,3,2,1,1,2,1,2,1,2,-99,2,3,2,-99,1,2,-99,3
03/05/2015,15,1,-99,1,-99,1,2,1,1,1,-99,1,-99,2,2,3,2,1,1,1,1,2,1,1,-99,2,2,1,-99,1,2,-99,2
03/05/2015,16,1,-99,1,-99,1,2,1,1,1,-99,1,-99,2,2,2,1,1,1,1,1,1,-99,2,-99,2,1,2,-99,1,1,-99,2
03/05/2015,17,1,-99,1,-99,1,2,1,1,1,-99,1,-99,2,2,2,2,1,1,1,0,1,1,2,-99,2,1,0,-99,0,1,-99,2
03/05/2015,18,1,-99,1,-99,1,1,0,1,9,-99,1,-99,1,2,2,1,0,1,1,1,1,1,2,-99,2,1,0,-99,0,1,-99,2
03/05/2015,19,1,-99,1,-99,1,1,1,1,14,-99,1,-99,1,1,2,1,1,1,1,1,0,1,1,-99,1,1,3,-99,0,1,-99,1
03/05/2015,20,0,-99,1,-99,1,1,1,1,13,-99,1,-99,1,1,1,1,1,1,1,1,0,0,2,-99,1,2,1,-99,0,1,-99,1
03/05/2015,21,0,-99,1,-99,1,1,1,1,2,-99,1,-99,1,2,-99,2,0,0,0,1,0,1,2,-99,1,4,2,-99,0,1,-99,1
03/05/2015,22,1,-99,1,-99,1,1,0,1,3,-99,3,-99,3,2,2,3,1,0,3,1,2,1,2,-99,1,2,1,-99,0,3,-99,2
03/05/2015,23,0,-99,1,-99,2,1,1,1,3,-99,4,-99,5,2,2,4,1,1,3,1,2,0,2,-99,1,2,1,-99,0,3,-99,2
03/05/2015,24,1,-99,1,-99,2,1,1,1,3,-99,3,-99,2,3,2,4,1,0,1,1,2,0,3,-99,1,3,1,-99,0,1,-99,3
04/05/2015,1,1,-99,2,-99,3,1,0,1,2,-99,2,-99,1,3,2,2,1,0,1,1,2,0,2,-99,1,2,2,-99,0,1,-99,3
04/05/2015,2,1,-99,14,-99,2,1,1,1,2,-99,1,-99,2,3,2,2,1,1,1,1,2,0,2,-99,1,4,15,-99,0,1,-99,2
04/05/2015,3,1,-99,14,-99,5,1,0,1,1,-99,2,-99,1,3,2,3,1,1,1,0,2,0,2,-99,1,19,11,-99,0,1,-99,3
04/05/2015,4,1,-99,7,-99,13,1,0,1,1,-99,14,-99,7,3,2,12,3,1,1,0,2,0,4,-99,1,18,14,-99,0,1,-99,2
04/05/2015,5,0,-99,6,-99,8,2,1,2,1,-99,15,-99,12,3,2,15,4,1,1,1,1,0,6,-99,1,10,12,-99,0,1,-99,3
04/05/2015,6,1,-99,5,-99,5,1,1,2,1,-99,11,-99,3,3,2,15,2,1,3,3,2,1,6,-99,2,9,8,-99,0,2,-99,5
04/05/2015,7,1,-99,4,-99,7,3,1,3,1,-99,5,-99,4,4,2,13,3,3,3,4,3,1,5,-99,2,8,6,-99,1,3,-99,5
04/05/2015,8,2,-99,7,-99,6,4,1,5,2,-99,9,-99,8,6,6,10,6,1,2,3,4,1,6,-99,1,11,6,-99,1,3,-99,8
04/05/2015,9,1,-99,13,-99,8,9,1,3,6,-99,10,-99,6,6,6,10,6,1,2,7,6,2,11,-99,2,11,9,-99,2,4,-99,7
04/05/2015,10,1,-99,10,-99,8,5,2,3,6,-99,5,-99,5,5,5,8,4,1,1,5,3,4,7,-99,1,9,4,-99,2,3,-99,6
04/05/2015,11,1,-99,5,-99,5,2,1,4,5,-99,3,-99,3,3,4,4,3,1,1,2,2,3,3,-99,1,5,2,-99,1,1,-99,4
04/05/2015,12,1,-99,-99,-99,2,2,1,3,4,-99,2,-99,2,2,3,2,2,1,1,1,1,2,2,-99,1,5,3,-99,0,1,-99,2
04/05/2015,13,1,-99,3,-99,2,2,1,2,3,-99,2,-99,2,2,3,2,1,1,1,1,1,1,2,-99,1,5,3,-99,0,1,-99,2
04/05/2015,14,1,-99,3,-99,1,2,1,2,3,-99,2,-99,1,2,3,2,1,1,1,1,1,1,2,-99,1,3,2,-99,0,1,-99,2
04/05/2015,15,1,-99,3,-99,2,2,1,1,2,-99,1,-99,1,2,2,1,1,1,0,1,1,1,1,-99,1,3,2,-99,0,1,-99,2
04/05/2015,16,2,-99,2,-99,2,1,1,1,5,-99,1,-99,2,3,2,1,1,1,1,1,1,1,2,-99,1,2,2,-99,0,1,-99,2
04/05/2015,17,1,-99,2,-99,2,1,1,1,24,-99,1,-99,1,1,2,1,1,1,0,1,1,0,2,-99,1,2,1,-99,0,1,-99,1
04/05/2015,18,1,-99,1,-99,1,2,1,1,17,-99,2,-99,2,1,2,2,1,0,1,2,1,0,1,-99,1,2,1,-99,1,1,-99,1
04/05/2015,19,1,-99,1,-99,2,2,1,1,2,-99,2,-99,2,2,2,2,1,0,1,2,1,0,2,-99,2,3,1,-99,1,2,-99,2
04/05/2015,20,0,-99,1,-99,2,2,1,2,2,-99,2,-99,2,2,2,2,1,1,1,2,1,1,2,-99,2,1,1,-99,1,2,-99,3
04/05/2015,21,1,-99,1,-99,2,2,1,1,1,-99,2,-99,2,2,2,2,1,1,1,1,2,1,2,-99,1,2,1,-99,1,1,-99,2
04/05/2015,22,1,-99,1,-99,1,1,5,1,2,-99,2,-99,2,2,2,1,1,1,0,1,1,0,2,-99,2,2,1,-99,1,1,-99,3
04/05/2015,23,0,-99,1,-99,1,1,2,1,2,-99,1,-99,2,2,1,2,1,1,12,1,1,1,2,-99,4,2,1,-99,1,1,-99,2
04/05/2015,24,0,-99,1,-99,1,1,1,1,1,-99,2,-99,2,1,2,2,1,1,3,1,2,1,2,-99,3,2,2,-99,1,1,-99,2
05/05/2015,1,0,1,1,-99,4,2,1,1,1,-99,2,-99,2,2,1,2,-99,1,6,1,2,0,3,-99,7,2,2,-99,1,5,-99,3
05/05/2015,2,0,1,1,-99,2,2,3,1,1,-99,2,-99,5,3,1,3,-99,3,7,1,1,0,4,-99,10,1,1,-99,5,7,-99,3
05/05/2015,3,0,1,0,-99,2,2,7,1,1,-99,7,-99,10,2,2,7,-99,2,5,1,2,0,3,-99,6,2,1,-99,8,8,-99,3
05/05/2015,4,1,1,1,-99,4,1,8,1,0,-99,7,-99,7,2,3,6,-99,2,6,1,2,0,3,-99,4,1,1,-99,3,5,-99,7
05/05/2015,5,1,1,0,-99,2,1,7,1,1,-99,5,-99,7,2,3,5,-99,1,8,1,3,0,3,-99,4,2,1,-99,4,6,-99,8
05/05/2015,6,0,2,1,-99,3,2,5,2,2,-99,4,-99,6,3,3,6,-99,2,8,1,3,0,4,-99,4,3,1,-99,5,6,-99,11
05/05/2015,7,1,2,2,-99,7,4,6,2,1,-99,4,-99,7,4,2,7,-99,6,6,1,5,1,4,-99,4,5,1,-99,4,8,-99,13
05/05/2015,8,2,3,3,-99,7,6,5,2,2,-99,6,-99,7,5,6,8,-99,4,6,3,7,1,8,-99,5,7,1,-99,5,9,-99,13
05/05/2015,9,5,3,4,-99,6,5,4,2,4,-99,6,-99,6,6,6,7,-99,5,6,3,9,1,8,-99,5,7,2,-99,4,7,-99,10
05/05/2015,10,5,3,4,-99,5,5,5,1,3,-99,5,-99,6,6,5,6,-99,5,6,4,-99,2,7,-99,6,7,3,-99,4,6,-99,8
05/05/2015,11,3,3,3,-99,4,4,3,3,3,-99,4,-99,4,5,4,5,-99,3,4,3,-99,2,5,-99,4,5,2,-99,3,4,-99,6
05/05/2015,12,2,-99,3,-99,2,3,2,3,3,-99,3,-99,3,4,4,3,-99,1,3,2,-99,2,3,-99,2,3,2,-99,2,2,-99,6
05/05/2015,13,2,-99,2,-99,2,2,2,2,2,-99,2,-99,2,4,4,3,-99,1,2,2,-99,1,3,-99,2,3,2,-99,1,2,-99,4
05/05/2015,14,1,-99,2,-99,2,2,1,2,2,-99,2,-99,2,4,2,2,-99,1,2,1,-99,1,3,-99,2,2,1,-99,1,2,-99,4
05/05/2015,15,1,2,2,-99,2,2,1,2,2,-99,2,-99,3,3,2,2,-99,1,2,1,3,1,2,-99,2,2,2,-99,1,2,-99,3
05/05/2015,16,1,2,1,-99,2,2,1,2,2,-99,2,-99,2,3,2,2,-99,1,2,1,2,1,2,-99,2,2,0,-99,1,2,-99,2
05/05/2015,17,2,1,1,-99,1,2,2,1,6,-99,2,-99,-99,2,2,2,-99,1,1,1,1,0,2,-99,2,2,1,-99,0,1,-99,2
05/05/2015,18,3,1,1,-99,1,1,1,1,2,-99,2,-99,2,2,2,2,-99,1,0,0,0,1,2,-99,1,2,1,-99,0,1,-99,1
05/05/2015,19,0,1,1,-99,1,1,1,1,2,-99,1,-99,2,2,2,1,-99,0,0,1,1,0,3,-99,1,3,3,-99,0,1,-99,2
05/05/2015,20,0,1,1,-99,1,1,1,2,1,-99,1,-99,2,2,1,1,-99,1,1,0,0,0,2,-99,1,2,0,-99,0,1,-99,1
05/05/2015,21,0,1,1,-99,1,1,1,1,1,-99,1,-99,1,2,1,1,-99,0,1,0,1,0,1,-99,1,1,0,-99,1,1,-99,2
05/05/2015,22,0,1,1,-99,2,1,1,1,1,-99,1,-99,2,2,2,2,-99,0,0,0,1,0,2,-99,1,2,2,-99,0,1,-99,2
05/05/2015,23,0,1,1,-99,2,1,1,1,1,-99,1,-99,2,2,1,1,-99,0,0,0,1,0,1,-99,1,2,1,-99,0,1,-99,2
05/05/2015,24,0,1,1,-99,1,1,1,1,1,-99,1,-99,2,1,1,2,-99,0,0,1,1,0,1,-99,1,2,1,-99,0,1,-99,2
06/05/2015,1,0,1,1,-99,3,1,2,1,0,-99,1,-99,2,1,2,2,0,0,0,0,1,0,1,-99,1,2,1,-99,0,1,-99,3
06/05/2015,2,1,1,1,-99,2,1,1,1,0,-99,1,-99,2,2,2,1,0,1,0,0,1,0,1,-99,1,2,1,-99,0,1,-99,3
06/05/2015,3,0,1,1,-99,2,1,1,1,1,-99,1,-99,2,2,2,2,1,1,1,0,1,0,2,-99,1,2,0,-99,0,1,-99,3
06/05/2015,4,0,1,0,-99,3,1,1,1,0,-99,1,-99,2,2,1,2,1,1,1,0,2,0,2,-99,2,2,1,-99,0,1,-99,4
06/05/2015,5,0,1,1,-99,2,1,1,1,1,-99,1,-99,2,2,2,4,1,1,1,0,5,0,2,-99,1,2,1,-99,0,3,-99,6
06/05/2015,6,1,1,1,-99,3,2,1,1,1,-99,2,-99,5,2,2,4,1,2,2,1,3,1,3,-99,2,4,1,-99,1,2,-99,6
06/05/2015,7,1,1,1,-99,5,3,6,2,1,-99,3,-99,7,4,2,5,1,2,2,1,4,1,3,-99,2,6,2,-99,1,3,-99,6
06/05/2015,8,1,2,2,-99,5,4,4,2,2,-99,4,-99,5,4,4,5,2,2,2,1,5,1,5,-99,3,8,2,-99,1,3,-99,7
06/05/2015,9,1,1,4,-99,6,3,2,2,2,-99,3,-99,3,5,4,3,2,2,1,1,4,1,5,-99,2,5,6,-99,1,2,-99,6
06/05/2015,10,1,1,4,-99,3,2,2,2,2,-99,2,-99,3,4,3,2,1,2,1,1,4,1,2,-99,2,5,2,-99,1,2,-99,5
06/05/2015,11,1,2,2,-99,2,2,1,2,2,-99,2,-99,2,4,3,2,1,1,1,1,4,1,2,-99,2,4,3,-99,1,1,-99,4
06/05/2015,12,1,2,1,-99,2,2,1,2,2,-99,2,-99,2,3,2,2,1,1,1,1,4,1,2,-99,2,3,2,-99,1,1,-99,3
06/05/2015,13,1,2,1,-99,2,2,2,2,1,-99,2,-99,2,3,3,2,1,1,1,1,3,1,2,-99,2,3,1,-99,1,1,-99,4
06/05/2015,14,1,2,1,-99,2,2,1,2,1,-99,2,-99,2,2,3,2,1,1,2,1,2,1,2,-99,2,2,1,-99,1,2,-99,3
06/05/2015,15,1,1,1,-99,1,2,1,1,1,-99,1,-99,2,2,2,1,0,1,1,1,2,0,2,-99,2,1,1,-99,1,1,-99,3
06/05/2015,16,1,1,1,-99,1,2,1,1,2,-99,1,-99,2,2,2,1,0,1,1,1,1,0,1,-99,1,1,1,-99,1,1,-99,2
06/05/2015,17,1,1,1,-99,1,1,2,1,1,-99,1,-99,1,1,2,2,0,1,0,0,1,0,1,-99,1,1,1,-99,0,1,-99,1
06/05/2015,18,1,1,1,-99,1,1,1,1,1,-99,1,-99,1,1,2,2,1,1,0,0,1,0,1,-99,2,3,1,-99,0,1,-99,2
06/05/2015,19,0,1,3,-99,2,1,1,1,1,-99,3,-99,-99,2,2,2,1,0,1,1,0,1,1,-99,1,5,2,-99,0,1,-99,2
06/05/2015,20,0,1,1,-99,1,1,1,1,1,-99,1,-99,1,1,1,1,0,0,0,-99,0,0,1,-99,1,1,0,-99,0,1,-99,1
06/05/2015,21,0,1,0,-99,1,1,1,1,1,-99,1,-99,1,1,1,1,0,0,0,1,0,0,1,-99,1,2,0,-99,0,1,-99,0
06/05/2015,22,0,-99,0,-99,1,1,0,1,0,-99,1,-99,1,1,1,1,0,0,0,0,0,0,0,-99,1,2,0,-99,0,1,-99,1
06/05/2015,23,0,1,0,-99,1,1,0,1,0,-99,1,-99,1,1,1,1,0,0,0,0,0,0,0,-99,1,1,0,-99,0,1,-99,1
06/05/2015,24,0,1,0,-99,1,1,1,1,0,-99,1,-99,1,1,1,1,0,0,0,0,0,0,0,-99,1,1,0,-99,0,1,-99,1
07/05/2015,1,0,1,0,-99,1,1,1,1,0,1,1,-99,1,1,1,1,0,0,0,0,0,0,1,-99,1,1,0,-99,0,1,-99,1
07/05/2015,2,0,1,0,-99,1,1,1,1,0,1,1,-99,1,1,2,1,0,0,0,0,1,0,1,-99,1,1,0,-99,0,1,-99,1
07/05/2015,3,0,1,0,-99,1,1,1,1,0,1,1,-99,1,1,1,1,0,0,0,0,0,0,1,-99,1,1,1,-99,0,1,-99,1
07/05/2015,4,0,1,0,-99,1,1,1,1,0,1,1,-99,2,1,1,2,0,0,0,0,0,0,1,-99,1,1,1,-99,0,1,-99,2
07/05/2015,5,0,1,0,-99,3,1,1,1,1,2,1,-99,1,2,1,2,0,1,1,0,1,0,2,-99,1,2,0,-99,0,1,-99,3
07/05/2015,6,1,1,1,-99,5,2,2,2,1,2,1,-99,3,2,2,3,1,1,0,1,2,0,3,-99,1,6,1,-99,0,2,-99,6
07/05/2015,7,1,1,2,-99,4,3,2,2,1,5,2,-99,4,2,2,4,1,2,2,1,2,1,4,-99,2,6,1,-99,1,3,-99,5
07/05/2015,8,1,1,2,-99,5,3,3,1,1,4,2,-99,4,2,3,3,2,2,2,1,2,1,3,-99,3,5,1,-99,1,3,-99,6
07/05/2015,9,1,1,2,-99,5,2,2,1,1,4,2,-99,3,2,3,6,1,1,2,1,2,1,3,-99,1,6,1,-99,1,2,-99,5
07/05/2015,10,0,1,3,-99,4,2,2,2,2,6,2,-99,2,4,3,4,1,1,1,1,2,1,3,-99,1,5,2,-99,1,2,-99,4
07/05/2015,11,0,1,4,-99,3,2,1,2,1,4,2,-99,2,3,2,3,1,1,1,1,2,-99,3,-99,1,5,1,-99,1,2,-99,4
07/05/2015,12,0,1,2,-99,2,2,1,2,1,3,2,-99,3,2,3,2,2,1,1,1,1,-99,2,-99,1,4,1,-99,1,2,-99,3
07/05/2015,13,0,2,2,-99,1,2,1,2,1,3,2,-99,2,2,2,2,1,1,1,1,1,-99,2,-99,2,2,0,-99,1,1,-99,2
07/05/2015,14,1,2,1,-99,1,2,1,2,8,2,2,-99,2,2,1,1,1,0,1,1,1,-99,1,-99,2,2,1,-99,1,2,-99,1
07/05/2015,15,1,2,6,-99,2,2,1,2,23,2,1,-99,2,3,3,1,1,0,1,1,1,-99,1,-99,2,5,8,-99,1,1,-99,3
07/05/2015,16,1,2,20,-99,7,3,1,2,22,8,4,-99,2,6,8,3,3,1,1,1,4,1,4,-99,2,14,17,-99,1,2,-99,7
07/05/2015,17,1,4,21,-99,16,7,1,8,20,22,9,-99,7,5,9,8,13,1,5,6,5,8,8,-99,3,21,15,-99,3,5,-99,7
07/05/2015,18,2,11,23,-99,12,10,1,19,18,21,8,-99,7,4,8,7,14,1,3,13,3,17,6,-99,4,16,10,-99,5,5,-99,6
07/05/2015,19,1,6,22,-99,6,7,1,5,3,16,8,-99,5,3,4,5,9,1,1,10,2,6,4,-99,3,12,5,-99,3,3,-99,4
07/05/2015,20,0,5,2,-99,6,7,1,4,2,7,7,-99,7,1,2,7,5,1,1,6,1,6,2,-99,2,5,1,-99,2,3,-99,2
07/05/2015,21,0,4,1,-99,6,7,1,3,2,-99,6,-99,7,1,1,5,4,0,1,6,0,4,1,-99,2,5,0,-99,2,4,-99,1
07/05/2015,22,0,-99,2,-99,1,3,-99,1,1,-99,2,-99,1,1,2,1,1,0,-99,2,0,-99,1,-99,-99,2,6,-99,2,-99,-99,1
07/05/2015,23,1,-99,2,-99,2,1,-99,1,2,1,1,-99,1,3,3,2,0,1,0,0,3,0,1,-99,-99,1,3,-99,0,1,-99,2
