FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
29/09/2015,13,-99,7,-99,-99,-99,-99,-99,21,12,22,14,33,-99,35,-99,-99,43,24,24,41,14,23,-99,-99,-99,-99,27,-99,-99,11,-99,-99,51
29/09/2015,14,-99,10,-99,-99,-99,-99,-99,25,16,16,25,39,-99,38,-99,-99,51,39,23,41,16,22,-99,-99,-99,-99,30,-99,-99,12,-99,-99,45
29/09/2015,15,-99,10,-99,-99,-99,21,-99,31,23,16,33,46,-99,40,-99,-99,55,42,22,42,16,18,-99,-99,-99,-99,40,-99,-99,15,-99,-99,34
29/09/2015,16,-99,14,-99,-99,-99,30,-99,29,25,14,45,51,-99,46,-99,-99,35,51,19,37,20,14,-99,-99,-99,-99,47,-99,-99,17,-99,-99,29
29/09/2015,17,-99,19,-99,-99,-99,41,-99,36,30,25,59,52,-99,-99,-99,-99,50,54,26,41,27,18,-99,-99,-99,-99,40,-99,-99,22,-99,-99,29
29/09/2015,18,-99,25,-99,-99,-99,51,-99,38,28,23,68,56,-99,50,-99,-99,56,56,33,43,31,36,-99,-99,-99,-99,62,-99,-99,26,-99,-99,50
29/09/2015,19,-99,17,-99,-99,-99,58,-99,51,36,31,74,56,-99,48,-99,-99,54,67,29,51,36,42,-99,-99,-99,-99,73,-99,-99,36,-99,-99,38
29/09/2015,20,-99,29,-99,-99,-99,50,-99,51,46,26,66,62,-99,53,-99,-99,59,67,30,67,46,42,-99,-99,-99,-99,55,-99,-99,26,-99,-99,49
29/09/2015,21,-99,42,-99,-99,-99,46,-99,47,57,34,52,64,-99,56,-99,-99,63,73,35,61,41,43,-99,-99,-99,-99,52,-99,-99,40,-99,-99,55
29/09/2015,22,-99,37,-99,-99,-99,42,-99,46,64,27,42,60,-99,54,-99,-99,64,70,32,56,38,39,-99,-99,-99,-99,50,-99,-99,36,-99,-99,53
29/09/2015,23,-99,38,-99,-99,-99,40,-99,44,51,22,32,55,-99,50,-99,-99,64,61,26,55,37,38,-99,-99,-99,-99,42,-99,-99,30,-99,-99,44
29/09/2015,24,-99,31,-99,-99,-99,34,-99,33,23,14,24,47,-99,45,-99,-99,49,44,22,48,33,35,-99,-99,-99,-99,40,-99,-99,24,-99,-99,38
30/09/2015,1,-99,35,-99,-99,-99,33,-99,32,18,14,15,43,-99,38,-99,-99,45,31,16,46,31,33,-99,-99,-99,-99,35,-99,-99,28,-99,-99,35
30/09/2015,2,-99,30,-99,-99,-99,31,-99,32,17,11,12,37,-99,32,-99,-99,39,25,18,26,27,18,-99,-99,-99,-99,29,-99,-99,20,-99,-99,32
30/09/2015,3,-99,25,-99,-99,-99,27,-99,26,16,7,9,29,-99,25,-99,-99,33,25,19,23,17,23,-99,-99,-99,-99,21,-99,-99,17,-99,-99,37
30/09/2015,4,-99,19,-99,-99,-99,19,-99,20,17,7,8,36,-99,33,-99,-99,36,19,14,27,15,25,-99,-99,-99,-99,32,-99,-99,13,-99,-99,32
30/09/2015,5,-99,15,-99,-99,-99,15,-99,22,12,17,16,35,-99,34,-99,-99,35,22,10,30,15,26,-99,-99,-99,-99,33,-99,-99,16,-99,-99,33
30/09/2015,6,-99,20,-99,-99,-99,25,-99,32,19,23,25,34,-99,35,-99,-99,37,26,12,33,23,29,-99,-99,-99,-99,39,-99,-99,28,-99,-99,36
30/09/2015,7,-99,24,-99,-99,-99,33,-99,35,23,20,29,40,-99,36,-99,-99,40,36,15,32,30,29,-99,-99,-99,-99,41,-99,-99,31,-99,-99,39
30/09/2015,8,-99,23,-99,-99,-99,35,-99,38,32,21,28,40,-99,40,-99,-99,43,37,16,33,34,30,-99,-99,-99,-99,44,-99,-99,34,-99,-99,38
30/09/2015,9,-99,19,-99,-99,-99,36,-99,41,26,29,19,39,-99,41,-99,-99,47,32,17,35,33,30,-99,-99,-99,-99,44,-99,-99,35,-99,-99,34
30/09/2015,10,-99,15,-99,-99,-99,25,-99,34,21,18,20,42,-99,39,-99,-99,-99,28,13,44,23,23,-99,-99,-99,-99,40,-99,-99,-99,-99,-99,26
30/09/2015,11,-99,10,-99,-99,-99,24,-99,32,13,11,-99,40,-99,39,-99,-99,-99,25,7,45,22,19,-99,-99,-99,-99,31,-99,-99,-99,-99,-99,22
30/09/2015,12,-99,10,-99,-99,-99,20,-99,29,14,8,-99,33,-99,37,-99,-99,-99,27,4,25,20,15,-99,-99,-99,-99,20,-99,-99,-99,-99,-99,26
30/09/2015,13,-99,16,-99,-99,-99,20,-99,27,19,9,24,23,-99,26,-99,-99,-99,27,10,19,20,13,-99,-99,-99,-99,21,-99,-99,-99,-99,-99,19
30/09/2015,14,-99,19,-99,-99,-99,22,-99,28,24,11,31,25,-99,25,-99,-99,30,28,19,29,24,13,-99,-99,-99,-99,-99,-99,-99,27,-99,-99,28
30/09/2015,15,-99,20,-99,-99,-99,27,-99,35,26,9,30,32,-99,43,-99,-99,32,34,7,39,29,13,-99,-99,-99,-99,-99,-99,-99,26,-99,-99,28
30/09/2015,16,-99,19,-99,-99,-99,27,-99,33,29,7,28,42,-99,42,-99,-99,50,32,4,43,32,12,-99,-99,-99,-99,22,-99,-99,27,-99,-99,29
30/09/2015,17,-99,20,-99,-99,-99,30,-99,34,29,11,37,48,-99,45,-99,-99,54,40,6,44,32,16,-99,-99,-99,-99,30,-99,-99,31,-99,-99,38
30/09/2015,18,-99,22,-99,-99,-99,37,-99,39,35,18,34,58,-99,51,-99,-99,64,47,12,57,40,22,-99,-99,-99,-99,32,-99,-99,36,-99,-99,30
30/09/2015,19,-99,26,-99,-99,-99,48,-99,53,38,21,33,54,-99,62,-99,-99,64,47,24,73,45,29,-99,-99,-99,-99,45,-99,-99,55,-99,-99,28
30/09/2015,20,-99,26,-99,-99,-99,50,-99,59,32,18,21,33,-99,55,-99,-99,40,43,11,41,50,26,-99,-99,-99,-99,35,-99,-99,62,-99,-99,35
30/09/2015,21,-99,20,-99,-99,-99,45,-99,36,31,16,31,27,-99,35,-99,-99,28,38,10,28,37,22,-99,-99,-99,-99,31,-99,-99,38,-99,-99,32
30/09/2015,22,-99,28,-99,-99,-99,30,-99,25,26,13,25,30,-99,29,-99,-99,28,32,12,24,33,21,-99,-99,-99,-99,21,-99,-99,23,-99,-99,25
30/09/2015,23,-99,28,-99,-99,-99,29,-99,32,16,14,17,23,-99,28,-99,-99,27,24,7,21,30,22,-99,-99,-99,-99,19,-99,-99,25,-99,-99,15
30/09/2015,24,-99,19,-99,-99,-99,24,-99,28,13,16,17,24,-99,23,-99,-99,21,25,5,22,21,13,-99,-99,-99,-99,24,-99,-99,28,-99,-99,11
01/10/2015,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
01/10/2015,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
01/10/2015,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
01/10/2015,4,-99,11,-99,-99,-99,16,-99,19,12,10,12,24,-99,24,-99,-99,-99,19,7,20,15,8,-99,-99,-99,-99,21,-99,-99,26,33,-99,22
01/10/2015,5,-99,12,-99,-99,-99,17,-99,18,11,22,22,22,-99,26,-99,-99,-99,26,15,34,17,16,-99,-99,-99,-99,25,-99,-99,21,37,-99,24
01/10/2015,6,-99,18,-99,-99,-99,32,-99,33,20,29,33,31,-99,34,-99,-99,-99,33,15,40,30,27,-99,-99,-99,-99,38,-99,-99,32,38,-99,29
01/10/2015,7,-99,31,-99,-99,-99,39,-99,39,29,30,34,41,-99,41,-99,-99,-99,39,13,41,37,33,-99,-99,-99,-99,-99,-99,-99,40,41,-99,32
01/10/2015,8,-99,19,-99,-99,-99,40,-99,41,34,29,39,39,-99,41,-99,-99,-99,41,17,39,35,34,-99,-99,-99,-99,46,-99,-99,39,42,-99,35
01/10/2015,9,-99,30,-99,-99,-99,38,-99,35,35,19,34,35,-99,34,-99,-99,-99,42,13,36,38,30,-99,-99,-99,-99,43,-99,-99,32,29,-99,30
01/10/2015,10,-99,26,-99,-99,-99,37,-99,37,29,18,32,40,-99,33,-99,-99,-99,44,8,30,33,23,-99,-99,-99,-99,40,-99,-99,27,35,-99,25
01/10/2015,11,-99,27,-99,-99,-99,44,-99,43,26,10,36,35,-99,30,-99,-99,-99,38,3,22,39,-99,-99,-99,-99,-99,34,-99,-99,31,23,-99,22
01/10/2015,12,-99,33,-99,-99,-99,31,-99,26,31,9,14,25,-99,22,-99,-99,-99,27,3,18,33,-99,-99,-99,-99,-99,23,-99,-99,27,20,-99,22
01/10/2015,13,-99,26,-99,-99,-99,27,-99,28,15,9,15,32,-99,23,-99,-99,-99,23,3,14,26,-99,-99,-99,-99,-99,21,-99,-99,20,26,-99,21
01/10/2015,14,-99,25,-99,-99,-99,26,-99,29,15,7,17,28,-99,23,-99,-99,29,23,3,12,26,-99,-99,-99,-99,-99,22,-99,-99,23,24,-99,19
01/10/2015,15,-99,19,-99,-99,-99,23,-99,26,14,7,17,27,-99,22,-99,-99,28,22,4,15,20,13,-99,-99,-99,-99,22,-99,-99,24,29,-99,18
01/10/2015,16,-99,21,-99,-99,-99,24,-99,26,15,6,17,26,-99,26,-99,-99,31,26,4,18,20,14,-99,-99,-99,-99,24,-99,-99,-99,33,-99,16
01/10/2015,17,-99,22,-99,-99,-99,26,-99,27,13,6,17,27,-99,23,-99,-99,29,26,4,20,21,19,-99,-99,-99,-99,29,-99,-99,25,27,-99,20
01/10/2015,18,-99,20,-99,-99,-99,28,-99,31,18,12,13,36,-99,32,-99,-99,41,27,4,25,23,22,-99,-99,-99,-99,31,-99,-99,28,33,-99,24
01/10/2015,19,-99,22,-99,-99,-99,29,-99,42,20,12,19,39,-99,38,-99,-99,41,31,8,23,29,24,-99,-99,-99,-99,38,-99,-99,39,30,-99,35
01/10/2015,20,-99,26,-99,-99,-99,38,-99,32,21,13,31,26,-99,33,-99,-99,30,30,7,25,32,22,-99,-99,-99,-99,28,-99,-99,20,22,-99,26
01/10/2015,21,-99,29,-99,-99,-99,28,-99,31,26,15,31,20,-99,34,-99,-99,29,22,10,25,26,26,-99,-99,-99,-99,31,-99,-99,15,22,-99,27
01/10/2015,22,-99,33,-99,-99,-99,40,-99,34,20,10,28,28,-99,29,-99,-99,26,28,13,24,28,27,-99,-99,-99,-99,35,-99,-99,24,22,-99,27
01/10/2015,23,-99,27,-99,-99,-99,31,-99,29,16,9,17,24,-99,33,-99,-99,25,29,6,14,32,30,-99,-99,-99,-99,-99,-99,-99,18,18,-99,11
01/10/2015,24,-99,26,-99,-99,-99,32,-99,21,14,14,13,22,-99,20,-99,-99,23,25,5,15,22,18,-99,-99,-99,-99,27,-99,-99,20,23,-99,12
02/10/2015,1,-99,19,-99,-99,-99,23,-99,20,11,19,14,23,-99,17,-99,-99,24,23,6,19,20,16,-99,-99,-99,-99,26,-99,-99,26,32,-99,14
02/10/2015,2,-99,12,-99,-99,-99,21,-99,22,8,15,19,14,-99,13,-99,-99,16,25,9,14,17,9,-99,-99,-99,-99,24,-99,-99,21,14,-99,11
02/10/2015,3,-99,15,-99,-99,-99,13,-99,11,8,11,10,14,-99,10,-99,-99,17,24,9,12,19,7,-99,-99,-99,-99,18,-99,-99,11,10,-99,10
02/10/2015,4,-99,16,-99,-99,-99,20,-99,22,8,13,14,-99,-99,19,-99,-99,18,32,16,16,19,14,-99,-99,-99,-99,25,-99,-99,13,20,-99,29
02/10/2015,5,-99,21,-99,-99,-99,22,-99,20,18,20,24,25,-99,33,-99,-99,31,34,16,27,27,34,-99,-99,-99,-99,40,-99,-99,29,36,-99,39
02/10/2015,6,-99,31,-99,-99,-99,33,-99,40,22,15,36,43,-99,44,-99,-99,41,39,16,40,37,40,-99,-99,-99,-99,47,-99,-99,43,43,-99,46
02/10/2015,7,-99,29,-99,-99,-99,34,-99,41,38,19,33,46,-99,47,-99,-99,49,45,15,40,40,40,-99,-99,-99,-99,49,-99,-99,39,45,-99,44
02/10/2015,8,-99,29,-99,-99,-99,41,-99,43,35,25,31,45,-99,48,-99,-99,46,42,23,38,40,37,-99,-99,-99,-99,43,-99,-99,-99,43,-99,38
02/10/2015,9,-99,22,-99,-99,-99,34,-99,37,22,30,25,31,-99,32,-99,-99,33,35,18,31,32,34,-99,-99,-99,-99,41,-99,-99,40,46,-99,38
02/10/2015,10,-99,23,-99,-99,-99,20,-99,27,13,13,21,31,-99,27,-99,-99,37,24,5,26,21,21,-99,-99,-99,-99,32,-99,-99,24,33,-99,21
02/10/2015,11,-99,18,-99,-99,-99,25,-99,30,12,6,22,29,-99,25,-99,-99,21,27,4,16,19,14,-99,-99,-99,-99,26,-99,-99,27,21,-99,18
02/10/2015,12,-99,20,-99,-99,-99,28,-99,26,18,6,25,21,-99,18,-99,-99,20,25,3,15,25,12,-99,-99,-99,-99,15,-99,-99,19,15,-99,18
02/10/2015,13,-99,24,-99,-99,-99,25,-99,24,20,6,18,20,-99,19,-99,-99,25,23,2,15,26,12,-99,-99,-99,-99,16,-99,-99,14,13,-99,19
02/10/2015,14,-99,22,-99,-99,-99,19,-99,22,16,5,17,15,-99,15,-99,-99,17,17,2,11,20,10,-99,-99,-99,-99,16,-99,-99,13,14,-99,16
02/10/2015,15,-99,19,-99,-99,-99,16,-99,19,16,5,20,14,-99,14,-99,-99,19,18,2,10,19,11,-99,-99,-99,-99,18,-99,-99,13,13,-99,18
02/10/2015,16,-99,18,-99,-99,-99,16,-99,17,18,5,16,13,-99,16,-99,-99,17,21,1,11,18,10,-99,-99,-99,-99,15,-99,-99,13,15,-99,16
02/10/2015,17,-99,19,-99,-99,-99,17,-99,17,15,7,18,13,-99,15,-99,-99,24,20,2,11,18,11,-99,-99,-99,-99,19,-99,-99,14,15,-99,19
02/10/2015,18,-99,22,-99,-99,-99,19,-99,21,17,12,22,16,-99,20,-99,-99,34,23,3,18,20,13,-99,-99,-99,-99,24,-99,-99,16,22,-99,21
02/10/2015,19,-99,30,-99,-99,-99,30,-99,28,26,21,36,20,-99,27,-99,-99,34,38,14,25,33,19,-99,-99,-99,-99,39,-99,-99,23,29,-99,31
02/10/2015,20,-99,26,-99,-99,-99,35,-99,-99,40,23,43,30,-99,38,-99,-99,40,47,18,29,52,27,-99,-99,-99,-99,36,-99,-99,29,34,-99,36
02/10/2015,21,-99,32,-99,-99,-99,33,-99,35,33,16,30,27,-99,37,-99,-99,38,36,11,24,47,23,-99,-99,-99,-99,35,-99,-99,24,25,-99,26
02/10/2015,22,-99,29,-99,-99,-99,43,-99,36,28,12,22,31,-99,30,-99,-99,35,29,24,24,37,32,-99,-99,-99,-99,44,-99,-99,32,30,-99,20
02/10/2015,23,-99,20,-99,-99,-99,30,-99,32,22,15,18,34,-99,39,-99,-99,43,24,19,34,33,27,-99,-99,-99,-99,31,-99,-99,36,43,-99,27
02/10/2015,24,-99,10,-99,-99,-99,26,-99,25,15,26,15,32,-99,39,-99,-99,41,22,23,37,25,21,-99,-99,-99,-99,44,-99,-99,29,44,-99,45
03/10/2015,1,-99,7,-99,-99,44,25,-99,26,15,24,20,32,-99,38,-99,-99,42,20,25,33,20,16,-99,-99,-99,-99,43,-99,-99,26,45,-99,30
03/10/2015,2,-99,6,-99,-99,38,20,-99,33,9,19,21,35,-99,40,-99,-99,43,22,21,24,20,20,-99,-99,-99,-99,40,-99,-99,32,40,-99,33
03/10/2015,3,-99,5,-99,-99,36,16,-99,28,12,17,22,40,-99,39,-99,-99,40,34,19,20,15,25,-99,-99,-99,-99,32,-99,-99,29,27,-99,41
03/10/2015,4,-99,7,-99,-99,37,14,-99,31,26,17,19,39,-99,36,-99,-99,32,38,15,22,11,24,-99,-99,-99,-99,27,-99,-99,29,23,-99,36
03/10/2015,5,-99,6,-99,-99,37,23,-99,30,24,17,26,35,-99,35,-99,-99,34,35,14,31,12,27,-99,-99,-99,-99,31,-99,-99,27,32,-99,34
03/10/2015,6,-99,7,-99,-99,36,24,-99,26,28,16,32,36,-99,39,-99,-99,35,39,17,28,18,26,-99,-99,-99,-99,34,-99,-99,28,35,-99,36
03/10/2015,7,-99,10,-99,-99,37,27,-99,27,35,15,28,35,-99,39,-99,-99,36,38,19,24,25,27,-99,-99,-99,-99,32,-99,-99,28,36,-99,37
03/10/2015,8,-99,18,-99,-99,40,32,-99,32,29,22,32,42,-99,40,-99,-99,43,42,27,25,27,27,-99,-99,-99,-99,44,-99,-99,25,36,-99,40
03/10/2015,9,-99,26,-99,-99,54,39,-99,50,17,35,36,55,-99,40,-99,-99,44,57,26,24,34,31,-99,-99,-99,-99,61,-99,-99,38,35,-99,52
03/10/2015,10,-99,35,-99,-99,63,56,-99,57,36,49,38,62,-99,44,-99,-99,46,81,18,29,41,28,-99,-99,-99,-99,76,-99,-99,-99,33,-99,50
03/10/2015,11,-99,37,-99,-99,63,55,-99,55,28,41,39,59,-99,41,-99,-99,49,80,14,30,53,25,-99,-99,-99,-99,76,-99,-99,-99,32,-99,55
03/10/2015,12,-99,33,-99,-99,50,40,-99,40,26,12,49,42,-99,34,-99,-99,36,66,8,24,46,22,-99,-99,-99,-99,56,-99,-99,-99,29,-99,47
03/10/2015,13,-99,31,-99,-99,38,32,-99,33,25,7,50,33,-99,28,-99,-99,30,42,3,15,37,18,-99,-99,-99,-99,23,-99,-99,22,20,-99,47
03/10/2015,14,-99,26,-99,-99,39,29,-99,31,24,6,33,30,-99,29,-99,-99,30,37,4,11,34,13,-99,-99,-99,-99,25,-99,-99,20,18,-99,45
03/10/2015,15,-99,21,-99,-99,35,29,-99,28,30,7,31,27,-99,21,-99,-99,25,38,3,11,25,18,-99,-99,-99,-99,32,-99,-99,18,17,-99,34
03/10/2015,16,-99,24,-99,-99,28,25,-99,26,33,6,30,27,-99,24,-99,-99,24,33,3,13,24,20,-99,-99,-99,-99,37,-99,-99,18,14,-99,38
03/10/2015,17,-99,25,-99,-99,29,24,-99,25,31,6,43,28,-99,26,-99,-99,28,30,5,15,23,17,-99,-99,-99,-99,33,-99,-99,-99,17,-99,36
03/10/2015,18,-99,30,-99,-99,33,24,-99,23,35,10,43,32,-99,33,-99,-99,28,42,10,22,26,24,-99,-99,-99,-99,32,-99,-99,18,18,-99,44
03/10/2015,19,-99,22,-99,-99,47,35,-99,35,68,12,66,40,-99,45,-99,-99,37,66,14,24,39,34,-99,-99,-99,-99,45,-99,-99,24,24,-99,47
03/10/2015,20,-99,28,-99,-99,72,34,-99,39,42,26,66,49,-99,46,-99,-99,37,84,13,24,44,37,-99,-99,-99,-99,87,-99,-99,22,27,-99,41
03/10/2015,21,-99,31,-99,-99,67,46,-99,29,31,29,74,58,-99,50,-99,-99,44,80,14,31,51,36,-99,-99,-99,-99,75,-99,-99,23,45,-99,38
03/10/2015,22,-99,33,-99,-99,44,46,-99,37,39,21,62,44,-99,44,-99,-99,60,79,17,33,40,33,-99,-99,-99,-99,56,-99,-99,30,46,-99,52
03/10/2015,23,-99,45,-99,-99,48,55,-99,45,40,29,58,66,-99,62,-99,-99,65,57,27,34,58,32,-99,-99,-99,-99,50,-99,-99,34,53,-99,48
03/10/2015,24,-99,34,-99,-99,68,53,-99,37,44,20,47,47,-99,36,-99,-99,56,54,16,29,36,39,-99,-99,-99,-99,44,-99,-99,25,34,-99,56
04/10/2015,1,-99,-99,-99,-99,57,41,-99,44,37,18,39,51,-99,42,-99,-99,52,-99,16,40,27,53,-99,-99,-99,-99,36,-99,-99,33,40,-99,54
04/10/2015,2,-99,-99,-99,-99,46,41,-99,49,14,24,33,52,-99,42,-99,-99,54,-99,13,39,29,38,-99,-99,-99,-99,28,-99,-99,30,36,-99,50
04/10/2015,3,-99,-99,-99,-99,42,41,-99,46,18,20,32,52,-99,47,-99,-99,51,-99,24,47,23,37,-99,-99,-99,-99,36,-99,-99,24,33,-99,47
04/10/2015,4,-99,-99,-99,-99,41,30,-99,45,11,19,32,56,-99,41,-99,-99,53,-99,10,35,18,34,-99,-99,-99,-99,26,-99,-99,22,31,-99,44
04/10/2015,5,-99,-99,-99,-99,40,31,-99,36,17,18,29,50,-99,35,-99,-99,48,-99,12,28,17,35,-99,-99,-99,-99,28,-99,-99,21,29,-99,45
04/10/2015,6,-99,-99,-99,-99,38,34,-99,33,24,15,27,45,-99,39,-99,-99,46,-99,28,36,25,35,-99,-99,-99,-99,34,-99,-99,24,37,-99,46
04/10/2015,7,-99,-99,-99,-99,37,33,-99,35,48,14,26,40,-99,39,-99,-99,48,-99,27,42,34,33,-99,-99,-99,-99,32,-99,-99,26,40,-99,46
04/10/2015,8,-99,-99,-99,-99,48,30,-99,34,37,18,26,39,-99,44,-99,-99,47,-99,26,52,29,34,-99,-99,-99,-99,35,-99,-99,32,38,-99,58
04/10/2015,9,-99,-99,-99,-99,60,36,-99,38,32,26,40,48,-99,42,-99,-99,54,-99,19,42,29,35,-99,-99,-99,-99,55,-99,-99,25,26,-99,53
04/10/2015,10,-99,-99,-99,-99,70,32,-99,28,38,28,47,40,-99,35,-99,-99,52,-99,17,49,32,33,-99,-99,-99,-99,76,-99,-99,24,23,-99,41
04/10/2015,11,-99,-99,-99,-99,62,25,-99,32,36,21,41,52,-99,32,-99,-99,59,-99,12,16,28,28,-99,-99,-99,-99,64,-99,-99,22,22,-99,30
04/10/2015,12,-99,-99,-99,-99,40,23,-99,24,33,14,45,41,-99,27,-99,-99,41,-99,7,17,19,15,-99,-99,-99,-99,43,-99,-99,16,23,-99,24
04/10/2015,13,-99,-99,-99,-99,23,16,-99,20,22,9,38,30,-99,25,-99,-99,29,-99,5,15,15,11,-99,-99,-99,-99,30,-99,-99,14,18,-99,22
04/10/2015,14,-99,-99,-99,-99,21,18,-99,19,21,9,28,25,-99,21,-99,-99,26,-99,4,14,15,12,-99,-99,-99,-99,37,-99,-99,14,16,-99,18
04/10/2015,15,-99,-99,-99,-99,18,17,-99,21,22,8,28,22,-99,21,-99,-99,25,-99,3,15,17,14,-99,-99,-99,-99,33,-99,-99,15,17,-99,25
04/10/2015,16,-99,-99,-99,-99,25,22,-99,23,23,7,30,22,-99,24,-99,-99,32,-99,3,14,20,18,-99,-99,-99,-99,23,-99,-99,14,18,-99,27
04/10/2015,17,-99,-99,-99,-99,28,22,-99,21,26,7,19,26,-99,23,-99,-99,25,-99,7,15,21,17,-99,-99,-99,-99,25,-99,-99,11,12,-99,28
04/10/2015,18,-99,-99,-99,-99,23,24,-99,20,21,10,18,23,-99,33,-99,-99,26,-99,11,19,20,17,-99,-99,-99,-99,29,-99,-99,13,17,-99,23
04/10/2015,19,-99,-99,-99,-99,36,26,-99,21,21,19,26,25,-99,42,-99,-99,28,-99,11,23,21,33,-99,-99,-99,-99,35,-99,-99,21,25,-99,34
04/10/2015,20,-99,-99,-99,-99,48,32,-99,29,15,29,18,39,-99,44,-99,-99,37,-99,11,22,26,28,-99,-99,-99,-99,39,-99,-99,21,36,-99,37
04/10/2015,21,-99,-99,-99,-99,47,32,-99,30,19,20,33,59,-99,48,-99,-99,55,-99,15,34,28,29,-99,-99,-99,-99,33,-99,-99,19,36,-99,44
04/10/2015,22,-99,-99,-99,-99,43,30,-99,28,21,18,30,51,-99,56,-99,-99,63,-99,22,26,23,36,-99,-99,-99,-99,46,-99,-99,22,36,-99,49
04/10/2015,23,-99,-99,-99,-99,47,30,-99,29,21,30,21,44,-99,55,-99,-99,53,-99,26,34,30,28,-99,-99,-99,-99,37,-99,-99,22,37,-99,46
04/10/2015,24,-99,-99,-99,-99,45,33,-99,28,14,23,13,50,-99,36,-99,-99,44,-99,24,29,32,34,-99,-99,-99,-99,39,-99,-99,22,38,-99,43
05/10/2015,1,-99,33,-99,-99,46,29,-99,27,11,30,11,46,-99,30,-99,-99,49,22,22,31,32,26,-99,-99,-99,-99,39,-99,-99,17,37,-99,38
05/10/2015,2,-99,19,-99,-99,41,27,-99,28,10,28,13,-99,-99,29,-99,-99,46,16,23,25,29,21,-99,-99,-99,-99,32,-99,-99,19,34,-99,37
05/10/2015,3,-99,9,-99,-99,46,28,-99,25,12,28,11,-99,-99,29,-99,-99,37,24,23,20,22,24,-99,-99,-99,-99,36,-99,-99,16,26,-99,32
05/10/2015,4,-99,10,-99,-99,42,21,-99,24,25,19,17,36,-99,44,-99,-99,29,38,21,23,26,21,-99,-99,-99,-99,27,-99,-99,18,27,-99,27
05/10/2015,5,-99,11,-99,-99,38,26,-99,22,34,14,22,39,-99,41,-99,-99,39,38,23,35,27,30,-99,-99,-99,-99,40,-99,-99,21,35,-99,36
05/10/2015,6,-99,12,-99,-99,42,25,-99,32,46,15,32,41,-99,42,-99,-99,45,40,24,51,28,32,-99,-99,-99,-99,42,-99,-99,32,48,-99,42
05/10/2015,7,-99,15,-99,-99,43,27,-99,39,46,24,32,42,-99,43,-99,-99,46,44,22,52,33,32,-99,-99,-99,-99,42,-99,-99,36,47,-99,43
05/10/2015,8,-99,24,-99,-99,48,37,-99,39,43,26,37,49,-99,49,-99,-99,62,45,27,55,36,31,-99,-99,-99,-99,49,-99,-99,35,48,-99,48
05/10/2015,9,-99,26,-99,-99,65,42,-99,48,43,24,49,73,-99,67,-99,-99,58,70,26,64,46,31,-99,-99,-99,-99,59,-99,-99,29,54,-99,57
05/10/2015,10,-99,39,-99,-99,83,48,-99,74,52,17,70,71,-99,86,-99,-99,57,89,14,61,47,31,-99,-99,-99,-99,72,-99,-99,27,90,-99,61
05/10/2015,11,-99,36,-99,-99,85,62,-99,73,28,14,50,47,-99,55,-99,-99,46,76,12,38,63,39,-99,-99,-99,-99,74,-99,-99,37,63,-99,57
05/10/2015,12,-99,42,-99,-99,42,43,-99,33,26,10,30,56,-99,31,-99,-99,38,40,9,24,54,27,-99,-99,-99,-99,43,-99,-99,41,29,-99,37
05/10/2015,13,-99,26,-99,-99,40,33,-99,36,26,7,26,41,-99,27,-99,-99,25,38,9,16,40,16,-99,-99,-99,-99,23,-99,-99,24,18,-99,28
05/10/2015,14,-99,26,-99,-99,32,23,-99,18,29,14,22,19,-99,18,-99,-99,14,36,6,15,35,14,-99,-99,-99,-99,17,-99,-99,15,15,-99,23
05/10/2015,15,-99,18,-99,-99,18,18,-99,16,21,14,17,21,-99,19,-99,-99,20,27,4,13,24,14,-99,-99,-99,-99,18,-99,-99,13,17,-99,23
05/10/2015,16,-99,18,-99,-99,18,20,-99,17,17,7,17,18,-99,20,-99,-99,27,17,3,13,18,13,-99,-99,-99,-99,22,-99,-99,12,15,-99,23
05/10/2015,17,-99,17,-99,-99,28,19,-99,24,19,7,22,19,-99,21,-99,-99,36,28,5,20,19,16,-99,-99,-99,-99,24,-99,-99,14,21,-99,27
05/10/2015,18,-99,26,-99,-99,32,23,-99,23,23,10,21,20,-99,23,-99,-99,35,36,15,22,28,15,-99,-99,-99,-99,27,-99,-99,20,23,-99,24
05/10/2015,19,-99,23,-99,-99,32,23,-99,20,26,14,25,23,-99,25,-99,-99,29,27,15,22,29,19,-99,-99,-99,-99,35,-99,-99,16,26,-99,27
05/10/2015,20,-99,15,-99,-99,26,26,-99,23,22,14,24,-99,-99,27,-99,-99,25,22,16,20,20,24,-99,-99,-99,-99,33,-99,-99,38,26,-99,35
