FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,TLI,VIF,TAH,SUR,FAC,SAG,TAX,IZT
19/06/2010,22,19,29,-99,28,16,16,37,24,12,13,17,31,20,-99
19/06/2010,23,28,40,-99,16,13,33,28,21,4,9,12,36,6,20
19/06/2010,24,25,26,-99,16,12,13,26,30,9,13,1,39,12,23
20/06/2010,1,24,20,-99,12,18,13,22,-99,29,12,-99,37,15,-99
20/06/2010,2,22,18,-99,11,13,18,16,6,-99,8,3,39,10,-99
20/06/2010,3,13,14,-99,12,14,9,11,9,16,10,3,21,10,17
20/06/2010,4,16,17,-99,21,15,12,17,10,16,14,4,15,10,20
20/06/2010,5,18,25,-99,24,8,16,13,7,21,13,14,19,11,25
20/06/2010,6,21,20,45,24,8,17,18,23,21,15,9,26,20,28
20/06/2010,7,20,42,72,22,13,28,37,42,32,20,9,43,31,22
20/06/2010,8,42,46,43,42,20,32,56,44,36,21,9,55,31,23
20/06/2010,9,44,37,54,47,16,48,54,47,29,20,10,38,33,31
20/06/2010,10,67,56,49,50,28,50,34,36,52,30,17,43,34,35
20/06/2010,11,41,54,55,28,20,28,26,40,34,23,3,47,22,36
20/06/2010,12,36,53,16,45,25,47,11,22,60,21,38,31,32,35
20/06/2010,13,-99,50,22,30,36,41,10,13,35,36,39,31,44,48
20/06/2010,14,-99,43,6,9,43,16,-99,9,30,41,17,31,27,33
20/06/2010,15,-99,31,4,12,25,21,-99,16,43,23,18,15,15,16
20/06/2010,16,-99,36,30,6,28,32,-99,21,-99,32,-99,33,32,19
20/06/2010,17,-99,21,44,48,39,61,6,15,-99,38,12,32,37,41
20/06/2010,18,-99,16,44,20,34,16,21,35,-99,19,70,50,10,31
20/06/2010,19,-99,30,118,23,25,30,88,83,-99,31,12,68,19,26
20/06/2010,20,-99,58,77,40,22,29,68,47,-99,31,88,61,21,26
20/06/2010,21,-99,48,59,55,29,44,39,28,-99,42,27,35,57,41
20/06/2010,22,-99,31,60,39,22,26,33,28,-99,25,25,34,31,33
20/06/2010,23,-99,37,43,28,20,23,24,24,-99,24,21,27,29,23
20/06/2010,24,-99,16,28,20,18,17,18,17,-99,19,17,27,19,22
21/06/2010,1,16,23,16,17,22,14,20,13,18,19,19,7,15,16
21/06/2010,2,21,23,27,19,21,13,23,14,17,18,13,15,15,23
21/06/2010,3,16,27,19,23,19,17,26,18,18,19,17,-99,17,21
21/06/2010,4,20,25,33,24,17,18,23,26,20,18,11,18,19,27
21/06/2010,5,24,36,38,32,15,19,38,32,20,18,16,20,21,24
21/06/2010,6,43,50,112,45,19,23,53,55,24,22,33,49,28,28
21/06/2010,7,49,79,185,50,24,31,69,75,47,27,43,75,35,28
21/06/2010,8,70,80,124,53,22,51,80,72,34,32,39,78,52,31
21/06/2010,9,69,80,134,58,23,57,64,65,55,37,33,85,59,44
21/06/2010,10,77,70,126,57,33,60,50,68,59,39,43,69,48,49
21/06/2010,11,85,75,-99,74,41,51,53,56,66,40,33,64,58,54
21/06/2010,12,22,54,-99,34,56,39,32,37,53,52,40,51,60,53
21/06/2010,13,20,53,-99,23,69,40,11,24,54,45,20,39,33,27
21/06/2010,14,15,41,-99,14,60,34,-99,13,-99,32,20,32,35,27
21/06/2010,15,25,31,-99,22,32,66,15,55,-99,37,15,15,30,23
21/06/2010,16,50,29,-99,53,40,80,26,66,-99,67,31,36,67,59
21/06/2010,17,60,38,-99,68,49,63,34,52,-99,56,75,53,48,46
21/06/2010,18,106,50,-99,68,37,59,98,106,-99,43,57,59,39,68
21/06/2010,19,106,58,-99,52,20,44,98,83,-99,64,114,61,107,47
21/06/2010,20,27,57,-99,36,22,42,53,48,-99,25,68,32,31,39
21/06/2010,21,29,48,-99,27,21,29,39,34,-99,32,23,41,24,20
21/06/2010,22,27,34,-99,35,15,16,33,28,-99,14,27,33,16,23
21/06/2010,23,-99,22,-99,18,15,25,41,26,-99,14,11,32,21,18
21/06/2010,24,27,24,-99,25,18,11,31,20,-99,14,6,43,8,18
22/06/2010,1,29,20,76,24,18,7,17,11,20,11,14,34,6,21
22/06/2010,2,23,15,46,19,15,11,14,8,7,11,16,25,12,21
22/06/2010,3,26,14,41,18,22,10,15,7,18,14,16,17,12,18
22/06/2010,4,23,18,44,19,-99,18,10,9,8,17,16,30,16,19
22/06/2010,5,25,30,77,39,-99,25,20,10,17,20,23,27,23,20
22/06/2010,6,-99,40,87,50,-99,23,41,15,19,23,40,28,25,25
22/06/2010,7,-99,54,121,52,-99,34,22,32,23,28,20,55,35,30
22/06/2010,8,-99,49,127,59,-99,46,31,48,30,38,39,46,58,42
22/06/2010,9,-99,67,116,42,-99,46,26,56,36,38,23,63,51,45
22/06/2010,10,-99,59,100,43,-99,50,42,46,42,41,21,63,59,55
22/06/2010,11,-99,65,78,42,-99,54,29,42,51,47,22,49,39,51
22/06/2010,12,-99,44,50,42,-99,25,28,37,56,40,3,51,50,51
22/06/2010,13,-99,52,61,35,-99,39,11,42,50,45,9,55,45,46
22/06/2010,14,-99,46,68,19,-99,34,7,30,46,38,31,52,34,35
22/06/2010,15,30,45,57,20,-99,25,16,52,63,25,21,47,24,21
22/06/2010,16,46,52,124,28,-99,62,58,166,38,36,32,85,44,22
22/06/2010,17,105,85,268,101,-99,84,107,8,65,-99,163,46,104,-99
22/06/2010,18,53,29,121,26,-99,23,42,37,33,-99,52,39,33,49
22/06/2010,19,7,-99,-99,47,-99,27,29,38,7,-99,46,46,34,29
22/06/2010,20,52,-99,-99,37,-99,23,42,37,27,-99,27,39,28,39
22/06/2010,21,50,-99,-99,21,-99,28,41,19,-99,41,39,25,50,34
22/06/2010,22,29,-99,64,14,-99,5,37,16,25,-99,3,36,-99,33
22/06/2010,23,-99,-99,-99,3,-99,4,11,14,23,36,32,28,14,14
22/06/2010,24,6,-99,15,6,-99,11,12,12,14,15,6,36,23,7
23/06/2010,1,11,-99,37,14,-99,17,32,10,13,17,17,27,16,10
23/06/2010,2,22,-99,24,9,-99,11,23,10,10,6,9,23,17,22
23/06/2010,3,28,-99,29,16,-99,13,9,4,9,12,5,22,7,25
23/06/2010,4,21,-99,45,17,-99,23,13,10,5,14,7,25,15,25
23/06/2010,5,28,-99,51,29,-99,58,18,22,31,24,14,43,18,19
23/06/2010,6,20,-99,64,52,-99,49,29,36,40,27,-99,50,36,24
23/06/2010,7,50,78,84,54,-99,78,42,70,43,33,46,54,35,31
23/06/2010,8,50,-99,105,65,-99,56,48,77,48,41,18,69,38,41
23/06/2010,9,66,71,99,-99,-99,50,71,56,35,39,25,78,35,39
23/06/2010,10,60,81,107,-99,-99,79,79,49,45,48,57,73,65,48
23/06/2010,11,63,94,97,-99,-99,62,75,78,55,48,68,62,70,63
23/06/2010,12,69,95,-99,-99,-99,60,54,48,67,44,56,66,53,56
23/06/2010,13,46,82,49,-99,-99,48,21,53,56,71,49,56,73,58
23/06/2010,14,28,52,45,-99,-99,27,10,41,31,45,28,44,35,48
23/06/2010,15,16,53,34,11,-99,24,4,26,27,20,23,38,30,19
23/06/2010,16,9,34,73,18,-99,15,30,55,35,22,14,51,18,20
23/06/2010,17,76,54,132,29,37,71,58,77,77,23,108,107,41,22
23/06/2010,18,104,79,84,39,32,32,82,99,41,51,123,57,101,83
23/06/2010,19,12,24,38,39,21,16,77,48,15,30,-99,32,17,33
23/06/2010,20,48,44,52,29,15,14,42,43,26,15,22,50,19,21
23/06/2010,21,16,51,54,45,25,33,44,38,48,32,24,49,39,17
23/06/2010,22,32,38,53,31,22,58,52,20,39,54,19,30,47,31
23/06/2010,23,30,24,35,40,12,14,17,16,17,16,28,25,22,27
23/06/2010,24,28,19,29,23,18,10,21,14,7,16,12,15,13,17
24/06/2010,1,10,25,17,25,16,8,16,1,5,7,-99,23,4,22
24/06/2010,2,18,22,18,18,14,5,14,5,10,7,3,26,6,24
24/06/2010,3,17,23,36,22,14,7,13,8,9,6,-99,21,5,16
24/06/2010,4,14,15,33,21,8,6,12,12,37,6,10,13,8,15
24/06/2010,5,12,28,66,32,12,13,14,8,6,7,-99,30,13,20
24/06/2010,6,16,37,68,35,18,12,13,14,14,16,30,34,21,18
24/06/2010,7,38,40,134,42,21,26,-99,69,26,18,23,50,28,27
24/06/2010,8,41,37,127,50,27,33,-99,60,25,20,21,45,41,40
24/06/2010,9,56,48,96,43,21,49,-99,31,38,29,23,50,45,30
24/06/2010,10,45,60,65,44,43,-99,-99,34,53,39,-99,45,44,43
24/06/2010,11,41,54,64,52,54,-99,-99,43,64,36,-99,43,41,44
24/06/2010,12,9,50,51,31,60,60,-99,40,63,47,53,49,57,55
24/06/2010,13,7,46,41,25,63,35,14,41,53,36,41,33,34,40
24/06/2010,14,14,35,65,24,56,39,34,44,-99,23,35,32,32,31
24/06/2010,15,72,60,134,32,46,41,74,52,24,18,52,60,19,33
24/06/2010,16,64,31,117,68,36,42,20,33,21,52,39,100,56,38
24/06/2010,17,73,34,108,56,27,62,36,24,86,40,17,62,67,47
24/06/2010,18,33,36,125,45,13,30,40,32,17,47,21,39,43,35
24/06/2010,19,15,20,71,37,20,23,30,31,13,19,29,25,19,26
24/06/2010,20,48,30,49,37,26,33,35,31,36,17,34,25,40,26
24/06/2010,21,80,36,38,34,21,34,30,23,7,41,30,28,41,28
24/06/2010,22,36,22,23,-99,20,10,40,19,7,-99,-99,-99,20,24
24/06/2010,23,10,23,16,10,3,7,10,18,2,7,17,17,12,20
24/06/2010,24,19,13,23,6,6,7,25,7,2,2,10,16,7,12
25/06/2010,1,-99,20,30,6,6,9,15,11,-99,9,13,21,5,19
25/06/2010,2,15,16,23,8,12,7,23,18,-99,-99,10,15,6,18
25/06/2010,3,23,20,25,10,12,13,28,54,4,15,10,21,10,15
25/06/2010,4,15,23,32,18,7,14,15,1,7,5,10,16,17,20
25/06/2010,5,26,28,62,34,19,14,16,2,8,15,16,35,16,16
25/06/2010,6,29,33,94,37,13,22,12,5,14,13,14,34,33,19
25/06/2010,7,31,-99,76,51,22,32,24,17,22,17,22,34,43,29
25/06/2010,8,7,-99,78,50,19,43,33,45,33,21,27,34,41,30
25/06/2010,9,19,-99,34,30,15,46,15,26,22,18,21,43,32,28
25/06/2010,10,-99,-99,56,20,15,24,13,35,26,17,23,35,46,35
25/06/2010,11,11,-99,57,20,30,23,21,38,21,20,27,38,39,28
25/06/2010,12,23,-99,65,10,43,13,19,21,21,27,29,33,33,29
25/06/2010,13,17,-99,46,23,40,15,-99,22,13,11,30,32,11,21
25/06/2010,14,4,-99,51,13,39,16,5,21,17,15,24,42,14,23
25/06/2010,15,19,-99,36,10,45,15,11,39,16,25,-99,46,27,21
25/06/2010,16,21,81,71,12,38,15,41,41,25,24,-99,40,19,21
25/06/2010,17,54,59,119,45,34,30,40,45,16,26,-99,36,24,22
25/06/2010,18,71,38,171,58,39,38,99,69,60,49,-99,69,48,42
25/06/2010,19,57,50,180,66,40,73,51,65,23,82,-99,57,82,54
25/06/2010,20,51,84,155,62,31,33,50,44,61,39,-99,54,72,49
25/06/2010,21,28,34,131,48,18,31,46,38,8,16,-99,45,23,42
25/06/2010,22,42,33,87,46,13,28,34,35,15,11,-99,39,17,33
25/06/2010,23,30,29,58,35,20,18,32,26,26,27,29,31,31,32
25/06/2010,24,18,29,33,27,27,26,35,19,33,26,26,23,29,25
26/06/2010,1,21,25,25,26,26,21,31,24,20,16,17,18,19,29
26/06/2010,2,22,37,24,25,20,15,24,17,21,15,21,13,18,27
26/06/2010,3,13,32,25,31,19,22,24,24,16,16,22,16,14,23
26/06/2010,4,17,32,41,30,20,25,35,32,24,18,20,12,22,31
26/06/2010,5,22,51,53,29,21,24,57,23,16,26,21,21,28,27
26/06/2010,6,31,40,77,40,25,20,44,26,24,21,19,33,36,25
26/06/2010,7,40,43,71,47,29,25,42,33,32,41,22,31,54,39
26/06/2010,8,28,52,85,46,20,42,32,41,36,32,20,19,39,32
26/06/2010,9,34,78,82,50,18,37,33,30,47,27,31,48,44,38
26/06/2010,10,30,82,77,38,31,54,44,37,53,41,37,53,58,55
26/06/2010,11,49,76,94,49,41,49,45,44,110,46,41,60,54,43
26/06/2010,12,35,54,57,53,58,57,24,41,77,55,52,59,56,49
26/06/2010,13,10,50,66,12,55,33,18,42,62,37,40,53,34,45
26/06/2010,14,22,48,45,13,47,19,17,26,25,5,28,32,11,14
26/06/2010,15,-99,40,55,15,43,12,8,35,3,21,29,40,23,19
26/06/2010,16,44,48,81,23,35,16,13,15,-99,14,40,50,14,18
26/06/2010,17,27,28,81,39,38,26,-99,35,64,38,36,38,39,34
26/06/2010,18,38,51,69,37,28,36,18,29,60,38,34,38,52,39
26/06/2010,19,38,28,64,30,25,32,37,28,15,26,32,42,41,31
26/06/2010,20,38,28,58,28,28,28,51,38,33,35,29,36,41,33
26/06/2010,21,36,42,76,36,22,32,46,33,68,40,32,32,54,34
26/06/2010,22,24,54,55,34,14,29,32,26,74,33,31,30,45,35
26/06/2010,23,6,27,28,14,18,18,29,24,-99,36,26,36,34,27
26/06/2010,24,13,21,30,24,33,14,29,24,4,25,19,21,28,20
27/06/2010,1,23,34,12,18,14,11,38,15,7,15,17,10,14,22
27/06/2010,2,40,36,15,29,20,17,43,24,5,16,27,8,23,30
27/06/2010,3,20,43,21,29,26,20,35,43,11,28,34,26,28,27
27/06/2010,4,22,42,21,24,36,15,36,35,16,26,30,32,25,27
27/06/2010,5,48,39,41,44,35,24,43,38,21,30,28,47,23,26
27/06/2010,6,53,42,72,45,25,23,47,35,17,29,28,53,36,30
27/06/2010,7,50,50,54,43,26,45,35,66,28,31,35,45,60,37
27/06/2010,8,36,39,71,36,30,60,38,75,42,42,25,74,52,31
27/06/2010,9,59,45,74,33,30,66,52,50,42,48,21,67,50,31
27/06/2010,10,39,50,84,34,42,53,50,56,42,51,23,66,43,35
27/06/2010,11,31,60,75,28,33,46,36,56,22,30,23,68,40,37
27/06/2010,12,49,47,57,38,33,40,14,59,23,16,16,62,10,27
27/06/2010,13,52,48,-99,44,32,24,-99,24,37,12,3,-99,14,34
27/06/2010,14,19,24,13,-99,33,14,-99,23,24,32,12,-99,37,41
27/06/2010,15,11,25,28,-99,34,10,13,31,58,37,11,-99,19,34
27/06/2010,16,27,42,-99,16,25,18,38,32,58,18,27,56,25,25
27/06/2010,17,54,40,-99,49,27,36,17,20,34,28,49,49,37,36
27/06/2010,18,43,23,76,-99,37,33,22,50,61,46,25,46,50,35
27/06/2010,19,57,43,71,-99,27,54,54,44,66,50,42,48,69,39
27/06/2010,20,57,21,56,45,33,32,59,36,47,45,39,38,56,45
27/06/2010,21,33,29,48,31,26,36,50,36,62,31,29,47,55,34
27/06/2010,22,24,30,49,30,24,26,36,27,45,31,30,39,40,29
27/06/2010,23,24,27,33,22,24,21,33,25,-99,26,27,29,28,31
27/06/2010,24,24,36,29,23,25,19,29,33,9,30,21,30,29,20
28/06/2010,1,16,48,25,24,30,14,28,24,15,25,17,25,24,34
28/06/2010,2,24,30,22,23,23,11,21,22,9,24,17,16,20,22
28/06/2010,3,12,21,41,26,21,22,30,29,15,21,15,30,25,27
28/06/2010,4,30,27,27,24,22,24,30,23,15,17,15,32,23,28
28/06/2010,5,25,33,90,36,23,21,36,32,22,20,16,39,30,30
28/06/2010,6,47,43,95,47,23,38,54,45,32,28,31,60,37,42
28/06/2010,7,60,59,188,49,30,43,67,51,42,38,63,58,56,60
28/06/2010,8,70,78,150,59,32,57,83,69,61,54,55,67,79,63
28/06/2010,9,87,75,138,60,39,59,81,95,63,54,33,65,77,52
28/06/2010,10,98,86,128,58,44,117,-99,98,78,51,35,65,64,62
28/06/2010,11,89,69,98,74,40,61,-99,-99,58,29,22,49,29,43
28/06/2010,12,94,88,96,76,35,37,46,-99,70,50,42,51,53,54
28/06/2010,13,41,60,-99,69,52,44,30,-99,25,53,51,76,58,59
28/06/2010,14,30,35,-99,41,56,48,9,31,-99,28,33,44,61,47
28/06/2010,15,38,44,47,37,45,39,6,47,-99,38,30,45,44,40
28/06/2010,16,21,42,49,28,34,27,4,55,123,44,37,34,41,31
28/06/2010,17,20,26,101,28,35,35,17,57,68,30,42,58,43,29
28/06/2010,18,88,37,91,55,26,51,48,57,89,30,55,72,52,32
28/06/2010,19,57,63,76,67,45,77,40,52,91,70,53,64,104,59
28/06/2010,20,54,67,73,57,47,44,72,50,52,56,51,40,91,52
28/06/2010,21,31,50,72,45,32,36,53,54,80,41,45,50,60,34
28/06/2010,22,32,17,52,37,23,24,41,42,99,26,26,51,37,28
28/06/2010,23,27,24,37,31,24,20,87,41,-99,25,25,22,30,26
28/06/2010,24,22,37,7,14,15,2,27,26,14,16,22,22,16,19
29/06/2010,1,9,31,7,5,12,-99,-99,15,1,2,17,9,1,12
29/06/2010,2,6,26,8,5,9,-99,10,7,-99,2,9,13,4,9
29/06/2010,3,3,15,4,9,15,2,9,4,3,14,9,7,6,8
29/06/2010,4,13,18,20,18,20,8,11,12,5,11,10,16,10,18
29/06/2010,5,12,32,59,20,10,13,41,5,9,12,15,14,19,12
29/06/2010,6,13,21,77,26,17,19,43,9,16,18,19,24,35,14
29/06/2010,7,15,35,81,35,21,27,66,39,33,22,18,28,45,22
29/06/2010,8,14,27,77,28,22,37,68,-99,49,20,18,24,54,28
29/06/2010,9,18,35,73,23,20,56,27,-99,22,23,19,37,44,26
29/06/2010,10,-99,35,86,6,24,28,2,-99,37,19,18,23,33,23
29/06/2010,11,4,50,50,18,29,12,41,-99,80,23,26,30,8,15
29/06/2010,12,35,50,63,29,34,36,22,-99,52,27,22,39,35,29
29/06/2010,13,26,51,68,35,33,48,18,-99,56,36,26,56,40,31
29/06/2010,14,30,42,83,33,38,37,5,-99,90,32,40,40,39,38
29/06/2010,15,39,33,84,43,52,38,4,-99,72,28,-99,47,47,34
29/06/2010,16,-99,32,74,20,37,36,-99,-99,87,51,34,39,44,37
29/06/2010,17,35,48,117,19,30,14,30,-99,49,10,-99,73,15,20
29/06/2010,18,46,35,111,64,32,51,5,-99,79,59,-99,38,81,36
29/06/2010,19,51,29,112,44,24,40,60,-99,52,31,-99,42,53,40
29/06/2010,20,40,40,89,51,23,45,99,-99,63,52,-99,35,60,49
29/06/2010,21,20,48,73,34,20,30,37,-99,45,34,-99,29,47,30
29/06/2010,22,21,18,59,26,11,16,42,21,20,16,-99,19,24,27
29/06/2010,23,28,15,42,19,17,18,34,16,33,21,-99,32,32,20
29/06/2010,24,7,21,33,14,11,9,24,16,18,11,-99,12,26,15
30/06/2010,1,10,12,15,7,8,13,39,-99,16,9,-99,13,16,17
30/06/2010,2,4,23,15,9,14,9,21,1,9,6,-99,10,8,13
30/06/2010,3,1,18,17,7,13,12,12,2,15,12,-99,6,15,14
30/06/2010,4,4,19,14,5,16,11,21,1,14,5,-99,3,4,7
30/06/2010,5,21,19,27,12,11,13,19,11,19,9,-99,15,21,7
30/06/2010,6,28,28,44,19,17,37,44,13,18,17,24,21,20,17
30/06/2010,7,27,40,83,34,26,60,35,37,35,33,39,27,45,33
30/06/2010,8,33,59,72,38,42,78,57,63,32,31,53,36,57,44
30/06/2010,9,42,61,94,28,26,45,44,68,23,24,35,-99,36,35
30/06/2010,10,25,37,88,26,29,46,25,51,35,16,26,-99,-99,25
30/06/2010,11,24,33,53,24,30,29,15,51,7,24,10,-99,-99,24
30/06/2010,12,31,34,52,24,28,15,-99,43,13,12,38,-99,-99,26
30/06/2010,13,30,43,57,23,30,36,21,30,38,16,32,45,39,18
30/06/2010,14,33,28,104,40,29,54,11,39,42,75,25,51,59,32
30/06/2010,15,77,38,108,58,30,69,24,25,52,27,18,60,48,56
30/06/2010,16,48,56,139,25,35,39,18,40,17,26,41,101,34,29
30/06/2010,17,59,81,159,36,20,55,70,105,22,17,38,-99,30,36
30/06/2010,18,11,43,44,27,20,34,101,74,13,18,38,-99,26,26
30/06/2010,19,99,26,70,72,19,41,34,36,25,28,21,74,51,36
30/06/2010,20,36,38,65,18,23,31,66,52,18,12,18,67,26,28
30/06/2010,21,56,49,58,18,30,19,142,26,21,34,23,70,28,23
30/06/2010,22,82,42,53,54,23,37,3,10,31,13,52,33,30,18
30/06/2010,23,50,41,27,45,17,25,27,33,-99,31,26,37,36,37
30/06/2010,24,14,34,19,-99,20,21,-99,31,12,21,4,13,25,22
01/07/2010,1,1,32,11,-99,25,4,26,20,-99,25,21,15,16,19
01/07/2010,2,13,25,18,-99,19,10,16,8,30,13,13,11,21,20
01/07/2010,3,3,30,19,-99,15,8,-99,3,12,16,4,12,24,14
01/07/2010,4,-99,25,5,-99,13,5,6,4,2,-99,17,4,9,13
01/07/2010,5,4,47,10,-99,12,9,-99,-99,-99,1,13,16,11,9
01/07/2010,6,5,27,22,-99,12,22,-99,8,13,7,18,22,15,14
01/07/2010,7,22,34,30,-99,22,37,33,15,9,19,23,27,25,22
01/07/2010,8,26,35,44,-99,36,63,35,25,33,27,26,36,27,24
01/07/2010,9,44,55,46,-99,41,54,36,36,34,14,38,36,36,28
01/07/2010,10,30,63,56,-99,39,51,12,41,34,33,52,39,42,27
01/07/2010,11,40,69,48,-99,29,45,-99,45,19,33,42,35,30,27
01/07/2010,12,29,45,57,-99,23,42,-99,47,11,40,32,-99,24,24
01/07/2010,13,20,39,47,-99,12,40,17,29,15,-99,24,40,28,35
01/07/2010,14,20,22,52,-99,13,29,19,35,15,-99,14,42,11,4
01/07/2010,15,28,35,54,-99,4,29,4,38,18,3,15,63,1,21
01/07/2010,16,40,39,79,-99,22,27,24,42,-99,5,19,76,13,-99
01/07/2010,17,49,35,95,-99,10,31,28,54,23,19,11,108,16,19
01/07/2010,18,27,36,94,-99,9,20,41,52,23,4,10,95,13,28
01/07/2010,19,23,19,77,-99,5,22,78,55,-99,7,19,75,15,21
01/07/2010,20,72,40,51,-99,8,45,119,26,11,10,36,51,17,29
01/07/2010,21,73,39,52,-99,9,50,69,39,35,13,33,26,19,22
01/07/2010,22,44,31,36,-99,19,42,47,33,1,11,26,25,9,17
01/07/2010,23,37,45,21,-99,26,25,64,37,26,39,33,24,10,17
01/07/2010,24,21,27,20,-99,27,7,36,30,20,35,29,23,26,16
02/07/2010,1,14,34,11,-99,30,14,31,16,11,24,18,28,32,13
02/07/2010,2,8,50,15,-99,28,4,50,14,-99,4,11,29,12,18
02/07/2010,3,-99,53,15,-99,25,15,22,2,4,4,13,14,10,10
02/07/2010,4,5,31,3,-99,8,9,24,17,9,3,14,6,10,13
02/07/2010,5,8,19,21,-99,5,10,24,25,3,6,12,2,15,14
02/07/2010,6,16,21,27,-99,7,25,18,25,7,10,35,18,16,8
02/07/2010,7,30,28,57,-99,16,49,37,60,35,19,53,17,24,17
02/07/2010,8,29,39,86,-99,22,42,42,95,25,24,40,39,29,28
02/07/2010,9,40,48,86,-99,30,39,1,66,23,24,42,38,29,21
02/07/2010,10,26,43,105,-99,31,32,-99,62,10,22,31,37,32,31
02/07/2010,11,19,60,71,-99,38,45,38,83,10,7,36,43,19,24
02/07/2010,12,36,55,59,-99,33,41,47,60,44,35,34,33,46,24
02/07/2010,13,23,60,57,-99,27,39,33,30,28,15,29,21,28,27
02/07/2010,14,12,28,47,-99,17,29,10,14,19,10,22,41,25,35
02/07/2010,15,22,-99,62,-99,13,31,15,15,11,3,10,24,11,16
02/07/2010,16,26,24,60,-99,19,32,81,54,4,10,17,38,16,21
02/07/2010,17,57,24,108,17,8,18,24,70,19,23,78,57,21,28
02/07/2010,18,64,30,148,41,17,60,145,10,12,5,32,53,28,35
02/07/2010,19,59,62,69,52,34,67,46,18,27,53,57,41,17,36
02/07/2010,20,45,45,71,54,39,54,41,15,47,69,34,26,77,38
02/07/2010,21,40,40,44,47,32,49,32,20,8,38,25,34,67,37
02/07/2010,22,48,31,49,42,19,38,68,19,23,19,12,20,47,40
02/07/2010,23,31,15,51,22,21,21,9,25,24,9,-99,27,-99,28
02/07/2010,24,9,19,38,11,18,42,17,11,23,40,3,28,50,12
03/07/2010,1,-99,20,25,5,14,11,23,5,1,19,8,33,20,23
03/07/2010,2,6,23,34,14,22,2,41,11,-99,8,14,23,18,18
03/07/2010,3,13,40,17,13,10,3,26,13,10,11,11,29,21,21
03/07/2010,4,2,23,14,11,15,5,24,17,9,1,19,35,17,19
03/07/2010,5,13,59,34,15,12,11,25,13,7,4,20,20,15,24
03/07/2010,6,36,45,110,33,12,17,65,33,17,7,23,11,18,25
03/07/2010,7,27,75,103,49,14,35,56,53,32,49,60,34,22,20
03/07/2010,8,40,71,108,54,28,53,75,46,35,-99,22,-99,34,19
03/07/2010,9,54,93,65,53,19,74,70,49,22,22,43,3,32,27
03/07/2010,10,48,77,76,55,27,27,34,49,23,24,36,42,26,34
03/07/2010,11,53,51,59,39,36,19,-99,55,7,34,23,36,24,30
03/07/2010,12,24,66,64,25,21,13,15,54,56,-99,37,46,15,20
03/07/2010,13,15,49,60,19,4,22,56,44,30,-99,23,60,-99,38
03/07/2010,14,20,16,57,-99,11,4,42,29,30,-99,-99,37,-99,8
03/07/2010,15,-99,17,28,14,8,8,21,12,26,2,-99,36,5,9
03/07/2010,16,-99,22,21,12,12,19,21,18,54,13,1,25,23,11
03/07/2010,17,46,28,84,24,13,48,20,11,27,36,23,41,42,22
03/07/2010,18,76,39,63,48,15,53,30,23,23,46,29,41,51,37
03/07/2010,19,95,39,57,50,30,54,69,23,58,62,32,18,70,46
03/07/2010,20,89,42,24,21,35,31,35,11,37,32,25,9,41,30
03/07/2010,21,140,39,28,22,21,31,36,23,29,23,38,23,32,18
03/07/2010,22,95,42,29,18,20,16,45,3,14,20,25,18,27,16
03/07/2010,23,32,48,24,32,17,5,50,3,22,12,21,27,28,21
03/07/2010,24,70,48,21,26,15,33,36,10,13,17,38,23,24,25
04/07/2010,1,38,45,22,20,17,13,51,9,-99,-99,28,31,22,19
04/07/2010,2,-99,42,13,17,14,-99,26,5,3,4,27,39,5,33
04/07/2010,3,4,30,13,13,11,10,42,11,9,6,27,29,13,19
04/07/2010,4,15,49,23,9,10,4,38,7,8,2,26,27,14,13
04/07/2010,5,14,65,31,14,17,13,45,17,6,11,16,8,11,16
04/07/2010,6,16,89,49,21,16,17,48,23,12,10,29,32,13,18
04/07/2010,7,37,79,69,36,11,35,55,60,38,31,35,30,24,14
04/07/2010,8,60,59,41,69,22,48,78,64,18,24,27,29,44,17
04/07/2010,9,58,76,41,50,30,35,36,-99,19,25,44,28,38,27
04/07/2010,10,33,78,39,29,32,21,30,-99,13,28,36,38,28,26
04/07/2010,11,18,50,44,15,31,14,-99,56,12,21,33,41,22,19
04/07/2010,12,19,44,29,20,21,21,-99,54,13,6,12,52,11,25
04/07/2010,13,32,39,31,24,19,27,15,48,29,15,1,23,19,26
04/07/2010,14,24,50,34,17,24,24,11,-99,12,12,15,25,20,31
04/07/2010,15,46,49,38,24,30,31,22,14,20,56,12,32,39,28
04/07/2010,16,25,50,31,23,27,23,33,2,54,-99,-99,48,14,21
04/07/2010,17,13,31,27,16,22,20,46,25,3,32,-99,47,22,27
04/07/2010,18,41,35,46,30,20,32,48,-99,18,26,-99,46,34,28
04/07/2010,19,37,50,62,32,32,40,116,-99,24,27,-99,42,28,27
04/07/2010,20,140,44,62,51,30,59,86,24,67,33,-99,31,42,43
04/07/2010,21,73,24,38,36,26,41,15,2,36,57,-99,29,48,38
04/07/2010,22,11,18,23,35,12,39,44,14,13,35,-99,21,47,36
04/07/2010,23,4,31,29,6,8,20,15,23,15,-99,-99,35,19,22
04/07/2010,24,30,27,17,12,11,1,32,15,-99,-99,-99,35,6,11
05/07/2010,1,-99,40,16,18,9,-99,13,10,16,-99,-99,20,1,6
05/07/2010,2,2,17,5,6,9,4,23,7,1,-99,1,22,4,13
05/07/2010,3,-99,17,-99,5,22,-99,18,-99,-99,-99,7,13,3,15
