FECHA,HORA,ACO,ATI,CAM,CHO,CCA,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
26/08/2014,6,1,49,11,1,1,1,1,28,8,3,2,-99,6,-99,1,1,-99,1,3,-99,1,39,12,1,1,1,10,3
26/08/2014,7,1,40,12,2,2,8,2,57,15,9,7,-99,8,-99,1,2,-99,4,3,-99,1,21,13,1,2,2,12,4
26/08/2014,8,1,29,11,2,5,19,4,34,8,8,5,-99,6,-99,2,8,-99,20,4,-99,2,18,18,-99,2,3,5,4
26/08/2014,9,1,15,12,2,24,19,28,19,9,6,4,-99,5,-99,2,21,-99,23,3,-99,2,17,15,10,5,4,22,5
26/08/2014,10,2,10,7,3,19,11,31,14,7,6,7,-99,6,-99,2,16,-99,14,3,-99,6,9,9,12,14,4,18,5
26/08/2014,11,2,6,4,2,10,5,24,7,8,3,5,-99,4,-99,2,9,-99,8,2,-99,3,4,6,11,13,4,7,3
26/08/2014,12,1,6,2,2,5,4,11,5,3,2,3,-99,3,-99,1,5,-99,5,1,-99,4,3,6,7,6,3,3,3
26/08/2014,13,1,7,2,2,3,2,4,4,2,1,2,-99,2,-99,1,4,-99,4,1,-99,4,5,3,4,3,2,2,2
26/08/2014,14,1,3,2,2,2,1,4,5,2,1,2,-99,2,-99,1,2,-99,2,1,-99,3,3,2,2,2,2,2,1
26/08/2014,15,1,1,2,1,2,2,2,3,2,1,1,-99,2,-99,1,2,-99,3,1,-99,2,3,2,1,2,1,1,1
26/08/2014,16,0,1,1,1,1,1,4,3,2,1,1,-99,2,-99,1,2,-99,2,1,-99,2,2,1,1,1,1,2,1
26/08/2014,17,1,2,2,1,1,1,2,3,2,1,2,-99,2,-99,1,2,-99,2,1,-99,1,3,2,1,1,1,1,2
26/08/2014,18,1,1,2,2,1,2,2,2,2,1,1,-99,2,-99,1,2,-99,2,1,-99,2,2,1,2,2,1,1,1
26/08/2014,19,1,1,1,1,1,1,2,2,2,1,1,-99,2,-99,1,1,-99,1,0,-99,1,3,1,1,1,1,1,1
26/08/2014,20,1,1,1,1,1,1,2,2,1,0,1,-99,2,-99,1,1,-99,1,0,-99,1,2,1,1,1,1,1,1
26/08/2014,21,1,1,1,1,1,1,2,3,1,0,1,-99,2,-99,0,1,-99,2,0,-99,1,2,1,1,1,1,1,1
26/08/2014,22,1,1,1,0,1,1,2,2,1,0,1,-99,1,-99,0,1,-99,2,0,-99,1,3,1,1,1,1,1,1
26/08/2014,23,0,0,1,1,1,0,1,2,1,0,1,-99,1,-99,0,1,-99,1,0,-99,1,4,1,1,2,1,1,1
26/08/2014,24,0,0,2,0,1,0,1,2,2,0,-99,-99,2,-99,0,1,-99,1,0,-99,1,3,1,1,2,1,1,1
27/08/2014,1,0,0,1,0,1,0,1,2,2,0,-99,-99,2,-99,0,1,-99,1,0,-99,1,3,1,1,2,1,1,1
27/08/2014,2,0,4,1,1,1,0,2,2,2,0,-99,-99,1,-99,0,1,-99,1,0,-99,1,3,1,1,2,1,1,1
27/08/2014,3,0,12,1,2,1,0,2,2,2,0,-99,-99,1,-99,1,1,-99,1,0,-99,1,4,1,1,2,1,1,1
27/08/2014,4,0,6,4,1,1,0,1,4,3,1,-99,-99,2,-99,0,1,-99,1,0,-99,1,16,1,0,2,1,2,1
27/08/2014,5,1,7,2,1,6,1,2,10,5,1,-99,-99,2,-99,1,2,-99,2,0,-99,1,15,2,1,1,1,3,2
27/08/2014,6,1,12,11,2,18,11,2,8,13,3,-99,-99,4,-99,1,6,-99,6,2,-99,1,18,6,1,2,1,8,2
27/08/2014,7,2,7,13,3,6,9,2,7,12,4,-99,-99,5,-99,2,2,-99,5,4,-99,1,29,9,1,2,3,8,5
27/08/2014,8,1,9,21,2,6,6,2,8,12,5,-99,-99,8,-99,4,4,-99,6,5,-99,1,38,39,5,2,6,9,7
27/08/2014,9,3,13,19,2,11,3,6,11,9,5,-99,-99,6,-99,5,5,-99,3,5,-99,6,36,51,6,6,7,12,6
27/08/2014,10,4,4,10,2,6,2,9,6,6,4,-99,-99,7,-99,3,3,-99,3,7,-99,4,12,23,4,4,-99,8,5
27/08/2014,11,2,12,16,2,4,1,7,6,-99,5,-99,-99,10,-99,2,3,-99,2,5,-99,2,13,10,3,4,-99,6,4
27/08/2014,12,2,11,5,2,5,2,11,9,-99,-99,-99,-99,6,-99,2,4,-99,3,2,-99,2,10,6,3,4,-99,8,3
27/08/2014,13,1,5,4,1,6,4,5,7,-99,2,-99,-99,3,-99,3,7,-99,5,2,-99,2,6,6,4,4,-99,4,3
27/08/2014,14,1,3,4,1,3,5,3,5,3,2,-99,-99,4,-99,2,3,-99,5,2,-99,3,5,3,4,3,-99,2,2
27/08/2014,15,1,4,3,1,3,3,2,3,3,2,-99,-99,3,-99,1,4,-99,-99,1,-99,3,3,2,2,2,1,2,2
27/08/2014,16,1,3,2,1,3,2,1,3,2,1,-99,-99,2,-99,1,3,-99,-99,1,-99,2,3,2,3,2,1,2,2
27/08/2014,17,1,1,2,1,2,4,1,2,2,1,-99,-99,2,-99,1,2,-99,-99,1,-99,1,3,1,2,1,1,1,1
27/08/2014,18,1,1,1,1,2,3,1,2,1,1,-99,-99,2,-99,1,2,-99,-99,0,-99,1,3,1,2,1,1,1,1
27/08/2014,19,1,1,1,1,1,4,1,2,1,1,-99,-99,2,-99,1,1,-99,-99,0,-99,1,3,1,-99,1,0,1,1
27/08/2014,20,1,1,2,1,1,3,1,2,1,0,-99,-99,2,-99,1,1,-99,-99,0,-99,1,3,1,1,1,1,1,1
27/08/2014,21,1,1,2,2,1,1,1,2,1,1,-99,-99,2,-99,1,1,-99,-99,0,-99,1,3,1,1,1,0,1,1
27/08/2014,22,0,1,2,0,1,1,1,2,1,1,-99,-99,2,-99,1,1,-99,-99,0,-99,1,4,1,1,1,0,1,1
27/08/2014,23,1,1,1,0,1,0,1,2,1,0,-99,-99,2,-99,0,1,-99,-99,0,-99,1,5,1,1,1,0,1,1
27/08/2014,24,0,0,1,0,1,0,1,2,1,0,-99,-99,1,-99,1,2,-99,-99,0,-99,1,3,1,1,1,0,1,1
28/08/2014,1,0,0,1,0,2,0,1,2,1,0,-99,-99,1,-99,0,1,-99,-99,0,-99,1,2,1,1,1,0,1,1
28/08/2014,2,1,1,1,1,1,0,1,2,1,0,-99,-99,2,-99,0,1,-99,-99,0,-99,1,2,1,1,1,1,1,1
28/08/2014,3,1,1,1,1,1,0,1,2,2,1,-99,-99,2,-99,1,1,-99,-99,0,-99,1,2,1,1,2,1,1,1
28/08/2014,4,1,1,1,1,1,1,1,2,2,1,-99,-99,2,-99,0,1,-99,-99,0,-99,1,3,1,1,2,1,1,1
28/08/2014,5,1,1,2,1,1,1,2,2,3,1,-99,-99,2,-99,0,1,-99,-99,1,-99,1,4,1,1,2,1,1,2
28/08/2014,6,1,0,3,2,1,2,2,3,3,2,-99,-99,4,-99,1,1,-99,-99,1,-99,2,5,1,1,2,3,5,4
28/08/2014,7,1,1,4,2,2,1,2,4,3,3,-99,-99,4,-99,1,1,-99,-99,3,-99,2,5,2,1,2,4,2,7
28/08/2014,8,2,2,4,2,1,1,2,4,4,5,-99,-99,5,-99,1,1,-99,-99,3,-99,2,6,12,1,2,4,3,8
28/08/2014,9,2,3,3,1,1,1,4,3,3,3,-99,-99,4,-99,1,1,-99,-99,2,-99,2,9,12,1,2,3,4,5
28/08/2014,10,4,3,2,1,2,1,5,5,2,2,-99,-99,3,-99,1,1,-99,-99,2,-99,2,4,6,1,2,1,4,2
28/08/2014,11,6,1,3,1,2,1,3,5,2,2,-99,-99,3,-99,1,1,-99,-99,1,-99,1,4,3,1,2,1,4,2
28/08/2014,12,1,2,2,1,2,2,3,3,2,1,-99,-99,2,-99,1,2,-99,-99,1,-99,2,3,3,1,2,1,3,2
28/08/2014,13,1,2,2,1,2,2,2,3,2,1,-99,-99,2,-99,2,2,-99,-99,2,-99,2,3,2,2,2,1,1,2
28/08/2014,14,1,1,2,1,2,1,1,3,2,1,-99,-99,2,-99,1,2,-99,-99,1,-99,2,2,1,2,2,2,1,1
28/08/2014,15,1,1,1,1,2,1,2,2,1,1,-99,-99,2,-99,1,2,-99,-99,0,-99,2,2,1,2,2,1,1,1
28/08/2014,16,1,1,1,0,1,1,2,2,1,1,-99,-99,2,-99,1,1,-99,-99,0,-99,1,2,1,1,1,1,1,1
28/08/2014,17,1,1,1,0,1,1,2,2,1,0,-99,-99,2,-99,1,1,-99,-99,0,-99,1,0,1,1,1,1,1,1
28/08/2014,18,1,1,1,0,-99,1,2,2,1,0,-99,-99,2,-99,1,2,-99,-99,0,-99,1,2,1,1,1,1,1,1
28/08/2014,19,1,1,1,0,-99,1,1,2,1,0,-99,-99,1,-99,1,1,-99,-99,0,-99,1,2,1,1,1,1,1,1
28/08/2014,20,1,1,1,0,-99,4,1,2,1,0,-99,-99,2,-99,1,1,-99,-99,0,-99,1,5,1,1,1,1,1,1
28/08/2014,21,1,1,1,1,1,6,1,4,1,1,-99,-99,1,-99,1,1,-99,-99,0,-99,1,4,1,1,1,1,1,1
28/08/2014,22,1,2,1,1,1,4,1,4,1,1,-99,-99,2,-99,0,1,-99,-99,0,-99,1,4,1,1,1,1,1,1
28/08/2014,23,1,1,2,1,1,2,1,2,1,0,-99,-99,2,-99,1,1,-99,-99,0,-99,1,4,1,1,1,1,1,1
28/08/2014,24,1,1,3,3,1,1,1,2,2,0,-99,-99,2,-99,1,2,-99,-99,0,-99,1,3,1,1,1,1,2,1
29/08/2014,1,1,0,2,4,1,1,2,2,2,2,1,-99,2,-99,0,1,-99,-99,1,-99,1,2,1,1,1,1,2,1
29/08/2014,2,1,0,2,2,1,1,1,2,2,1,1,-99,2,-99,0,1,-99,-99,0,-99,1,2,1,1,2,2,2,1
29/08/2014,3,1,1,3,3,1,1,2,2,3,1,1,-99,3,-99,1,1,-99,-99,1,-99,2,3,2,1,2,1,1,1
29/08/2014,4,1,1,2,2,1,1,2,2,2,2,1,-99,3,-99,1,1,-99,-99,1,-99,2,5,7,1,2,2,2,1
29/08/2014,5,1,0,3,2,1,1,2,2,4,2,1,-99,3,-99,1,1,-99,-99,2,-99,2,5,7,1,1,1,4,2
29/08/2014,6,1,1,5,2,1,2,3,3,6,2,2,-99,4,-99,1,1,-99,-99,2,-99,1,5,4,1,2,2,3,1
29/08/2014,7,1,1,5,3,3,3,3,5,5,4,3,-99,5,-99,1,3,-99,-99,4,-99,2,6,4,1,2,2,4,3
29/08/2014,8,2,4,6,3,4,6,3,6,6,5,4,-99,6,-99,1,4,-99,-99,5,-99,4,9,4,3,2,3,5,5
29/08/2014,9,1,11,7,2,4,4,2,7,4,5,5,-99,6,-99,3,4,-99,-99,3,-99,3,8,5,3,3,3,6,7
29/08/2014,10,1,3,-99,1,3,2,2,4,3,3,3,-99,4,-99,2,2,-99,-99,1,-99,3,6,4,2,-99,2,5,3
29/08/2014,11,1,2,-99,1,2,2,2,4,2,2,2,-99,3,-99,1,2,-99,-99,2,-99,2,4,3,2,-99,1,2,-99
29/08/2014,12,1,2,-99,1,2,2,2,4,3,1,1,-99,3,-99,2,2,-99,-99,1,-99,2,3,2,2,2,2,2,-99
29/08/2014,13,1,1,-99,1,2,2,1,3,2,1,1,-99,2,-99,2,2,-99,-99,1,-99,2,3,2,2,2,1,1,1
29/08/2014,14,1,1,-99,1,2,2,2,3,2,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,3,2,2,2,1,1,1
29/08/2014,15,1,1,1,-99,2,1,2,3,2,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,2,1,2,2,1,1,1
29/08/2014,16,1,1,1,1,2,1,2,2,1,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,2,1,2,1,1,1,1
29/08/2014,17,1,2,2,2,2,1,2,3,1,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,2,1,2,1,1,1,2
29/08/2014,18,1,1,2,1,2,2,2,3,1,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,2,1,2,1,1,1,1
29/08/2014,19,1,1,1,1,2,5,1,3,1,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,2,1,2,1,1,1,1
29/08/2014,20,1,1,1,1,1,14,1,3,1,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,2,1,2,1,1,1,1
29/08/2014,21,1,1,1,1,1,2,1,2,1,1,1,-99,-99,-99,1,1,-99,-99,1,-99,2,-99,1,1,1,1,1,1
29/08/2014,22,1,0,1,1,1,1,1,2,1,1,1,-99,-99,-99,1,1,-99,-99,0,-99,1,-99,1,1,1,1,1,1
29/08/2014,23,1,0,1,1,1,1,1,2,1,0,1,-99,-99,-99,1,1,-99,-99,0,-99,1,-99,1,1,1,1,2,1
29/08/2014,24,1,0,2,3,1,0,1,2,2,1,1,-99,2,-99,1,1,-99,-99,0,-99,1,3,2,1,2,1,2,1
30/08/2014,1,1,0,2,1,1,-99,1,2,3,1,1,-99,2,-99,0,1,-99,-99,0,-99,1,4,1,1,2,1,1,1
30/08/2014,2,1,1,1,1,1,-99,1,2,2,1,1,-99,2,-99,1,1,-99,-99,0,-99,2,2,2,1,2,1,1,1
30/08/2014,3,1,8,5,1,1,-99,1,8,2,1,1,-99,2,-99,0,1,-99,-99,0,-99,2,6,2,1,2,1,2,1
30/08/2014,4,1,43,7,1,4,-99,2,26,7,3,1,-99,3,-99,1,3,-99,-99,0,-99,1,14,2,2,3,1,3,1
30/08/2014,5,1,35,16,1,8,-99,2,40,7,1,2,-99,2,-99,1,7,-99,-99,0,-99,1,38,4,3,4,1,4,1
30/08/2014,6,1,27,8,2,12,-99,2,15,10,7,2,-99,4,-99,1,13,-99,-99,1,-99,1,13,3,8,4,1,3,1
30/08/2014,7,2,39,8,2,12,-99,2,14,6,3,3,-99,4,-99,1,11,-99,-99,1,-99,1,11,4,7,12,1,5,1
30/08/2014,8,2,35,8,3,8,-99,3,19,7,3,4,-99,5,-99,2,9,-99,-99,1,-99,2,15,4,9,3,1,7,1
30/08/2014,9,2,11,4,2,6,-99,5,14,4,2,2,-99,3,-99,2,6,-99,-99,1,-99,2,10,4,7,2,2,5,1
30/08/2014,10,1,5,3,1,7,-99,4,6,3,2,2,-99,2,-99,2,5,-99,-99,1,-99,2,5,3,4,3,2,3,2
30/08/2014,11,1,3,2,1,4,-99,2,4,2,1,2,-99,2,-99,1,5,-99,-99,1,-99,2,4,3,3,3,1,2,2
30/08/2014,12,1,2,2,1,2,-99,2,3,2,1,1,-99,2,-99,1,3,-99,-99,1,-99,2,3,2,2,2,1,2,1
30/08/2014,13,1,1,2,1,1,-99,2,3,2,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,3,1,2,2,1,2,1
30/08/2014,14,1,1,2,1,2,-99,1,3,2,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,2,1,2,2,1,2,1
30/08/2014,15,1,1,2,1,2,-99,1,3,2,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,3,1,2,2,2,2,1
30/08/2014,16,1,1,2,0,1,-99,1,-99,2,1,1,-99,2,-99,1,2,-99,-99,1,-99,2,2,1,1,1,2,2,1
30/08/2014,17,1,1,2,0,1,-99,1,2,2,1,1,-99,2,-99,1,1,-99,-99,1,-99,2,2,1,2,1,1,2,1
30/08/2014,18,1,1,1,1,1,-99,1,2,1,1,1,-99,2,-99,0,1,-99,-99,0,-99,1,2,1,1,1,1,2,1
30/08/2014,19,1,1,1,1,1,-99,1,2,1,1,1,-99,2,-99,1,1,-99,-99,0,-99,1,2,1,1,1,1,1,1
30/08/2014,20,1,1,1,0,1,-99,1,2,1,1,1,-99,2,-99,1,1,-99,-99,0,-99,1,2,1,1,1,1,1,1
30/08/2014,21,1,1,1,2,1,-99,1,2,1,1,1,-99,2,-99,1,1,-99,-99,0,-99,1,2,1,1,1,1,1,1
30/08/2014,22,1,1,1,6,1,-99,2,3,1,1,1,-99,1,-99,0,1,-99,-99,0,-99,1,2,1,1,1,1,1,1
30/08/2014,23,1,1,1,7,1,-99,1,2,1,0,1,-99,1,-99,0,1,-99,-99,0,-99,0,2,1,2,1,0,1,1
30/08/2014,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
31/08/2014,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
31/08/2014,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
31/08/2014,3,1,1,1,2,1,-99,2,1,1,0,1,-99,1,-99,1,1,-99,-99,1,1,2,1,2,-99,2,0,2,1
31/08/2014,4,1,2,1,1,1,-99,2,1,1,0,1,-99,1,-99,1,1,-99,-99,1,1,3,1,1,1,2,1,2,1
31/08/2014,5,1,8,2,1,1,-99,3,2,1,0,1,-99,1,-99,1,1,-99,-99,1,1,3,3,3,1,2,1,2,2
31/08/2014,6,1,18,4,2,2,-99,4,7,1,1,1,-99,2,-99,1,2,-99,-99,1,2,3,11,4,1,2,1,2,2
31/08/2014,7,1,10,5,2,2,-99,3,13,1,2,1,-99,2,-99,1,1,-99,-99,1,3,2,8,2,1,3,1,2,1
31/08/2014,8,1,5,6,3,2,-99,3,6,4,3,1,-99,5,-99,2,2,-99,-99,3,3,3,3,2,1,4,2,2,2
31/08/2014,9,1,3,3,3,4,-99,3,4,7,5,1,-99,5,-99,3,4,-99,-99,4,5,4,3,2,4,7,7,3,2
31/08/2014,10,1,2,2,3,3,-99,2,2,4,3,2,-99,4,-99,3,3,-99,-99,2,4,4,3,2,4,6,5,2,2
31/08/2014,11,1,1,2,2,2,-99,2,2,3,2,1,-99,3,-99,2,2,-99,-99,2,3,4,3,2,3,4,3,2,2
31/08/2014,12,1,1,1,1,2,-99,2,2,3,2,1,-99,3,-99,2,2,-99,-99,1,2,3,3,2,2,3,2,2,2
31/08/2014,13,1,1,2,1,2,-99,2,2,2,1,1,-99,2,-99,1,2,-99,-99,1,2,2,3,3,2,2,2,1,2
31/08/2014,14,1,1,2,1,2,-99,2,2,2,1,1,-99,2,-99,1,2,-99,-99,1,2,2,3,4,1,2,1,1,2
31/08/2014,15,1,1,2,1,2,-99,2,2,2,1,1,-99,2,-99,1,2,-99,-99,1,2,2,3,1,1,2,1,1,1
31/08/2014,16,1,1,2,1,2,-99,5,2,2,1,1,-99,2,-99,1,2,-99,-99,1,2,2,2,2,1,2,1,1,1
31/08/2014,17,1,1,1,1,1,-99,4,2,1,1,1,-99,2,-99,1,2,-99,-99,1,2,4,2,1,1,2,1,2,1
31/08/2014,18,1,1,2,1,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,1,1,-99,3,1,1,1,1,2,1
31/08/2014,19,1,1,3,1,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,1,1,1,6,1,1,1,1,1,1
31/08/2014,20,1,0,1,1,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,0,1,4,6,1,-99,1,1,1,1
31/08/2014,21,1,0,1,1,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,0,1,11,5,1,-99,1,1,1,1
31/08/2014,22,1,0,1,1,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,0,1,5,4,1,1,1,1,1,1
31/08/2014,23,1,0,2,1,1,-99,2,2,1,1,1,-99,3,-99,1,1,-99,-99,1,1,2,3,1,1,1,1,1,1
31/08/2014,24,1,0,1,1,1,-99,2,1,1,0,1,-99,2,-99,1,1,-99,-99,1,1,2,4,1,1,1,1,3,1
01/09/2014,1,1,0,3,1,1,-99,1,1,2,1,1,-99,2,-99,1,1,-99,-99,0,1,2,4,1,1,1,1,2,1
01/09/2014,2,1,0,3,1,1,-99,2,1,2,1,1,-99,3,-99,1,1,-99,-99,0,0,1,3,1,0,1,2,1,1
01/09/2014,3,1,0,3,1,1,-99,2,1,2,1,1,-99,3,-99,0,1,-99,-99,0,1,1,2,1,0,1,2,2,1
01/09/2014,4,1,0,3,1,1,-99,1,1,2,1,1,-99,3,-99,0,1,-99,-99,0,0,1,2,1,1,1,2,2,1
01/09/2014,5,1,0,2,0,1,-99,0,1,2,2,1,-99,3,-99,0,1,-99,-99,1,1,1,2,1,1,1,2,1,1
01/09/2014,6,1,1,3,1,1,-99,1,2,2,1,1,-99,4,-99,1,1,-99,-99,1,1,1,3,2,1,1,3,1,4
01/09/2014,7,1,2,4,2,1,-99,2,3,3,3,1,-99,4,-99,1,2,-99,-99,2,2,1,5,2,1,1,4,1,4
01/09/2014,8,2,1,6,2,2,-99,4,3,4,3,2,-99,4,-99,1,2,-99,-99,2,2,2,5,2,1,2,3,1,4
01/09/2014,9,1,2,5,1,3,-99,7,3,4,3,2,-99,4,-99,1,3,-99,-99,2,3,2,5,1,2,3,2,1,4
01/09/2014,10,1,3,4,1,2,-99,5,4,4,2,1,-99,3,-99,1,2,-99,-99,2,2,2,4,3,-99,2,2,1,3
01/09/2014,11,1,2,2,1,2,-99,3,3,3,2,1,-99,3,-99,1,2,-99,-99,1,2,2,-99,3,-99,2,2,1,3
01/09/2014,12,1,1,2,1,2,-99,2,2,2,2,1,-99,3,-99,1,2,-99,-99,1,2,2,-99,2,-99,2,2,1,2
01/09/2014,13,1,1,2,1,2,-99,2,2,2,1,1,-99,2,-99,1,2,-99,-99,1,2,2,-99,1,-99,2,1,1,2
01/09/2014,14,1,1,2,1,2,-99,2,2,2,1,1,-99,2,-99,2,2,-99,-99,1,2,2,-99,1,-99,2,2,1,2
01/09/2014,15,1,1,2,1,2,-99,2,2,2,1,1,-99,2,-99,1,2,-99,-99,1,2,2,-99,1,1,2,1,1,2
01/09/2014,16,2,1,2,1,2,-99,3,2,1,1,1,-99,2,-99,1,2,-99,-99,1,2,3,-99,2,1,2,2,2,2
01/09/2014,17,1,1,2,1,1,-99,2,3,1,1,1,-99,2,-99,1,1,-99,-99,1,1,3,-99,1,1,1,1,1,2
01/09/2014,18,1,1,1,1,1,-99,2,2,2,1,1,-99,2,-99,1,1,-99,-99,1,1,2,-99,2,1,1,1,1,2
01/09/2014,19,1,1,2,2,1,-99,1,2,2,1,1,-99,2,-99,1,1,-99,-99,1,1,2,-99,1,1,1,1,1,1
01/09/2014,20,1,0,3,1,1,-99,0,1,1,1,1,-99,2,-99,1,1,-99,-99,1,1,2,-99,1,1,1,1,1,1
01/09/2014,21,1,0,2,1,1,-99,1,2,1,1,1,-99,1,-99,1,1,-99,-99,1,1,1,-99,1,0,1,1,1,1
01/09/2014,22,1,0,1,1,1,-99,1,2,1,0,1,-99,2,-99,1,1,-99,-99,0,1,1,-99,1,0,1,1,1,1
01/09/2014,23,1,0,1,1,1,-99,2,2,1,0,1,-99,2,-99,0,1,-99,-99,0,1,1,-99,1,0,1,1,1,1
01/09/2014,24,1,0,2,1,1,-99,2,2,1,0,1,-99,2,-99,0,1,-99,-99,0,0,1,-99,2,0,1,1,1,1
02/09/2014,1,1,0,1,1,1,-99,2,1,1,0,1,-99,1,-99,0,1,-99,-99,1,1,1,-99,1,0,1,0,1,1
02/09/2014,2,1,0,1,1,1,-99,2,1,1,0,1,-99,1,-99,0,1,-99,-99,0,1,1,-99,1,0,1,0,1,1
02/09/2014,3,1,0,1,1,1,-99,1,1,1,0,1,-99,2,-99,1,1,-99,-99,0,1,1,-99,1,0,1,1,1,1
02/09/2014,4,1,0,1,1,1,-99,2,2,1,1,1,-99,1,-99,1,1,-99,-99,0,1,1,-99,1,0,1,1,1,1
02/09/2014,5,1,0,1,1,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,2,1,1,-99,2,0,1,1,1,2
02/09/2014,6,3,1,2,1,1,-99,2,3,1,2,1,-99,3,-99,1,1,-99,-99,2,1,2,-99,1,0,1,1,1,2
02/09/2014,7,2,1,2,2,2,-99,2,3,1,2,1,-99,3,-99,1,2,-99,-99,3,1,2,-99,1,0,1,2,2,3
02/09/2014,8,2,2,2,3,3,-99,2,3,1,2,1,-99,3,-99,2,2,-99,-99,3,1,2,-99,2,-99,1,2,1,4
02/09/2014,9,2,2,2,2,3,-99,2,3,2,2,2,-99,3,-99,2,2,-99,-99,2,2,2,-99,2,1,2,2,1,2
02/09/2014,10,2,1,3,1,2,-99,2,2,2,2,1,-99,3,-99,1,2,-99,-99,1,1,-99,-99,2,1,2,1,1,2
02/09/2014,11,2,1,2,1,3,-99,2,2,2,2,1,-99,3,-99,1,3,-99,-99,1,2,-99,-99,2,1,2,1,1,2
02/09/2014,12,1,1,3,1,4,-99,3,2,3,3,1,-99,4,-99,1,3,-99,-99,2,3,-99,-99,1,2,2,2,4,3
02/09/2014,13,2,4,3,1,4,-99,35,3,3,3,1,-99,4,-99,2,3,-99,-99,2,4,-99,-99,8,2,2,2,20,2
02/09/2014,14,2,4,2,1,3,-99,24,2,3,3,1,-99,4,-99,2,3,-99,-99,2,3,2,-99,7,2,2,2,17,3
02/09/2014,15,3,3,2,1,3,-99,22,3,2,2,1,-99,3,-99,1,3,-99,-99,2,3,2,-99,5,2,2,1,25,2
02/09/2014,16,4,4,2,1,2,-99,22,4,2,1,1,-99,2,-99,1,2,-99,-99,1,2,2,-99,12,1,1,1,24,3
02/09/2014,17,12,5,2,1,2,-99,25,4,1,1,1,-99,2,-99,1,2,-99,-99,1,2,2,-99,22,1,1,1,46,2
02/09/2014,18,2,1,4,2,1,-99,3,3,2,1,1,-99,3,-99,1,2,-99,-99,1,2,1,-99,11,1,1,1,6,2
02/09/2014,19,3,1,3,1,1,-99,3,3,2,2,1,-99,4,-99,2,2,-99,-99,3,2,1,-99,3,1,2,3,2,2
02/09/2014,20,1,1,3,1,1,-99,2,3,2,2,1,-99,3,-99,2,1,-99,-99,2,1,2,-99,2,1,1,2,-99,2
02/09/2014,21,1,1,2,1,1,-99,1,2,2,2,1,-99,2,-99,2,1,-99,-99,-99,2,2,-99,2,1,2,2,1,2
02/09/2014,22,1,1,2,3,1,-99,1,2,1,2,1,-99,2,-99,1,1,-99,-99,1,1,2,-99,2,1,2,1,1,1
02/09/2014,23,1,1,2,1,1,-99,1,2,1,1,1,-99,2,-99,1,1,-99,-99,1,1,2,-99,2,0,2,1,2,1
02/09/2014,24,1,1,1,2,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,1,1,2,-99,2,0,2,1,1,2
03/09/2014,1,1,1,2,1,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,1,1,2,-99,1,0,1,1,1,2
03/09/2014,2,1,0,1,0,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,1,1,1,-99,1,0,1,1,1,2
03/09/2014,3,1,1,2,1,1,-99,1,1,1,1,1,-99,2,-99,1,1,-99,-99,1,1,1,-99,1,0,1,1,1,2
03/09/2014,4,1,0,2,0,1,-99,2,2,1,1,1,-99,2,-99,1,1,-99,-99,1,1,1,-99,1,0,1,1,1,3
03/09/2014,5,1,0,2,1,1,-99,1,2,1,1,1,-99,2,-99,1,1,-99,-99,1,1,1,-99,1,0,1,1,1,2
03/09/2014,6,1,0,2,1,1,-99,1,3,1,1,1,-99,3,-99,1,1,-99,-99,1,0,2,-99,1,1,1,1,1,2
03/09/2014,7,2,1,3,1,2,-99,2,3,1,2,1,-99,3,-99,1,2,-99,-99,2,1,2,-99,1,1,1,2,1,3
03/09/2014,8,2,1,4,1,2,-99,1,4,2,2,1,-99,3,-99,1,2,-99,-99,3,1,2,-99,1,1,1,2,1,4
