FECHA,HORA,LAG,TAC,FAC,TLA,XAL,MER,PED,PLA,UIZ,IMP,TAX,TLI,VIF,SAG,VAL,SUR,IZT,CHO
17/03/2008,17,1.1,0.0,0.3,0.3,0.1,0.5,0.0,0.5,-99,-99,0.3,0.3,-99,0.9,0.4,0.2,0.1,0.2
17/03/2008,18,1.2,0.0,0.4,0.4,0.1,0.5,0.0,0.4,-99,-99,0.2,0.2,-99,1.0,0.4,0.3,0.1,0.3
17/03/2008,19,1.1,0.2,0.7,0.4,0.2,0.7,0.0,0.6,-99,-99,0.2,0.3,-99,1.1,0.5,0.3,0.1,0.3
17/03/2008,20,1.1,0.4,0.7,0.4,0.2,0.7,0.0,0.5,-99,-99,0.3,0.3,-99,1.3,0.8,0.4,0.2,0.4
17/03/2008,21,1.1,0.5,1.1,0.5,0.2,0.7,0.0,0.6,-99,-99,0.4,0.4,-99,1.5,0.7,0.6,0.2,0.5
17/03/2008,22,0.9,0.3,1.1,0.6,0.5,0.7,0.0,0.8,-99,-99,0.3,0.5,-99,1.4,0.7,0.5,0.2,0.6
17/03/2008,23,1.0,0.1,0.6,0.5,0.4,0.9,0.0,1.1,-99,-99,0.4,0.4,-99,1.1,0.8,0.5,0.2,0.3
17/03/2008,24,1.0,0.1,0.5,0.4,0.2,0.7,0.2,1.2,-99,-99,0.6,0.3,-99,1.0,0.6,0.4,0.1,0.2
18/03/2008,1,0.7,0.1,0.5,0.3,0.1,0.4,0.3,1.0,-99,-99,0.1,0.2,-99,0.7,0.4,0.3,0.0,0.2
18/03/2008,2,0.7,0.4,0.4,0.4,0.0,0.5,0.1,0.8,-99,-99,0.1,0.2,-99,0.6,0.2,0.3,0.0,0.1
18/03/2008,3,0.6,0.4,0.3,0.3,0.0,0.4,0.1,0.6,-99,-99,0.1,0.2,-99,0.5,0.1,0.3,0.0,0.1
18/03/2008,4,0.5,0.2,0.3,0.3,0.0,0.3,0.1,0.5,-99,-99,0.0,0.1,-99,0.5,0.0,0.3,0.0,0.2
18/03/2008,5,0.5,0.0,0.3,0.3,0.0,0.4,0.0,0.6,-99,-99,0.0,0.1,-99,0.6,0.0,0.3,0.0,-99
18/03/2008,6,0.7,0.0,0.3,0.2,0.0,0.5,0.1,0.8,-99,-99,0.1,0.2,-99,0.7,0.3,0.4,0.0,-99
18/03/2008,7,1.0,0.4,0.5,0.3,0.3,0.9,0.3,1.2,-99,-99,0.3,0.4,-99,0.9,0.5,0.5,0.4,-99
18/03/2008,8,1.5,0.9,0.9,1.1,1.2,1.2,0.5,1.8,-99,-99,1.4,0.8,-99,1.1,1.2,1.7,0.9,-99
18/03/2008,9,1.9,1.4,1.4,1.4,0.6,1.5,1.1,2.7,-99,-99,1.8,0.8,-99,1.4,1.1,2.0,0.8,-99
18/03/2008,10,2.0,1.1,2.3,1.5,0.3,1.1,1.1,1.8,-99,-99,2.2,1.0,-99,1.1,0.9,1.8,0.9,0.2
18/03/2008,11,1.6,1.1,1.8,1.1,0.2,0.8,1.0,2.1,-99,-99,1.3,-99,-99,1.0,0.6,1.7,0.5,0.3
18/03/2008,12,1.2,0.4,0.5,0.9,0.2,-99,-99,1.2,-99,-99,1.2,-99,-99,1.0,0.7,0.9,0.4,0.4
18/03/2008,13,1.3,0.3,0.6,0.6,0.2,-99,-99,1.1,-99,-99,1.2,0.6,-99,0.9,0.7,0.9,0.3,0.3
18/03/2008,14,0.9,0.0,0.5,0.4,0.2,1.0,0.3,0.9,-99,-99,1.1,0.4,-99,1.0,0.7,-99,0.2,0.3
18/03/2008,15,0.8,0.0,0.5,0.4,0.2,1.4,0.1,0.8,-99,-99,1.0,0.2,-99,-99,0.7,-99,0.2,0.3
18/03/2008,16,1.0,0.0,0.4,0.4,0.2,1.6,0.0,0.8,-99,-99,0.7,0.2,-99,-99,0.6,0.6,0.2,0.3
18/03/2008,17,1.0,0.1,0.3,0.4,0.3,1.5,0.0,0.8,-99,-99,0.7,0.2,-99,0.7,0.5,0.4,0.1,0.2
18/03/2008,18,1.0,0.0,0.4,0.5,0.2,1.1,0.0,1.0,-99,-99,0.2,0.3,-99,0.8,0.9,0.4,0.1,0.4
18/03/2008,19,1.2,0.2,0.5,0.6,0.3,1.2,0.0,1.2,-99,-99,0.2,0.3,-99,-99,1.3,0.4,0.2,0.3
18/03/2008,20,1.4,0.5,0.8,0.7,0.4,1.4,0.0,1.2,-99,-99,0.2,0.7,-99,1.4,1.2,-99,0.2,0.3
18/03/2008,21,1.5,0.7,1.0,0.9,0.5,1.7,0.1,1.3,-99,-99,0.3,0.8,-99,1.7,1.1,0.6,0.3,0.3
18/03/2008,22,1.7,0.7,0.9,1.0,0.8,1.8,0.4,1.5,-99,-99,0.3,0.7,-99,1.8,1.5,0.7,0.3,0.4
18/03/2008,23,1.5,0.5,0.6,0.7,1.2,1.4,0.3,1.8,-99,-99,2.3,0.9,-99,2.1,1.3,0.9,0.8,0.8
18/03/2008,24,1.3,0.2,0.9,0.6,1.1,1.1,0.2,1.7,-99,-99,2.8,1.0,-99,1.8,1.0,1.4,0.8,0.6
19/03/2008,1,1.2,0.2,0.7,0.8,1.6,1.1,0.1,1.4,-99,-99,2.2,1.1,-99,1.9,0.9,1.4,1.4,0.6
19/03/2008,2,1.3,0.1,0.6,0.8,1.1,1.4,0.1,1.4,-99,-99,1.0,1.0,-99,1.5,0.8,0.8,1.0,0.3
19/03/2008,3,1.3,0.1,0.5,0.5,0.4,1.4,0.0,1.4,-99,-99,0.5,1.2,-99,1.2,0.5,0.7,0.4,0.2
19/03/2008,4,1.3,0.1,0.3,0.5,0.5,1.0,0.0,1.2,-99,-99,1.2,1.2,-99,1.2,0.7,0.8,0.3,0.5
19/03/2008,5,1.2,0.1,0.4,0.5,1.0,1.3,0.1,1.3,-99,-99,0.6,0.9,-99,1.0,1.1,0.6,0.4,0.9
19/03/2008,6,1.0,0.4,0.7,0.7,2.0,1.6,0.1,1.2,-99,-99,1.9,1.0,-99,1.5,1.2,0.8,0.5,0.4
19/03/2008,7,2.3,1.0,1.1,1.1,2.6,2.2,0.6,1.9,-99,-99,4.4,0.9,-99,1.9,1.1,1.4,1.5,1.0
19/03/2008,8,1.9,0.7,0.6,1.3,2.9,2.7,1.1,2.0,-99,-99,2.6,1.2,-99,1.7,0.7,2.1,1.2,1.9
19/03/2008,9,1.7,0.5,0.8,0.9,1.6,2.2,0.3,1.6,-99,-99,1.7,1.1,-99,1.6,0.5,1.1,0.8,1.3
19/03/2008,10,1.6,0.6,1.0,1.1,0.8,1.5,0.4,2.0,-99,-99,1.7,0.6,-99,1.8,0.7,0.9,0.9,1.3
19/03/2008,11,1.8,0.5,1.3,1.5,0.7,1.5,0.4,1.5,-99,-99,1.4,0.7,-99,1.1,0.8,0.9,-99,1.0
19/03/2008,12,1.8,0.5,1.1,1.2,-99,1.8,0.4,1.6,-99,-99,1.1,0.8,-99,1.1,0.9,0.9,-99,0.6
19/03/2008,13,2.1,0.6,1.2,1.1,0.7,1.6,0.4,1.6,-99,-99,1.6,0.7,-99,1.1,0.7,1.0,-99,0.3
19/03/2008,14,2.0,0.6,1.1,1.1,0.6,1.3,0.5,1.7,-99,-99,1.3,0.6,-99,1.1,0.8,1.0,0.7,0.3
19/03/2008,15,1.5,0.7,1.2,1.2,0.5,1.2,0.4,1.6,-99,-99,1.1,0.5,-99,1.0,0.7,0.6,0.3,0.3
19/03/2008,16,1.5,0.5,1.2,1.0,0.3,0.9,0.2,1.4,-99,-99,0.5,0.5,-99,0.9,0.7,0.3,0.2,0.4
19/03/2008,17,1.5,0.4,1.0,0.8,0.2,0.8,0.1,1.3,-99,-99,0.3,0.4,-99,1.0,0.4,0.4,0.3,0.4
19/03/2008,18,1.3,0.3,0.8,0.7,0.6,1.5,0.1,1.4,-99,-99,1.2,0.4,-99,0.9,0.3,0.6,0.2,0.4
19/03/2008,19,1.3,0.3,0.9,0.6,0.7,1.7,0.3,1.5,-99,-99,1.3,0.4,-99,1.0,0.3,0.9,0.4,0.5
19/03/2008,20,1.3,0.2,0.8,0.6,0.7,2.0,0.3,1.5,-99,-99,1.6,0.4,-99,1.1,0.4,1.0,0.5,-99
19/03/2008,21,1.2,0.8,0.7,0.7,0.6,1.6,0.3,1.4,-99,-99,1.4,0.5,-99,1.0,0.6,0.8,0.4,0.7
19/03/2008,22,1.1,0.6,0.6,0.5,0.5,1.2,0.1,1.2,-99,-99,1.3,0.4,-99,1.0,0.5,0.9,0.5,0.6
19/03/2008,23,0.9,0.1,0.6,0.6,0.4,0.9,0.1,1.2,-99,-99,1.0,0.2,-99,0.9,0.2,0.7,0.2,0.4
19/03/2008,24,0.8,0.1,0.6,0.4,0.2,0.7,0.1,1.1,-99,-99,0.7,0.2,-99,0.8,0.2,0.6,0.1,0.6
20/03/2008,1,0.7,0.1,0.5,0.3,0.1,0.7,0.0,1.0,-99,-99,0.6,0.2,-99,0.7,0.1,0.5,0.0,0.3
20/03/2008,2,0.7,0.0,0.5,0.3,0.1,0.5,0.0,0.9,-99,-99,0.3,0.2,-99,0.7,0.0,0.4,0.0,0.3
20/03/2008,3,0.6,0.0,0.5,0.2,0.0,0.5,0.0,0.9,-99,-99,0.2,0.2,-99,0.6,0.0,0.3,0.0,0.2
20/03/2008,4,0.6,0.0,0.5,0.2,0.1,0.4,0.0,0.9,-99,-99,0.2,0.2,-99,0.6,0.0,0.3,0.0,0.2
20/03/2008,5,0.6,0.0,0.5,0.2,0.0,0.5,0.0,1.0,-99,-99,0.3,0.2,-99,0.6,0.0,0.4,0.2,0.2
20/03/2008,6,0.6,0.0,0.5,0.3,0.2,0.5,0.0,1.0,-99,-99,0.7,0.2,-99,0.6,0.0,0.4,0.1,0.3
20/03/2008,7,0.8,0.2,0.6,0.5,0.3,0.7,0.0,1.1,-99,-99,1.2,0.2,-99,0.7,0.4,0.6,0.2,0.4
20/03/2008,8,1.0,0.2,0.7,0.6,0.5,1.0,0.1,1.3,-99,-99,1.4,0.3,-99,1.0,0.2,0.7,0.5,0.6
20/03/2008,9,1.2,0.3,0.7,0.8,0.4,1.0,0.3,1.5,-99,-99,1.4,0.4,-99,1.1,0.3,0.8,0.5,0.4
20/03/2008,10,1.4,0.5,0.8,0.9,0.4,1.1,0.3,1.5,-99,-99,0.9,0.4,-99,1.0,0.5,0.8,0.4,0.4
20/03/2008,11,1.6,0.5,1.2,0.9,0.6,1.3,0.4,1.7,-99,-99,0.8,0.5,-99,1.1,0.5,0.9,0.6,0.5
20/03/2008,12,1.7,0.6,1.2,0.8,0.6,1.3,0.4,1.8,-99,-99,1.1,0.7,-99,1.3,0.6,1.0,0.6,0.7
20/03/2008,13,1.6,0.6,1.1,0.8,0.5,1.8,0.4,1.6,-99,-99,1.5,0.6,-99,1.2,0.7,0.9,0.5,0.7
20/03/2008,14,1.3,0.5,1.0,0.9,0.4,1.1,0.2,1.5,-99,-99,1.1,0.5,-99,1.0,0.5,0.8,0.6,0.5
20/03/2008,15,1.2,0.4,1.0,0.6,0.3,0.8,0.2,1.4,-99,-99,0.8,0.4,-99,0.9,0.4,0.8,0.4,0.3
20/03/2008,16,1.1,0.4,1.1,0.6,0.2,1.0,0.2,1.4,-99,-99,0.5,0.5,-99,0.8,0.3,0.5,0.4,0.3
20/03/2008,17,1.4,0.5,1.0,0.7,0.3,1.3,0.1,1.3,-99,-99,1.0,0.4,-99,0.9,0.5,0.4,0.2,0.4
20/03/2008,18,1.4,0.5,0.9,0.6,0.7,1.4,0.1,1.3,-99,-99,0.5,0.4,-99,1.0,0.3,0.5,0.3,0.4
20/03/2008,19,1.0,0.1,0.6,0.5,0.5,1.5,0.1,1.3,-99,-99,1.0,0.3,-99,-99,0.2,0.7,0.2,0.4
20/03/2008,20,1.0,0.2,0.7,0.6,0.5,1.1,0.2,1.3,-99,-99,1.0,0.4,-99,1.1,0.3,0.6,0.2,0.5
20/03/2008,21,1.1,0.2,0.7,0.5,0.6,1.1,0.1,1.3,-99,-99,1.1,0.4,-99,1.1,0.4,0.7,0.2,0.6
20/03/2008,22,1.1,0.2,0.6,0.6,0.5,1.1,0.1,1.3,-99,-99,1.0,0.6,-99,1.1,0.4,0.7,0.3,0.8
20/03/2008,23,0.9,0.1,0.6,0.6,0.4,0.9,0.1,1.2,-99,-99,0.9,0.6,-99,1.0,0.2,0.8,0.3,0.6
20/03/2008,24,0.8,0.1,0.5,0.5,0.7,0.8,0.1,1.1,-99,-99,0.9,0.4,-99,0.9,0.1,0.6,0.1,0.7
21/03/2008,1,0.9,0.1,0.8,0.5,0.7,0.8,0.2,1.0,-99,-99,0.7,0.3,-99,1.0,0.2,0.5,0.2,0.6
21/03/2008,2,0.8,0.2,1.0,0.4,0.3,0.7,0.2,1.2,-99,-99,0.9,0.4,-99,0.9,0.1,0.5,0.1,0.5
21/03/2008,3,0.8,0.3,0.8,0.5,0.3,0.7,0.1,1.3,-99,-99,0.6,0.4,-99,0.9,0.1,0.7,0.2,0.5
21/03/2008,4,0.8,0.3,0.8,0.5,0.2,0.6,0.1,1.4,-99,-99,0.4,0.4,-99,0.8,0.1,0.6,0.1,0.7
21/03/2008,5,0.9,0.3,0.7,0.5,0.2,0.6,0.3,1.8,-99,-99,0.3,0.4,-99,1.0,0.2,0.5,0.1,0.6
21/03/2008,6,1.0,0.3,0.8,0.7,0.1,0.7,0.2,1.5,-99,-99,0.6,0.3,-99,1.1,0.3,0.6,0.1,0.8
21/03/2008,7,1.2,0.3,1.3,0.7,0.3,1.5,0.2,1.4,-99,-99,1.5,0.6,-99,1.6,0.9,0.7,0.4,1.4
21/03/2008,8,1.6,0.6,1.5,0.8,0.6,1.2,0.4,1.7,-99,-99,1.6,1.1,-99,1.6,1.0,1.0,0.7,1.5
21/03/2008,9,1.5,0.8,1.4,0.8,0.9,1.0,0.3,1.8,-99,-99,1.0,0.9,-99,1.5,0.9,0.8,0.7,0.9
21/03/2008,10,1.4,0.8,1.5,0.8,0.9,1.1,0.4,1.6,-99,-99,1.1,1.0,-99,1.3,0.6,0.9,0.6,0.7
21/03/2008,11,1.3,0.6,1.3,0.8,0.6,0.9,0.3,1.6,-99,-99,0.9,0.7,-99,1.2,0.8,0.9,0.4,0.6
21/03/2008,12,0.9,0.4,1.0,0.7,0.2,0.8,0.3,1.4,-99,-99,0.8,0.4,-99,0.9,0.5,0.6,0.1,0.5
21/03/2008,13,0.9,0.2,0.7,0.5,0.2,0.8,0.1,1.2,-99,-99,0.5,0.2,-99,0.8,0.2,0.5,0.1,0.4
21/03/2008,14,0.9,0.1,0.6,0.5,0.2,0.8,0.1,1.2,-99,-99,0.6,0.3,-99,0.7,0.1,0.5,0.1,0.3
21/03/2008,15,0.8,0.1,0.5,0.5,0.2,0.7,0.1,1.2,-99,-99,0.9,0.2,-99,0.7,0.1,0.4,0.1,0.4
21/03/2008,16,0.7,0.1,0.5,0.4,0.1,0.7,0.1,1.2,-99,-99,0.6,0.2,-99,0.6,0.1,0.5,0.1,0.4
21/03/2008,17,0.7,0.0,0.5,0.4,0.1,0.7,0.1,1.2,-99,-99,0.6,0.2,-99,0.7,0.0,0.5,0.0,0.6
21/03/2008,18,0.7,0.1,0.6,0.4,-99,0.7,0.1,1.1,-99,-99,0.4,0.2,-99,0.7,0.0,0.6,0.0,0.5
21/03/2008,19,0.8,0.1,0.6,0.4,0.4,0.9,0.1,1.2,-99,-99,0.4,0.3,-99,0.9,0.2,0.6,0.2,0.5
21/03/2008,20,1.4,0.4,0.7,0.8,0.5,1.1,0.2,1.4,-99,-99,1.2,0.5,-99,1.3,0.4,0.7,0.4,0.7
21/03/2008,21,1.1,1.1,0.7,0.6,0.2,0.9,0.3,1.4,-99,-99,1.9,0.3,-99,1.1,0.3,1.0,0.5,0.9
21/03/2008,22,0.9,1.2,0.6,0.5,0.4,0.7,0.1,1.2,-99,-99,0.9,0.4,-99,1.0,0.2,0.6,0.2,0.8
21/03/2008,23,0.9,0.1,0.6,0.4,0.3,0.7,0.0,1.1,-99,-99,0.8,0.3,-99,0.9,0.3,0.6,0.1,0.8
21/03/2008,24,0.8,0.1,0.5,0.4,0.2,0.7,0.0,1.0,-99,-99,0.6,0.5,-99,0.8,0.2,-99,0.0,0.6
22/03/2008,1,0.8,0.0,0.5,0.5,0.2,0.7,0.0,1.0,-99,-99,0.6,0.5,-99,0.8,0.2,0.5,0.0,0.4
22/03/2008,2,0.8,0.0,0.5,0.5,0.1,0.6,0.0,1.0,-99,-99,0.5,0.5,-99,0.7,0.2,0.5,0.0,0.3
22/03/2008,3,0.8,0.1,0.6,0.5,0.2,0.6,0.1,1.0,-99,-99,0.6,0.5,-99,0.8,0.2,0.5,0.0,0.4
22/03/2008,4,0.9,0.1,0.6,0.5,0.2,0.6,0.0,1.1,-99,-99,0.7,0.5,-99,0.8,0.1,0.7,0.1,0.5
22/03/2008,5,0.8,0.1,0.6,0.4,0.1,0.8,0.0,1.1,-99,-99,0.9,0.5,-99,1.0,0.3,0.6,0.3,0.6
22/03/2008,6,0.9,0.2,0.7,0.5,0.2,1.1,0.0,1.2,-99,-99,0.9,0.4,-99,1.1,0.7,0.7,0.3,1.0
22/03/2008,7,1.5,0.8,0.9,0.6,0.7,1.9,0.2,1.3,-99,-99,1.4,0.7,-99,1.4,1.0,1.1,1.0,1.3
22/03/2008,8,2.1,1.6,1.7,1.1,2.0,2.5,0.3,1.8,-99,-99,1.7,1.1,-99,2.4,1.8,1.1,0.9,2.6
22/03/2008,9,2.1,1.0,1.8,1.1,1.4,1.8,0.3,1.6,-99,-99,1.4,1.1,-99,1.9,1.4,1.0,1.0,1.1
22/03/2008,10,2.1,0.7,1.2,0.9,0.8,1.2,0.4,1.9,-99,-99,1.2,1.0,-99,1.2,0.8,0.7,0.7,0.8
22/03/2008,11,1.4,1.1,1.0,0.9,0.5,0.9,0.3,1.7,-99,-99,1.0,0.8,-99,1.0,0.6,0.8,0.6,0.4
22/03/2008,12,1.2,0.6,0.9,0.8,0.3,0.8,0.2,1.3,-99,-99,0.8,0.5,-99,0.9,0.7,0.6,0.3,0.4
22/03/2008,13,0.9,0.2,0.7,0.6,0.1,0.5,0.0,1.1,-99,-99,0.7,0.3,-99,0.7,-99,0.4,0.1,0.2
22/03/2008,14,0.8,0.2,0.6,0.8,0.2,0.8,0.1,1.2,-99,-99,0.6,0.3,-99,0.7,0.4,0.4,0.1,0.2
22/03/2008,15,1.1,0.3,0.6,0.6,0.2,1.0,0.1,1.2,-99,-99,0.7,0.2,-99,0.7,0.3,0.4,0.2,0.2
22/03/2008,16,0.9,0.2,0.4,0.5,0.1,0.9,0.2,1.3,-99,-99,0.8,0.2,-99,0.7,0.2,0.5,0.2,0.3
22/03/2008,17,0.8,0.1,0.4,0.4,0.2,0.7,0.2,1.4,-99,-99,0.6,0.2,-99,0.7,0.1,0.5,0.1,0.4
22/03/2008,18,0.7,0.1,0.4,0.4,0.3,1.0,0.1,1.2,-99,-99,0.6,0.3,-99,-99,0.2,0.7,0.2,0.7
22/03/2008,19,1.0,0.2,0.5,0.5,0.6,1.1,0.2,1.3,-99,-99,0.4,0.4,-99,1.0,0.3,0.8,0.4,0.8
22/03/2008,20,1.1,0.2,0.4,0.7,0.3,0.6,0.1,1.3,-99,-99,0.8,0.4,-99,1.2,0.3,0.8,0.4,0.7
22/03/2008,21,1.2,0.5,0.7,0.7,0.4,0.7,0.0,1.3,-99,-99,0.9,0.6,-99,1.4,0.4,0.7,0.3,0.8
22/03/2008,22,1.2,0.8,0.7,0.7,0.7,0.9,0.2,1.3,-99,-99,0.9,0.6,-99,1.1,0.6,0.8,0.3,0.8
22/03/2008,23,1.2,0.4,0.7,0.7,0.6,1.0,0.1,1.2,-99,-99,1.1,0.7,-99,1.3,0.5,0.8,0.5,0.8
22/03/2008,24,1.0,0.3,0.8,0.7,0.5,1.0,0.1,1.2,-99,-99,0.9,0.7,-99,1.1,0.3,0.7,0.2,0.6
23/03/2008,1,1.0,0.2,0.8,0.7,0.7,0.8,0.1,1.1,-99,-99,0.6,0.7,-99,1.0,0.2,0.5,0.3,0.5
23/03/2008,2,0.9,0.2,0.8,0.7,1.0,0.8,0.1,1.0,-99,-99,0.5,0.7,-99,1.0,0.2,0.4,0.2,0.7
23/03/2008,3,0.9,0.1,0.7,0.6,0.5,0.7,0.0,1.1,-99,-99,0.5,0.6,-99,1.0,0.4,0.5,0.1,0.6
23/03/2008,4,0.9,0.1,0.8,0.7,0.3,0.8,0.2,1.1,-99,-99,0.4,0.6,-99,0.9,0.5,0.7,0.2,0.5
23/03/2008,5,1.1,0.3,0.8,0.6,0.4,0.8,0.1,1.1,-99,-99,0.8,0.6,-99,1.1,0.7,0.6,0.6,0.7
23/03/2008,6,1.2,0.3,0.8,0.5,1.1,1.1,0.0,1.2,-99,-99,0.9,0.7,-99,1.4,0.6,0.8,1.0,0.8
23/03/2008,7,1.7,0.8,0.9,0.7,1.1,2.5,0.0,1.3,-99,-99,1.5,0.9,-99,1.8,1.1,0.8,1.6,0.9
23/03/2008,8,2.4,1.1,1.4,0.9,1.3,2.9,0.3,1.7,-99,-99,1.6,1.0,-99,2.5,1.7,1.1,1.7,1.2
23/03/2008,9,2.3,1.0,1.4,1.3,1.1,2.0,0.4,1.5,-99,-99,1.4,1.2,-99,1.8,1.8,1.0,1.5,1.3
23/03/2008,10,1.9,1.5,1.9,1.4,0.6,1.3,0.3,1.4,-99,-99,0.9,1.0,-99,1.3,0.7,0.8,1.3,0.8
23/03/2008,11,1.2,0.7,1.4,0.9,0.2,1.1,0.1,1.3,-99,-99,0.8,0.7,-99,1.0,0.2,0.5,0.5,0.3
23/03/2008,12,1.0,0.4,0.8,0.5,0.2,0.8,0.0,1.1,-99,-99,0.4,0.4,-99,0.9,0.1,0.4,0.1,0.2
23/03/2008,13,0.8,0.2,0.6,0.6,0.3,0.6,0.0,1.2,-99,-99,0.3,0.3,-99,0.7,0.2,0.4,0.0,0.2
23/03/2008,14,0.8,0.2,0.7,0.6,0.1,0.8,0.0,1.1,-99,-99,0.3,0.3,-99,0.8,0.3,0.4,0.1,0.3
23/03/2008,15,1.0,0.3,0.7,0.5,0.2,0.8,0.0,1.1,-99,-99,0.3,0.4,-99,0.9,0.3,0.4,0.1,0.6
23/03/2008,16,1.0,0.4,0.8,0.7,0.3,0.8,0.0,1.2,-99,-99,0.2,0.4,-99,0.9,0.3,0.5,0.1,0.6
23/03/2008,17,1.1,-99,0.9,0.5,-99,0.9,0.0,1.1,-99,-99,0.1,0.5,-99,1.0,0.4,0.4,0.1,0.5
23/03/2008,18,1.1,0.0,0.9,0.5,0.2,0.9,0.0,1.1,-99,-99,0.1,0.6,-99,1.0,0.6,0.4,0.2,0.6
23/03/2008,19,1.1,0.1,1.1,0.5,0.2,0.9,0.0,1.2,-99,-99,-99,0.5,-99,1.1,0.7,0.5,0.2,0.5
23/03/2008,20,1.1,0.1,0.8,0.5,0.5,0.9,0.1,1.2,-99,-99,0.3,0.4,-99,1.1,0.5,0.7,0.2,0.5
23/03/2008,21,1.0,0.0,0.6,0.5,0.3,0.9,0.1,1.2,-99,-99,1.0,0.3,-99,0.9,0.3,0.7,0.3,0.4
23/03/2008,22,0.8,0.0,0.6,0.4,0.3,0.8,0.0,1.1,-99,-99,0.6,0.3,-99,0.8,0.1,0.6,0.0,0.4
23/03/2008,23,0.8,0.0,0.6,0.3,0.2,0.7,0.0,1.0,-99,-99,0.5,0.3,-99,0.8,0.2,0.5,0.0,0.2
23/03/2008,24,0.7,0.0,0.5,0.3,0.1,0.6,0.0,1.0,-99,-99,0.4,0.3,-99,0.7,0.0,0.4,0.0,0.2
24/03/2008,1,0.6,0.0,0.5,0.2,0.0,0.5,0.0,0.9,-99,-99,0.3,0.3,-99,0.7,0.0,0.3,0.0,0.2
24/03/2008,2,0.6,0.0,0.5,0.2,0.0,0.5,0.0,0.8,-99,-99,0.2,0.3,-99,0.6,0.0,0.3,0.0,0.1
24/03/2008,3,0.6,0.0,0.5,0.2,0.0,0.4,0.0,0.8,-99,-99,0.2,0.2,-99,0.6,0.0,0.3,0.0,0.1
24/03/2008,4,0.5,0.0,0.5,0.2,0.0,0.4,0.0,0.8,-99,-99,0.1,0.2,-99,0.6,0.0,0.3,0.0,0.1
24/03/2008,5,0.5,0.0,0.8,0.2,0.0,0.4,0.0,0.8,-99,-99,0.2,0.2,-99,0.6,0.0,0.2,0.0,0.1
24/03/2008,6,0.6,0.0,0.7,0.3,0.2,0.5,0.0,1.0,-99,-99,0.6,0.3,-99,0.8,0.0,0.3,0.0,0.1
24/03/2008,7,0.8,0.2,0.7,0.4,0.4,0.8,0.0,1.1,-99,-99,1.5,0.4,-99,1.0,0.2,0.5,0.2,0.3
24/03/2008,8,1.2,0.1,1.0,0.6,0.8,0.9,0.1,1.5,-99,-99,1.8,0.4,-99,1.2,0.2,0.6,0.4,0.4
24/03/2008,9,1.3,0.2,0.9,0.6,1.1,1.0,0.2,1.5,-99,-99,1.9,0.4,-99,1.1,0.1,0.7,0.5,0.4
24/03/2008,10,1.1,0.2,1.3,0.8,0.8,1.2,0.4,1.5,-99,-99,1.6,0.3,-99,1.1,0.1,1.0,0.5,0.3
24/03/2008,11,1.0,-99,1.0,0.6,0.6,1.1,0.3,1.4,-99,-99,1.4,0.3,-99,0.8,0.1,0.9,0.2,0.3
24/03/2008,12,1.1,0.1,0.8,0.6,0.7,-99,0.3,1.4,-99,-99,1.1,0.3,-99,0.8,0.1,0.8,0.2,0.3
24/03/2008,13,1.1,0.1,0.9,0.7,0.9,-99,-99,1.2,-99,-99,0.9,0.3,-99,0.8,0.1,0.8,0.2,0.2
24/03/2008,14,0.9,0.0,0.7,-99,0.6,-99,-99,1.1,-99,-99,0.9,0.3,-99,0.8,0.2,0.5,0.1,0.3
24/03/2008,15,1.0,0.0,0.8,-99,0.8,-99,-99,1.2,-99,-99,1.2,0.3,-99,0.8,0.2,0.5,0.1,0.3
24/03/2008,16,1.4,-99,1.0,-99,0.8,-99,0.1,1.2,-99,-99,1.8,0.3,-99,0.8,0.4,0.6,0.2,0.2
24/03/2008,17,1.3,0.0,1.0,-99,1.0,1.3,0.1,1.4,-99,-99,1.6,0.3,-99,0.8,0.2,0.7,0.2,0.3
24/03/2008,18,1.4,0.1,1.0,-99,0.9,1.1,0.2,1.3,-99,-99,1.7,0.4,-99,0.9,0.1,0.8,0.2,0.3
24/03/2008,19,1.6,0.1,1.1,-99,0.8,1.3,0.2,1.4,-99,-99,1.9,0.4,-99,1.0,0.3,0.9,0.3,0.4
24/03/2008,20,1.6,0.1,1.0,-99,0.8,1.3,0.3,1.5,-99,-99,1.9,0.4,-99,1.3,0.4,0.8,0.5,0.6
24/03/2008,21,1.3,0.2,0.8,0.5,0.6,1.2,0.2,1.3,-99,-99,1.6,0.4,-99,1.2,0.2,0.9,0.3,0.6
24/03/2008,22,1.1,0.0,0.7,0.5,0.4,1.2,0.1,1.2,-99,-99,1.4,0.4,-99,1.1,0.1,0.7,0.3,0.5
24/03/2008,23,1.0,0.0,0.7,0.5,0.3,0.9,0.0,1.1,-99,-99,0.8,0.4,-99,1.0,0.3,0.6,0.2,0.5
24/03/2008,24,0.8,0.0,0.5,0.4,0.2,0.7,0.0,1.0,-99,-99,0.6,0.3,-99,0.8,0.0,0.5,0.1,0.6
25/03/2008,1,0.7,0.0,0.5,0.3,0.1,0.5,0.0,1.0,-99,-99,0.5,0.2,-99,0.7,0.0,0.4,0.0,0.5
25/03/2008,2,0.6,0.0,0.5,0.2,0.0,0.5,0.0,0.9,-99,-99,0.3,0.3,-99,0.7,0.0,0.3,0.0,0.4
25/03/2008,3,0.6,0.0,0.5,0.2,0.0,0.5,0.0,0.9,-99,-99,0.2,0.3,-99,0.7,0.0,0.3,0.0,0.4
