FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,TLI,ATI,VIF,LAG,AZC,UIZ,TAX,SUR,IZT
28/04/2010,7,51,58,-99,67,58,60,43,52,52,59,40,50,60,46,38,37,50
28/04/2010,8,72,61,-99,77,59,52,48,49,43,65,44,52,65,30,23,26,35
28/04/2010,9,68,50,-99,63,37,58,39,41,38,64,47,49,-99,17,22,37,33
28/04/2010,10,31,21,-99,62,23,42,24,30,28,61,46,39,-99,13,44,44,44
28/04/2010,11,30,19,-99,44,20,23,24,24,43,35,37,32,-99,8,9,22,19
28/04/2010,12,-99,32,-99,41,22,21,21,19,43,37,31,31,-99,8,16,21,13
28/04/2010,13,-99,32,16,34,20,33,15,23,34,42,25,24,26,11,17,17,14
28/04/2010,14,-99,15,16,35,26,39,9,37,28,32,19,26,15,12,15,15,18
28/04/2010,15,11,12,19,17,18,38,10,18,25,13,14,18,10,15,18,14,10
28/04/2010,16,12,12,20,15,22,40,7,25,18,10,16,20,11,15,18,10,12
28/04/2010,17,13,8,21,14,27,41,7,12,16,6,14,21,9,16,20,10,11
28/04/2010,18,13,12,24,15,35,40,10,15,19,10,10,27,11,14,13,12,13
28/04/2010,19,21,11,-99,20,49,45,11,21,28,9,10,27,16,18,13,16,20
28/04/2010,20,22,11,26,23,45,52,14,20,39,9,24,33,24,19,13,25,32
28/04/2010,21,25,31,29,29,47,46,22,22,38,17,37,44,28,20,32,25,28
28/04/2010,22,26,36,35,37,59,50,38,30,41,23,35,46,34,40,43,29,46
28/04/2010,23,26,19,63,42,68,52,43,53,48,12,44,50,37,49,31,20,48
28/04/2010,24,29,40,43,-99,72,60,29,46,38,18,49,52,54,44,30,14,48
29/04/2010,1,20,24,37,44,66,62,6,32,50,25,42,57,43,31,24,27,47
29/04/2010,2,16,10,26,39,47,52,6,34,61,16,35,50,24,27,21,16,32
29/04/2010,3,16,15,33,32,59,46,6,25,55,7,34,45,26,22,18,23,33
29/04/2010,4,20,22,44,33,58,53,10,34,51,28,41,43,32,19,28,29,22
29/04/2010,5,44,36,49,44,54,64,24,36,51,33,42,51,41,41,47,35,54
29/04/2010,6,46,45,50,54,70,73,31,54,48,36,37,58,46,52,47,44,62
29/04/2010,7,51,50,-99,55,86,67,35,54,50,40,38,59,47,51,50,48,62
29/04/2010,8,62,57,63,71,90,85,42,56,70,54,47,67,69,46,46,61,71
29/04/2010,9,94,86,69,109,89,75,64,56,71,68,45,69,108,35,54,67,67
29/04/2010,10,69,79,39,73,36,44,54,35,31,30,38,37,84,21,58,40,34
29/04/2010,11,39,7,21,29,23,34,25,23,26,7,26,26,35,9,35,35,15
29/04/2010,12,15,12,19,15,-99,39,24,21,11,8,13,31,11,17,32,23,23
29/04/2010,13,13,16,18,13,-99,33,9,31,10,5,9,19,12,22,47,21,21
29/04/2010,14,14,16,-99,17,32,38,7,24,13,7,9,20,14,15,22,10,15
29/04/2010,15,11,14,-99,14,31,39,6,18,12,7,12,19,11,12,10,8,9
29/04/2010,16,12,10,-99,16,26,33,6,20,10,6,10,18,12,11,9,10,11
29/04/2010,17,12,8,-99,15,31,37,6,16,13,7,7,23,10,10,8,10,14
29/04/2010,18,15,11,-99,19,43,41,8,13,26,8,9,25,12,13,11,13,18
29/04/2010,19,16,12,-99,20,45,50,13,17,34,7,13,26,13,15,13,16,22
29/04/2010,20,16,18,-99,30,49,50,19,21,38,13,25,33,24,18,16,17,27
29/04/2010,21,22,40,-99,37,39,49,17,17,41,31,31,36,23,23,16,16,31
29/04/2010,22,23,30,-99,46,50,53,12,23,47,27,48,39,23,28,30,31,44
29/04/2010,23,16,47,-99,60,51,36,21,32,38,44,35,32,28,22,51,48,45
29/04/2010,24,18,28,-99,52,44,32,15,15,39,26,36,25,28,11,47,29,42
30/04/2010,1,25,10,-99,34,24,37,11,11,25,30,44,26,19,12,29,44,26
30/04/2010,2,35,13,-99,30,33,37,-99,16,21,20,45,42,27,8,31,28,32
30/04/2010,3,41,13,-99,50,48,-99,40,15,-99,17,49,38,46,6,38,38,39
30/04/2010,4,46,16,-99,38,51,-99,32,21,-99,15,39,37,43,15,40,45,41
30/04/2010,5,51,21,-99,53,68,-99,42,42,-99,19,47,53,33,43,56,48,52
30/04/2010,6,53,56,-99,55,85,-99,46,52,-99,39,45,52,59,57,54,52,55
30/04/2010,7,61,73,-99,73,89,78,52,79,-99,69,49,57,63,58,55,57,61
30/04/2010,8,69,74,-99,76,68,80,36,54,-99,77,53,64,75,50,56,65,72
30/04/2010,9,57,52,-99,85,51,84,44,49,-99,80,62,79,76,37,55,68,71
30/04/2010,10,-99,20,-99,55,39,37,44,29,-99,61,-99,61,48,16,30,39,48
30/04/2010,11,-99,17,-99,19,44,38,22,29,-99,36,-99,51,15,-99,32,21,22
30/04/2010,12,-99,17,-99,19,40,35,17,31,-99,16,-99,41,17,-99,38,16,26
30/04/2010,13,-99,23,-99,18,-99,40,16,33,-99,7,17,38,17,11,38,15,30
30/04/2010,14,-99,21,-99,23,32,25,16,42,-99,10,12,24,16,7,26,15,24
30/04/2010,15,-99,12,-99,19,28,19,12,26,-99,10,13,34,11,9,15,12,21
30/04/2010,16,-99,16,-99,17,-99,23,10,16,14,8,12,32,13,12,13,12,18
30/04/2010,17,-99,13,-99,19,-99,17,7,14,18,9,18,27,15,12,11,10,17
30/04/2010,18,-99,18,-99,24,-99,27,10,15,17,11,20,31,19,12,13,12,22
30/04/2010,19,15,26,-99,34,-99,52,18,15,26,10,18,35,24,17,9,15,26
30/04/2010,20,24,37,-99,32,-99,40,25,21,37,17,27,37,26,20,13,22,31
30/04/2010,21,25,42,-99,42,-99,44,43,36,51,19,33,34,36,24,35,42,42
30/04/2010,22,27,41,-99,60,-99,51,52,49,44,39,43,38,47,28,38,59,46
30/04/2010,23,34,45,-99,45,-99,52,41,36,39,60,43,46,33,23,27,60,43
30/04/2010,24,58,52,-99,52,-99,34,41,31,36,57,34,34,51,18,20,50,30
01/05/2010,1,37,48,-99,53,-99,35,27,15,29,52,22,33,38,12,25,28,34
01/05/2010,2,38,19,-99,43,-99,45,41,13,27,38,27,43,15,10,6,6,20
01/05/2010,3,18,11,-99,23,-99,30,42,15,17,9,24,34,12,7,5,7,16
01/05/2010,4,32,20,-99,24,-99,35,33,11,16,8,28,33,37,7,4,8,12
01/05/2010,5,40,34,-99,36,-99,27,29,18,15,15,25,22,39,11,5,9,15
01/05/2010,6,39,40,-99,37,-99,41,33,33,16,27,30,33,38,15,12,25,30
01/05/2010,7,44,39,-99,49,-99,51,34,32,15,40,30,41,44,19,17,37,31
01/05/2010,8,32,47,-99,42,-99,42,36,39,15,37,31,37,37,15,24,39,29
01/05/2010,9,26,35,-99,32,-99,28,32,35,15,32,21,34,32,12,31,34,21
01/05/2010,10,21,30,-99,22,-99,20,24,25,18,21,20,25,26,7,12,31,16
01/05/2010,11,19,19,-99,16,-99,22,14,17,19,18,14,23,17,8,12,13,14
01/05/2010,12,11,9,-99,14,-99,23,11,16,15,10,12,23,12,7,13,10,-99
01/05/2010,13,14,12,-99,14,-99,31,9,11,10,8,9,20,10,8,15,11,13
01/05/2010,14,11,12,-99,10,-99,32,9,13,11,7,9,22,9,9,13,13,21
01/05/2010,15,10,11,-99,11,-99,40,8,13,12,7,16,18,10,11,10,12,14
01/05/2010,16,9,13,-99,15,-99,39,6,11,14,7,14,20,11,9,7,11,10
01/05/2010,17,10,13,-99,15,-99,38,6,13,15,9,14,20,10,9,8,11,14
01/05/2010,18,12,12,-99,16,-99,35,6,10,16,8,14,23,11,9,8,14,16
01/05/2010,19,17,15,-99,15,-99,36,8,13,18,10,15,28,14,12,7,14,17
01/05/2010,20,21,24,-99,27,-99,34,10,20,17,17,20,24,27,16,12,20,24
01/05/2010,21,25,32,-99,30,-99,37,15,27,18,22,26,30,28,26,17,23,28
01/05/2010,22,27,35,-99,33,-99,40,35,37,29,26,35,45,41,36,34,21,42
01/05/2010,23,21,23,-99,37,-99,61,52,46,37,38,32,50,48,47,51,30,50
01/05/2010,24,34,34,-99,45,-99,74,43,47,38,26,48,61,37,42,40,53,62
02/05/2010,1,27,52,-99,43,-99,71,38,31,35,36,45,62,22,30,45,57,58
02/05/2010,2,27,30,-99,36,-99,57,39,29,46,42,43,48,31,25,21,53,35
02/05/2010,3,36,29,-99,62,-99,62,21,13,49,26,44,51,52,10,29,54,34
02/05/2010,4,53,32,-99,58,-99,61,17,13,55,24,38,48,59,14,24,54,45
02/05/2010,5,50,34,-99,54,-99,60,31,15,62,32,40,54,49,14,40,48,49
02/05/2010,6,50,39,-99,47,-99,59,27,25,54,43,42,52,46,31,47,48,55
02/05/2010,7,49,46,-99,49,-99,70,39,44,50,42,43,55,46,42,47,50,54
02/05/2010,8,56,43,-99,50,-99,74,36,54,67,41,38,69,44,41,50,59,55
02/05/2010,9,65,58,-99,65,-99,62,33,51,73,46,33,75,56,40,73,59,68
02/05/2010,10,56,60,-99,49,-99,46,28,35,65,44,32,49,49,22,68,68,65
02/05/2010,11,47,61,-99,40,-99,38,24,27,51,54,39,43,50,16,20,42,46
02/05/2010,12,32,45,-99,38,-99,19,16,16,32,34,21,31,37,9,20,20,24
02/05/2010,13,23,33,-99,25,-99,20,11,24,25,33,17,21,23,6,17,15,16
02/05/2010,14,18,25,-99,25,-99,17,11,26,19,22,16,21,18,5,18,13,15
02/05/2010,15,20,26,-99,18,-99,16,9,28,21,22,14,21,18,5,21,11,17
02/05/2010,16,17,27,-99,29,-99,16,7,31,23,18,14,24,21,6,18,10,15
02/05/2010,17,15,26,-99,21,-99,14,8,24,18,23,15,23,20,8,12,14,17
02/05/2010,18,15,15,-99,28,-99,19,9,15,19,27,19,26,23,14,16,17,24
02/05/2010,19,16,20,-99,21,-99,33,12,34,24,26,19,34,16,16,19,24,27
02/05/2010,20,18,31,-99,35,-99,33,15,46,34,26,26,37,23,21,21,30,33
02/05/2010,21,22,41,-99,52,-99,40,22,56,37,36,32,38,24,28,32,42,37
02/05/2010,22,42,65,-99,65,-99,51,43,44,32,33,24,51,66,31,25,45,40
02/05/2010,23,57,55,-99,63,-99,53,31,37,35,44,28,49,77,24,28,69,37
02/05/2010,24,33,33,-99,62,-99,50,17,24,32,48,29,56,72,21,27,54,32
03/05/2010,1,24,37,-99,48,-99,54,14,21,23,26,37,49,42,17,21,36,28
03/05/2010,2,21,29,-99,31,-99,43,11,20,27,18,32,52,34,17,22,40,26
03/05/2010,3,17,30,-99,24,-99,49,9,20,38,17,26,48,27,17,14,21,21
03/05/2010,4,17,34,-99,33,-99,50,14,24,51,23,30,36,28,20,13,22,26
03/05/2010,5,41,41,-99,47,-99,54,25,31,55,41,43,46,36,30,24,28,40
03/05/2010,6,53,46,-99,58,-99,58,41,48,50,49,43,52,54,48,35,44,52
03/05/2010,7,56,50,-99,58,-99,61,34,50,54,52,44,54,52,50,43,52,53
03/05/2010,8,57,53,-99,71,-99,88,54,51,57,50,51,63,60,53,45,45,60
03/05/2010,9,88,65,-99,97,-99,100,71,81,70,53,45,98,74,83,51,49,68
03/05/2010,10,65,60,-99,89,-99,94,46,110,71,64,33,107,61,93,80,55,115
03/05/2010,11,76,47,-99,47,-99,42,23,83,44,63,16,61,69,45,83,54,45
03/05/2010,12,57,50,-99,50,-99,34,16,-99,34,40,13,32,46,26,56,61,29
03/05/2010,13,35,41,-99,42,-99,39,21,-99,31,34,16,36,31,20,49,37,27
03/05/2010,14,31,31,-99,37,-99,37,21,-99,21,33,15,32,27,19,51,25,25
03/05/2010,15,29,39,-99,34,-99,44,18,-99,22,28,15,37,25,12,21,17,26
03/05/2010,16,27,40,-99,34,-99,46,18,-99,24,19,16,36,25,13,15,16,-99
03/05/2010,17,30,41,-99,37,-99,24,15,-99,22,16,16,36,25,10,29,17,-99
03/05/2010,18,32,35,-99,41,-99,34,15,-99,24,17,14,39,28,11,30,17,-99
03/05/2010,19,44,38,-99,41,-99,38,23,-99,27,29,16,52,42,15,36,28,-99
03/05/2010,20,32,34,-99,28,-99,41,38,-99,16,27,15,30,27,28,51,42,-99
03/05/2010,21,28,34,-99,35,-99,38,29,-99,20,24,16,29,29,30,64,55,-99
03/05/2010,22,33,27,-99,37,-99,29,27,-99,24,20,15,31,39,20,39,29,-99
03/05/2010,23,38,17,-99,28,-99,27,25,-99,20,17,14,28,33,15,29,24,-99
03/05/2010,24,23,12,-99,28,-99,25,15,-99,26,18,13,31,24,23,39,20,23
04/05/2010,1,23,10,-99,-99,-99,35,12,-99,18,12,11,32,27,29,26,15,29
04/05/2010,2,17,8,-99,-99,-99,34,10,-99,17,12,11,32,21,36,16,10,26
04/05/2010,3,17,12,-99,-99,-99,30,8,-99,33,7,24,26,35,36,19,9,26
04/05/2010,4,22,27,-99,-99,-99,37,8,-99,29,26,17,37,25,39,34,12,38
04/05/2010,5,43,28,-99,-99,-99,53,20,-99,27,29,21,46,36,43,43,28,44
04/05/2010,6,29,22,-99,-99,-99,58,34,-99,37,25,22,47,30,54,53,42,48
04/05/2010,7,32,20,-99,-99,-99,57,35,-99,45,30,25,46,36,53,50,44,50
04/05/2010,8,31,23,-99,-99,-99,42,25,-99,27,23,12,45,35,39,49,38,42
04/05/2010,9,33,31,-99,-99,-99,38,30,-99,18,19,11,43,30,21,49,37,34
04/05/2010,10,25,29,-99,-99,-99,31,36,-99,13,20,8,37,19,18,47,45,34
04/05/2010,11,20,23,-99,-99,48,34,37,-99,12,15,6,36,18,18,50,45,36
04/05/2010,12,20,23,-99,-99,42,36,31,-99,11,14,6,32,17,18,43,44,35
04/05/2010,13,22,26,-99,-99,36,44,29,-99,10,13,6,34,17,19,45,38,33
04/05/2010,14,22,28,-99,-99,38,36,28,33,12,12,6,31,20,18,50,28,24
04/05/2010,15,27,29,-99,-99,25,27,26,28,13,16,8,28,23,16,28,21,23
04/05/2010,16,28,31,-99,-99,25,35,21,42,15,17,8,33,24,14,46,15,27
04/05/2010,17,29,34,-99,-99,28,46,17,31,14,19,8,33,22,15,49,22,30
04/05/2010,18,31,34,-99,-99,53,29,25,57,19,19,10,29,27,15,73,34,31
04/05/2010,19,30,22,-99,-99,52,35,24,32,26,17,13,38,29,20,24,23,34
04/05/2010,20,28,23,-99,-99,36,45,26,25,32,17,16,31,23,21,31,29,33
04/05/2010,21,35,29,-99,-99,42,39,29,34,32,18,17,31,29,28,45,37,38
04/05/2010,22,40,-99,-99,-99,46,43,31,36,33,39,19,39,33,37,46,36,50
04/05/2010,23,36,32,-99,-99,43,54,30,43,27,37,18,46,30,46,45,32,44
04/05/2010,24,36,35,-99,-99,47,45,22,31,23,30,22,38,33,25,43,42,47
05/05/2010,1,39,34,-99,-99,38,44,30,19,17,40,26,39,33,22,30,47,37
05/05/2010,2,41,32,-99,-99,41,42,16,20,23,36,26,38,38,24,23,32,32
05/05/2010,3,39,27,-99,39,41,45,15,21,26,31,-99,43,32,22,32,29,34
05/05/2010,4,40,32,-99,41,41,41,18,27,29,25,-99,42,34,30,33,43,40
05/05/2010,5,37,38,-99,41,48,41,22,32,35,31,-99,40,33,33,32,42,40
05/05/2010,6,49,43,-99,54,43,43,30,34,42,36,40,40,49,35,35,46,44
05/05/2010,7,57,48,-99,52,51,47,37,33,42,38,37,42,50,40,33,44,49
05/05/2010,8,68,53,-99,66,65,54,35,52,51,50,34,47,53,41,38,47,56
05/05/2010,9,93,75,-99,90,78,59,48,55,61,57,40,61,67,55,44,33,58
05/05/2010,10,87,74,-99,88,72,53,45,61,55,55,39,66,79,54,53,30,58
05/05/2010,11,52,47,-99,47,49,55,59,41,27,23,17,52,39,30,58,49,54
05/05/2010,12,21,26,-99,28,41,47,33,50,18,15,9,25,22,31,63,36,46
05/05/2010,13,17,15,-99,19,36,33,15,35,14,12,8,23,17,17,42,16,23
05/05/2010,14,16,15,-99,19,33,31,13,23,10,13,7,21,14,11,32,16,15
05/05/2010,15,16,17,-99,17,33,33,13,20,9,12,6,17,13,9,30,12,12
05/05/2010,16,16,15,-99,14,36,36,13,17,11,12,7,18,13,11,31,11,14
05/05/2010,17,17,13,-99,18,39,39,13,13,10,9,5,17,14,14,33,14,13
05/05/2010,18,20,16,-99,20,36,39,16,24,12,11,6,26,19,13,40,18,15
05/05/2010,19,23,21,-99,27,40,39,22,27,14,16,9,31,21,19,48,23,26
05/05/2010,20,26,29,-99,33,38,29,26,30,26,25,20,-99,21,18,35,26,31
05/05/2010,21,25,36,-99,40,39,32,31,33,32,28,30,-99,26,24,47,34,38
05/05/2010,22,41,26,-99,53,41,31,32,40,43,25,31,-99,46,35,43,35,35
05/05/2010,23,45,29,-99,46,52,46,40,37,39,14,34,-99,37,31,49,40,46
05/05/2010,24,41,26,-99,46,59,48,22,41,26,10,36,45,29,48,46,30,48
06/05/2010,1,37,26,-99,46,55,47,11,44,55,15,25,44,29,51,43,22,46
06/05/2010,2,24,23,-99,41,44,49,6,40,53,15,35,46,30,51,35,25,53
06/05/2010,3,17,17,-99,37,38,48,6,35,41,9,40,39,30,43,28,34,49
06/05/2010,4,21,21,-99,32,56,45,7,30,49,19,37,43,32,32,33,33,49
06/05/2010,5,43,33,-99,43,57,49,9,34,48,36,36,44,34,37,31,37,49
06/05/2010,6,46,42,-99,46,61,52,28,41,52,43,38,44,42,39,36,45,45
06/05/2010,7,47,46,-99,48,64,64,39,42,54,47,38,49,45,39,38,48,50
06/05/2010,8,59,48,-99,60,82,64,34,-99,66,53,45,57,59,47,41,58,63
06/05/2010,9,108,81,-99,89,95,72,37,88,97,63,57,79,101,70,38,46,92
06/05/2010,10,117,143,-99,104,74,90,55,51,100,77,47,74,107,69,39,32,98
06/05/2010,11,82,115,-99,86,57,95,31,31,72,76,57,84,87,37,26,23,40
06/05/2010,12,52,68,-99,64,38,52,18,34,40,46,32,44,56,29,42,22,40
06/05/2010,13,38,27,-99,22,54,25,21,26,18,18,17,28,31,15,44,23,22
06/05/2010,14,18,23,-99,23,47,20,27,20,14,12,8,24,17,11,40,20,16
06/05/2010,15,16,14,-99,17,46,32,19,20,12,11,7,23,14,13,41,21,15
06/05/2010,16,14,16,-99,21,42,36,15,22,13,9,6,19,13,13,44,20,18
06/05/2010,17,15,16,-99,20,36,38,13,26,16,8,8,21,14,15,42,18,16
06/05/2010,18,-99,19,-99,25,40,48,16,15,20,11,8,24,14,19,49,20,21
06/05/2010,19,22,26,-99,30,40,51,21,26,20,19,12,37,22,28,45,26,25
06/05/2010,20,46,41,-99,57,56,47,48,44,33,28,19,49,52,35,46,40,38
06/05/2010,21,43,45,-99,43,51,38,57,49,32,32,28,39,35,28,44,39,41
06/05/2010,22,48,24,-99,42,47,30,54,39,34,25,28,29,42,31,41,36,38
06/05/2010,23,43,17,-99,38,51,43,43,42,40,21,33,38,38,44,44,36,40
06/05/2010,24,30,21,-99,31,26,48,31,38,31,17,20,44,28,45,39,35,42
07/05/2010,1,34,27,-99,29,16,36,19,29,30,19,15,33,25,41,29,27,31
07/05/2010,2,28,32,-99,38,23,37,17,24,39,19,37,34,35,34,28,28,34
07/05/2010,3,28,25,-99,35,31,36,12,31,34,10,39,41,27,31,36,33,42
07/05/2010,4,34,25,-99,43,31,35,9,39,42,23,38,32,39,26,36,27,38
07/05/2010,5,40,34,-99,45,39,41,12,30,48,35,40,35,39,31,35,38,43
07/05/2010,6,46,38,-99,48,45,44,22,37,42,41,36,36,44,38,38,44,48
07/05/2010,7,49,40,-99,56,53,44,36,35,45,45,37,39,46,37,36,45,49
07/05/2010,8,58,49,-99,61,70,54,40,45,56,48,41,49,54,43,44,40,51
07/05/2010,9,95,85,-99,69,67,70,42,72,80,54,47,65,71,51,56,53,58
07/05/2010,10,105,120,-99,62,68,69,34,76,77,47,52,70,86,48,50,43,72
07/05/2010,11,86,116,-99,63,50,61,34,57,62,49,59,68,76,50,31,35,73
07/05/2010,12,57,60,-99,-99,48,57,26,44,39,55,24,46,60,40,50,31,49
07/05/2010,13,50,53,-99,31,51,26,27,35,15,25,8,37,42,22,50,37,28
07/05/2010,14,24,20,-99,25,43,38,22,30,13,15,9,23,19,14,37,18,19
07/05/2010,15,20,19,-99,26,37,39,17,24,14,13,8,21,16,16,39,16,17
07/05/2010,16,24,20,-99,26,39,44,14,19,15,9,6,23,15,20,39,19,18
07/05/2010,17,19,14,-99,22,42,46,13,22,12,9,6,22,15,14,46,19,18
07/05/2010,18,20,22,-99,26,50,46,14,25,14,12,8,30,20,17,38,19,20
07/05/2010,19,26,27,-99,31,-99,41,26,40,16,19,12,42,27,20,49,25,34
07/05/2010,20,28,47,-99,38,46,38,34,48,30,29,18,33,26,24,46,26,36
07/05/2010,21,28,47,-99,29,54,41,34,59,35,35,25,41,29,38,48,42,54
07/05/2010,22,47,33,-99,52,55,51,39,50,34,23,29,45,49,42,54,53,54
07/05/2010,23,36,19,-99,45,44,43,25,51,38,28,24,38,41,41,42,41,42
07/05/2010,24,27,20,-99,39,36,34,22,31,27,23,19,32,32,35,39,24,39
08/05/2010,1,25,19,-99,-99,34,44,25,29,44,19,16,38,26,41,36,21,37
08/05/2010,2,31,24,-99,-99,44,39,22,25,46,14,20,40,32,35,36,23,29
08/05/2010,3,30,32,-99,-99,45,45,11,37,47,12,33,45,40,41,37,35,33
08/05/2010,4,32,34,-99,46,48,50,10,37,44,26,40,43,40,41,37,46,39
08/05/2010,5,37,30,-99,45,52,51,11,37,46,27,38,42,36,40,31,38,44
08/05/2010,6,48,38,-99,48,52,50,16,37,48,32,34,46,46,40,36,37,46
08/05/2010,7,49,47,-99,50,52,53,31,39,47,49,37,48,49,39,37,42,48
08/05/2010,8,79,45,-99,60,85,56,36,47,47,45,34,57,54,40,38,47,53
08/05/2010,9,85,90,-99,81,-99,61,44,58,53,65,29,69,67,57,35,38,55
08/05/2010,10,76,98,-99,72,62,54,37,64,56,79,30,61,87,54,57,36,69
08/05/2010,11,61,84,-99,83,49,49,25,54,50,77,39,50,75,42,63,37,62
08/05/2010,12,36,58,-99,58,33,45,19,52,48,61,17,36,37,-99,63,34,37
08/05/2010,13,26,44,-99,59,35,34,27,37,21,33,13,29,25,17,43,35,23
08/05/2010,14,19,38,-99,32,31,32,19,39,16,18,10,31,26,13,46,20,19
08/05/2010,15,18,24,-99,22,35,31,14,34,13,11,8,29,19,10,42,18,19
08/05/2010,16,21,19,-99,22,27,26,13,30,15,12,8,23,14,10,33,17,20
08/05/2010,17,20,16,-99,14,-99,35,15,40,11,11,7,19,16,11,34,23,17
08/05/2010,18,16,16,-99,17,33,22,16,28,12,12,9,27,18,13,29,18,24
08/05/2010,19,16,23,-99,-99,31,28,19,27,13,17,10,32,14,19,35,26,29
08/05/2010,20,17,25,-99,-99,26,27,16,28,13,18,11,29,16,21,33,25,25
08/05/2010,21,19,19,-99,-99,27,22,20,22,14,16,12,24,19,20,34,25,25
08/05/2010,22,17,16,-99,-99,21,25,17,19,18,14,12,21,19,26,31,23,29
08/05/2010,23,14,13,-99,-99,31,30,14,17,18,12,13,26,14,27,33,18,23
08/05/2010,24,14,13,-99,-99,28,24,13,11,24,24,11,22,14,20,22,15,17
09/05/2010,1,17,13,-99,-99,26,22,12,11,24,21,15,21,18,20,19,13,20
09/05/2010,2,14,11,-99,-99,19,27,10,15,26,18,16,28,19,26,20,13,26
09/05/2010,3,15,13,-99,-99,24,31,14,17,23,13,19,29,18,30,22,12,27
09/05/2010,4,21,24,-99,-99,23,34,15,18,27,15,22,32,18,26,21,13,26
09/05/2010,5,28,27,-99,-99,31,40,13,25,38,15,26,37,22,27,29,17,27
09/05/2010,6,34,27,-99,-99,37,39,15,29,34,19,32,35,23,27,32,23,37
09/05/2010,7,31,29,-99,-99,38,38,20,30,33,16,34,33,29,31,33,28,37
09/05/2010,8,23,18,-99,-99,36,-99,17,29,33,19,24,32,28,30,32,28,30
09/05/2010,9,20,17,-99,-99,-99,34,15,34,22,15,15,31,29,32,35,23,24
09/05/2010,10,26,26,-99,-99,34,32,17,36,21,16,18,30,28,32,36,32,32
09/05/2010,11,29,31,-99,-99,27,36,20,38,24,19,19,30,28,29,33,28,30
09/05/2010,12,21,25,-99,-99,21,31,16,33,22,16,14,27,21,22,26,25,25
09/05/2010,13,23,26,-99,-99,29,25,13,34,16,18,8,27,22,20,36,19,31
09/05/2010,14,20,28,-99,-99,20,15,15,20,11,12,7,21,22,14,37,22,20
09/05/2010,15,20,21,-99,-99,15,15,-99,22,9,11,7,15,18,11,26,18,15
09/05/2010,16,17,20,-99,-99,16,23,12,19,10,10,7,16,15,10,22,15,14
09/05/2010,17,19,16,-99,-99,19,-99,13,24,11,10,10,19,16,11,30,17,20
09/05/2010,18,18,19,-99,-99,25,24,18,29,10,16,16,-99,-99,15,27,19,31
09/05/2010,19,10,22,-99,-99,15,23,17,18,12,-99,14,-99,-99,21,23,14,22
09/05/2010,20,14,16,-99,-99,28,21,10,14,15,-99,-99,-99,16,13,-99,-99,13
09/05/2010,21,16,20,-99,-99,40,35,18,30,30,-99,-99,-99,25,28,-99,-99,39
09/05/2010,22,35,36,-99,-99,51,50,31,38,44,-99,44,-99,49,34,-99,48,47
09/05/2010,23,41,33,-99,-99,53,49,32,36,42,-99,47,-99,43,38,-99,43,49
09/05/2010,24,32,30,-99,-99,49,47,25,33,49,-99,41,-99,36,34,-99,40,45
10/05/2010,1,24,25,-99,-99,48,45,16,33,48,29,37,-99,29,37,-99,38,39
10/05/2010,2,20,23,-99,-99,41,33,19,32,45,16,36,30,30,35,-99,30,41
10/05/2010,3,19,21,-99,-99,38,34,13,30,36,12,32,30,26,35,-99,34,38
10/05/2010,4,21,20,-99,-99,39,36,12,26,32,17,30,33,25,34,-99,34,39
10/05/2010,5,32,29,-99,-99,41,39,14,26,38,27,31,36,30,31,-99,33,39
10/05/2010,6,34,29,-99,-99,41,39,22,30,39,32,29,36,33,32,-99,34,39
10/05/2010,7,38,32,-99,-99,53,44,29,31,36,35,31,37,36,34,-99,36,42
10/05/2010,8,42,36,-99,-99,67,52,40,40,37,26,33,43,44,40,48,52,51
10/05/2010,9,42,40,-99,-99,74,59,49,54,35,25,23,47,47,53,58,72,65
10/05/2010,10,59,53,-99,-99,53,65,69,56,26,-99,17,65,52,51,63,69,74
10/05/2010,11,48,35,-99,-99,73,61,56,54,25,60,14,58,54,43,77,69,62
10/05/2010,12,36,20,-99,-99,52,58,-99,46,18,12,9,51,33,38,60,58,50
10/05/2010,13,22,23,-99,-99,29,55,-99,40,11,12,5,38,-99,28,46,35,40
10/05/2010,14,23,19,-99,-99,26,32,-99,27,9,10,6,30,-99,18,42,23,31
10/05/2010,15,-99,25,-99,-99,24,25,-99,32,8,8,6,24,-99,11,37,18,20
10/05/2010,16,20,17,-99,-99,30,21,-99,25,9,11,6,31,16,9,-99,-99,20
10/05/2010,17,25,25,-99,-99,19,17,-99,27,16,17,13,28,26,11,15,-99,21
10/05/2010,18,22,22,-99,-99,17,28,-99,25,19,17,15,34,27,16,18,20,30
10/05/2010,19,20,23,-99,-99,28,25,-99,35,15,17,11,30,23,15,24,20,31
10/05/2010,20,22,14,-99,-99,30,24,-99,23,20,16,12,23,24,15,29,21,25
10/05/2010,21,21,11,-99,-99,20,27,-99,16,27,14,11,23,17,26,29,18,26
10/05/2010,22,17,9,-99,-99,18,19,-99,12,21,15,23,18,12,20,26,18,19
10/05/2010,23,15,9,-99,-99,27,21,-99,17,31,7,21,20,12,14,19,19,17
10/05/2010,24,23,16,-99,-99,27,28,-99,20,22,24,27,29,21,19,21,21,26
11/05/2010,1,29,39,-99,-99,32,31,-99,17,34,33,32,33,50,22,19,23,30
11/05/2010,2,32,48,-99,-99,43,27,-99,21,40,27,27,28,37,25,20,17,36
11/05/2010,3,29,32,-99,-99,47,32,-99,15,35,21,22,34,41,18,22,17,29
