FECHA,HORA,CAM,COY,MER,NEZ,PED,PER,SAG,SJA,TLA,UIZ,XAL,,,,,,,,,,,,,
11/11/2011,24,25,23,25,22,24,-99,19,-99,37,20,39,,,,,,,,,,,,,
12/11/2011,1,28,22,22,14,21,-99,15,22,41,19,38,,,,,,,,,,,,,
12/11/2011,2,37,23,21,15,22,-99,14,21,38,21,30,,,,,,,,,,,,,
12/11/2011,3,31,24,27,14,32,-99,13,22,36,22,28,,,,,,,,,,,,,
12/11/2011,4,38,34,32,16,36,-99,7,21,40,19,25,,,,,,,,,,,,,
12/11/2011,5,44,27,33,15,31,-99,14,39,49,19,26,,,,,,,,,,,,,
12/11/2011,6,38,19,41,14,29,-99,33,35,38,30,34,,,,,,,,,,,,,
12/11/2011,7,26,20,48,26,31,-99,34,25,45,33,51,,,,,,,,,,,,,
12/11/2011,8,38,24,46,31,24,-99,29,19,36,40,66,,,,,,,,,,,,,
12/11/2011,9,32,32,46,34,24,-99,47,26,43,40,65,,,,,,,,,,,,,
12/11/2011,10,37,37,55,43,33,-99,38,25,53,56,50,,,,,,,,,,,,,
12/11/2011,11,48,54,46,47,36,-99,45,23,50,57,49,,,,,,,,,,,,,
12/11/2011,12,41,57,45,41,53,-99,34,21,42,47,51,,,,,,,,,,,,,
12/11/2011,13,43,64,52,31,55,-99,44,26,50,50,54,,,,,,,,,,,,,
12/11/2011,14,56,63,55,44,66,-99,46,35,36,54,54,,,,,,,,,,,,,
12/11/2011,15,56,63,19,44,65,-99,50,41,44,61,63,,,,,,,,,,,,,
12/11/2011,16,48,65,-99,52,52,-99,49,41,40,-99,57,,,,,,,,,,,,,
12/11/2011,17,56,69,-99,53,61,-99,55,50,46,-99,50,,,,,,,,,,,,,
12/11/2011,18,54,65,45,33,58,-99,49,48,39,-99,45,,,,,,,,,,,,,
12/11/2011,19,33,41,33,32,29,-99,36,28,34,27,35,,,,,,,,,,,,,
12/11/2011,20,29,37,35,34,47,-99,35,16,36,34,45,,,,,,,,,,,,,
12/11/2011,21,39,42,30,31,53,-99,35,21,58,36,43,,,,,,,,,,,,,
12/11/2011,22,46,43,41,29,51,-99,33,26,42,33,39,,,,,,,,,,,,,
12/11/2011,23,32,48,37,30,47,-99,34,29,43,40,54,,,,,,,,,,,,,
12/11/2011,24,30,46,39,26,49,-99,25,23,49,41,49,,,,,,,,,,,,,
13/11/2011,1,34,42,38,30,41,-99,25,32,34,37,47,,,,,,,,,,,,,
13/11/2011,2,41,43,35,40,43,-99,47,34,27,34,46,,,,,,,,,,,,,
13/11/2011,3,23,43,38,27,41,-99,44,34,22,40,49,,,,,,,,,,,,,
13/11/2011,4,37,44,43,30,44,-99,43,45,28,33,46,,,,,,,,,,,,,
13/11/2011,5,39,40,37,22,42,-99,43,63,26,25,43,,,,,,,,,,,,,
13/11/2011,6,34,39,38,32,31,-99,46,55,23,33,54,,,,,,,,,,,,,
13/11/2011,7,34,36,40,44,23,-99,38,62,23,36,52,,,,,,,,,,,,,
13/11/2011,8,27,38,49,42,23,-99,37,41,27,40,59,,,,,,,,,,,,,
13/11/2011,9,53,41,56,35,31,-99,50,30,36,42,71,,,,,,,,,,,,,
13/11/2011,10,61,45,54,45,44,-99,55,32,70,52,73,,,,,,,,,,,,,
13/11/2011,11,86,53,52,50,54,-99,59,26,69,56,63,,,,,,,,,,,,,
13/11/2011,12,40,69,49,46,44,-99,46,28,63,58,49,,,,,,,,,,,,,
13/11/2011,13,45,67,48,37,60,-99,35,26,68,58,39,,,,,,,,,,,,,
13/11/2011,14,61,64,55,36,61,-99,39,26,59,47,47,,,,,,,,,,,,,
13/11/2011,15,58,56,50,24,60,-99,35,25,60,36,48,,,,,,,,,,,,,
13/11/2011,16,58,44,37,21,36,-99,30,29,58,28,50,,,,,,,,,,,,,
13/11/2011,17,74,32,36,18,34,-99,32,29,54,24,48,,,,,,,,,,,,,
13/11/2011,18,37,24,20,15,13,-99,25,29,62,24,35,,,,,,,,,,,,,
13/11/2011,19,23,24,23,24,29,-99,25,14,31,20,26,,,,,,,,,,,,,
13/11/2011,20,24,26,21,25,35,-99,32,13,38,27,30,,,,,,,,,,,,,
13/11/2011,21,19,29,28,24,31,-99,24,18,13,28,32,,,,,,,,,,,,,
13/11/2011,22,26,29,32,25,25,-99,14,25,19,29,33,,,,,,,,,,,,,
13/11/2011,23,37,28,26,25,32,-99,24,22,26,28,35,,,,,,,,,,,,,
13/11/2011,24,76,31,29,23,26,-99,26,-99,30,26,30,,,,,,,,,,,,,
14/11/2011,1,65,29,24,32,19,-99,22,32,26,26,31,,,,,,,,,,,,,
14/11/2011,2,39,29,27,27,23,-99,33,28,30,19,30,,,,,,,,,,,,,
14/11/2011,3,26,29,23,22,24,-99,36,33,23,25,34,,,,,,,,,,,,,
14/11/2011,4,31,25,17,23,21,-99,32,28,27,22,31,,,,,,,,,,,,,
14/11/2011,5,37,31,19,24,18,-99,32,33,18,23,47,,,,,,,,,,,,,
14/11/2011,6,38,27,29,-99,18,-99,28,34,27,22,49,,,,,,,,,,,,,
14/11/2011,7,53,27,25,25,28,-99,30,47,35,24,49,,,,,,,,,,,,,
14/11/2011,8,52,27,42,31,30,-99,30,31,43,25,62,,,,,,,,,,,,,
14/11/2011,9,41,25,43,-99,25,-99,32,28,45,28,62,,,,,,,,,,,,,
14/11/2011,10,-99,29,58,52,29,-99,29,35,-99,40,63,,,,,,,,,,,,,
14/11/2011,11,-99,39,60,49,39,-99,37,25,62,46,53,,,,,,,,,,,,,
14/11/2011,12,-99,41,57,50,30,-99,36,28,55,37,44,,,,,,,,,,,,,
14/11/2011,13,-99,39,37,36,33,-99,43,33,52,34,54,,,,,,,,,,,,,
14/11/2011,14,-99,37,28,15,21,-99,34,17,42,22,47,,,,,,,,,,,,,
14/11/2011,15,31,29,24,15,14,-99,14,6,48,18,33,,,,,,,,,,,,,
14/11/2011,16,24,22,15,16,2,-99,23,5,29,20,28,,,,,,,,,,,,,
14/11/2011,17,19,14,10,16,12,-99,22,12,28,17,31,,,,,,,,,,,,,
14/11/2011,18,16,13,14,-99,12,-99,25,21,20,19,33,,,,,,,,,,,,,
14/11/2011,19,11,17,16,22,13,-99,20,29,17,19,28,,,,,,,,,,,,,
14/11/2011,20,17,19,22,23,15,-99,22,26,25,27,28,,,,,,,,,,,,,
14/11/2011,21,18,22,22,24,17,-99,26,22,15,19,27,,,,,,,,,,,,,
14/11/2011,22,17,23,21,23,19,-99,25,23,31,17,28,,,,,,,,,,,,,
14/11/2011,23,16,24,19,20,19,-99,23,18,31,21,31,,,,,,,,,,,,,
14/11/2011,24,20,25,11,18,13,-99,23,-99,29,17,36,,,,,,,,,,,,,
15/11/2011,1,21,26,17,16,11,-99,22,25,27,15,34,,,,,,,,,,,,,
15/11/2011,2,19,21,28,18,15,-99,35,22,22,19,34,,,,,,,,,,,,,
15/11/2011,3,21,20,11,18,13,-99,-99,19,24,21,29,,,,,,,,,,,,,
15/11/2011,4,17,22,15,13,15,-99,-99,25,24,19,27,,,,,,,,,,,,,
15/11/2011,5,19,20,23,16,6,-99,-99,20,23,16,45,,,,,,,,,,,,,
15/11/2011,6,14,22,22,-99,14,-99,-99,24,29,24,43,,,,,,,,,,,,,
15/11/2011,7,35,24,23,14,2,-99,-99,33,32,22,52,,,,,,,,,,,,,
15/11/2011,8,51,24,27,16,11,-99,-99,25,43,28,48,,,,,,,,,,,,,
15/11/2011,9,44,30,24,20,18,-99,-99,28,45,23,41,,,,,,,,,,,,,
15/11/2011,10,43,32,25,26,20,-99,-99,23,40,24,39,,,,,,,,,,,,,
15/11/2011,11,26,29,21,23,22,-99,-99,17,32,15,41,,,,,,,,,,,,,
15/11/2011,12,20,20,16,11,21,-99,-99,8,28,11,34,,,,,,,,,,,,,
15/11/2011,13,18,16,13,10,19,-99,-99,4,31,12,35,,,,,,,,,,,,,
15/11/2011,14,31,21,25,10,17,-99,-99,3,25,19,44,,,,,,,,,,,,,
15/11/2011,15,32,30,28,20,25,-99,-99,16,26,24,48,,,,,,,,,,,,,
15/11/2011,16,27,33,29,32,39,-99,-99,22,22,31,54,,,,,,,,,,,,,
15/11/2011,17,38,35,29,18,30,-99,-99,24,27,20,49,,,,,,,,,,,,,
15/11/2011,18,36,25,15,-99,20,-99,-99,30,30,19,41,,,,,,,,,,,,,
15/11/2011,19,21,22,19,23,19,-99,-99,29,26,24,26,,,,,,,,,,,,,
15/11/2011,20,22,24,24,29,26,-99,-99,24,26,29,38,,,,,,,,,,,,,
15/11/2011,21,35,26,26,26,23,-99,-99,26,33,30,38,,,,,,,,,,,,,
15/11/2011,22,23,27,32,36,21,-99,-99,31,39,31,40,,,,,,,,,,,,,
15/11/2011,23,17,31,29,22,21,-99,23,30,38,31,45,,,,,,,,,,,,,
15/11/2011,24,28,32,27,26,25,-99,34,-99,34,27,38,,,,,,,,,,,,,
16/11/2011,1,19,32,24,22,20,-99,18,37,30,32,38,,,,,,,,,,,,,
16/11/2011,2,24,33,26,26,20,-99,34,37,58,30,41,,,,,,,,,,,,,
16/11/2011,3,23,34,27,28,15,-99,32,37,48,26,29,,,,,,,,,,,,,
16/11/2011,4,25,37,28,28,14,-99,28,35,48,31,41,,,,,,,,,,,,,
16/11/2011,5,24,35,34,30,13,-99,25,37,44,28,52,,,,,,,,,,,,,
16/11/2011,6,31,33,45,-99,15,-99,37,36,33,29,55,,,,,,,,,,,,,
16/11/2011,7,34,30,43,35,15,-99,32,34,32,29,70,,,,,,,,,,,,,
16/11/2011,8,51,32,45,41,23,-99,38,33,28,36,60,,,,,,,,,,,,,
16/11/2011,9,44,34,39,43,29,-99,22,25,31,43,88,,,,,,,,,,,,,
16/11/2011,10,59,34,49,54,27,-99,36,31,51,52,83,,,,,,,,,,,,,
16/11/2011,11,52,34,46,52,21,-99,43,34,73,52,61,,,,,,,,,,,,,
16/11/2011,12,38,31,39,47,19,-99,-99,20,44,55,9,,,,,,,,,,,,,
16/11/2011,13,43,44,48,38,25,-99,-99,23,-99,40,39,,,,,,,,,,,,,
16/11/2011,14,51,51,42,33,30,-99,-99,21,-99,31,40,,,,,,,,,,,,,
16/11/2011,15,51,35,40,19,31,-99,-99,17,-99,22,41,,,,,,,,,,,,,
16/11/2011,16,48,30,38,24,33,-99,-99,17,48,23,40,,,,,,,,,,,,,
16/11/2011,17,40,32,30,22,33,-99,37,22,51,22,39,,,,,,,,,,,,,
16/11/2011,18,35,27,20,-99,12,-99,22,26,42,17,35,,,,,,,,,,,,,
16/11/2011,19,20,26,18,12,31,-99,28,21,33,22,35,,,,,,,,,,,,,
16/11/2011,20,22,33,24,29,28,-99,23,19,27,24,33,,,,,,,,,,,,,
16/11/2011,21,32,34,26,33,32,-99,25,25,38,31,35,,,,,,,,,,,,,
16/11/2011,22,51,32,29,26,31,-99,25,26,36,29,37,,,,,,,,,,,,,
16/11/2011,23,43,29,32,25,31,-99,28,31,34,33,26,,,,,,,,,,,,,
16/11/2011,24,17,31,29,33,30,-99,26,-99,29,34,27,,,,,,,,,,,,,
17/11/2011,1,27,27,22,41,28,-99,25,38,26,27,26,,,,,,,,,,,,,
17/11/2011,2,28,28,31,30,24,-99,19,31,31,31,19,,,,,,,,,,,,,
17/11/2011,3,28,33,37,31,24,-99,20,32,36,33,21,,,,,,,,,,,,,
17/11/2011,4,30,35,35,29,23,-99,19,30,32,37,24,,,,,,,,,,,,,
17/11/2011,5,33,31,31,29,27,-99,21,29,25,33,24,,,,,,,,,,,,,
17/11/2011,6,31,30,32,-99,19,-99,25,30,39,37,22,,,,,,,,,,,,,
17/11/2011,7,36,31,42,36,16,-99,24,41,36,34,22,,,,,,,,,,,,,
17/11/2011,8,39,32,42,36,23,-99,25,42,34,41,24,,,,,,,,,,,,,
17/11/2011,9,29,33,30,30,29,-99,21,26,33,43,22,,,,,,,,,,,,,
17/11/2011,10,28,36,25,-99,32,-99,-99,13,22,28,18,,,,,,,,,,,,,
17/11/2011,11,25,29,30,22,29,-99,-99,11,29,24,17,,,,,,,,,,,,,
17/11/2011,12,18,33,30,22,27,-99,-99,12,31,26,18,,,,,,,,,,,,,
17/11/2011,13,20,37,26,21,30,-99,-99,9,21,33,14,,,,,,,,,,,,,
17/11/2011,14,23,40,28,21,26,-99,-99,8,26,28,19,,,,,,,,,,,,,
17/11/2011,15,18,32,20,18,27,-99,-99,7,19,23,17,,,,,,,,,,,,,
17/11/2011,16,17,25,-99,-99,21,-99,-99,11,15,6,16,,,,,,,,,,,,,
17/11/2011,17,15,22,-99,-99,18,-99,11,13,19,7,15,,,,,,,,,,,,,
17/11/2011,18,20,17,18,-99,15,-99,16,20,23,14,20,,,,,,,,,,,,,
17/11/2011,19,26,22,18,34,18,-99,20,26,28,17,18,,,,,,,,,,,,,
17/11/2011,20,22,25,19,19,15,-99,17,25,17,14,12,,,,,,,,,,,,,
17/11/2011,21,13,20,12,24,28,-99,14,20,9,13,10,,,,,,,,,,,,,
17/11/2011,22,7,12,7,18,14,-99,8,10,6,15,7,,,,,,,,,,,,,
17/11/2011,23,2,9,4,5,3,-99,-99,6,1,8,4,,,,,,,,,,,,,
17/11/2011,24,1,7,6,8,6,-99,1,4,11,9,5,,,,,,,,,,,,,
18/11/2011,1,10,7,15,7,5,-99,11,2,9,10,8,,,,,,,,,,,,,
18/11/2011,2,7,8,5,2,13,-99,6,1,6,2,5,,,,,,,,,,,,,
18/11/2011,3,15,10,16,2,12,-99,-99,5,6,4,6,,,,,,,,,,,,,
18/11/2011,4,10,12,9,4,14,-99,-99,7,10,9,7,,,,,,,,,,,,,
18/11/2011,5,7,11,4,1,21,-99,-99,6,11,12,5,,,,,,,,,,,,,
18/11/2011,6,11,10,11,5,8,-99,6,5,7,9,7,,,,,,,,,,,,,
18/11/2011,7,3,11,14,4,9,-99,3,11,11,15,28,,,,,,,,,,,,,
18/11/2011,8,14,11,24,14,4,-99,22,6,16,10,36,,,,,,,,,,,,,
18/11/2011,9,19,13,15,15,4,-99,13,10,17,13,17,,,,,,,,,,,,,
18/11/2011,10,9,16,-99,10,-99,-99,9,11,11,14,11,,,,,,,,,,,,,
18/11/2011,11,14,14,-99,14,18,-99,16,7,17,20,28,,,,,,,,,,,,,
18/11/2011,12,2,18,-99,-99,12,-99,9,15,26,21,32,,,,,,,,,,,,,
18/11/2011,13,23,25,15,26,6,-99,19,8,28,28,19,,,,,,,,,,,,,
18/11/2011,14,20,26,18,10,31,-99,13,-99,26,35,11,,,,,,,,,,,,,
18/11/2011,15,12,27,21,12,24,-99,5,8,19,17,19,,,,,,,,,,,,,
18/11/2011,16,14,26,20,17,25,-99,16,10,9,-99,21,,,,,,,,,,,,,
18/11/2011,17,18,28,12,17,27,-99,22,19,18,-99,28,,,,,,,,,,,,,
18/11/2011,18,19,28,19,19,23,-99,11,25,19,22,18,,,,,,,,,,,,,
18/11/2011,19,16,-99,11,16,22,-99,8,9,32,21,15,,,,,,,,,,,,,
18/11/2011,20,8,27,9,25,25,-99,13,10,17,19,21,,,,,,,,,,,,,
18/11/2011,21,18,24,19,25,22,-99,28,30,14,29,20,,,,,,,,,,,,,
18/11/2011,22,13,25,15,20,17,-99,33,16,22,24,24,,,,,,,,,,,,,
18/11/2011,23,27,24,22,20,22,-99,22,18,21,23,19,,,,,,,,,,,,,
18/11/2011,24,22,24,17,22,16,-99,16,14,23,21,29,,,,,,,,,,,,,
19/11/2011,1,26,25,20,26,15,-99,17,16,22,32,64,,,,,,,,,,,,,
19/11/2011,2,23,28,37,19,21,-99,7,22,18,30,27,,,,,,,,,,,,,
19/11/2011,3,26,30,26,16,22,-99,14,17,13,20,30,,,,,,,,,,,,,
19/11/2011,4,25,27,48,18,17,-99,16,26,28,-99,27,,,,,,,,,,,,,
19/11/2011,5,22,23,28,10,17,-99,16,22,32,-99,23,,,,,,,,,,,,,
19/11/2011,6,23,22,17,16,19,-99,21,19,26,-99,40,,,,,,,,,,,,,
19/11/2011,7,23,19,32,20,20,-99,24,24,45,24,35,,,,,,,,,,,,,
19/11/2011,8,27,24,31,33,16,-99,28,28,28,24,56,,,,,,,,,,,,,
19/11/2011,9,32,30,34,33,20,-99,27,17,37,33,61,,,,,,,,,,,,,
19/11/2011,10,41,36,49,34,31,-99,35,18,-99,45,71,,,,,,,,,,,,,
19/11/2011,11,40,42,41,43,29,-99,49,23,35,58,76,,,,,,,,,,,,,
19/11/2011,12,36,35,26,35,23,-99,29,17,46,47,-99,,,,,,,,,,,,,
19/11/2011,13,47,32,15,27,30,-99,20,-99,57,28,22,,,,,,,,,,,,,
19/11/2011,14,33,32,20,14,27,-99,24,-99,58,33,23,,,,,,,,,,,,,
19/11/2011,15,37,28,26,13,30,-99,16,-99,54,28,25,,,,,,,,,,,,,
19/11/2011,16,31,30,27,26,23,-99,21,25,22,30,22,,,,,,,,,,,,,
19/11/2011,17,28,31,28,18,26,-99,22,20,36,34,25,,,,,,,,,,,,,
19/11/2011,18,33,33,23,-99,24,-99,15,20,29,29,26,,,,,,,,,,,,,
19/11/2011,19,21,30,16,36,28,-99,-99,20,38,21,39,,,,,,,,,,,,,
19/11/2011,20,17,29,9,24,22,-99,-99,33,43,26,26,,,,,,,,,,,,,
19/11/2011,21,30,24,30,20,18,-99,19,22,17,19,15,,,,,,,,,,,,,
19/11/2011,22,35,23,24,13,16,-99,13,21,10,23,26,,,,,,,,,,,,,
19/11/2011,23,34,20,26,27,12,-99,11,25,27,27,30,,,,,,,,,,,,,
19/11/2011,24,20,20,13,27,23,-99,17,23,29,16,30,,,,,,,,,,,,,
20/11/2011,1,15,21,17,20,19,-99,20,18,18,21,39,,,,,,,,,,,,,
20/11/2011,2,20,23,19,30,16,-99,19,22,17,26,16,,,,,,,,,,,,,
20/11/2011,3,25,32,28,17,7,-99,22,23,18,25,18,,,,,,,,,,,,,
20/11/2011,4,20,24,30,18,2,-99,19,27,23,25,26,,,,,,,,,,,,,
20/11/2011,5,12,14,24,23,8,-99,18,23,23,24,28,,,,,,,,,,,,,
20/11/2011,6,20,12,21,22,1,-99,16,29,23,25,26,,,,,,,,,,,,,
20/11/2011,7,16,14,20,25,6,-99,18,17,22,23,33,,,,,,,,,,,,,
20/11/2011,8,16,18,23,24,16,-99,21,20,15,27,33,,,,,,,,,,,,,
20/11/2011,9,28,15,27,32,15,-99,16,18,34,25,41,,,,,,,,,,,,,
20/11/2011,10,49,26,34,39,19,-99,23,20,28,33,53,,,,,,,,,,,,,
20/11/2011,11,50,37,40,41,26,-99,33,35,40,38,66,,,,,,,,,,,,,
20/11/2011,12,45,37,43,44,29,-99,51,28,42,49,-99,,,,,,,,,,,,,
20/11/2011,13,41,30,41,35,19,-99,42,17,35,39,-99,,,,,,,,,,,,,
20/11/2011,14,42,32,32,27,20,-99,28,-99,39,39,-99,,,,,,,,,,,,,
20/11/2011,15,26,34,18,14,21,-99,24,-99,37,33,-99,,,,,,,,,,,,,
20/11/2011,16,24,36,13,18,30,-99,15,-99,21,23,16,,,,,,,,,,,,,
20/11/2011,17,22,27,18,17,26,-99,13,-99,23,22,16,,,,,,,,,,,,,
20/11/2011,18,21,24,29,13,24,-99,13,-99,19,29,17,,,,,,,,,,,,,
20/11/2011,19,26,25,22,13,24,-99,17,-99,21,21,20,,,,,,,,,,,,,
20/11/2011,20,17,25,22,20,31,-99,16,-99,19,18,18,,,,,,,,,,,,,
20/11/2011,21,18,22,16,21,23,-99,14,-99,18,16,19,,,,,,,,,,,,,
20/11/2011,22,27,21,16,26,17,-99,16,-99,23,22,30,,,,,,,,,,,,,
20/11/2011,23,29,21,22,27,10,-99,20,-99,26,17,29,,,,,,,,,,,,,
20/11/2011,24,23,18,19,35,9,-99,16,-99,9,17,34,,,,,,,,,,,,,
21/11/2011,1,21,15,22,35,4,-99,32,-99,24,23,24,,,,,,,,,,,,,
21/11/2011,2,15,18,18,19,7,-99,6,-99,11,24,27,,,,,,,,,,,,,
21/11/2011,3,10,21,26,11,10,-99,13,-99,15,19,31,,,,,,,,,,,,,
21/11/2011,4,16,20,26,13,13,-99,18,-99,10,18,26,,,,,,,,,,,,,
21/11/2011,5,12,23,17,8,12,-99,18,-99,12,15,26,,,,,,,,,,,,,
21/11/2011,6,10,21,21,11,14,-99,29,-99,10,13,26,,,,,,,,,,,,,
21/11/2011,7,17,18,17,16,6,-99,15,-99,17,23,25,,,,,,,,,,,,,
21/11/2011,8,18,17,15,19,18,-99,20,-99,14,17,60,,,,,,,,,,,,,
21/11/2011,9,26,16,12,20,18,-99,28,-99,26,29,49,,,,,,,,,,,,,
21/11/2011,10,28,17,32,21,23,-99,33,-99,35,38,39,,,,,,,,,,,,,
21/11/2011,11,36,22,42,22,22,-99,35,-99,49,43,41,,,,,,,,,,,,,
21/11/2011,12,26,25,39,20,19,-99,21,-99,27,33,38,,,,,,,,,,,,,
21/11/2011,13,22,30,31,9,17,-99,10,-99,22,20,29,,,,,,,,,,,,,
21/11/2011,14,16,31,36,6,12,-99,13,-99,27,18,29,,,,,,,,,,,,,
21/11/2011,15,22,34,29,11,20,-99,15,-99,27,26,29,,,,,,,,,,,,,
21/11/2011,16,17,31,26,17,24,-99,15,-99,24,23,32,,,,,,,,,,,,,
21/11/2011,17,26,31,20,14,15,-99,16,-99,31,23,31,,,,,,,,,,,,,
21/11/2011,18,28,28,13,-99,22,-99,20,-99,27,14,25,,,,,,,,,,,,,
21/11/2011,19,40,24,16,19,19,-99,21,-99,24,22,-99,,,,,,,,,,,,,
21/11/2011,20,19,20,13,17,17,-99,16,-99,32,17,42,,,,,,,,,,,,,
21/11/2011,21,27,25,17,21,17,-99,22,-99,34,20,43,,,,,,,,,,,,,
21/11/2011,22,34,26,32,20,16,-99,35,-99,35,23,32,,,,,,,,,,,,,
21/11/2011,23,28,24,28,22,21,-99,28,-99,22,20,38,,,,,,,,,,,,,
21/11/2011,24,35,27,-99,24,26,-99,27,-99,25,27,38,,,,,,,,,,,,,
22/11/2011,1,33,27,-99,41,24,-99,32,-99,29,27,40,,,,,,,,,,,,,
22/11/2011,2,28,28,-99,33,17,-99,35,-99,20,26,48,,,,,,,,,,,,,
22/11/2011,3,31,28,-99,31,13,-99,-99,-99,22,19,51,,,,,,,,,,,,,
22/11/2011,4,25,26,35,34,20,-99,-99,-99,28,21,39,,,,,,,,,,,,,
22/11/2011,5,32,25,34,29,14,-99,-99,-99,18,24,32,,,,,,,,,,,,,
22/11/2011,6,30,25,28,-99,15,-99,-99,-99,24,25,35,,,,,,,,,,,,,
22/11/2011,7,48,28,32,31,12,-99,14,-99,26,25,78,,,,,,,,,,,,,
22/11/2011,8,42,27,35,32,7,-99,18,-99,27,30,72,,,,,,,,,,,,,
22/11/2011,9,51,32,44,51,15,-99,24,-99,37,48,68,,,,,,,,,,,,,
22/11/2011,10,51,35,53,63,28,-99,51,-99,51,57,76,,,,,,,,,,,,,
22/11/2011,11,44,42,51,46,30,-99,50,-99,68,-99,79,,,,,,,,,,,,,
22/11/2011,12,51,36,32,22,26,-99,28,-99,28,-99,63,,,,,,,,,,,,,
22/11/2011,13,20,39,39,10,23,-99,16,-99,13,-99,26,,,,,,,,,,,,,
22/11/2011,14,16,33,13,10,19,-99,28,-99,30,16,26,,,,,,,,,,,,,
22/11/2011,15,21,24,25,17,21,-99,20,-99,23,26,27,,,,,,,,,,,,,
22/11/2011,16,28,26,23,15,25,-99,21,-99,29,27,32,,,,,,,,,,,,,
22/11/2011,17,35,29,31,30,27,-99,21,-99,28,31,30,,,,,,,,,,,,,
22/11/2011,18,34,33,29,-99,23,-99,27,-99,28,32,27,,,,,,,,,,,,,
22/11/2011,19,25,30,22,28,22,-99,20,-99,23,26,25,,,,,,,,,,,,,
22/11/2011,20,15,21,14,20,13,-99,19,-99,15,11,20,,,,,,,,,,,,,
22/11/2011,21,20,15,12,44,11,-99,21,-99,20,15,20,,,,,,,,,,,,,
22/11/2011,22,16,12,22,31,17,-99,13,-99,12,16,25,,,,,,,,,,,,,
22/11/2011,23,18,18,18,19,15,-99,14,-99,32,16,25,,,,,,,,,,,,,
22/11/2011,24,17,20,17,21,17,-99,20,-99,21,16,19,,,,,,,,,,,,,
23/11/2011,1,18,25,17,21,14,-99,16,-99,20,18,16,,,,,,,,,,,,,
23/11/2011,2,13,24,18,17,20,-99,17,-99,26,15,9,,,,,,,,,,,,,
23/11/2011,3,24,22,12,20,22,-99,18,-99,20,17,14,,,,,,,,,,,,,
23/11/2011,4,14,18,13,18,19,-99,20,-99,17,18,16,,,,,,,,,,,,,
23/11/2011,5,27,21,16,19,22,-99,21,-99,20,21,25,,,,,,,,,,,,,
23/11/2011,6,23,23,25,-99,18,-99,22,-99,26,24,31,,,,,,,,,,,,,
23/11/2011,7,36,25,31,31,24,-99,22,-99,26,26,30,,,,,,,,,,,,,
23/11/2011,8,27,25,22,26,21,-99,14,-99,23,20,18,,,,,,,,,,,,,
23/11/2011,9,27,21,14,22,25,-99,15,-99,29,14,14,,,,,,,,,,,,,
23/11/2011,10,19,14,10,19,17,-99,10,-99,30,11,18,,,,,,,,,,,,,
23/11/2011,11,19,15,8,16,17,-99,11,-99,24,11,19,,,,,,,,,,,,,
23/11/2011,12,7,16,15,20,31,-99,12,-99,18,12,-99,,,,,,,,,,,,,
23/11/2011,13,9,16,13,17,17,-99,13,-99,9,19,-99,,,,,,,,,,,,,
23/11/2011,14,10,20,6,18,15,-99,9,-99,13,14,13,,,,,,,,,,,,,
23/11/2011,15,12,17,10,14,15,-99,11,-99,14,16,17,,,,,,,,,,,,,
23/11/2011,16,15,20,11,14,17,-99,2,10,7,18,12,,,,,,,,,,,,,
23/11/2011,17,11,17,5,12,23,-99,8,14,18,9,7,,,,,,,,,,,,,
23/11/2011,18,11,13,5,-99,11,-99,4,15,-99,8,7,,,,,,,,,,,,,
23/11/2011,19,5,9,-99,17,8,-99,4,21,18,8,12,,,,,,,,,,,,,
23/11/2011,20,-99,10,-99,15,6,-99,6,18,6,8,10,,,,,,,,,,,,,
23/11/2011,21,6,-99,4,8,7,-99,9,9,8,3,8,,,,,,,,,,,,,
23/11/2011,22,10,-99,10,8,13,-99,1,4,6,12,7,,,,,,,,,,,,,
23/11/2011,23,7,-99,8,5,12,-99,9,8,3,8,2,,,,,,,,,,,,,
23/11/2011,24,10,-99,9,6,10,-99,7,-99,5,9,7,,,,,,,,,,,,,
24/11/2011,1,16,10,9,4,9,-99,3,13,19,11,4,,,,,,,,,,,,,
24/11/2011,2,15,12,20,6,18,-99,7,9,15,11,14,,,,,,,,,,,,,
24/11/2011,3,21,13,17,10,13,-99,18,8,16,13,13,,,,,,,,,,,,,
24/11/2011,4,10,14,16,14,6,-99,16,10,13,15,7,,,,,,,,,,,,,
24/11/2011,5,17,15,12,16,16,-99,18,23,21,16,19,,,,,,,,,,,,,
24/11/2011,6,14,15,20,-99,10,-99,18,13,28,18,34,,,,,,,,,,,,,
24/11/2011,7,14,16,25,2,8,-99,16,18,28,20,35,,,,,,,,,,,,,
24/11/2011,8,23,19,21,12,15,-99,18,15,20,22,27,,,,,,,,,,,,,
24/11/2011,9,18,25,22,15,20,-99,-99,14,23,18,21,,,,,,,,,,,,,
24/11/2011,10,-99,24,23,9,16,-99,11,13,-99,22,17,,,,,,,,,,,,,
24/11/2011,11,30,27,35,17,25,-99,10,15,-99,38,35,,,,,,,,,,,,,
24/11/2011,12,33,37,39,26,29,-99,17,24,-99,43,36,,,,,,,,,,,,,
24/11/2011,13,28,47,41,25,34,-99,10,17,-99,40,25,,,,,,,,,,,,,
24/11/2011,14,26,47,33,14,24,-99,18,-99,15,36,4,,,,,,,,,,,,,
24/11/2011,15,20,34,16,5,6,-99,10,-99,16,17,17,,,,,,,,,,,,,
24/11/2011,16,14,22,12,8,41,-99,8,6,12,13,13,,,,,,,,,,,,,
