FECHA,HORA,CAM,COY,HGM,MER,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,,,,,,,,
12/01/2013,5,25,38,30,38,49,-99,33,10,43,25,32,67,55,,,,,,,,,,,,,,
12/01/2013,6,44,40,36,82,24,-99,28,10,40,11,37,45,58,,,,,,,,,,,,,,
12/01/2013,7,55,36,69,55,29,-99,33,16,32,28,29,47,65,,,,,,,,,,,,,,
12/01/2013,8,36,39,29,31,39,-99,30,17,52,25,38,33,71,,,,,,,,,,,,,,
12/01/2013,9,37,42,43,32,-99,-99,44,13,42,42,31,41,62,,,,,,,,,,,,,,
12/01/2013,10,61,43,47,52,-99,-99,51,27,25,58,35,52,69,,,,,,,,,,,,,,
12/01/2013,11,53,44,66,57,38,-99,52,19,31,58,19,52,61,,,,,,,,,,,,,,
12/01/2013,12,48,52,72,43,31,-99,38,19,31,53,25,51,38,,,,,,,,,,,,,,
12/01/2013,13,50,56,42,39,31,-99,36,33,21,53,33,34,45,,,,,,,,,,,,,,
12/01/2013,14,49,50,25,41,32,51,43,-99,27,64,33,40,47,,,,,,,,,,,,,,
12/01/2013,15,50,41,25,46,26,50,43,54,27,15,23,26,49,,,,,,,,,,,,,,
12/01/2013,16,46,38,17,33,24,36,36,34,23,48,23,21,49,,,,,,,,,,,,,,
12/01/2013,17,35,32,21,32,-99,34,34,16,24,16,20,24,37,,,,,,,,,,,,,,
12/01/2013,18,25,22,24,21,32,23,29,4,30,10,17,22,35,,,,,,,,,,,,,,
12/01/2013,19,20,22,20,20,22,22,27,6,21,30,21,19,32,,,,,,,,,,,,,,
12/01/2013,20,14,30,21,15,31,18,28,7,18,-99,18,23,24,,,,,,,,,,,,,,
12/01/2013,21,19,30,17,20,24,17,25,12,20,33,21,31,27,,,,,,,,,,,,,,
12/01/2013,22,42,35,25,20,30,26,30,11,24,16,18,27,32,,,,,,,,,,,,,,
12/01/2013,23,12,29,21,23,28,14,32,6,25,-99,25,27,41,,,,,,,,,,,,,,
12/01/2013,24,8,36,23,22,27,32,29,15,28,35,27,31,48,,,,,,,,,,,,,,
13/01/2013,1,37,39,36,31,16,50,23,11,27,42,31,30,40,,,,,,,,,,,,,,
13/01/2013,2,44,27,31,28,22,39,23,9,32,16,28,28,26,,,,,,,,,,,,,,
13/01/2013,3,18,19,35,26,22,3,32,11,30,17,26,28,34,,,,,,,,,,,,,,
13/01/2013,4,29,8,19,26,24,-99,37,13,30,25,22,27,39,,,,,,,,,,,,,,
13/01/2013,5,28,12,24,17,31,-99,40,15,37,20,23,21,29,,,,,,,,,,,,,,
13/01/2013,6,22,14,25,22,22,-99,37,11,30,33,24,26,19,,,,,,,,,,,,,,
13/01/2013,7,20,19,17,29,32,-99,42,16,30,32,27,23,43,,,,,,,,,,,,,,
13/01/2013,8,21,17,34,39,38,-99,41,15,43,26,27,31,38,,,,,,,,,,,,,,
13/01/2013,9,27,25,42,43,37,-99,45,16,29,30,24,42,60,,,,,,,,,,,,,,
13/01/2013,10,30,-99,44,45,42,11,51,23,24,38,18,44,46,,,,,,,,,,,,,,
13/01/2013,11,47,-99,59,44,36,4,48,28,28,38,23,42,52,,,,,,,,,,,,,,
13/01/2013,12,42,-99,-99,37,30,21,41,17,24,56,18,59,47,,,,,,,,,,,,,,
13/01/2013,13,35,-99,-99,37,30,19,40,7,19,29,12,38,34,,,,,,,,,,,,,,
13/01/2013,14,23,-99,32,27,31,31,39,18,20,2,10,30,35,,,,,,,,,,,,,,
13/01/2013,15,14,-99,61,20,21,15,35,21,17,-99,10,19,24,,,,,,,,,,,,,,
13/01/2013,16,23,-99,13,15,14,18,28,20,5,14,13,26,23,,,,,,,,,,,,,,
13/01/2013,17,26,-99,12,21,22,23,22,33,9,29,19,24,28,,,,,,,,,,,,,,
13/01/2013,18,28,-99,28,14,13,13,21,51,22,18,26,19,1,,,,,,,,,,,,,,
13/01/2013,19,20,-99,31,16,21,27,20,20,23,17,28,20,17,,,,,,,,,,,,,,
13/01/2013,20,10,-99,21,18,22,24,26,5,21,52,26,22,19,,,,,,,,,,,,,,
13/01/2013,21,-99,-99,9,17,23,20,26,10,17,74,20,22,29,,,,,,,,,,,,,,
13/01/2013,22,8,-99,18,10,19,9,25,13,20,7,18,21,27,,,,,,,,,,,,,,
13/01/2013,23,19,-99,14,19,19,20,26,16,18,11,14,17,25,,,,,,,,,,,,,,
13/01/2013,24,20,-99,10,16,21,4,23,18,21,36,17,20,29,,,,,,,,,,,,,,
14/01/2013,1,25,-99,18,24,15,-99,27,16,17,-99,23,20,37,,,,,,,,,,,,,,
14/01/2013,2,14,-99,19,19,23,34,24,12,29,47,21,20,32,,,,,,,,,,,,,,
14/01/2013,3,21,-99,12,21,18,29,21,9,22,48,20,17,23,,,,,,,,,,,,,,
14/01/2013,4,19,-99,14,20,12,3,19,10,26,-99,21,16,39,,,,,,,,,,,,,,
14/01/2013,5,18,-99,14,18,9,29,29,10,25,23,19,15,41,,,,,,,,,,,,,,
14/01/2013,6,27,-99,14,19,15,27,29,4,24,9,13,18,43,,,,,,,,,,,,,,
14/01/2013,7,22,-99,15,15,19,12,29,9,33,30,15,19,30,,,,,,,,,,,,,,
14/01/2013,8,21,-99,17,19,19,37,35,10,35,35,23,20,46,,,,,,,,,,,,,,
14/01/2013,9,30,-99,27,24,15,-99,33,9,24,34,15,24,32,,,,,,,,,,,,,,
14/01/2013,10,33,-99,23,24,17,-99,27,12,20,41,13,13,26,,,,,,,,,,,,,,
14/01/2013,11,21,-99,2,16,8,-99,21,11,20,36,13,18,20,,,,,,,,,,,,,,
14/01/2013,12,17,-99,-99,13,11,-99,25,30,6,7,5,14,20,,,,,,,,,,,,,,
14/01/2013,13,15,-99,-99,10,11,-99,19,19,7,21,11,16,35,,,,,,,,,,,,,,
14/01/2013,14,17,-99,45,14,14,7,12,16,7,18,17,16,17,,,,,,,,,,,,,,
14/01/2013,15,16,-99,54,7,7,15,8,19,-99,12,7,10,22,,,,,,,,,,,,,,
14/01/2013,16,22,-99,7,5,11,12,11,36,8,21,7,8,14,,,,,,,,,,,,,,
14/01/2013,17,21,17,-99,9,18,6,13,11,14,22,16,12,14,,,,,,,,,,,,,,
14/01/2013,18,22,21,10,17,23,21,19,7,27,20,25,16,25,,,,,,,,,,,,,,
14/01/2013,19,29,31,25,16,22,21,25,13,29,22,32,26,26,,,,,,,,,,,,,,
14/01/2013,20,27,28,28,22,26,16,20,13,24,29,27,23,18,,,,,,,,,,,,,,
14/01/2013,21,15,31,23,23,19,18,23,9,29,70,26,23,34,,,,,,,,,,,,,,
14/01/2013,22,40,31,25,25,25,24,25,7,24,50,25,26,35,,,,,,,,,,,,,,
14/01/2013,23,23,27,31,22,22,28,24,12,27,-99,25,25,30,,,,,,,,,,,,,,
14/01/2013,24,34,30,23,19,20,32,24,15,27,-99,29,27,42,,,,,,,,,,,,,,
15/01/2013,1,39,28,23,25,20,19,79,12,25,45,28,26,42,,,,,,,,,,,,,,
15/01/2013,2,23,31,12,26,17,8,23,7,25,7,27,23,49,,,,,,,,,,,,,,
15/01/2013,3,25,30,17,18,14,20,21,12,29,29,17,20,54,,,,,,,,,,,,,,
15/01/2013,4,16,25,23,16,20,15,24,16,26,20,19,19,54,,,,,,,,,,,,,,
15/01/2013,5,18,24,20,15,18,-99,30,15,25,21,22,22,71,,,,,,,,,,,,,,
15/01/2013,6,23,23,23,21,20,-99,35,11,29,24,23,26,57,,,,,,,,,,,,,,
15/01/2013,7,41,27,33,24,20,42,35,18,35,15,25,32,63,,,,,,,,,,,,,,
15/01/2013,8,37,34,23,29,37,12,30,22,45,38,27,34,38,,,,,,,,,,,,,,
15/01/2013,9,42,36,30,25,35,12,42,18,27,27,22,32,54,,,,,,,,,,,,,,
15/01/2013,10,44,38,29,31,43,52,51,21,42,52,20,26,86,,,,,,,,,,,,,,
15/01/2013,11,72,44,40,61,42,36,38,-99,38,44,21,38,74,,,,,,,,,,,,,,
15/01/2013,12,77,41,76,50,47,47,36,-99,27,57,26,53,58,,,,,,,,,,,,,,
15/01/2013,13,39,45,74,37,18,43,27,-99,14,45,24,41,46,,,,,,,,,,,,,,
15/01/2013,14,52,44,70,37,25,46,24,-99,20,69,20,41,42,,,,,,,,,,,,,,
15/01/2013,15,54,43,22,32,26,37,28,57,22,90,17,33,70,,,,,,,,,,,,,,
15/01/2013,16,51,30,1,30,23,32,36,46,26,51,18,28,63,,,,,,,,,,,,,,
15/01/2013,17,42,29,21,23,24,35,26,31,25,56,24,20,34,,,,,,,,,,,,,,
15/01/2013,18,32,27,27,22,23,20,26,24,24,34,31,23,30,,,,,,,,,,,,,,
15/01/2013,19,34,23,26,23,20,34,24,19,28,41,37,27,43,,,,,,,,,,,,,,
15/01/2013,20,19,25,26,20,24,24,26,17,23,-99,29,21,32,,,,,,,,,,,,,,
15/01/2013,21,26,25,20,18,27,34,30,15,26,-99,22,25,36,,,,,,,,,,,,,,
15/01/2013,22,31,24,15,20,25,28,24,16,25,38,22,25,51,,,,,,,,,,,,,,
15/01/2013,23,31,23,26,19,22,25,23,14,24,67,23,24,14,,,,,,,,,,,,,,
15/01/2013,24,2,24,20,25,23,19,22,14,19,21,21,20,35,,,,,,,,,,,,,,
16/01/2013,1,12,22,25,18,20,12,29,14,25,-99,20,21,29,,,,,,,,,,,,,,
16/01/2013,2,31,25,22,24,19,4,30,10,24,31,25,22,40,,,,,,,,,,,,,,
16/01/2013,3,23,25,20,23,17,11,26,11,23,27,20,22,41,,,,,,,,,,,,,,
16/01/2013,4,31,27,25,19,15,17,29,13,23,30,25,22,36,,,,,,,,,,,,,,
16/01/2013,5,21,23,18,19,21,19,30,11,27,32,19,25,34,,,,,,,,,,,,,,
16/01/2013,6,23,23,20,23,20,15,37,15,28,33,19,33,41,,,,,,,,,,,,,,
16/01/2013,7,31,25,23,25,32,36,32,17,33,41,31,21,53,,,,,,,,,,,,,,
16/01/2013,8,48,33,24,31,44,18,45,27,36,31,34,29,62,,,,,,,,,,,,,,
16/01/2013,9,49,34,32,39,50,48,55,27,34,58,21,43,74,,,,,,,,,,,,,,
16/01/2013,10,65,35,35,38,43,76,-99,35,29,49,22,51,43,,,,,,,,,,,,,,
16/01/2013,11,61,65,49,44,32,65,-99,-99,33,51,32,49,32,,,,,,,,,,,,,,
16/01/2013,12,51,63,53,37,20,73,-99,-99,16,63,37,41,45,,,,,,,,,,,,,,
16/01/2013,13,41,55,54,29,13,58,-99,-99,15,78,31,24,18,,,,,,,,,,,,,,
16/01/2013,14,34,32,37,23,13,55,-99,51,9,20,19,20,28,,,,,,,,,,,,,,
16/01/2013,15,29,26,-99,20,13,39,-99,68,15,56,12,18,30,,,,,,,,,,,,,,
16/01/2013,16,28,21,-99,18,15,41,-99,56,14,64,14,14,23,,,,,,,,,,,,,,
16/01/2013,17,25,23,9,19,19,19,16,28,22,15,25,18,35,,,,,,,,,,,,,,
16/01/2013,18,26,24,20,14,23,19,19,18,26,80,17,14,33,,,,,,,,,,,,,,
16/01/2013,19,27,29,20,23,19,23,25,27,28,45,36,16,18,,,,,,,,,,,,,,
16/01/2013,20,18,27,21,11,27,26,17,29,31,-99,24,-99,3,,,,,,,,,,,,,,
16/01/2013,21,21,25,22,17,33,23,14,31,25,-99,27,-99,32,,,,,,,,,,,,,,
16/01/2013,22,21,23,13,13,28,11,12,20,18,53,23,15,15,,,,,,,,,,,,,,
16/01/2013,23,28,17,18,11,16,8,6,6,18,16,22,14,22,,,,,,,,,,,,,,
16/01/2013,24,16,16,16,11,13,30,10,11,7,20,16,21,8,,,,,,,,,,,,,,
17/01/2013,1,21,12,18,13,9,34,11,-99,10,16,14,16,2,,,,,,,,,,,,,,
17/01/2013,2,15,14,19,12,15,32,10,8,13,16,15,16,9,,,,,,,,,,,,,,
17/01/2013,3,21,12,13,15,11,29,12,13,17,24,13,21,9,,,,,,,,,,,,,,
17/01/2013,4,10,14,13,16,14,41,13,6,16,15,14,12,18,,,,,,,,,,,,,,
17/01/2013,5,13,12,11,13,8,26,11,8,15,22,9,11,19,,,,,,,,,,,,,,
17/01/2013,6,14,11,12,15,12,6,19,13,18,6,16,11,20,,,,,,,,,,,,,,
17/01/2013,7,15,14,9,18,12,-99,22,5,15,14,24,17,30,,,,,,,,,,,,,,
17/01/2013,8,25,20,-99,19,23,32,26,13,25,24,19,23,35,,,,,,,,,,,,,,
17/01/2013,9,34,23,30,24,19,39,21,17,16,44,19,26,39,,,,,,,,,,,,,,
17/01/2013,10,27,29,34,29,18,38,19,19,18,18,21,23,33,,,,,,,,,,,,,,
17/01/2013,11,23,38,27,29,15,19,-99,40,18,15,16,25,15,,,,,,,,,,,,,,
17/01/2013,12,27,36,8,30,21,17,-99,38,13,20,20,34,9,,,,,,,,,,,,,,
17/01/2013,13,33,43,22,25,14,32,-99,26,6,29,26,26,17,,,,,,,,,,,,,,
17/01/2013,14,35,49,-99,25,16,45,-99,40,6,20,26,27,25,,,,,,,,,,,,,,
17/01/2013,15,38,47,23,29,18,52,-99,52,16,11,17,29,26,,,,,,,,,,,,,,
17/01/2013,16,46,38,72,27,28,46,-99,58,22,50,24,31,24,,,,,,,,,,,,,,
17/01/2013,17,30,39,43,28,24,37,-99,51,26,7,20,31,27,,,,,,,,,,,,,,
17/01/2013,18,30,35,29,24,29,41,18,38,29,51,30,24,27,,,,,,,,,,,,,,
17/01/2013,19,28,31,29,19,29,18,15,39,29,57,36,21,19,,,,,,,,,,,,,,
17/01/2013,20,24,27,27,19,23,63,17,27,28,23,36,24,27,,,,,,,,,,,,,,
17/01/2013,21,17,28,20,17,29,36,12,20,26,28,30,21,26,,,,,,,,,,,,,,
17/01/2013,22,16,22,19,15,18,-99,4,18,20,20,31,18,12,,,,,,,,,,,,,,
17/01/2013,23,15,22,20,14,16,1,17,20,13,17,23,17,12,,,,,,,,,,,,,,
17/01/2013,24,17,19,15,19,43,11,15,19,15,15,15,12,16,,,,,,,,,,,,,,
18/01/2013,1,12,14,15,14,22,29,12,-99,15,10,18,18,14,,,,,,,,,,,,,,
18/01/2013,2,13,11,9,18,16,-99,9,4,15,11,10,15,7,,,,,,,,,,,,,,
18/01/2013,3,16,14,8,15,9,-99,10,2,17,12,10,17,16,,,,,,,,,,,,,,
18/01/2013,4,25,15,10,16,13,-99,16,8,20,15,11,11,14,,,,,,,,,,,,,,
18/01/2013,5,15,16,15,20,14,-99,8,21,18,13,12,8,14,,,,,,,,,,,,,,
18/01/2013,6,14,13,17,13,12,-99,23,8,13,14,12,14,29,,,,,,,,,,,,,,
18/01/2013,7,19,15,17,21,23,33,15,19,18,15,10,15,23,,,,,,,,,,,,,,
18/01/2013,8,30,20,18,23,21,7,7,47,24,18,16,17,29,,,,,,,,,,,,,,
18/01/2013,9,33,24,26,18,22,16,34,9,13,22,19,23,39,,,,,,,,,,,,,,
18/01/2013,10,24,28,33,30,27,28,27,-99,13,25,18,30,37,,,,,,,,,,,,,,
18/01/2013,11,27,34,44,38,24,27,27,35,20,35,15,32,55,,,,,,,,,,,,,,
18/01/2013,12,45,45,36,31,22,49,39,44,16,49,25,37,59,,,,,,,,,,,,,,
18/01/2013,13,55,49,50,37,-99,68,38,-99,28,66,32,31,58,,,,,,,,,,,,,,
18/01/2013,14,66,63,76,58,25,78,54,59,42,58,28,44,63,,,,,,,,,,,,,,
18/01/2013,15,67,64,95,71,37,68,55,78,41,49,38,52,68,,,,,,,,,,,,,,
18/01/2013,16,58,73,85,80,43,81,49,61,57,54,41,60,79,,,,,,,,,,,,,,
18/01/2013,17,46,83,65,53,53,70,54,67,59,66,48,67,80,,,,,,,,,,,,,,
18/01/2013,18,42,80,59,55,48,91,39,66,59,21,45,54,64,,,,,,,,,,,,,,
18/01/2013,19,30,71,43,48,47,54,15,21,56,-99,60,57,38,,,,,,,,,,,,,,
18/01/2013,20,29,37,25,26,38,39,-99,43,27,32,61,32,36,,,,,,,,,,,,,,
18/01/2013,21,22,32,24,28,30,47,-99,37,13,19,35,21,32,,,,,,,,,,,,,,
18/01/2013,22,22,25,24,21,18,18,17,26,7,16,25,12,22,,,,,,,,,,,,,,
18/01/2013,23,24,23,17,13,21,22,19,24,7,15,18,14,20,,,,,,,,,,,,,,
18/01/2013,24,25,24,20,17,14,40,12,36,6,17,15,13,15,,,,,,,,,,,,,,
19/01/2013,1,26,23,28,21,18,54,14,41,18,16,15,20,21,,,,,,,,,,,,,,
19/01/2013,2,26,22,20,18,17,48,17,29,53,25,15,20,24,,,,,,,,,,,,,,
19/01/2013,3,32,25,15,12,20,24,16,41,39,28,11,19,30,,,,,,,,,,,,,,
19/01/2013,4,36,22,27,20,17,53,20,28,13,29,20,14,43,,,,,,,,,,,,,,
19/01/2013,5,32,21,39,20,16,31,19,20,18,39,16,18,52,,,,,,,,,,,,,,
19/01/2013,6,50,25,20,17,25,22,28,21,18,63,19,16,33,,,,,,,,,,,,,,
19/01/2013,7,60,19,25,19,22,27,34,25,24,61,17,21,28,,,,,,,,,,,,,,
19/01/2013,8,38,27,26,22,29,9,17,11,25,46,29,37,45,,,,,,,,,,,,,,
19/01/2013,9,39,-99,33,33,29,34,31,37,16,47,27,29,67,,,,,,,,,,,,,,
19/01/2013,10,38,-99,31,32,27,24,43,46,20,45,22,42,57,,,,,,,,,,,,,,
19/01/2013,11,49,-99,2,38,34,23,63,42,26,64,23,56,65,,,,,,,,,,,,,,
19/01/2013,12,52,-99,34,45,37,46,67,33,32,54,38,61,85,,,,,,,,,,,,,,
19/01/2013,13,48,49,85,49,42,59,57,39,42,37,31,56,84,,,,,,,,,,,,,,
19/01/2013,14,42,46,84,53,43,51,30,27,46,25,32,43,65,,,,,,,,,,,,,,
19/01/2013,15,41,43,56,55,29,38,34,38,46,34,25,54,50,,,,,,,,,,,,,,
19/01/2013,16,31,45,9,41,25,41,29,34,36,35,32,49,43,,,,,,,,,,,,,,
19/01/2013,17,29,48,35,50,32,41,37,40,30,34,33,43,34,,,,,,,,,,,,,,
19/01/2013,18,38,49,30,37,33,34,38,38,33,37,41,41,23,,,,,,,,,,,,,,
19/01/2013,19,37,39,34,35,36,27,29,24,32,27,48,40,27,,,,,,,,,,,,,,
19/01/2013,20,34,33,29,25,-99,21,21,29,29,39,43,41,31,,,,,,,,,,,,,,
19/01/2013,21,23,27,-99,24,40,37,17,25,31,4,42,38,41,,,,,,,,,,,,,,
19/01/2013,22,18,27,20,17,35,15,22,21,19,39,49,23,27,,,,,,,,,,,,,,
19/01/2013,23,25,23,28,21,23,48,19,26,21,17,51,23,8,,,,,,,,,,,,,,
19/01/2013,24,23,24,25,21,29,20,25,31,14,20,33,20,-99,,,,,,,,,,,,,,
20/01/2013,1,25,29,31,21,35,-99,17,23,20,34,20,21,-99,,,,,,,,,,,,,,
20/01/2013,2,35,30,41,30,20,11,21,17,26,26,33,26,-99,,,,,,,,,,,,,,
20/01/2013,3,33,31,30,35,31,42,23,21,25,27,29,31,-99,,,,,,,,,,,,,,
20/01/2013,4,26,28,9,28,47,29,28,4,31,15,44,33,39,,,,,,,,,,,,,,
20/01/2013,5,30,38,32,25,42,-99,28,10,31,19,53,28,43,,,,,,,,,,,,,,
20/01/2013,6,24,48,42,26,61,27,27,29,38,21,39,40,24,,,,,,,,,,,,,,
20/01/2013,7,31,47,42,31,43,19,25,12,29,15,43,40,34,,,,,,,,,,,,,,
20/01/2013,8,29,48,26,38,30,-99,34,15,38,25,48,26,30,,,,,,,,,,,,,,
20/01/2013,9,34,49,31,41,32,24,35,20,32,22,39,38,47,,,,,,,,,,,,,,
20/01/2013,10,37,53,41,36,29,26,46,25,40,31,38,41,69,,,,,,,,,,,,,,
20/01/2013,11,30,47,25,34,29,24,49,35,36,43,31,49,68,,,,,,,,,,,,,,
20/01/2013,12,38,33,42,28,48,36,35,13,35,40,29,50,58,,,,,,,,,,,,,,
20/01/2013,13,39,23,42,28,41,16,39,16,28,28,27,41,29,,,,,,,,,,,,,,
20/01/2013,14,38,28,64,36,28,14,26,13,16,36,10,37,34,,,,,,,,,,,,,,
20/01/2013,15,39,37,17,27,27,24,29,32,10,41,8,31,24,,,,,,,,,,,,,,
20/01/2013,16,35,37,17,24,27,35,19,28,19,40,26,38,23,,,,,,,,,,,,,,
20/01/2013,17,30,35,24,22,20,36,36,31,20,36,31,38,20,,,,,,,,,,,,,,
20/01/2013,18,36,32,26,27,24,37,21,35,19,33,29,31,23,,,,,,,,,,,,,,
20/01/2013,19,19,38,28,22,23,33,15,30,21,36,42,28,16,,,,,,,,,,,,,,
20/01/2013,20,16,20,15,9,20,30,19,17,21,2,39,16,12,,,,,,,,,,,,,,
20/01/2013,21,23,17,18,14,18,34,15,11,15,36,17,16,18,,,,,,,,,,,,,,
20/01/2013,22,16,25,13,15,15,25,15,15,15,39,17,14,16,,,,,,,,,,,,,,
20/01/2013,23,24,16,15,19,15,-99,11,41,16,40,15,14,14,,,,,,,,,,,,,,
20/01/2013,24,28,20,33,21,15,-99,14,50,12,9,14,20,13,,,,,,,,,,,,,,
21/01/2013,1,30,25,28,24,21,-99,23,15,21,48,20,20,15,,,,,,,,,,,,,,
21/01/2013,2,28,27,30,30,29,11,25,22,29,24,20,28,18,,,,,,,,,,,,,,
21/01/2013,3,27,31,18,35,29,44,22,17,37,28,23,34,22,,,,,,,,,,,,,,
21/01/2013,4,21,39,16,23,23,29,21,23,31,26,34,22,33,,,,,,,,,,,,,,
21/01/2013,5,16,30,16,21,16,12,37,51,22,18,23,25,21,,,,,,,,,,,,,,
21/01/2013,6,22,23,23,19,18,3,28,17,22,18,17,17,25,,,,,,,,,,,,,,
21/01/2013,7,38,27,22,23,16,-99,29,28,20,27,20,11,33,,,,,,,,,,,,,,
21/01/2013,8,34,27,32,22,24,33,35,32,28,37,28,18,39,,,,,,,,,,,,,,
21/01/2013,9,37,32,31,26,25,44,31,50,29,35,30,24,37,,,,,,,,,,,,,,
21/01/2013,10,35,37,45,31,28,18,37,20,30,36,34,30,54,,,,,,,,,,,,,,
21/01/2013,11,25,40,25,27,24,25,20,-99,33,23,36,35,30,,,,,,,,,,,,,,
21/01/2013,12,21,24,29,15,33,22,14,-99,20,20,30,45,27,,,,,,,,,,,,,,
21/01/2013,13,18,24,10,25,35,24,20,30,19,-99,26,34,14,,,,,,,,,,,,,,
21/01/2013,14,34,37,18,22,12,18,21,54,12,-99,30,15,23,,,,,,,,,,,,,,
21/01/2013,15,26,30,17,14,20,41,16,41,15,33,24,21,16,,,,,,,,,,,,,,
21/01/2013,16,27,26,24,15,20,29,14,37,18,26,16,27,14,,,,,,,,,,,,,,
21/01/2013,17,22,32,24,17,19,36,19,36,13,12,19,23,17,,,,,,,,,,,,,,
21/01/2013,18,25,29,25,15,19,26,22,33,21,9,22,27,16,,,,,,,,,,,,,,
21/01/2013,19,29,26,21,18,15,44,24,28,19,31,31,20,30,,,,,,,,,,,,,,
21/01/2013,20,22,28,20,20,27,7,22,27,25,18,30,22,33,,,,,,,,,,,,,,
21/01/2013,21,27,26,23,19,25,6,24,22,26,27,25,20,26,,,,,,,,,,,,,,
21/01/2013,22,26,26,20,23,27,28,20,39,19,17,24,23,20,,,,,,,,,,,,,,
21/01/2013,23,26,27,22,21,21,44,21,20,17,18,30,21,16,,,,,,,,,,,,,,
21/01/2013,24,21,25,17,17,18,35,12,6,15,13,24,22,16,,,,,,,,,,,,,,
22/01/2013,1,21,24,23,16,15,48,18,16,18,19,21,21,18,,,,,,,,,,,,,,
22/01/2013,2,19,22,20,14,19,35,19,27,23,20,19,23,19,,,,,,,,,,,,,,
22/01/2013,3,21,24,20,18,20,9,18,-99,17,16,29,26,27,,,,,,,,,,,,,,
22/01/2013,4,21,24,20,13,23,17,20,-99,21,13,33,21,17,,,,,,,,,,,,,,
22/01/2013,5,25,25,27,22,18,39,25,35,21,19,27,22,18,,,,,,,,,,,,,,
22/01/2013,6,25,29,22,20,30,14,20,39,26,26,25,36,25,,,,,,,,,,,,,,
22/01/2013,7,27,30,22,24,26,47,25,26,27,19,32,24,39,,,,,,,,,,,,,,
22/01/2013,8,25,29,21,24,26,-99,24,22,23,18,32,28,44,,,,,,,,,,,,,,
22/01/2013,9,21,27,15,30,24,-99,36,41,29,17,29,35,64,,,,,,,,,,,,,,
22/01/2013,10,26,26,14,29,31,22,34,58,34,12,31,38,50,,,,,,,,,,,,,,
22/01/2013,11,35,24,24,33,25,40,31,33,32,32,14,39,47,,,,,,,,,,,,,,
22/01/2013,12,35,30,35,39,34,20,28,30,37,25,28,48,56,,,,,,,,,,,,,,
22/01/2013,13,41,40,41,44,46,24,36,37,35,35,26,56,73,,,,,,,,,,,,,,
22/01/2013,14,56,38,61,47,44,38,42,42,32,39,39,60,79,,,,,,,,,,,,,,
22/01/2013,15,61,46,48,36,30,33,32,39,30,32,40,44,74,,,,,,,,,,,,,,
22/01/2013,16,65,55,41,43,25,46,31,71,40,11,40,45,63,,,,,,,,,,,,,,
22/01/2013,17,61,63,52,48,28,56,19,44,35,34,36,47,41,,,,,,,,,,,,,,
22/01/2013,18,50,57,58,43,15,62,17,47,29,62,27,41,31,,,,,,,,,,,,,,
22/01/2013,19,62,46,45,38,29,46,18,39,28,76,43,34,30,,,,,,,,,,,,,,
22/01/2013,20,50,50,42,32,30,33,16,48,26,87,48,30,39,,,,,,,,,,,,,,
22/01/2013,21,47,46,39,35,45,43,20,52,20,45,49,39,40,,,,,,,,,,,,,,
22/01/2013,22,50,54,48,45,44,45,27,63,41,36,30,41,35,,,,,,,,,,,,,,
22/01/2013,23,33,59,42,30,36,71,26,41,23,28,43,42,32,,,,,,,,,,,,,,
22/01/2013,24,23,45,26,24,29,48,20,36,13,24,40,29,39,,,,,,,,,,,,,,
23/01/2013,1,36,38,35,25,16,19,16,29,24,37,29,27,17,,,,,,,,,,,,,,
23/01/2013,2,35,42,43,31,14,14,11,13,28,39,29,37,29,,,,,,,,,,,,,,
23/01/2013,3,36,43,38,27,25,17,13,36,25,47,28,36,45,,,,,,,,,,,,,,
23/01/2013,4,41,38,31,30,29,32,19,34,19,37,25,36,31,,,,,,,,,,,,,,
23/01/2013,5,41,38,32,38,26,46,17,30,28,41,26,41,68,,,,,,,,,,,,,,
23/01/2013,6,39,38,37,38,19,36,32,29,26,34,25,42,27,,,,,,,,,,,,,,
23/01/2013,7,36,37,29,30,18,12,29,24,22,39,25,25,37,,,,,,,,,,,,,,
23/01/2013,8,35,45,42,31,30,18,32,32,36,44,37,32,26,,,,,,,,,,,,,,
23/01/2013,9,51,48,42,36,29,31,37,13,25,45,32,39,50,,,,,,,,,,,,,,
23/01/2013,10,58,46,50,34,31,50,50,19,32,47,26,43,79,,,,,,,,,,,,,,
23/01/2013,11,69,54,50,40,44,46,56,43,29,65,33,36,65,,,,,,,,,,,,,,
23/01/2013,12,59,61,69,48,45,65,48,45,29,48,42,55,71,,,,,,,,,,,,,,
23/01/2013,13,50,48,70,48,60,69,67,56,31,63,31,61,76,,,,,,,,,,,,,,
23/01/2013,14,53,53,65,55,48,49,37,43,45,19,34,58,48,,,,,,,,,,,,,,
23/01/2013,15,44,61,48,45,64,65,28,43,33,60,41,60,36,,,,,,,,,,,,,,
23/01/2013,16,30,41,36,37,47,40,26,43,22,-99,47,50,30,,,,,,,,,,,,,,
23/01/2013,17,26,31,25,16,42,38,21,36,17,20,29,31,18,,,,,,,,,,,,,,
23/01/2013,18,16,27,23,17,31,31,22,28,19,24,16,26,25,,,,,,,,,,,,,,
23/01/2013,19,26,26,19,23,31,33,16,29,23,35,15,24,19,,,,,,,,,,,,,,
23/01/2013,20,24,24,20,14,25,18,14,23,15,19,26,13,8,,,,,,,,,,,,,,
23/01/2013,21,20,16,12,5,16,34,13,26,11,25,18,13,15,,,,,,,,,,,,,,
