FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,GAM,HGM,INN,MER,MGH,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,
26/05/2015,22,15,-99,-99,27,16,23,-99,30,-99,15,15,15,13,20,15,18,32,22,19,6,,,,,,,
26/05/2015,23,18,-99,-99,25,17,26,-99,14,-99,27,19,10,16,38,24,25,32,19,29,29,,,,,,,
26/05/2015,24,17,-99,-99,30,22,33,-99,21,-99,14,27,19,15,27,29,21,35,17,22,18,,,,,,,
27/05/2015,1,19,-99,-99,33,30,36,-99,34,-99,28,25,28,26,26,30,22,27,23,38,28,,,,,,,
27/05/2015,2,19,-99,-99,35,22,33,-99,33,-99,33,26,24,14,28,15,23,31,19,18,21,,,,,,,
27/05/2015,3,14,-99,-99,32,24,37,-99,31,-99,29,24,28,28,26,15,26,24,27,30,26,,,,,,,
27/05/2015,4,21,-99,-99,26,21,35,-99,30,-99,35,20,22,18,34,15,35,29,36,25,42,,,,,,,
27/05/2015,5,25,-99,-99,36,19,30,-99,34,-99,32,22,30,29,30,11,34,36,19,30,55,,,,,,,
27/05/2015,6,23,-99,-99,30,17,39,-99,23,-99,50,38,30,10,37,22,34,39,24,34,56,,,,,,,
27/05/2015,7,23,-99,-99,33,21,36,-99,33,-99,51,28,39,9,38,26,38,52,31,35,54,,,,,,,
27/05/2015,8,30,-99,-99,46,22,41,-99,55,-99,65,25,27,27,45,26,26,46,19,48,51,,,,,,,
27/05/2015,9,26,-99,-99,44,22,49,-99,54,-99,53,33,32,35,41,24,30,53,27,52,57,,,,,,,
27/05/2015,10,36,-99,-99,-99,34,60,-99,64,-99,67,30,45,43,57,40,44,63,46,65,74,,,,,,,
27/05/2015,11,41,-99,-99,-99,34,37,-99,71,-99,78,49,45,31,41,21,41,72,52,49,70,,,,,,,
27/05/2015,12,-99,-99,-99,-99,32,105,-99,-99,-99,72,53,42,46,37,50,41,52,46,62,76,,,,,,,
27/05/2015,13,-99,-99,-99,55,38,90,-99,-99,-99,41,54,31,44,28,55,29,58,27,53,77,,,,,,,
27/05/2015,14,-99,-99,-99,49,28,52,-99,-99,-99,58,43,12,39,25,57,12,60,14,38,43,,,,,,,
27/05/2015,15,13,-99,-99,27,14,47,-99,33,-99,50,36,22,30,24,25,-99,39,11,25,18,,,,,,,
27/05/2015,16,16,-99,-99,29,16,59,-99,43,-99,47,31,19,27,31,32,12,-99,4,24,20,,,,,,,
27/05/2015,17,15,-99,-99,9,26,9,-99,8,-99,28,17,19,23,1,23,52,-99,31,23,8,,,,,,,
27/05/2015,18,14,-99,-99,22,22,28,-99,22,-99,15,17,8,13,17,13,10,-99,19,27,21,,,,,,,
27/05/2015,19,16,-99,-99,9,16,23,-99,13,-99,21,15,8,13,25,23,12,17,9,19,11,,,,,,,
27/05/2015,20,13,-99,-99,18,13,27,-99,22,-99,9,17,12,19,22,18,16,20,15,24,-99,,,,,,,
27/05/2015,21,20,-99,-99,26,15,27,-99,23,-99,24,19,15,20,22,7,14,21,13,15,35,,,,,,,
27/05/2015,22,16,-99,-99,24,17,26,-99,22,-99,20,21,15,7,15,25,13,23,16,16,23,,,,,,,
27/05/2015,23,6,-99,-99,35,14,31,-99,32,-99,24,24,21,26,23,30,17,19,21,21,19,,,,,,,
27/05/2015,24,-99,-99,-99,22,13,29,-99,26,-99,16,16,9,19,15,11,19,26,11,21,59,,,,,,,
28/05/2015,1,3,-99,-99,30,12,30,-99,21,-99,25,12,6,16,31,15,16,25,9,23,26,,,,,,,
28/05/2015,2,3,-99,-99,10,13,26,-99,26,-99,10,16,14,16,17,2,17,24,9,23,37,,,,,,,
28/05/2015,3,3,-99,-99,23,11,23,-99,22,-99,9,16,15,18,18,1,10,23,11,18,30,,,,,,,
28/05/2015,4,15,-99,-99,19,11,23,-99,18,-99,16,17,12,9,21,13,21,28,16,15,20,,,,,,,
28/05/2015,5,10,-99,-99,34,12,26,-99,16,-99,19,23,13,5,25,11,29,29,13,13,27,,,,,,,
28/05/2015,6,18,-99,-99,21,7,25,-99,29,-99,33,28,22,11,24,12,21,20,11,20,43,,,,,,,
28/05/2015,7,24,-99,-99,31,12,27,-99,28,-99,38,24,22,20,35,17,25,23,15,19,42,,,,,,,
28/05/2015,8,18,-99,-99,37,17,26,-99,35,-99,32,28,22,20,32,22,13,28,12,13,31,,,,,,,
28/05/2015,9,21,-99,-99,38,15,37,-99,49,-99,67,33,21,39,18,30,27,35,14,32,11,,,,,,,
28/05/2015,10,22,-99,-99,57,26,58,-99,48,-99,65,35,26,27,21,42,26,50,22,54,46,,,,,,,
28/05/2015,11,29,-99,-99,18,28,62,-99,63,-99,58,53,30,43,4,-99,30,57,35,10,44,,,,,,,
28/05/2015,12,29,-99,-99,-99,29,77,-99,66,-99,46,55,16,33,-99,22,11,-99,45,-99,29,,,,,,,
28/05/2015,13,48,-99,-99,-99,26,28,-99,29,-99,9,36,5,44,-99,69,1,-99,46,-99,28,,,,,,,
28/05/2015,14,48,-99,-99,-99,8,5,-99,19,-99,33,19,12,21,28,42,9,-99,1,16,15,,,,,,,
28/05/2015,15,43,-99,-99,-99,6,15,-99,21,-99,2,21,8,23,18,50,3,32,11,31,6,,,,,,,
28/05/2015,16,33,-99,-99,-99,17,48,-99,22,-99,5,22,14,25,9,42,8,17,17,11,15,,,,,,,
28/05/2015,17,19,-99,-99,-99,24,33,-99,11,-99,25,19,25,32,35,52,15,26,21,18,4,,,,,,,
28/05/2015,18,25,-99,-99,32,21,28,-99,2,-99,20,21,24,30,4,32,32,21,18,29,12,,,,,,,
28/05/2015,19,23,-99,-99,19,25,25,-99,20,-99,16,16,19,10,25,17,30,17,19,23,23,,,,,,,
28/05/2015,20,14,-99,-99,17,19,26,-99,15,-99,23,18,21,7,16,15,21,16,12,20,17,,,,,,,
28/05/2015,21,9,-99,-99,17,13,27,-99,25,-99,13,13,16,13,24,8,17,14,11,21,20,,,,,,,
28/05/2015,22,9,-99,-99,17,5,24,-99,14,-99,16,15,12,15,15,18,22,10,11,16,25,,,,,,,
28/05/2015,23,11,-99,-99,25,9,19,-99,21,-99,18,13,10,20,22,6,15,12,16,17,17,,,,,,,
28/05/2015,24,19,-99,-99,23,9,21,-99,25,-99,25,12,14,16,35,5,15,16,12,23,23,,,,,,,
29/05/2015,1,21,-99,-99,13,15,29,-99,21,-99,23,19,23,19,25,8,19,19,19,21,29,,,,,,,
29/05/2015,2,14,-99,-99,19,16,21,-99,18,-99,34,17,32,23,25,8,19,13,24,18,30,,,,,,,
29/05/2015,3,11,-99,-99,9,13,28,-99,18,-99,24,11,15,10,29,17,16,17,22,19,21,,,,,,,
29/05/2015,4,9,-99,-99,15,14,19,-99,17,-99,13,19,16,1,21,11,15,9,20,28,21,,,,,,,
29/05/2015,5,7,-99,-99,21,10,29,-99,13,-99,25,11,24,11,35,10,14,16,23,33,31,,,,,,,
29/05/2015,6,9,-99,-99,15,18,38,-99,27,-99,26,13,33,8,38,4,24,20,23,39,35,,,,,,,
29/05/2015,7,13,-99,-99,27,9,40,-99,31,-99,32,28,37,20,40,-99,24,20,18,45,43,,,,,,,
29/05/2015,8,13,-99,-99,26,11,38,-99,37,-99,21,21,36,14,43,-99,34,15,11,31,50,,,,,,,
29/05/2015,9,16,-99,-99,35,13,32,-99,37,-99,33,24,36,26,53,26,26,34,18,36,53,,,,,,,
29/05/2015,10,16,-99,-99,49,16,42,-99,39,-99,53,33,38,31,74,28,15,38,20,47,59,,,,,,,
29/05/2015,11,29,-99,-99,55,22,64,-99,56,-99,59,57,46,36,39,41,27,52,18,59,65,,,,,,,
29/05/2015,12,27,-99,-99,44,31,76,-99,81,-99,66,66,39,44,-99,58,39,58,24,78,54,,,,,,,
29/05/2015,13,44,-99,-99,55,31,82,-99,94,-99,62,60,37,65,-99,-99,39,60,28,87,67,,,,,,,
29/05/2015,14,55,-99,-99,50,45,91,-99,73,-99,61,57,40,80,-99,49,26,46,26,76,53,,,,,,,
29/05/2015,15,64,-99,-99,45,34,73,-99,83,-99,59,49,28,64,33,39,9,53,23,26,40,,,,,,,
29/05/2015,16,41,-99,-99,63,24,44,-99,71,-99,34,36,27,44,21,32,17,39,7,23,13,,,,,,,
29/05/2015,17,30,-99,-99,15,24,27,-99,42,-99,18,19,18,25,5,28,13,21,12,2,23,,,,,,,
29/05/2015,18,14,-99,-99,23,15,22,-99,20,-99,12,15,14,18,16,23,6,16,18,12,29,,,,,,,
29/05/2015,19,17,-99,-99,34,11,27,-99,29,-99,33,17,13,13,14,22,24,19,17,7,8,,,,,,,
29/05/2015,20,13,-99,-99,22,9,41,-99,26,-99,25,15,21,20,16,9,24,18,15,12,9,,,,,,,
29/05/2015,21,16,-99,-99,34,17,32,-99,28,-99,28,19,20,25,23,12,25,25,19,17,23,,,,,,,
29/05/2015,22,15,-99,-99,28,19,33,-99,27,-99,28,19,21,31,17,6,16,21,14,12,16,,,,,,,
29/05/2015,23,15,-99,-99,28,12,32,-99,28,-99,22,19,21,19,20,17,20,21,17,14,16,,,,,,,
29/05/2015,24,19,-99,-99,17,16,26,-99,29,-99,20,18,21,20,18,20,17,13,17,14,17,,,,,,,
30/05/2015,1,19,-99,-99,20,18,23,-99,24,-99,22,11,28,6,16,15,12,14,18,16,18,,,,,,,
30/05/2015,2,17,-99,-99,13,17,30,-99,19,-99,17,16,21,25,23,12,16,18,19,24,23,,,,,,,
30/05/2015,3,16,-99,-99,22,16,22,-99,19,-99,14,15,19,29,27,15,19,21,11,12,20,,,,,,,
30/05/2015,4,16,-99,-99,25,14,25,-99,27,-99,22,17,17,18,17,9,15,21,16,23,20,,,,,,,
30/05/2015,5,12,-99,-99,22,16,19,-99,28,-99,23,25,21,26,24,10,24,25,17,21,40,,,,,,,
30/05/2015,6,17,-99,-99,23,16,25,-99,26,-99,18,27,19,4,20,15,24,21,18,24,22,,,,,,,
30/05/2015,7,19,-99,-99,30,16,28,-99,34,-99,28,31,20,19,29,16,23,29,19,31,42,,,,,,,
30/05/2015,8,22,-99,-99,25,15,36,-99,28,-99,35,23,20,19,25,21,19,33,15,40,40,,,,,,,
30/05/2015,9,20,-99,-99,33,18,42,-99,43,-99,32,28,25,30,27,27,31,34,20,26,31,,,,,,,
30/05/2015,10,26,-99,-99,36,13,30,-99,28,-99,33,22,30,19,44,16,25,59,18,38,38,,,,,,,
30/05/2015,11,26,-99,-99,28,16,41,-99,25,-99,27,30,35,23,23,15,27,51,22,40,34,,,,,,,
30/05/2015,12,31,-99,-99,33,19,38,-99,42,-99,33,34,37,27,47,31,24,59,26,60,44,,,,,,,
30/05/2015,13,33,-99,-99,60,26,52,-99,53,-99,51,31,36,35,39,18,26,45,30,64,43,,,,,,,
30/05/2015,14,49,-99,-99,69,31,61,-99,56,-99,50,39,22,45,54,54,22,35,44,42,38,,,,,,,
30/05/2015,15,47,-99,-99,48,49,57,-99,36,-99,54,40,30,36,27,36,25,54,54,33,34,,,,,,,
30/05/2015,16,22,-99,-99,33,34,41,-99,35,-99,31,40,16,19,24,44,30,41,19,45,30,,,,,,,
30/05/2015,17,22,-99,-99,27,9,34,-99,34,-99,36,26,17,16,16,17,38,18,7,31,23,,,,,,,
30/05/2015,18,19,-99,-99,25,17,31,-99,26,-99,25,22,4,11,24,15,15,15,15,19,17,,,,,,,
30/05/2015,19,13,-99,-99,23,12,25,-99,22,-99,29,16,9,8,20,10,21,20,9,28,18,,,,,,,
30/05/2015,20,15,-99,-99,16,9,27,-99,25,-99,10,13,15,7,25,17,18,21,15,19,28,,,,,,,
30/05/2015,21,13,-99,-99,22,11,31,-99,28,-99,13,13,13,12,22,11,18,15,13,18,32,,,,,,,
30/05/2015,22,12,-99,-99,23,13,25,-99,22,-99,10,16,16,8,28,11,11,16,11,20,40,,,,,,,
30/05/2015,23,8,-99,-99,20,7,24,-99,22,-99,16,17,14,17,23,8,12,20,12,13,27,,,,,,,
30/05/2015,24,7,-99,-99,23,11,27,-99,21,-99,32,16,15,11,21,17,13,23,11,22,24,,,,,,,
31/05/2015,1,4,-99,-99,14,18,27,-99,22,-99,22,11,24,4,23,8,18,28,15,14,29,,,,,,,
31/05/2015,2,11,-99,-99,37,16,27,-99,22,-99,24,14,18,9,22,14,18,30,22,36,20,,,,,,,
31/05/2015,3,16,-99,-99,22,16,25,-99,30,-99,36,12,25,8,22,15,19,22,20,10,15,,,,,,,
31/05/2015,4,11,-99,-99,15,11,27,-99,22,-99,15,17,18,13,27,17,22,18,18,31,9,,,,,,,
31/05/2015,5,11,-99,-99,21,13,27,-99,1,-99,26,11,18,9,27,14,12,22,11,20,19,,,,,,,
31/05/2015,6,12,-99,-99,10,10,27,-99,29,-99,26,10,10,14,24,17,14,28,13,19,19,,,,,,,
31/05/2015,7,12,-99,-99,21,18,29,-99,28,-99,24,19,16,18,16,8,20,27,15,27,16,,,,,,,
31/05/2015,8,15,-99,-99,23,14,25,-99,29,-99,18,20,12,14,13,10,11,20,16,23,12,,,,,,,
31/05/2015,9,14,-99,-99,16,11,28,-99,27,-99,24,15,9,17,14,6,7,14,14,20,13,,,,,,,
31/05/2015,10,7,-99,-99,14,7,33,-99,20,-99,18,16,6,24,5,15,11,12,14,12,9,,,,,,,
31/05/2015,11,12,-99,-99,22,10,29,-99,24,-99,10,18,8,14,16,1,7,18,12,22,9,,,,,,,
31/05/2015,12,16,-99,-99,15,10,34,-99,22,-99,1,25,7,14,43,21,3,19,2,30,15,,,,,,,
31/05/2015,13,24,-99,-99,28,9,36,-99,24,-99,19,20,12,17,21,18,9,21,15,9,13,,,,,,,
31/05/2015,14,24,-99,-99,23,13,35,-99,30,-99,23,22,8,36,8,14,7,15,16,22,8,,,,,,,
31/05/2015,15,31,-99,-99,26,20,27,-99,32,-99,32,28,11,25,8,24,3,17,15,23,12,,,,,,,
31/05/2015,16,33,-99,-99,4,16,38,-99,38,-99,12,29,12,41,33,22,8,17,12,20,13,,,,,,,
31/05/2015,17,33,-99,-99,1,20,44,-99,27,-99,16,21,7,36,5,36,16,17,12,23,17,,,,,,,
31/05/2015,18,33,-99,-99,29,21,36,-99,13,-99,16,23,13,34,7,36,10,18,17,17,16,,,,,,,
31/05/2015,19,20,-99,-99,2,12,28,-99,27,-99,21,23,12,29,12,24,14,15,10,25,6,,,,,,,
31/05/2015,20,24,-99,-99,20,12,30,-99,19,-99,20,15,9,21,7,23,11,18,9,28,16,,,,,,,
31/05/2015,21,13,-99,-99,9,15,19,-99,17,-99,16,7,11,14,8,9,15,13,24,15,8,,,,,,,
31/05/2015,22,11,-99,-99,10,7,19,-99,12,-99,6,16,10,10,9,11,9,11,15,16,6,,,,,,,
31/05/2015,23,10,-99,-99,9,10,20,-99,13,-99,7,11,7,22,12,5,12,14,8,8,11,,,,,,,
31/05/2015,24,10,-99,-99,6,6,21,-99,11,-99,4,12,4,4,14,11,8,9,3,18,10,,,,,,,
01/06/2015,1,5,-99,-99,15,10,19,-99,14,-99,14,10,6,11,1,6,9,11,8,11,10,,,,,,,
01/06/2015,2,8,-99,-99,5,6,12,-99,12,-99,15,4,14,6,8,8,8,12,8,15,8,,,,,,,
01/06/2015,3,6,-99,-99,17,7,18,-99,13,-99,10,9,9,11,11,-99,5,18,7,14,10,,,,,,,
01/06/2015,4,4,-99,-99,17,6,16,-99,12,-99,16,7,6,1,21,-99,3,22,7,7,7,,,,,,,
01/06/2015,5,5,-99,-99,31,5,16,-99,31,-99,18,6,18,3,31,9,12,25,8,12,21,,,,,,,
01/06/2015,6,8,-99,-99,27,7,31,-99,25,-99,27,17,19,5,29,3,19,29,13,17,24,,,,,,,
01/06/2015,7,6,-99,-99,30,12,29,-99,25,-99,34,20,23,8,32,5,33,42,12,26,55,,,,,,,
01/06/2015,8,14,-99,-99,40,15,26,-99,32,-99,34,14,27,30,28,11,27,48,15,33,28,,,,,,,
01/06/2015,9,15,-99,-99,41,10,24,-99,46,-99,28,21,22,19,33,6,22,41,19,47,32,,,,,,,
01/06/2015,10,15,-99,-99,45,7,25,-99,28,-99,56,20,20,11,37,18,29,30,15,40,40,,,,,,,
01/06/2015,11,22,-99,-99,19,13,41,-99,42,-99,53,25,24,27,28,20,34,33,20,55,47,,,,,,,
01/06/2015,12,19,-99,-99,22,27,64,-99,46,-99,47,29,18,38,15,19,21,34,33,47,20,,,,,,,
01/06/2015,13,43,-99,-99,45,31,58,-99,43,-99,23,33,11,48,19,31,7,28,43,1,19,,,,,,,
01/06/2015,14,49,-99,-99,12,29,33,-99,12,-99,17,22,17,48,15,59,9,24,28,3,20,,,,,,,
01/06/2015,15,27,-99,-99,30,10,30,-99,8,-99,36,22,7,31,13,10,8,17,6,21,5,,,,,,,
01/06/2015,16,26,-99,-99,18,11,25,-99,4,-99,15,23,1,25,8,26,4,18,6,19,1,,,,,,,
01/06/2015,17,17,-99,-99,11,10,27,-99,9,-99,1,17,15,21,3,11,17,15,8,18,21,,,,,,,
01/06/2015,18,18,-99,-99,29,17,15,-99,6,-99,14,15,4,16,8,18,5,19,8,9,8,,,,,,,
01/06/2015,19,13,-99,-99,22,10,12,-99,13,-99,1,3,10,8,12,8,16,10,7,7,1,,,,,,,
01/06/2015,20,9,-99,-99,13,14,8,-99,15,-99,11,7,7,11,8,7,14,11,8,7,1,,,,,,,
01/06/2015,21,8,-99,-99,5,6,17,-99,10,-99,11,7,10,11,11,12,11,8,8,22,31,,,,,,,
01/06/2015,22,10,-99,-99,11,7,21,-99,9,-99,14,7,10,-99,8,7,10,12,8,7,-99,,,,,,,
01/06/2015,23,6,-99,-99,14,6,17,-99,15,-99,8,9,3,-99,5,15,11,13,5,1,10,,,,,,,
01/06/2015,24,12,-99,-99,14,8,16,-99,11,-99,12,9,5,-99,11,17,7,12,7,1,16,,,,,,,
02/06/2015,1,11,-99,-99,11,7,21,-99,13,-99,14,7,14,-99,12,7,10,13,10,11,6,,,,,,,
02/06/2015,2,8,-99,-99,14,11,20,-99,17,-99,8,7,10,-99,1,6,10,13,8,26,6,,,,,,,
02/06/2015,3,7,-99,-99,17,8,13,-99,15,-99,14,12,10,-99,11,9,6,12,10,7,19,,,,,,,
02/06/2015,4,9,-99,-99,12,7,12,-99,19,-99,5,15,11,14,11,16,19,11,5,13,5,,,,,,,
02/06/2015,5,8,-99,-99,17,8,16,-99,19,-99,12,14,6,19,11,13,12,24,11,12,8,,,,,,,
02/06/2015,6,14,-99,-99,21,11,19,-99,16,-99,10,16,11,11,20,10,9,30,7,6,43,,,,,,,
02/06/2015,7,13,-99,-99,33,13,26,-99,31,-99,27,25,15,10,28,15,16,35,11,19,34,,,,,,,
02/06/2015,8,12,-99,-99,41,11,29,-99,31,-99,20,30,20,7,28,15,14,34,17,27,38,,,,,,,
02/06/2015,9,18,-99,-99,-99,12,30,-99,39,-99,24,23,21,28,37,19,19,38,13,31,49,,,,,,,
02/06/2015,10,17,-99,-99,-99,16,39,-99,48,-99,41,41,25,16,36,15,20,39,12,27,59,,,,,,,
02/06/2015,11,25,-99,-99,-99,20,39,-99,49,-99,40,43,24,29,59,32,30,56,23,49,64,,,,,,,
02/06/2015,12,25,-99,-99,-99,21,47,-99,59,-99,60,41,19,41,43,36,37,54,16,69,46,,,,,,,
02/06/2015,13,53,-99,-99,37,38,98,-99,63,-99,69,29,30,46,20,62,38,30,34,43,36,,,,,,,
02/06/2015,14,59,-99,-99,25,33,58,-99,56,-99,51,23,14,42,22,13,19,25,37,41,-99,,,,,,,
02/06/2015,15,58,-99,-99,25,34,61,-99,25,-99,44,24,11,49,26,10,8,36,22,14,-99,,,,,,,
02/06/2015,16,45,-99,-99,38,27,43,-99,22,-99,32,32,23,39,48,10,18,23,17,47,45,,,,,,,
02/06/2015,17,39,-99,-99,30,28,48,-99,25,-99,37,23,34,36,22,14,33,27,31,39,37,,,,,,,
02/06/2015,18,30,-99,-99,36,29,32,-99,10,-99,25,15,27,21,27,30,24,28,33,29,8,,,,,,,
02/06/2015,19,24,-99,-99,24,24,35,-99,13,-99,1,11,25,30,15,16,28,25,34,23,29,,,,,,,
02/06/2015,20,29,-99,-99,34,21,36,-99,10,-99,22,16,23,22,20,23,22,13,22,31,23,,,,,,,
02/06/2015,21,18,-99,-99,20,26,36,-99,24,-99,22,17,15,10,17,16,21,21,19,25,29,,,,,,,
02/06/2015,22,18,-99,-99,19,18,27,-99,15,-99,18,18,13,21,20,21,21,23,17,19,19,,,,,,,
02/06/2015,23,19,-99,-99,23,13,22,-99,27,-99,19,13,19,15,13,20,16,26,14,22,22,,,,,,,
02/06/2015,24,20,-99,-99,24,15,26,-99,27,-99,23,18,18,26,14,21,13,30,14,32,27,,,,,,,
03/06/2015,1,20,-99,-99,33,22,37,-99,30,-99,24,28,43,22,32,26,36,31,21,20,28,,,,,,,
03/06/2015,2,25,-99,-99,29,26,39,-99,30,-99,28,26,23,24,22,26,20,28,22,25,23,,,,,,,
03/06/2015,3,22,-99,-99,31,25,36,-99,31,-99,29,28,19,24,24,25,21,41,24,32,30,,,,,,,
03/06/2015,4,17,-99,-99,40,24,31,-99,35,-99,36,31,22,15,27,27,29,50,10,16,37,,,,,,,
03/06/2015,5,20,-99,-99,48,22,27,-99,32,-99,25,43,16,6,35,35,28,52,7,10,65,,,,,,,
03/06/2015,6,23,-99,-99,56,12,23,-99,19,-99,24,33,13,15,29,30,17,51,10,15,25,,,,,,,
03/06/2015,7,28,-99,-99,57,11,21,-99,21,-99,27,22,14,8,25,34,20,42,16,22,50,,,,,,,
03/06/2015,8,30,-99,-99,39,12,26,-99,19,-99,32,26,17,17,35,37,13,49,15,17,45,,,,,,,
03/06/2015,9,28,-99,-99,37,18,28,-99,20,-99,34,39,20,32,38,29,16,72,17,16,59,,,,,,,
03/06/2015,10,35,-99,-99,-99,22,31,-99,43,-99,35,62,20,-99,43,52,19,88,15,29,71,,,,,,,
03/06/2015,11,36,-99,-99,85,30,49,-99,68,-99,49,68,37,-99,62,47,38,63,20,57,81,,,,,,,
03/06/2015,12,41,-99,-99,69,40,63,-99,60,-99,75,49,41,-99,59,50,50,42,-99,52,86,,,,,,,
03/06/2015,13,47,-99,-99,49,40,93,-99,60,-99,81,43,39,57,45,47,49,39,-99,67,54,,,,,,,
03/06/2015,14,51,-99,-99,39,45,69,-99,72,-99,63,39,30,67,30,14,36,33,-99,55,14,,,,,,,
03/06/2015,15,39,-99,-99,31,34,62,-99,49,-99,28,27,37,26,27,14,18,29,-99,29,1,,,,,,,
03/06/2015,16,19,-99,-99,29,17,25,-99,23,-99,-99,23,17,23,38,28,16,22,-99,1,45,,,,,,,
03/06/2015,17,21,-99,-99,28,26,34,-99,36,-99,15,31,22,29,26,43,25,16,-99,12,15,,,,,,,
03/06/2015,18,29,-99,-99,12,26,29,-99,20,-99,12,16,32,38,21,35,22,11,-99,31,14,,,,,,,
03/06/2015,19,35,-99,-99,35,35,46,-99,16,-99,25,17,27,39,27,10,33,7,24,35,44,,,,,,,
03/06/2015,20,35,-99,-99,44,28,37,-99,20,-99,28,31,29,31,12,31,36,7,27,31,15,,,,,,,
03/06/2015,21,41,-99,-99,11,27,41,-99,45,-99,37,31,30,28,18,29,33,20,26,26,51,,,,,,,
03/06/2015,22,33,-99,-99,37,32,40,-99,30,-99,34,30,31,39,38,29,37,15,34,29,55,,,,,,,
03/06/2015,23,31,-99,-99,39,36,41,-99,43,-99,26,30,22,42,35,19,31,26,32,44,36,,,,,,,
03/06/2015,24,28,-99,-99,30,37,44,-99,33,-99,34,19,20,35,22,24,23,27,24,38,19,,,,,,,
04/06/2015,1,18,-99,-99,26,29,36,-99,27,-99,30,16,26,9,21,19,28,22,29,33,34,,,,,,,
04/06/2015,2,16,-99,-99,25,14,22,-99,28,-99,29,16,25,22,24,16,23,21,24,37,17,,,,,,,
04/06/2015,3,14,-99,-99,26,19,39,-99,33,-99,35,15,28,19,24,9,25,30,23,38,29,,,,,,,
04/06/2015,4,13,-99,-99,27,17,38,-99,31,-99,36,17,24,20,33,11,27,28,23,31,35,,,,,,,
04/06/2015,5,16,-99,-99,33,15,30,-99,28,-99,30,18,27,10,28,14,29,28,28,20,41,,,,,,,
04/06/2015,6,19,-99,-99,38,11,35,-99,33,-99,37,22,27,11,41,16,36,32,24,28,43,,,,,,,
04/06/2015,7,20,-99,-99,41,14,30,-99,39,-99,59,22,31,18,36,23,32,40,28,43,46,,,,,,,
04/06/2015,8,17,-99,-99,40,19,45,-99,35,-99,45,28,31,20,43,16,30,38,25,31,54,,,,,,,
04/06/2015,9,27,-99,-99,48,17,46,-99,36,-99,46,38,33,20,52,26,28,56,21,41,53,,,,,,,
04/06/2015,10,25,-99,-99,51,27,58,-99,38,-99,55,31,33,38,43,29,22,54,36,50,96,,,,,,,
04/06/2015,11,35,-99,-99,33,28,58,-99,-99,-99,57,35,35,45,55,13,23,52,47,56,72,,,,,,,
04/06/2015,12,27,-99,-99,32,31,57,-99,-99,-99,58,28,24,37,42,42,25,40,40,14,74,,,,,,,
04/06/2015,13,31,-99,-99,27,16,18,-99,-99,-99,60,25,13,30,10,10,15,46,25,35,15,,,,,,,
04/06/2015,14,17,-99,-99,48,15,54,-99,32,-99,59,32,7,26,22,13,10,29,10,1,6,,,,,,,
04/06/2015,15,25,-99,-99,37,21,42,-99,21,-99,51,45,10,15,39,47,15,16,18,40,21,,,,,,,
04/06/2015,16,25,-99,-99,30,23,54,-99,40,-99,23,28,17,16,32,53,17,10,16,23,2,,,,,,,
04/06/2015,17,20,-99,-99,22,18,26,-99,17,-99,17,21,22,23,3,25,19,23,15,9,1,,,,,,,
04/06/2015,18,20,-99,-99,27,19,29,-99,35,-99,43,24,26,23,27,40,19,23,19,25,27,,,,,,,
04/06/2015,19,27,-99,-99,20,25,31,-99,36,-99,27,29,21,20,27,21,29,18,24,28,19,,,,,,,
04/06/2015,20,27,-99,-99,13,23,28,-99,13,-99,4,25,16,25,17,26,22,13,25,21,4,,,,,,,
04/06/2015,21,18,-99,-99,19,23,31,-99,25,-99,19,22,17,18,14,15,17,22,20,20,4,,,,,,,
04/06/2015,22,19,-99,-99,16,16,29,-99,19,-99,21,18,14,23,21,-99,21,13,22,25,37,,,,,,,
04/06/2015,23,13,-99,-99,22,11,31,-99,26,-99,18,21,13,21,12,14,26,23,9,28,47,,,,,,,
04/06/2015,24,13,-99,-99,24,13,26,-99,30,-99,26,21,16,12,22,23,17,27,13,11,37,,,,,,,
05/06/2015,1,-99,-99,-99,18,17,28,-99,25,-99,11,15,24,21,14,21,18,17,8,8,17,,,,,,,
05/06/2015,2,-99,-99,-99,22,12,26,-99,22,-99,16,16,15,16,16,18,14,31,18,12,26,,,,,,,
05/06/2015,3,-99,-99,-99,34,15,32,-99,34,-99,19,18,16,4,16,17,16,31,14,7,15,,,,,,,
05/06/2015,4,-99,-99,-99,29,12,27,-99,39,-99,38,18,17,4,20,18,19,34,15,17,23,,,,,,,
05/06/2015,5,-99,-99,-99,36,12,26,-99,40,-99,32,23,17,3,25,20,28,36,14,28,36,,,,,,,
05/06/2015,6,-99,-99,-99,35,16,24,-99,37,-99,38,28,18,16,22,15,29,49,20,16,61,,,,,,,
05/06/2015,7,-99,-99,-99,34,18,32,-99,33,-99,44,32,14,28,26,22,33,53,20,31,32,,,,,,,
05/06/2015,8,-99,-99,-99,42,23,35,-99,42,-99,31,37,20,21,20,29,23,52,19,33,36,,,,,,,
05/06/2015,9,-99,-99,-99,49,22,47,-99,40,-99,41,43,18,41,35,24,33,56,18,33,35,,,,,,,
05/06/2015,10,-99,-99,-99,52,22,28,-99,27,-99,40,32,17,-99,44,22,22,57,-99,21,47,,,,,,,
05/06/2015,11,-99,-99,-99,42,14,26,-99,15,-99,28,24,11,-99,20,40,12,56,-99,18,1,,,,,,,
