FECHA,HORA,ACO,ATI,CAM,CHO,CUA,FAC,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SJA,SUR,TAH,TLA,TLI,TPN,UIZ,VIF,XAL
10/01/2011,6,0,0,-99,-99,-99,0,2,4,5,2,-99,-99,1,4,-99,2,0,1,3,-99,-99,6,6
10/01/2011,7,0,0,-99,-99,-99,3,4,5,5,5,-99,-99,2,6,-99,2,0,4,3,-99,-99,7,6
10/01/2011,8,2,1,-99,-99,-99,5,6,7,6,6,-99,-99,4,6,-99,6,0,4,6,-99,-99,7,19
10/01/2011,9,3,1,-99,-99,-99,5,6,6,5,5,-99,-99,4,7,-99,4,1,8,8,-99,-99,10,18
10/01/2011,10,3,2,-99,-99,-99,5,5,4,5,4,-99,-99,4,7,-99,2,1,6,5,-99,-99,12,9
10/01/2011,11,3,3,-99,-99,-99,9,4,4,4,3,-99,-99,-99,5,-99,1,0,6,4,-99,-99,5,5
10/01/2011,12,1,2,-99,-99,-99,6,4,-99,4,2,-99,-99,-99,4,-99,1,0,3,2,-99,-99,2,5
10/01/2011,13,0,3,-99,-99,-99,2,3,-99,3,1,-99,-99,-99,3,-99,1,0,1,3,-99,-99,0,5
10/01/2011,14,0,1,-99,-99,-99,1,2,2,3,0,-99,-99,1,2,-99,1,0,2,2,-99,-99,0,5
10/01/2011,15,0,0,-99,-99,-99,1,3,1,2,1,-99,-99,1,2,-99,1,0,2,1,-99,-99,0,4
10/01/2011,16,0,0,-99,-99,-99,1,4,1,2,1,-99,-99,1,1,-99,1,0,2,1,-99,-99,0,5
10/01/2011,17,0,0,-99,-99,-99,1,3,1,3,1,-99,-99,1,1,-99,1,0,1,1,-99,-99,0,4
10/01/2011,18,0,0,-99,-99,-99,0,2,1,2,1,-99,-99,2,2,-99,2,0,2,1,-99,-99,0,7
10/01/2011,19,0,75,-99,-99,-99,32,3,2,3,1,-99,-99,1,2,-99,2,0,11,10,-99,-99,0,6
10/01/2011,20,0,78,-99,-99,-99,79,3,2,4,2,-99,-99,2,2,-99,2,0,18,8,-99,-99,0,6
10/01/2011,21,0,24,-99,-99,-99,19,7,3,4,5,-99,-99,2,3,-99,3,0,12,3,-99,3,0,12
10/01/2011,22,1,7,-99,-99,-99,20,10,6,4,4,-99,-99,8,3,-99,6,2,13,8,-99,5,0,8
10/01/2011,23,0,1,-99,-99,-99,7,9,4,4,10,-99,-99,15,3,-99,12,0,6,4,-99,14,1,9
10/01/2011,24,0,1,-99,-99,-99,5,11,3,3,8,-99,-99,8,4,-99,13,6,4,4,-99,11,1,14
11/01/2011,1,0,1,-99,-99,-99,6,10,4,4,6,-99,-99,8,5,-99,8,3,4,4,-99,8,1,11
11/01/2011,2,0,1,-99,-99,-99,5,9,3,4,6,-99,-99,17,3,-99,7,3,4,6,-99,7,1,17
11/01/2011,3,0,0,-99,-99,-99,3,8,2,7,7,-99,-99,12,2,-99,5,4,4,6,-99,6,0,12
11/01/2011,4,0,0,-99,-99,-99,2,6,2,6,5,-99,-99,8,2,-99,7,3,3,8,-99,5,1,8
11/01/2011,5,0,0,-99,-99,-99,2,6,4,9,4,-99,-99,8,2,-99,7,2,2,15,-99,5,0,7
11/01/2011,6,0,0,-99,-99,-99,2,16,5,7,6,-99,-99,7,6,-99,6,2,4,7,-99,3,2,16
11/01/2011,7,0,1,-99,-99,-99,5,18,5,9,10,-99,-99,4,7,-99,7,4,8,5,-99,3,5,15
11/01/2011,8,1,2,-99,-99,-99,9,11,6,11,13,-99,-99,6,6,-99,10,5,10,8,-99,5,6,23
11/01/2011,9,1,6,-99,-99,-99,9,12,9,17,14,-99,-99,9,8,-99,11,6,11,11,-99,9,12,29
11/01/2011,10,2,7,-99,-99,-99,13,16,9,19,15,-99,-99,12,6,-99,9,9,7,8,-99,10,5,21
11/01/2011,11,3,3,-99,-99,-99,-99,21,3,21,17,-99,-99,22,7,-99,20,15,8,5,-99,19,2,24
11/01/2011,12,0,3,-99,-99,-99,-99,-99,3,8,5,-99,-99,6,3,-99,10,16,5,4,-99,15,0,6
11/01/2011,13,0,6,-99,-99,-99,-99,-99,2,3,2,-99,-99,4,2,-99,4,9,5,7,-99,5,3,3
11/01/2011,14,0,5,-99,-99,-99,5,-99,2,5,3,-99,-99,4,3,-99,2,2,6,4,-99,2,0,4
11/01/2011,15,0,0,-99,-99,-99,3,-99,-99,3,2,-99,-99,4,2,-99,3,0,3,1,-99,2,0,3
11/01/2011,16,0,0,-99,-99,-99,1,-99,0,3,1,-99,-99,4,-99,-99,3,0,6,2,-99,2,0,4
11/01/2011,17,0,0,-99,-99,-99,1,-99,0,2,1,-99,-99,3,1,-99,2,0,3,1,-99,1,0,3
11/01/2011,18,0,0,-99,-99,-99,3,-99,0,2,0,-99,-99,2,2,-99,1,0,1,1,-99,2,0,3
11/01/2011,19,0,0,-99,-99,-99,1,1,1,2,1,-99,-99,2,2,-99,1,0,4,1,-99,2,0,4
11/01/2011,20,-99,0,-99,-99,-99,0,2,2,2,1,-99,-99,2,2,-99,1,0,3,0,-99,2,0,4
11/01/2011,21,0,0,-99,-99,-99,0,3,1,2,1,-99,-99,1,2,-99,1,0,5,0,-99,2,0,3
11/01/2011,22,0,0,-99,-99,-99,0,2,1,2,1,-99,-99,1,1,-99,1,0,5,0,-99,2,0,3
11/01/2011,23,0,0,-99,-99,-99,0,2,0,2,0,-99,-99,1,2,-99,1,0,3,1,-99,1,0,3
11/01/2011,24,-99,0,-99,-99,-99,0,2,0,2,0,-99,-99,1,1,-99,1,0,3,0,-99,1,0,2
12/01/2011,1,-99,0,-99,-99,-99,0,2,0,2,0,-99,-99,1,1,-99,1,0,4,1,-99,1,0,2
12/01/2011,2,0,0,-99,-99,-99,0,2,0,2,0,-99,-99,1,0,-99,1,0,1,1,-99,1,0,2
12/01/2011,3,0,0,-99,-99,-99,0,3,0,2,0,-99,-99,1,0,-99,1,0,0,1,-99,0,0,2
12/01/2011,4,0,0,-99,-99,-99,0,3,0,2,0,-99,-99,1,1,-99,0,0,0,2,-99,1,0,2
12/01/2011,5,0,0,-99,-99,-99,0,4,0,2,1,-99,-99,1,1,-99,0,0,0,2,-99,1,0,2
12/01/2011,6,0,0,-99,-99,-99,0,6,0,2,2,-99,-99,1,1,-99,0,0,0,1,-99,1,0,3
12/01/2011,7,0,0,-99,-99,-99,0,4,0,2,1,-99,-99,1,1,-99,0,0,2,1,-99,1,0,4
12/01/2011,8,0,0,-99,-99,-99,0,4,0,2,2,-99,-99,1,1,-99,1,0,2,1,-99,2,0,4
12/01/2011,9,0,0,-99,-99,-99,0,5,0,2,3,-99,-99,1,1,-99,1,0,5,1,-99,3,0,3
12/01/2011,10,0,0,-99,-99,-99,0,5,0,2,3,-99,-99,1,1,-99,1,0,4,1,-99,4,0,3
12/01/2011,11,0,0,-99,-99,-99,0,3,0,2,1,-99,-99,1,1,-99,0,0,5,1,-99,4,-99,3
12/01/2011,12,0,0,-99,-99,-99,0,2,1,3,1,-99,-99,1,1,-99,0,0,1,1,-99,3,-99,2
12/01/2011,13,0,0,-99,-99,-99,1,2,1,2,1,-99,-99,2,1,-99,1,0,1,0,-99,2,-99,3
12/01/2011,14,0,0,-99,-99,-99,1,2,0,2,1,-99,-99,2,1,-99,1,0,2,1,-99,2,0,2
12/01/2011,15,0,0,-99,-99,-99,1,3,0,2,1,-99,-99,2,1,-99,1,0,1,1,-99,2,0,3
12/01/2011,16,0,0,-99,-99,-99,1,3,0,2,1,-99,-99,2,1,-99,1,0,-99,0,-99,2,0,3
12/01/2011,17,0,0,-99,-99,-99,0,2,1,2,1,-99,-99,2,1,-99,1,0,3,0,-99,2,0,3
12/01/2011,18,0,0,-99,-99,-99,1,2,0,2,1,-99,-99,2,1,-99,1,0,0,0,-99,2,0,3
12/01/2011,19,0,0,-99,-99,-99,1,2,0,2,1,-99,-99,2,1,-99,1,0,6,0,-99,3,0,3
12/01/2011,20,0,0,-99,-99,-99,0,2,1,2,1,-99,-99,1,1,-99,1,0,3,0,-99,2,0,3
12/01/2011,21,0,0,-99,-99,-99,0,2,0,2,1,-99,-99,2,1,-99,2,0,6,0,-99,2,0,3
12/01/2011,22,0,0,-99,-99,-99,0,2,0,2,0,-99,-99,1,1,-99,1,1,7,0,-99,1,0,2
12/01/2011,23,0,33,-99,-99,-99,7,3,0,2,0,-99,-99,3,1,-99,1,1,4,0,-99,1,0,2
12/01/2011,24,0,30,-99,-99,-99,38,7,0,2,1,-99,-99,3,1,-99,6,0,9,7,-99,1,0,2
13/01/2011,1,0,13,-99,-99,-99,12,10,0,2,4,-99,-99,20,1,-99,20,2,8,9,-99,2,10,7
13/01/2011,2,0,7,-99,-99,-99,8,6,3,2,3,-99,-99,19,2,-99,16,0,12,10,-99,2,9,3
13/01/2011,3,0,8,-99,-99,-99,7,6,2,2,3,-99,-99,13,2,-99,9,0,8,7,-99,1,5,3
13/01/2011,4,0,3,-99,-99,-99,6,6,0,2,2,-99,-99,10,1,-99,13,0,5,6,-99,1,9,3
13/01/2011,5,0,1,-99,-99,-99,3,8,1,2,1,-99,-99,8,1,-99,6,0,12,9,-99,1,4,2
13/01/2011,6,0,1,-99,-99,-99,2,11,1,3,2,-99,-99,5,1,-99,2,0,26,10,-99,1,2,3
13/01/2011,7,0,1,-99,-99,-99,2,13,1,3,4,-99,-99,3,2,-99,2,0,16,8,-99,1,2,4
13/01/2011,8,0,3,-99,-99,-99,5,7,2,4,9,-99,-99,6,3,-99,4,0,7,5,-99,2,3,5
13/01/2011,9,0,1,-99,-99,-99,8,9,5,5,12,-99,-99,7,4,-99,8,1,12,13,-99,4,19,12
13/01/2011,10,0,5,-99,-99,-99,8,9,-99,5,11,-99,-99,7,21,-99,6,3,15,28,-99,6,33,12
13/01/2011,11,0,7,-99,-99,-99,7,7,17,-99,7,-99,-99,6,18,-99,6,4,12,18,-99,10,30,10
13/01/2011,12,-99,8,-99,-99,-99,7,8,12,-99,9,-99,-99,6,13,-99,5,5,18,14,-99,8,13,11
13/01/2011,13,-99,9,-99,-99,-99,10,9,11,8,9,-99,-99,6,11,-99,5,6,-99,9,-99,8,11,14
13/01/2011,14,0,8,-99,-99,-99,13,9,8,10,7,-99,-99,6,8,-99,5,5,-99,9,-99,7,4,13
13/01/2011,15,0,3,-99,-99,-99,11,9,4,10,6,-99,-99,-99,6,-99,5,4,10,5,-99,8,1,10
13/01/2011,16,0,3,-99,-99,-99,8,8,2,8,6,-99,-99,5,4,-99,4,5,8,5,-99,8,2,9
13/01/2011,17,0,6,-99,-99,-99,6,6,2,8,6,-99,-99,5,4,-99,3,3,7,5,-99,6,2,9
13/01/2011,18,0,3,-99,-99,-99,5,5,1,7,5,-99,-99,4,4,-99,3,1,6,3,-99,5,0,9
13/01/2011,19,0,28,-99,-99,-99,4,4,1,5,4,-99,-99,2,-99,-99,1,1,4,1,-99,4,0,7
13/01/2011,20,0,0,-99,-99,-99,30,3,1,3,5,-99,-99,2,2,-99,1,0,3,1,-99,3,0,5
13/01/2011,21,0,0,-99,-99,-99,17,4,1,3,2,-99,-99,22,1,-99,7,0,6,1,-99,3,0,4
13/01/2011,22,0,10,-99,-99,-99,12,4,1,2,1,-99,-99,19,1,-99,11,1,7,1,-99,3,0,3
13/01/2011,23,0,73,-99,-99,-99,58,4,2,2,1,-99,-99,15,2,-99,6,1,9,5,-99,2,0,3
13/01/2011,24,0,72,-99,-99,-99,54,6,1,2,3,-99,-99,32,1,-99,13,1,27,5,-99,2,43,3
14/01/2011,1,0,91,-99,-99,-99,78,22,13,2,16,-99,-99,27,5,-99,31,2,81,37,-99,2,88,2
14/01/2011,2,1,50,-99,-99,-99,48,43,68,2,44,-99,-99,24,27,-99,25,0,74,97,-99,1,150,3
14/01/2011,3,0,33,-99,-99,-99,33,54,109,3,59,-99,-99,22,75,-99,24,0,40,114,-99,2,122,6
14/01/2011,4,0,21,-99,-99,-99,24,50,68,4,44,-99,-99,20,51,-99,19,1,35,64,-99,11,86,12
14/01/2011,5,6,10,-99,-99,-99,20,62,47,9,42,-99,-99,9,14,-99,23,4,27,45,-99,15,6,23
14/01/2011,6,13,7,-99,-99,-99,16,39,20,20,36,-99,-99,7,8,-99,21,3,35,41,-99,10,24,20
14/01/2011,7,4,8,-99,-99,-99,16,22,11,24,40,-99,-99,4,9,-99,21,3,33,18,-99,11,24,15
14/01/2011,8,1,4,-99,-99,-99,12,40,18,20,38,-99,-99,4,8,-99,17,3,29,17,-99,11,21,12
14/01/2011,9,2,5,-99,-99,-99,21,37,17,18,45,-99,-99,12,15,-99,19,8,27,32,-99,21,12,25
14/01/2011,10,4,15,-99,-99,-99,34,26,26,25,30,-99,-99,17,33,-99,15,14,43,33,-99,25,16,41
14/01/2011,11,15,-99,-99,-99,-99,28,26,29,24,25,-99,-99,18,31,-99,13,14,42,30,-99,24,16,36
14/01/2011,12,10,-99,-99,-99,-99,20,19,24,25,19,-99,-99,16,24,-99,10,10,29,23,-99,18,15,29
14/01/2011,13,4,-99,-99,-99,-99,14,11,11,16,-99,-99,-99,10,11,-99,7,4,12,7,-99,10,7,18
14/01/2011,14,0,4,-99,-99,-99,3,6,3,5,6,-99,-99,6,3,-99,4,1,3,3,-99,5,1,6
14/01/2011,15,0,3,-99,-99,-99,3,7,2,5,5,-99,-99,7,3,-99,5,0,5,2,-99,5,0,5
14/01/2011,16,0,3,-99,-99,-99,4,6,2,5,4,-99,-99,8,3,-99,6,1,6,3,-99,5,2,5
14/01/2011,17,1,5,-99,-99,-99,4,4,3,5,3,-99,-99,6,4,-99,4,0,6,9,-99,4,11,6
14/01/2011,18,9,29,-99,-99,-99,7,4,8,9,4,-99,-99,5,6,-99,3,0,15,33,-99,3,30,9
14/01/2011,19,16,40,-99,-99,-99,32,4,27,22,4,-99,-99,5,19,-99,4,0,41,39,-99,3,28,23
14/01/2011,20,12,31,-99,-99,-99,37,5,26,32,16,-99,-99,5,20,-99,4,0,38,32,-99,8,15,30
14/01/2011,21,0,31,-99,-99,-99,33,5,5,12,5,-99,-99,7,5,-99,4,0,35,12,-99,8,2,8
14/01/2011,22,0,18,-99,-99,-99,27,8,4,5,5,-99,-99,10,4,-99,6,1,10,3,-99,7,0,6
14/01/2011,23,0,9,-99,-99,-99,15,6,3,4,4,-99,-99,14,4,-99,4,1,6,5,-99,8,0,6
14/01/2011,24,0,10,-99,-99,-99,12,6,2,4,6,-99,-99,6,3,-99,3,2,4,8,-99,6,0,22
15/01/2011,1,0,10,-99,-99,-99,9,4,2,5,5,-99,-99,6,3,-99,3,1,4,10,-99,6,0,8
15/01/2011,2,0,8,-99,-99,-99,8,4,2,6,5,-99,-99,5,3,-99,5,1,5,5,-99,5,0,13
15/01/2011,3,0,5,-99,-99,-99,5,5,3,5,5,-99,-99,4,3,-99,5,1,7,3,-99,5,1,11
15/01/2011,4,0,3,-99,-99,-99,5,5,2,5,7,-99,-99,3,4,-99,4,0,6,4,-99,4,0,10
15/01/2011,5,0,3,-99,-99,-99,4,6,2,4,8,-99,-99,3,3,-99,3,0,4,4,-99,3,0,7
15/01/2011,6,0,3,-99,-99,-99,5,4,3,5,7,-99,-99,2,3,-99,3,0,4,5,-99,3,1,10
15/01/2011,7,0,3,-99,-99,-99,4,5,3,5,7,-99,-99,2,3,-99,4,0,5,5,-99,4,1,12
15/01/2011,8,0,3,-99,-99,-99,4,11,4,7,9,-99,-99,2,4,-99,5,0,8,4,-99,5,2,10
15/01/2011,9,1,5,-99,-99,-99,8,11,6,10,9,-99,-99,4,7,-99,4,1,10,5,-99,9,5,20
15/01/2011,10,2,6,-99,-99,-99,8,8,6,9,8,-99,-99,5,7,-99,4,3,12,7,-99,6,6,12
15/01/2011,11,3,7,-99,-99,-99,8,6,7,7,8,-99,-99,5,6,-99,3,3,8,6,-99,5,4,9
15/01/2011,12,1,6,-99,-99,-99,3,3,3,5,4,-99,-99,3,3,-99,1,1,4,4,-99,3,2,6
15/01/2011,13,0,4,-99,-99,-99,2,3,2,4,2,-99,-99,2,2,-99,1,1,3,2,-99,2,0,5
15/01/2011,14,0,2,-99,-99,-99,1,2,3,3,2,-99,-99,2,2,-99,1,0,3,2,-99,2,0,3
15/01/2011,15,0,2,-99,-99,-99,1,2,2,3,1,-99,-99,2,2,-99,1,0,2,2,-99,2,0,5
15/01/2011,16,0,1,-99,-99,-99,1,2,1,3,1,-99,-99,2,2,-99,2,0,2,3,-99,3,0,4
15/01/2011,17,0,5,-99,-99,-99,1,3,1,3,2,-99,-99,3,3,-99,2,0,2,4,-99,3,0,4
15/01/2011,18,0,20,-99,-99,-99,1,2,2,4,2,-99,-99,2,3,-99,1,1,2,6,-99,3,1,4
15/01/2011,19,0,10,-99,-99,-99,1,2,1,3,2,-99,-99,1,2,-99,1,0,1,26,-99,4,0,5
15/01/2011,20,0,2,-99,-99,-99,1,2,2,3,1,-99,-99,2,3,-99,1,0,1,2,-99,4,1,5
15/01/2011,21,0,2,-99,-99,-99,1,3,3,3,2,-99,-99,2,3,-99,1,0,2,2,-99,4,0,7
15/01/2011,22,0,2,-99,-99,-99,1,3,3,4,2,-99,-99,1,3,-99,1,0,2,2,-99,3,0,8
15/01/2011,23,0,2,-99,-99,-99,1,2,2,4,2,-99,-99,1,3,-99,1,0,2,1,-99,3,1,10
15/01/2011,24,0,2,-99,-99,-99,1,2,2,3,2,-99,-99,2,3,-99,1,0,4,1,-99,3,1,7
16/01/2011,1,-99,2,-99,-99,-99,2,3,2,3,1,-99,-99,2,3,-99,1,0,4,1,-99,2,0,8
16/01/2011,2,0,3,-99,-99,-99,1,3,2,2,1,-99,-99,2,5,-99,1,0,4,1,-99,2,0,7
16/01/2011,3,0,2,-99,-99,-99,1,3,3,2,1,-99,-99,2,4,-99,2,0,5,3,-99,2,0,6
16/01/2011,4,0,2,-99,-99,-99,2,3,1,2,1,-99,-99,2,3,-99,1,0,3,3,-99,2,0,4
16/01/2011,5,0,2,-99,-99,-99,1,2,1,2,2,-99,-99,1,2,-99,2,0,3,2,-99,2,0,5
16/01/2011,6,0,1,-99,-99,-99,1,2,1,2,1,-99,-99,1,3,-99,1,0,3,2,-99,2,0,6
16/01/2011,7,0,1,-99,-99,-99,1,4,2,2,3,-99,-99,1,2,-99,2,0,3,4,-99,2,0,6
16/01/2011,8,0,1,-99,-99,-99,2,4,3,3,4,-99,-99,1,4,-99,3,0,6,5,-99,3,0,12
16/01/2011,9,1,5,-99,-99,-99,4,5,3,3,5,-99,-99,2,6,-99,3,0,6,2,-99,4,1,18
16/01/2011,10,2,4,-99,-99,-99,3,5,3,3,5,-99,-99,2,4,-99,1,0,3,2,-99,2,2,6
16/01/2011,11,0,2,-99,-99,-99,0,2,1,3,1,-99,-99,1,3,-99,1,0,1,2,-99,2,0,5
16/01/2011,12,0,1,-99,-99,-99,0,3,1,3,1,-99,-99,1,2,-99,1,0,1,1,-99,1,0,4
16/01/2011,13,0,1,-99,-99,-99,0,2,1,3,1,-99,-99,1,1,-99,0,0,1,1,-99,1,0,3
16/01/2011,14,0,1,-99,-99,-99,1,2,-99,3,1,-99,-99,1,1,-99,1,0,2,2,-99,1,0,3
16/01/2011,15,0,1,-99,-99,-99,1,-99,-99,3,1,-99,-99,1,2,-99,1,0,1,2,-99,2,0,3
16/01/2011,16,0,1,-99,-99,-99,0,-99,-99,3,1,-99,-99,1,2,-99,1,0,1,3,-99,1,0,3
16/01/2011,17,0,1,-99,-99,-99,0,-99,-99,2,1,-99,-99,2,2,-99,1,0,1,4,-99,2,0,3
16/01/2011,18,0,0,-99,-99,-99,0,-99,-99,2,3,-99,-99,2,2,-99,1,0,1,1,-99,1,0,4
16/01/2011,19,0,0,-99,-99,-99,0,2,2,2,1,-99,-99,2,2,-99,1,0,1,2,-99,2,0,3
16/01/2011,20,0,0,-99,-99,-99,0,2,1,3,1,-99,-99,2,2,-99,1,0,1,1,-99,2,0,3
16/01/2011,21,0,0,-99,-99,-99,1,2,1,2,1,-99,-99,1,3,-99,1,0,1,1,-99,2,0,3
16/01/2011,22,0,1,-99,-99,-99,1,3,2,2,1,-99,-99,1,3,-99,2,0,2,1,-99,2,0,3
16/01/2011,23,0,2,-99,-99,-99,2,3,1,3,2,-99,-99,2,2,-99,1,0,2,1,-99,2,0,4
16/01/2011,24,0,3,-99,-99,-99,1,3,2,3,5,-99,-99,1,3,-99,3,0,3,1,-99,3,0,5
17/01/2011,1,0,2,-99,-99,-99,1,2,1,3,2,-99,-99,1,2,-99,1,0,2,2,-99,1,0,5
17/01/2011,2,0,2,-99,-99,-99,0,2,2,3,-99,-99,-99,1,3,-99,1,0,-99,2,-99,1,0,5
17/01/2011,3,0,1,-99,-99,-99,0,2,1,3,-99,-99,-99,1,3,-99,1,0,-99,1,-99,2,0,5
17/01/2011,4,0,1,-99,-99,-99,0,2,1,3,1,-99,-99,1,3,-99,1,0,1,1,-99,1,0,6
17/01/2011,5,0,0,-99,-99,-99,0,3,1,3,2,-99,-99,1,3,-99,1,0,1,1,-99,2,0,4
17/01/2011,6,0,0,-99,-99,-99,0,2,3,3,2,-99,-99,1,3,-99,1,0,3,1,-99,2,0,8
17/01/2011,7,0,1,-99,-99,-99,2,4,4,3,4,-99,-99,1,3,-99,2,0,4,4,-99,3,2,10
17/01/2011,8,0,1,-99,-99,-99,5,6,5,4,5,-99,-99,2,4,-99,6,0,6,4,-99,4,1,11
17/01/2011,9,1,1,-99,-99,-99,5,5,5,10,5,-99,-99,2,6,-99,7,0,9,3,-99,4,3,19
17/01/2011,10,2,3,-99,-99,-99,4,6,4,9,8,-99,-99,2,5,-99,3,0,-99,5,-99,3,3,14
17/01/2011,11,3,4,-99,-99,-99,4,4,4,6,6,-99,-99,3,3,-99,1,0,4,3,-99,2,2,-99
17/01/2011,12,0,2,-99,-99,-99,2,3,1,5,4,-99,-99,2,2,-99,1,0,5,2,-99,2,0,-99
17/01/2011,13,0,2,-99,-99,-99,2,3,2,4,2,-99,-99,2,2,-99,1,0,-99,2,-99,1,0,-99
17/01/2011,14,0,2,-99,-99,-99,2,2,-99,3,2,-99,-99,2,2,-99,1,0,3,2,-99,1,0,-99
17/01/2011,15,0,2,-99,-99,-99,2,2,-99,3,2,-99,-99,3,2,-99,1,0,2,2,-99,1,0,4
17/01/2011,16,0,1,-99,-99,-99,1,-99,-99,3,2,-99,-99,3,2,-99,2,0,2,2,-99,2,0,4
17/01/2011,17,0,1,-99,-99,-99,1,-99,-99,3,2,-99,-99,3,2,-99,2,0,1,1,-99,2,0,10
17/01/2011,18,0,1,-99,-99,-99,1,-99,-99,5,1,-99,-99,-99,2,-99,1,0,2,2,-99,2,0,5
17/01/2011,19,0,3,-99,-99,-99,1,2,2,4,1,-99,-99,2,2,-99,1,0,3,2,-99,2,0,4
17/01/2011,20,0,3,-99,-99,-99,2,3,2,4,1,-99,-99,2,2,-99,1,0,9,2,-99,2,0,4
17/01/2011,21,0,3,-99,-99,-99,3,3,2,5,1,-99,-99,3,3,-99,1,0,3,3,-99,2,0,4
17/01/2011,22,0,5,-99,-99,-99,4,3,3,6,2,-99,-99,2,3,-99,1,0,3,2,-99,2,0,7
17/01/2011,23,0,4,-99,-99,-99,3,3,3,6,3,-99,-99,2,3,-99,1,1,5,2,-99,2,0,9
17/01/2011,24,0,4,-99,-99,-99,3,3,3,4,4,-99,-99,2,4,-99,1,3,7,2,-99,2,1,9
18/01/2011,1,-99,4,-99,-99,-99,2,3,2,3,3,-99,-99,2,3,-99,2,4,4,6,-99,2,0,6
18/01/2011,2,-99,5,-99,-99,-99,1,3,3,6,2,-99,-99,1,3,-99,2,4,2,10,-99,2,0,8
18/01/2011,3,-99,6,-99,-99,-99,1,3,4,5,2,-99,-99,1,5,-99,1,3,2,7,-99,2,0,6
18/01/2011,4,-99,6,-99,-99,-99,1,3,2,3,2,-99,-99,1,4,-99,1,2,1,3,-99,2,0,5
18/01/2011,5,-99,5,-99,-99,-99,0,2,1,3,1,-99,-99,1,3,-99,2,1,2,2,-99,2,0,5
18/01/2011,6,-99,5,-99,-99,-99,1,3,3,3,2,-99,-99,1,4,-99,2,1,3,2,-99,2,2,7
18/01/2011,7,-99,5,-99,-99,-99,3,4,2,4,3,-99,-99,1,4,-99,5,0,6,6,-99,2,1,10
18/01/2011,8,-99,5,-99,-99,-99,5,6,4,5,9,-99,-99,2,4,-99,5,0,8,4,-99,5,2,16
18/01/2011,9,-99,6,-99,-99,-99,4,5,5,13,11,-99,-99,3,8,-99,4,1,12,4,-99,5,2,24
18/01/2011,10,-99,7,-99,-99,-99,6,4,5,14,11,-99,-99,2,6,-99,2,1,12,6,-99,4,2,16
18/01/2011,11,-99,9,-99,-99,-99,5,-99,4,10,5,-99,-99,2,-99,-99,1,0,8,5,-99,-99,1,8
18/01/2011,12,-99,10,-99,-99,-99,4,-99,4,7,4,-99,-99,2,-99,-99,1,0,8,4,-99,-99,2,9
18/01/2011,13,-99,6,-99,-99,-99,3,-99,3,6,2,-99,-99,2,-99,-99,1,0,5,2,-99,-99,0,9
18/01/2011,14,-99,4,-99,-99,-99,3,-99,-99,5,1,-99,-99,2,-99,-99,2,0,3,2,-99,2,0,6
18/01/2011,15,-99,3,-99,-99,-99,2,-99,-99,3,2,-99,-99,3,-99,-99,2,1,3,1,-99,2,0,6
18/01/2011,16,-99,2,-99,-99,-99,2,-99,-99,3,3,-99,-99,2,3,-99,2,0,3,1,-99,2,6,13
18/01/2011,17,1,28,-99,-99,-99,1,-99,-99,3,2,-99,-99,-99,4,-99,2,0,3,25,-99,3,37,18
18/01/2011,18,1,31,-99,-99,-99,16,-99,-99,20,3,-99,-99,-99,15,-99,4,0,28,28,-99,2,20,39
18/01/2011,19,3,10,-99,-99,-99,27,-99,-99,18,7,-99,-99,5,4,-99,3,0,23,12,-99,2,7,15
18/01/2011,20,1,19,-99,-99,-99,18,-99,3,3,5,-99,-99,2,4,-99,1,0,7,8,-99,3,2,17
18/01/2011,21,0,31,-99,-99,-99,19,9,2,5,6,-99,-99,2,4,-99,3,0,16,6,-99,6,0,10
18/01/2011,22,0,22,-99,-99,-99,24,8,2,4,6,-99,-99,3,4,-99,4,0,17,4,-99,6,0,7
18/01/2011,23,0,11,-99,-99,-99,10,5,1,6,9,-99,-99,9,3,-99,4,1,7,3,-99,4,0,5
18/01/2011,24,0,4,-99,-99,-99,2,5,0,8,7,-99,-99,8,2,-99,7,1,3,2,-99,4,0,4
19/01/2011,1,0,4,-99,-99,-99,1,4,1,7,4,-99,-99,4,3,-99,8,2,2,1,-99,-99,0,12
19/01/2011,2,0,4,-99,-99,-99,1,4,0,4,4,-99,-99,2,2,-99,6,3,2,2,-99,3,0,12
19/01/2011,3,0,3,-99,-99,-99,1,3,1,5,3,-99,-99,2,2,-99,3,2,1,2,-99,3,0,8
19/01/2011,4,0,1,-99,-99,-99,0,4,1,3,3,-99,-99,2,3,-99,2,0,2,2,-99,-99,0,8
19/01/2011,5,0,1,-99,-99,-99,0,5,1,3,4,-99,-99,1,3,-99,1,0,2,4,-99,-99,0,7
19/01/2011,6,0,1,-99,-99,-99,1,6,2,4,6,-99,-99,1,3,-99,2,0,2,2,-99,3,0,7
19/01/2011,7,0,1,-99,-99,-99,2,5,2,5,6,-99,-99,1,4,-99,3,0,4,3,-99,4,1,16
19/01/2011,8,1,2,-99,-99,-99,6,6,3,6,7,-99,-99,2,5,-99,4,2,7,4,-99,5,2,15
19/01/2011,9,2,3,-99,-99,-99,6,6,3,11,9,-99,-99,3,5,-99,4,3,6,-99,-99,7,3,23
19/01/2011,10,4,4,-99,-99,-99,5,6,4,10,6,-99,-99,4,5,-99,3,2,-99,6,-99,-99,2,16
19/01/2011,11,4,3,-99,-99,-99,8,5,5,7,4,-99,-99,4,7,-99,3,2,-99,6,-99,-99,4,10
