FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,HGM,INN,IZT,MER,MGH,PED,SAG,SFE,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,
04/01/2015,11,27,-99,42,-99,48,67,-99,66,40,60,-99,41,58,33,39,62,32,36,42,-99,79,61,108,-99,,,
04/01/2015,12,25,-99,34,-99,51,91,-99,65,26,34,-99,42,66,33,52,65,53,46,44,-99,55,70,69,-99,,,
04/01/2015,13,25,-99,42,-99,47,61,-99,34,17,53,-99,33,49,32,36,38,-99,32,35,-99,32,32,38,-99,,,
04/01/2015,14,23,-99,75,-99,43,52,-99,36,34,57,-99,32,53,40,33,35,52,23,28,-99,44,36,40,-99,,,
04/01/2015,15,23,-99,56,-99,47,31,-99,69,44,24,-99,29,42,36,51,27,82,37,22,-99,54,49,76,-99,,,
04/01/2015,16,46,-99,105,-99,66,31,-99,69,86,63,-99,26,52,41,56,61,37,31,43,-99,66,58,85,-99,,,
04/01/2015,17,68,-99,107,-99,64,61,-99,95,78,50,-99,44,69,53,69,-99,58,59,62,-99,87,77,86,-99,,,
04/01/2015,18,65,-99,84,-99,52,86,-99,72,70,50,-99,57,72,52,46,-99,59,54,64,-99,60,52,56,-99,,,
04/01/2015,19,53,-99,50,-99,47,89,-99,47,59,39,-99,50,60,42,47,76,66,57,41,-99,46,35,33,-99,,,
04/01/2015,20,30,-99,33,-99,42,63,-99,39,32,35,-99,36,48,30,53,47,42,44,49,-99,38,53,52,-99,,,
04/01/2015,21,12,-99,20,-99,26,40,-99,23,18,37,-99,29,42,21,29,27,34,29,38,-99,21,47,50,-99,,,
04/01/2015,22,16,-99,19,-99,25,-99,-99,19,6,29,-99,22,35,19,18,25,19,20,30,-99,19,39,-99,-99,,,
04/01/2015,23,12,-99,7,-99,20,-99,-99,17,1,22,-99,24,28,18,19,16,16,13,13,-99,7,21,-99,-99,,,
04/01/2015,24,5,-99,7,-99,19,-99,-99,16,-99,18,-99,9,20,10,13,-99,22,7,-99,-99,9,11,-99,-99,,,
05/01/2015,1,3,-99,-99,-99,9,-99,-99,15,2,16,-99,15,14,12,-99,-99,15,2,-99,-99,12,17,-99,-99,,,
05/01/2015,2,6,-99,-99,-99,14,-99,-99,9,2,16,-99,14,14,7,19,-99,11,3,-99,-99,7,13,-99,-99,,,
05/01/2015,3,2,-99,-99,-99,13,-99,-99,7,2,14,-99,12,13,9,10,9,11,3,-99,-99,5,24,-99,-99,,,
05/01/2015,4,3,-99,-99,-99,11,-99,-99,10,-99,17,-99,9,17,9,14,16,8,5,-99,-99,2,14,-99,-99,,,
05/01/2015,5,3,-99,-99,-99,7,-99,-99,20,-99,16,-99,10,15,9,10,8,10,3,-99,-99,3,10,-99,-99,,,
05/01/2015,6,7,-99,-99,-99,12,-99,-99,31,2,17,-99,8,25,6,7,6,10,2,-99,-99,7,15,-99,-99,,,
05/01/2015,7,11,-99,-99,-99,20,13,-99,56,14,-99,-99,12,24,14,7,14,10,6,-99,-99,23,13,24,-99,,,
05/01/2015,8,13,-99,-99,-99,26,23,-99,60,19,25,-99,14,28,16,10,27,7,15,9,-99,39,24,46,-99,,,
05/01/2015,9,11,-99,-99,-99,38,41,-99,48,28,28,-99,16,28,21,14,28,13,25,16,-99,51,31,47,-99,,,
05/01/2015,10,20,-99,-99,-99,49,34,-99,36,25,37,-99,25,42,24,17,18,-99,26,29,-99,43,43,38,-99,,,
05/01/2015,11,17,-99,-99,-99,30,41,-99,27,14,32,-99,24,39,19,17,42,19,22,23,-99,50,53,42,-99,,,
05/01/2015,12,28,-99,-99,-99,32,42,-99,29,23,36,-99,19,49,29,17,53,10,14,27,-99,52,35,50,-99,,,
05/01/2015,13,32,-99,-99,-99,38,61,-99,41,29,39,-99,22,52,30,32,19,24,20,32,-99,49,41,53,-99,,,
05/01/2015,14,11,-99,-99,-99,51,69,-99,46,33,37,-99,26,55,35,27,66,29,30,36,-99,58,59,69,-99,,,
05/01/2015,15,13,-99,-99,-99,55,74,-99,36,38,53,-99,40,80,44,37,47,30,41,43,-99,54,57,69,-99,,,
05/01/2015,16,12,-99,-99,-99,55,72,-99,55,40,64,-99,46,51,46,44,57,29,44,50,-99,52,69,68,-99,,,
05/01/2015,17,14,-99,-99,-99,60,80,-99,58,42,58,-99,44,64,51,49,44,32,51,53,-99,67,79,78,-99,,,
05/01/2015,18,15,-99,-99,-99,57,74,-99,87,36,69,-99,45,89,45,56,24,47,51,57,-99,84,88,67,-99,,,
05/01/2015,19,17,-99,-99,-99,49,62,-99,49,29,59,-99,42,73,35,33,24,41,44,47,-99,66,77,52,-99,,,
05/01/2015,20,18,-99,-99,-99,47,69,-99,57,33,49,-99,43,62,29,28,17,33,59,41,-99,42,62,40,-99,,,
05/01/2015,21,16,-99,-99,-99,38,61,-99,64,26,43,-99,32,48,26,29,-99,30,32,41,-99,28,59,52,-99,,,
05/01/2015,22,16,-99,-99,-99,36,42,-99,71,20,37,-99,29,38,24,36,30,34,27,29,-99,38,43,38,-99,,,
05/01/2015,23,8,-99,-99,-99,27,28,-99,63,20,26,-99,40,36,23,30,25,33,29,26,-99,35,24,22,-99,,,
05/01/2015,24,10,-99,-99,-99,29,29,-99,53,7,30,-99,31,36,17,18,19,22,19,26,-99,50,37,14,-99,,,
06/01/2015,1,21,-99,-99,-99,32,20,-99,47,10,29,-99,13,33,13,26,26,16,16,17,-99,38,36,21,-99,,,
06/01/2015,2,21,-99,-99,-99,32,15,-99,58,8,27,-99,20,44,14,-99,22,13,11,17,-99,35,23,59,-99,,,
06/01/2015,3,22,-99,-99,-99,37,19,-99,39,4,33,-99,23,34,13,25,39,11,9,5,-99,41,25,40,-99,,,
06/01/2015,4,31,-99,-99,-99,37,29,-99,26,13,46,-99,21,34,9,30,49,16,12,11,-99,54,23,54,-99,,,
06/01/2015,5,60,-99,-99,-99,37,48,-99,26,-99,39,-99,27,33,13,23,45,19,25,19,-99,59,31,20,-99,,,
06/01/2015,6,42,-99,-99,-99,46,49,-99,17,-99,22,-99,70,44,12,28,63,13,25,14,-99,53,35,44,-99,,,
06/01/2015,7,36,-99,-99,-99,66,62,-99,47,24,42,-99,35,70,27,7,59,20,29,13,-99,77,46,14,-99,,,
06/01/2015,8,35,-99,-99,-99,77,71,-99,47,73,84,-99,60,77,38,21,39,27,46,-99,-99,78,62,56,-99,,,
06/01/2015,9,43,-99,-99,-99,98,100,-99,73,58,91,-99,83,91,55,54,51,27,80,-99,-99,91,80,78,-99,,,
06/01/2015,10,38,-99,-99,-99,114,66,-99,112,74,110,-99,78,115,84,100,85,12,98,49,-99,88,88,85,-99,,,
06/01/2015,11,31,-99,-99,-99,102,53,-99,38,38,114,-99,73,120,67,103,79,30,83,43,-99,102,94,110,-99,,,
06/01/2015,12,15,-99,-99,-99,50,53,-99,29,20,84,-99,59,86,37,53,73,26,57,61,-99,55,59,70,-99,,,
06/01/2015,13,22,-99,-99,-99,45,62,-99,34,26,71,-99,44,66,31,43,82,38,38,53,-99,52,67,66,-99,,,
06/01/2015,14,-99,-99,-99,-99,45,74,-99,29,39,41,-99,35,69,35,40,54,22,34,59,-99,62,61,36,-99,,,
06/01/2015,15,20,-99,-99,-99,52,67,-99,54,46,35,-99,43,62,44,59,55,27,37,58,-99,42,63,25,-99,,,
06/01/2015,16,15,-99,-99,-99,39,68,-99,62,49,47,-99,36,59,47,49,-99,70,42,51,-99,30,63,34,-99,,,
06/01/2015,17,19,-99,-99,-99,33,67,-99,43,50,25,-99,29,36,35,55,-99,49,48,49,-99,25,46,27,-99,,,
06/01/2015,18,23,-99,-99,-99,27,65,-99,42,40,27,-99,14,43,35,45,46,46,22,54,-99,29,33,21,-99,,,
06/01/2015,19,22,-99,-99,-99,31,71,-99,46,35,31,-99,25,46,27,43,26,42,23,55,-99,42,23,31,-99,,,
06/01/2015,20,10,-99,-99,-99,40,107,-99,23,42,27,-99,17,28,21,29,20,34,21,16,-99,29,22,38,-99,,,
06/01/2015,21,12,-99,-99,-99,33,67,-99,16,20,38,-99,17,37,23,32,29,28,34,14,-99,18,30,31,-99,,,
06/01/2015,22,7,-99,-99,-99,27,39,-99,35,15,22,-99,24,28,15,18,21,-99,17,33,-99,14,41,30,-99,,,
06/01/2015,23,6,-99,-99,-99,19,28,-99,37,25,17,-99,17,24,14,18,17,14,11,9,-99,14,20,10,-99,,,
06/01/2015,24,8,-99,-99,-99,23,2,-99,22,14,17,-99,12,18,17,20,-99,11,14,6,-99,25,18,11,-99,,,
07/01/2015,1,5,-99,-99,-99,22,8,-99,26,5,19,-99,5,18,16,15,-99,15,9,-99,-99,13,20,23,-99,,,
07/01/2015,2,11,-99,-99,-99,16,26,-99,30,11,22,-99,22,17,11,9,-99,16,8,8,-99,17,21,-99,-99,,,
07/01/2015,3,8,-99,-99,-99,10,20,-99,27,3,9,-99,17,27,14,16,-99,16,10,8,-99,12,13,-99,-99,,,
07/01/2015,4,7,-99,-99,-99,6,14,-99,16,4,22,-99,12,23,10,16,-99,9,8,9,-99,24,8,-99,-99,,,
07/01/2015,5,10,-99,-99,-99,16,13,-99,19,15,24,-99,14,18,14,13,-99,6,7,8,-99,6,14,-99,-99,,,
07/01/2015,6,11,-99,-99,-99,16,19,-99,19,15,25,-99,12,18,17,14,-99,10,16,6,-99,10,8,12,-99,,,
07/01/2015,7,15,-99,-99,-99,19,37,-99,31,3,25,-99,18,26,20,19,-99,28,19,23,-99,18,15,10,-99,,,
07/01/2015,8,17,-99,-99,-99,32,69,-99,51,16,27,-99,21,42,17,33,-99,20,27,37,-99,35,32,43,-99,,,
07/01/2015,9,16,-99,-99,-99,29,72,-99,30,24,48,-99,30,39,22,31,-99,27,28,31,-99,34,25,40,-99,,,
07/01/2015,10,11,-99,-99,-99,34,45,-99,19,30,47,-99,32,30,37,37,-99,27,31,29,-99,33,37,15,-99,,,
07/01/2015,11,7,-99,-99,-99,24,28,-99,16,20,37,-99,34,31,35,43,-99,43,33,31,-99,25,27,18,-99,,,
07/01/2015,12,5,-99,-99,-99,21,9,-99,-99,12,40,-99,28,30,28,26,-99,22,23,20,-99,-99,44,-99,-99,,,
07/01/2015,13,-99,-99,-99,-99,25,23,-99,13,14,31,-99,8,22,24,16,-99,43,17,21,-99,-99,27,-99,-99,,,
07/01/2015,14,9,-99,-99,-99,30,18,-99,25,-99,-99,-99,9,25,22,46,-99,-99,17,11,-99,65,18,-99,-99,,,
07/01/2015,15,9,-99,-99,-99,-99,15,-99,27,-99,43,-99,16,34,31,22,-99,60,15,21,-99,49,18,51,-99,,,
07/01/2015,16,16,-99,-99,-99,41,25,-99,38,-99,46,-99,15,30,30,23,-99,64,19,9,-99,49,30,62,-99,,,
07/01/2015,17,21,-99,-99,-99,54,20,-99,58,63,51,-99,19,-99,38,-99,-99,48,25,16,-99,57,36,131,-99,,,
07/01/2015,18,34,-99,-99,-99,82,62,-99,126,98,71,-99,35,-99,47,81,-99,48,60,31,-99,87,74,173,-99,,,
07/01/2015,19,48,-99,-99,-99,72,89,-99,101,94,55,-99,57,-99,57,89,-99,69,91,114,-99,84,104,76,-99,,,
07/01/2015,20,34,-99,-99,-99,44,123,-99,44,61,-99,-99,60,-99,51,70,-99,70,64,72,-99,56,48,41,-99,,,
07/01/2015,21,21,-99,-99,-99,26,84,-99,20,26,27,-99,36,-99,27,30,-99,33,44,-99,-99,34,32,27,-99,,,
07/01/2015,22,11,-99,-99,-99,-99,68,-99,19,23,21,-99,21,-99,18,19,-99,14,21,-99,-99,27,29,24,-99,,,
07/01/2015,23,11,-99,-99,-99,15,61,-99,11,16,17,-99,18,-99,13,12,-99,-99,15,-99,-99,37,20,33,-99,,,
07/01/2015,24,7,-99,-99,-99,20,13,-99,8,30,19,-99,16,-99,18,10,-99,12,-99,-99,-99,49,13,-99,-99,,,
08/01/2015,1,12,12,-99,-99,10,15,-99,4,24,8,-99,9,-99,11,19,-99,18,-99,-99,-99,25,15,-99,-99,,,
08/01/2015,2,4,6,-99,-99,14,-99,-99,8,11,-99,-99,13,-99,16,10,-99,17,-99,-99,-99,9,7,-99,-99,,,
08/01/2015,3,-99,7,-99,-99,5,-99,-99,7,5,-99,-99,2,-99,8,8,-99,7,-99,-99,-99,5,6,-99,-99,,,
08/01/2015,4,-99,3,-99,-99,5,-99,-99,-99,4,-99,-99,3,-99,5,6,-99,6,-99,-99,-99,9,9,-99,-99,,,
08/01/2015,5,-99,3,-99,-99,9,-99,-99,-99,8,-99,-99,5,-99,9,-99,-99,8,-99,-99,-99,4,-99,-99,-99,,,
08/01/2015,6,-99,5,-99,-99,8,-99,-99,5,5,-99,-99,1,-99,12,8,-99,5,6,-99,-99,10,10,5,-99,,,
08/01/2015,7,6,8,-99,-99,18,-99,-99,9,4,-99,-99,4,-99,6,7,-99,4,5,-99,-99,14,13,16,-99,,,
08/01/2015,8,7,6,-99,-99,18,26,-99,17,11,14,-99,15,-99,12,11,-99,8,10,8,-99,16,-99,19,-99,,,
08/01/2015,9,4,11,-99,-99,22,36,-99,21,23,28,-99,13,-99,22,-99,-99,14,10,16,-99,26,18,31,-99,,,
08/01/2015,10,7,15,-99,-99,23,42,-99,19,30,27,-99,18,-99,27,34,-99,21,22,18,-99,24,30,20,-99,,,
08/01/2015,11,11,22,-99,-99,26,51,-99,13,26,32,-99,16,-99,32,27,-99,26,24,25,-99,18,36,12,-99,,,
08/01/2015,12,2,25,-99,-99,24,34,-99,10,18,34,-99,15,-99,32,38,-99,24,21,23,-99,36,29,19,-99,,,
08/01/2015,13,6,23,-99,-99,24,32,-99,16,18,28,-99,15,-99,29,35,-99,17,21,25,-99,24,29,9,-99,,,
08/01/2015,14,5,22,-99,-99,29,52,-99,23,18,44,-99,17,-99,25,46,-99,26,19,25,-99,32,28,30,-99,,,
08/01/2015,15,9,23,-99,-99,34,65,-99,35,18,-99,-99,22,-99,29,45,-99,29,26,27,-99,31,36,28,-99,,,
08/01/2015,16,16,32,-99,-99,37,44,-99,36,21,54,-99,22,-99,30,45,-99,31,28,33,-99,32,43,45,-99,,,
08/01/2015,17,15,33,-99,-99,41,48,-99,48,27,40,-99,26,-99,34,49,-99,39,31,36,-99,46,45,50,-99,,,
08/01/2015,18,23,41,-99,-99,48,59,-99,66,39,57,-99,40,-99,41,51,-99,54,35,47,-99,54,55,73,-99,,,
08/01/2015,19,38,52,-99,-99,67,92,-99,58,64,58,-99,41,-99,49,47,-99,52,37,57,-99,55,54,96,-99,,,
08/01/2015,20,39,59,-99,-99,69,131,-99,63,79,69,-99,46,-99,58,53,-99,62,45,59,-99,67,67,101,-99,,,
08/01/2015,21,35,51,-99,-99,77,95,-99,56,62,79,-99,47,-99,64,69,-99,72,57,64,-99,80,57,76,-99,,,
08/01/2015,22,18,63,-99,-99,63,95,-99,101,48,80,-99,49,-99,51,77,-99,70,64,64,-99,52,51,74,-99,,,
08/01/2015,23,28,67,-99,-99,64,102,-99,83,47,63,-99,53,-99,47,78,-99,58,51,50,-99,65,77,65,-99,,,
08/01/2015,24,37,66,-99,-99,46,75,-99,99,52,51,-99,47,-99,47,48,-99,53,46,46,-99,86,78,53,-99,,,
09/01/2015,1,54,63,-99,-99,47,60,-99,75,50,52,-99,39,53,56,50,53,44,63,43,-99,54,56,63,-99,,,
09/01/2015,2,47,54,-99,-99,47,41,-99,49,46,43,-99,45,47,49,36,44,37,59,37,-99,55,87,16,-99,,,
09/01/2015,3,50,46,-99,-99,58,47,-99,59,42,52,-99,66,50,48,37,47,31,49,48,-99,63,77,27,-99,,,
09/01/2015,4,40,43,-99,-99,64,42,-99,51,37,53,-99,34,50,44,32,62,18,47,44,-99,65,57,42,-99,,,
09/01/2015,5,31,32,-99,-99,69,49,-99,52,35,50,-99,37,42,40,19,59,21,51,42,-99,64,52,54,-99,,,
09/01/2015,6,33,23,-99,-99,63,64,-99,68,38,63,-99,41,62,54,32,48,16,43,46,-99,75,54,59,-99,,,
09/01/2015,7,36,22,-99,-99,76,58,-99,92,56,67,-99,45,70,46,17,71,25,47,39,-99,98,58,100,-99,,,
09/01/2015,8,32,28,-99,-99,131,78,-99,128,98,71,-99,51,77,60,28,84,45,66,64,-99,110,66,129,-99,,,
09/01/2015,9,40,37,-99,-99,83,122,-99,232,134,81,-99,59,105,68,50,94,41,68,104,-99,142,85,154,-99,,,
09/01/2015,10,36,73,-99,-99,86,132,-99,111,90,101,-99,58,112,83,87,101,47,81,87,-99,128,80,154,-99,,,
09/01/2015,11,47,91,-99,-99,108,172,-99,126,105,106,-99,72,123,93,110,-99,75,80,67,-99,135,86,129,-99,,,
09/01/2015,12,52,79,-99,-99,150,131,-99,120,80,133,-99,81,122,99,141,-99,105,84,70,-99,116,101,103,-99,,,
09/01/2015,13,39,60,-99,-99,127,57,-99,59,66,123,-99,73,116,65,77,-99,48,60,42,-99,71,109,61,-99,,,
09/01/2015,14,43,57,-99,-99,69,71,-99,33,27,65,-99,41,78,52,37,45,-99,35,16,-99,34,62,46,-99,,,
09/01/2015,15,22,59,-99,-99,63,74,-99,20,40,95,-99,27,90,61,77,47,26,23,34,-99,34,38,37,-99,,,
09/01/2015,16,18,58,-99,-99,51,76,-99,45,45,52,-99,28,43,66,65,58,46,36,39,-99,45,50,42,-99,,,
09/01/2015,17,27,58,-99,-99,48,80,-99,67,59,56,-99,25,49,49,51,54,68,39,59,-99,46,46,52,-99,,,
09/01/2015,18,38,30,-99,-99,27,115,-99,88,50,59,-99,17,22,36,44,72,32,28,41,-99,68,50,91,-99,,,
09/01/2015,19,31,33,-99,-99,31,53,-99,117,30,37,-99,29,36,37,39,38,29,28,41,-99,39,69,82,-99,,,
09/01/2015,20,26,45,-99,-99,35,105,-99,32,28,32,-99,38,39,44,30,48,43,45,60,-99,21,70,47,-99,,,
09/01/2015,21,22,-99,-99,-99,29,58,-99,19,22,35,-99,25,36,30,33,40,42,29,54,-99,22,41,26,-99,,,
09/01/2015,22,14,38,-99,-99,32,93,-99,11,16,37,-99,19,18,29,29,31,32,21,47,-99,16,26,7,-99,,,
09/01/2015,23,11,27,-99,-99,35,14,-99,-99,9,29,-99,19,35,23,21,19,16,16,23,-99,27,33,-99,-99,,,
09/01/2015,24,4,21,-99,-99,23,5,-99,11,4,35,-99,17,27,22,-99,25,24,12,18,-99,21,30,19,-99,,,
10/01/2015,1,9,18,-99,-99,11,27,-99,16,11,19,-99,17,23,14,-99,26,16,4,16,-99,14,22,12,-99,,,
10/01/2015,2,23,19,-99,-99,29,34,-99,9,12,23,-99,19,24,17,-99,22,17,3,11,-99,19,18,48,-99,,,
10/01/2015,3,22,20,-99,-99,51,31,-99,-99,22,18,-99,14,23,23,-99,36,18,2,7,-99,11,23,29,-99,,,
10/01/2015,4,15,20,-99,-99,42,12,-99,16,16,27,-99,21,36,24,-99,37,16,9,7,-99,28,30,-99,-99,,,
10/01/2015,5,23,22,-99,-99,41,10,-99,16,20,33,-99,22,39,22,-99,39,15,18,4,-99,53,29,34,-99,,,
10/01/2015,6,24,20,-99,-99,37,8,-99,13,18,45,-99,28,44,24,-99,16,22,25,32,-99,41,67,22,-99,,,
10/01/2015,7,27,24,-99,-99,42,23,-99,29,27,43,-99,34,42,31,-99,41,30,26,17,-99,51,43,20,-99,,,
10/01/2015,8,34,29,-99,-99,56,50,-99,46,42,52,-99,36,60,44,-99,55,28,50,39,-99,55,51,-99,-99,,,
10/01/2015,9,34,35,-99,-99,52,97,-99,74,57,37,-99,40,62,43,-99,84,33,52,71,-99,72,61,-99,-99,,,
10/01/2015,10,33,48,-99,-99,50,106,-99,35,32,45,-99,50,73,54,-99,97,38,46,58,-99,56,50,41,-99,,,
10/01/2015,11,32,62,-99,-99,76,50,-99,40,46,64,-99,42,97,49,-99,77,64,50,45,-99,47,66,52,-99,,,
10/01/2015,12,33,-99,-99,-99,79,30,-99,37,63,49,-99,48,66,65,-99,81,49,54,41,-99,53,75,50,-99,,,
10/01/2015,13,20,70,-99,-99,60,30,-99,45,75,67,-99,39,57,63,-99,49,105,60,42,-99,55,85,33,-99,,,
10/01/2015,14,23,52,-99,-99,58,36,-99,52,47,54,-99,50,82,67,-99,33,73,28,1,-99,40,62,8,-99,,,
10/01/2015,15,25,42,-99,-99,67,15,-99,46,50,55,-99,36,67,62,-99,39,86,29,2,-99,41,43,16,-99,,,
10/01/2015,16,30,44,-99,-99,50,7,-99,50,55,76,-99,27,57,35,-99,55,80,9,17,-99,46,35,29,-99,,,
10/01/2015,17,37,40,-99,-99,48,54,-99,52,55,27,-99,17,29,30,-99,36,20,14,40,-99,52,43,40,-99,,,
10/01/2015,18,30,28,-99,-99,37,73,-99,69,71,27,-99,28,38,31,-99,71,-99,32,39,-99,78,38,60,-99,,,
10/01/2015,19,50,21,-99,-99,43,53,-99,70,47,25,-99,30,37,49,-99,40,18,32,24,-99,38,29,93,-99,,,
10/01/2015,20,47,19,-99,-99,43,34,-99,33,40,48,-99,30,41,42,-99,34,18,26,39,-99,45,36,80,-99,,,
10/01/2015,21,40,27,-99,-99,50,20,-99,47,51,61,-99,44,59,45,-99,37,27,54,10,-99,39,44,65,-99,,,
10/01/2015,22,28,39,-99,-99,50,26,-99,68,41,52,-99,42,55,45,-99,52,30,54,25,-99,40,58,41,-99,,,
10/01/2015,23,25,43,-99,-99,60,20,-99,63,47,58,-99,41,68,47,-99,51,41,29,42,-99,55,67,75,-99,,,
10/01/2015,24,14,29,-99,-99,50,7,-99,20,36,57,-99,43,46,40,-99,45,25,44,31,-99,51,62,40,-99,,,
11/01/2015,1,29,30,-99,-99,50,-99,-99,36,31,61,-99,42,67,30,-99,39,23,16,36,-99,35,58,35,-99,,,
11/01/2015,2,30,28,-99,-99,40,-99,-99,40,26,44,-99,34,45,26,-99,38,17,41,45,-99,41,52,25,-99,,,
11/01/2015,3,32,27,-99,-99,30,-99,-99,30,20,39,-99,36,48,26,-99,32,25,25,35,-99,33,52,31,-99,,,
11/01/2015,4,28,23,-99,-99,29,-99,-99,29,26,45,-99,77,55,22,-99,43,12,20,15,-99,42,49,41,-99,,,
11/01/2015,5,23,23,-99,-99,32,-99,-99,43,23,41,-99,157,45,26,-99,38,14,22,25,-99,39,39,23,-99,,,
11/01/2015,6,25,19,-99,-99,34,-99,-99,29,19,35,-99,35,31,28,-99,40,18,26,31,-99,37,43,13,-99,,,
11/01/2015,7,20,9,-99,-99,23,-99,-99,34,20,36,-99,29,45,32,-99,32,18,24,29,-99,45,38,12,-99,,,
11/01/2015,8,25,13,-99,-99,40,-99,-99,40,38,37,-99,32,50,29,-99,42,13,29,43,-99,61,37,70,-99,,,
11/01/2015,9,26,23,-99,-99,37,-99,-99,96,32,34,-99,25,75,39,-99,55,-99,35,53,-99,100,59,61,-99,,,
11/01/2015,10,33,-99,-99,-99,51,-99,-99,67,43,57,-99,26,82,42,-99,60,20,37,67,-99,77,60,61,-99,,,
11/01/2015,11,35,40,-99,-99,69,-99,-99,72,57,67,-99,48,99,42,-99,69,50,33,45,-99,59,61,87,-99,,,
11/01/2015,12,34,23,-99,-99,50,-99,-99,40,19,62,-99,43,64,34,-99,68,7,18,-99,-99,50,68,71,-99,,,
11/01/2015,13,8,14,-99,-99,37,-99,-99,-99,14,21,-99,15,45,30,-99,29,51,18,21,-99,-99,31,-99,-99,,,
11/01/2015,14,8,28,-99,-99,38,-99,-99,12,38,44,-99,19,42,35,-99,41,33,27,11,-99,16,19,-99,-99,,,
11/01/2015,15,12,42,-99,-99,38,-99,-99,24,29,50,-99,22,48,34,-99,31,-99,25,11,-99,20,27,-99,-99,,,
11/01/2015,16,23,54,-99,-99,48,-99,-99,26,42,58,-99,31,73,39,-99,39,-99,29,33,-99,23,56,-99,-99,,,
11/01/2015,17,18,53,-99,-99,54,48,-99,23,31,56,-99,43,55,39,-99,35,-99,39,36,-99,15,74,-99,-99,,,
11/01/2015,18,17,60,-99,-99,45,90,-99,39,23,39,-99,39,50,40,-99,25,37,45,43,-99,23,44,14,-99,,,
11/01/2015,19,33,64,-99,-99,38,201,-99,60,40,47,-99,40,50,35,-99,55,55,34,72,-99,39,49,80,-99,,,
11/01/2015,20,57,52,-99,-99,56,83,-99,49,63,35,-99,33,47,51,-99,64,55,78,111,-99,59,53,120,-99,,,
11/01/2015,21,39,50,-99,-99,64,42,-99,125,53,48,-99,52,67,44,-99,58,49,76,99,-99,81,84,116,-99,,,
11/01/2015,22,29,44,-99,-99,50,35,-99,52,52,52,-99,56,91,47,-99,47,52,62,105,-99,50,100,69,-99,,,
11/01/2015,23,23,39,-99,-99,53,47,-99,33,34,56,-99,50,57,42,-99,39,37,44,46,-99,46,75,48,-99,,,
11/01/2015,24,22,28,-99,-99,41,34,-99,21,18,32,-99,48,54,29,-99,34,33,27,54,-99,40,53,19,-99,,,
12/01/2015,1,13,22,-99,-99,32,25,-99,26,17,29,-99,29,54,28,-99,38,13,39,35,-99,31,38,29,-99,,,
12/01/2015,2,35,22,-99,-99,27,18,-99,19,15,30,-99,45,36,24,-99,40,16,33,52,-99,29,34,38,-99,,,
12/01/2015,3,46,18,-99,-99,37,29,-99,41,15,39,-99,31,33,20,-99,43,19,27,32,-99,30,29,34,-99,,,
12/01/2015,4,33,21,-99,-99,28,41,-99,67,14,29,-99,29,37,22,-99,36,17,19,14,-99,35,38,38,-99,,,
12/01/2015,5,30,19,-99,-99,28,51,-99,42,17,33,-99,28,53,24,-99,41,18,20,27,-99,34,44,38,-99,,,
12/01/2015,6,32,17,-99,-99,35,72,-99,61,21,35,-99,36,66,25,-99,53,38,28,31,-99,56,62,64,-99,,,
12/01/2015,7,31,15,-99,-99,40,98,-99,105,59,53,-99,42,89,38,-99,49,32,33,48,-99,83,73,89,-99,,,
12/01/2015,8,43,23,-99,-99,72,125,-99,156,102,63,-99,46,115,51,-99,49,40,60,64,-99,88,88,165,-99,,,
12/01/2015,9,47,-99,-99,-99,67,151,-99,258,79,79,-99,65,105,66,-99,63,39,55,49,-99,149,100,136,-99,,,
12/01/2015,10,48,-99,-99,-99,67,114,-99,163,76,103,-99,68,97,64,-99,44,38,50,54,-99,111,79,127,-99,,,
12/01/2015,11,36,-99,-99,-99,71,93,-99,138,90,77,-99,68,87,79,-99,53,50,46,52,-99,116,93,127,-99,,,
12/01/2015,12,44,-99,-99,-99,78,55,-99,76,37,86,-99,65,76,62,-99,73,54,19,-99,-99,115,77,99,-99,,,
12/01/2015,13,33,-99,-99,-99,59,31,-99,38,41,65,-99,44,52,51,-99,32,30,-99,25,-99,72,64,3,-99,,,
12/01/2015,14,19,-99,-99,-99,67,38,-99,47,56,62,-99,36,74,58,-99,44,80,-99,25,-99,61,61,27,-99,,,
12/01/2015,15,21,51,-99,-99,73,115,-99,66,63,68,-99,47,67,67,-99,60,96,73,39,-99,43,92,35,-99,,,
12/01/2015,16,34,55,-99,-99,79,72,-99,70,63,100,-99,56,86,73,-99,71,72,73,55,-99,57,112,90,-99,,,
12/01/2015,17,68,56,-99,-99,80,49,-99,61,99,81,-99,56,82,77,-99,74,62,59,28,-99,65,102,59,-99,,,
12/01/2015,18,63,62,-99,-99,90,78,-99,104,137,116,-99,53,95,87,-99,96,83,63,77,-99,72,88,74,-99,,,
12/01/2015,19,73,69,-99,-99,110,65,-99,88,121,86,-99,52,74,101,-99,90,94,64,61,-99,92,69,158,-99,,,
12/01/2015,20,63,55,-99,-99,71,61,-99,130,133,75,-99,56,67,112,-99,99,100,88,53,-99,137,58,238,-99,,,
12/01/2015,21,40,65,-99,-99,113,57,-99,64,114,93,-99,57,82,117,-99,91,112,85,104,-99,59,61,78,-99,,,
12/01/2015,22,32,95,-99,-99,77,39,-99,40,58,104,-99,61,115,98,-99,94,99,108,98,-99,50,70,46,-99,,,
