FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
19/03/2019,5,10,23,16,-99,-99,22,22,-99,28,25,-99,17,30,37,-99,26,19,-99,33,21,15,6,16,24,17,14,22,-99,11,29,29,19,23,20,30
19/03/2019,6,15,24,18,-99,-99,22,24,-99,18,18,-99,23,30,32,-99,26,28,-99,33,24,16,9,18,26,22,24,29,-99,18,29,30,24,25,25,29
19/03/2019,7,19,25,21,-99,-99,24,26,-99,23,22,-99,24,26,30,-99,26,30,-99,36,28,15,12,23,28,25,26,29,-99,22,29,29,26,27,24,31
19/03/2019,8,18,23,22,-99,-99,25,29,-99,32,23,-99,24,30,31,-99,28,29,-99,38,26,17,11,23,27,24,27,28,-99,21,30,30,26,26,20,32
19/03/2019,9,14,20,23,-99,-99,31,33,-99,28,21,-99,30,40,40,-99,33,27,-99,45,29,22,8,18,32,24,26,27,-99,24,39,32,31,26,14,45
19/03/2019,10,13,19,29,-99,-99,38,35,-99,34,17,-99,29,44,46,-99,35,27,-99,47,42,16,11,24,35,26,33,33,-99,24,47,29,32,29,14,47
19/03/2019,11,11,23,41,-99,-99,35,6,-99,27,14,-99,17,21,-99,-99,-99,23,-99,33,36,15,7,23,30,21,23,35,-99,11,59,32,24,33,18,31
19/03/2019,12,7,20,43,-99,-99,26,5,-99,31,10,-99,7,8,-99,-99,-99,11,-99,19,26,5,2,14,23,6,9,27,-99,4,39,37,14,20,21,18
19/03/2019,13,5,12,39,-99,-99,16,6,-99,12,12,-99,5,9,-99,-99,-99,9,-99,16,21,3,2,5,17,5,8,20,-99,4,24,28,6,8,18,17
19/03/2019,14,8,7,29,-99,-99,12,9,-99,7,17,-99,6,10,-99,-99,-99,15,-99,25,20,4,2,6,9,6,10,5,-99,4,31,25,5,10,15,21
19/03/2019,15,10,3,10,-99,-99,7,7,-99,8,12,-99,7,-99,-99,-99,-99,17,-99,16,8,7,2,11,5,10,13,7,-99,6,18,16,4,9,15,27
19/03/2019,16,8,3,9,-99,-99,5,8,-99,7,4,-99,9,-99,-99,-99,-99,11,-99,22,9,6,2,10,5,11,12,6,-99,4,11,12,4,10,9,21
19/03/2019,17,8,4,6,-99,-99,5,11,-99,8,5,-99,8,-99,-99,-99,-99,13,-99,20,8,9,2,11,4,-99,8,5,-99,3,12,11,5,9,6,18
19/03/2019,18,8,4,4,-99,-99,9,10,-99,10,6,-99,9,-99,-99,-99,-99,16,-99,23,8,10,2,14,7,-99,9,9,-99,2,10,21,5,9,5,22
19/03/2019,19,13,9,6,-99,-99,10,10,-99,9,11,-99,15,-99,-99,-99,-99,18,-99,24,11,11,2,19,9,-99,12,12,-99,3,13,23,7,10,9,17
19/03/2019,20,22,4,7,-99,-99,12,15,-99,11,21,-99,23,-99,-99,-99,-99,17,-99,28,16,19,2,24,12,-99,16,20,-99,3,18,25,13,11,16,20
19/03/2019,21,28,4,8,-99,-99,16,17,-99,25,22,-99,23,-99,-99,-99,-99,23,-99,29,32,19,3,30,19,-99,23,24,-99,4,23,24,16,20,20,31
19/03/2019,22,19,4,14,-99,-99,23,23,-99,22,27,-99,33,-99,-99,-99,-99,30,-99,37,33,22,3,26,17,-99,28,25,-99,8,36,30,16,18,15,30
19/03/2019,23,23,4,28,-99,-99,20,24,-99,22,32,-99,35,-99,-99,-99,-99,30,-99,32,24,25,2,36,16,-99,31,22,-99,25,31,28,26,30,16,31
19/03/2019,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
20/03/2019,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
20/03/2019,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
20/03/2019,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
20/03/2019,4,17,9,19,-99,-99,17,17,-99,10,21,-99,26,27,28,-99,30,30,-99,34,29,21,6,28,9,25,-99,23,-99,-99,21,29,27,-99,29,30
20/03/2019,5,18,14,19,-99,-99,19,20,-99,10,19,-99,23,26,33,-99,30,28,-99,32,28,18,7,26,12,28,-99,18,-99,-99,30,32,23,-99,24,30
20/03/2019,6,18,23,22,-99,-99,20,21,-99,18,18,-99,23,25,34,-99,29,27,-99,35,34,17,6,28,21,27,-99,28,-99,-99,31,33,17,-99,24,30
20/03/2019,7,18,25,23,-99,-99,20,23,-99,26,17,-99,23,24,37,-99,30,28,-99,33,34,17,4,27,25,29,-99,31,-99,-99,33,31,27,-99,25,28
20/03/2019,8,17,24,26,-99,-99,23,25,-99,28,25,-99,20,27,38,-99,30,29,-99,35,31,17,3,23,30,28,-99,28,-99,-99,33,29,25,27,23,35
20/03/2019,9,17,28,39,-99,-99,30,23,-99,25,37,-99,27,39,44,-99,33,33,-99,51,40,17,5,23,33,32,-99,24,-99,21,43,33,32,30,23,51
20/03/2019,10,13,26,53,-99,-99,31,12,-99,31,33,-99,28,37,36,-99,32,27,-99,37,35,17,10,31,33,41,-99,35,-99,22,50,39,28,30,23,46
20/03/2019,11,9,17,52,-99,-99,31,5,-99,11,24,-99,12,21,25,-99,26,19,-99,29,32,15,5,24,29,16,-99,33,-99,9,46,41,19,20,30,31
20/03/2019,12,4,17,35,-99,-99,25,4,-99,5,13,-99,8,9,20,-99,20,16,-99,21,26,7,2,16,27,14,-99,29,-99,5,27,27,15,21,12,22
20/03/2019,13,4,13,21,-99,-99,22,7,-99,6,6,-99,6,8,17,-99,17,7,-99,19,20,4,2,15,22,12,-99,9,-99,5,23,20,14,18,9,13
20/03/2019,14,5,15,19,-99,-99,21,8,-99,7,6,-99,8,9,18,-99,20,13,-99,20,21,5,2,16,21,14,-99,7,-99,6,31,22,13,21,9,19
20/03/2019,15,6,15,18,-99,-99,19,7,-99,6,6,-99,8,9,19,-99,21,10,-99,23,20,8,2,17,18,15,-99,7,-99,5,29,22,13,18,10,23
20/03/2019,16,8,9,15,-99,-99,20,8,-99,7,7,-99,8,9,22,-99,18,11,-99,22,22,8,2,17,19,10,-99,6,-99,6,28,18,9,20,7,25
20/03/2019,17,9,9,12,-99,-99,15,9,-99,10,7,-99,9,14,20,-99,17,18,-99,29,21,-99,2,13,9,12,-99,10,-99,5,34,19,6,12,9,29
20/03/2019,18,12,4,16,-99,-99,15,10,-99,11,10,-99,10,14,18,-99,19,18,-99,18,19,-99,2,14,11,13,20,12,-99,4,27,24,7,14,10,31
20/03/2019,19,8,3,18,-99,-99,19,11,-99,11,13,-99,13,15,22,-99,17,13,-99,22,22,-99,2,17,15,13,19,13,-99,4,31,28,7,13,10,39
20/03/2019,20,7,5,24,-99,-99,22,15,-99,11,10,-99,8,11,19,-99,27,14,-99,22,24,10,3,19,20,14,16,14,-99,4,20,14,9,14,11,24
20/03/2019,21,12,14,18,-99,-99,16,22,-99,17,11,-99,11,14,18,-99,26,13,-99,21,22,10,4,21,19,19,17,16,-99,6,20,14,17,19,11,26
20/03/2019,22,10,19,15,-99,-99,19,22,-99,14,12,-99,18,19,15,-99,20,24,-99,21,21,10,5,19,21,25,17,15,-99,15,21,16,19,20,9,16
20/03/2019,23,7,14,16,-99,-99,19,13,-99,13,11,-99,13,12,20,-99,19,18,-99,18,18,7,16,18,16,22,13,13,-99,18,23,15,18,22,9,11
20/03/2019,24,5,13,16,-99,-99,14,13,-99,12,14,-99,9,15,20,-99,26,15,-99,25,14,5,18,14,13,16,9,12,-99,18,23,15,18,27,9,11
21/03/2019,1,5,10,20,-99,20,15,10,-99,13,23,-99,9,13,22,-99,23,13,-99,23,20,8,14,17,13,24,7,13,-99,21,23,20,19,25,9,19
21/03/2019,2,4,13,20,-99,30,16,15,-99,16,19,-99,9,15,26,-99,29,17,-99,34,23,7,12,14,13,16,9,16,-99,20,22,24,19,30,15,12
21/03/2019,3,11,12,15,-99,33,16,13,-99,11,15,-99,16,22,31,-99,31,16,-99,35,26,7,12,15,16,11,17,17,-99,15,19,24,23,33,15,28
21/03/2019,4,15,12,13,-99,34,20,14,-99,19,15,-99,17,22,34,-99,32,13,-99,35,25,7,11,14,24,16,12,18,-99,11,19,21,20,20,7,29
21/03/2019,5,14,15,14,-99,33,26,20,-99,23,18,-99,14,20,35,-99,22,16,-99,31,25,13,10,11,27,15,11,18,-99,13,16,21,17,16,10,27
21/03/2019,6,25,21,18,-99,31,27,23,-99,23,17,-99,24,28,34,-99,25,22,-99,32,26,13,11,17,29,21,15,25,-99,14,22,21,18,24,11,32
21/03/2019,7,22,-99,19,-99,32,30,25,-99,28,25,-99,31,31,33,-99,31,26,-99,33,28,14,13,24,29,25,25,26,-99,16,26,27,28,30,16,35
21/03/2019,8,14,21,17,-99,28,28,25,-99,27,21,-99,30,30,27,-99,33,27,-99,32,26,16,15,25,26,23,26,26,-99,21,24,27,26,29,18,34
21/03/2019,9,12,16,16,-99,31,29,23,-99,26,15,-99,28,31,25,-99,34,22,-99,31,26,16,14,22,28,20,22,25,-99,18,29,27,25,28,13,31
21/03/2019,10,12,21,19,-99,35,35,21,-99,32,10,-99,23,32,30,-99,35,17,-99,44,27,11,12,22,36,21,21,32,-99,19,33,22,25,27,9,34
21/03/2019,11,7,29,26,-99,40,37,20,-99,34,10,-99,23,29,38,-99,34,17,-99,45,35,8,13,15,39,20,18,31,-99,16,40,24,25,26,9,37
21/03/2019,12,7,25,23,-99,43,34,19,-99,26,10,-99,20,28,43,-99,36,16,-99,39,41,6,10,12,33,20,18,26,-99,15,37,24,22,23,9,38
21/03/2019,13,7,18,18,-99,43,25,12,-99,24,8,-99,12,16,34,-99,25,15,-99,31,29,5,6,12,19,18,14,25,-99,9,27,22,11,17,10,29
21/03/2019,14,6,12,15,-99,25,18,10,-99,24,6,-99,5,9,19,-99,15,12,-99,20,25,4,3,10,16,11,10,20,-99,5,29,17,8,10,6,17
21/03/2019,15,8,11,20,-99,22,14,8,-99,19,6,-99,7,8,19,-99,14,11,-99,18,20,5,3,12,12,9,10,17,-99,7,29,17,7,13,7,20
21/03/2019,16,8,15,18,-99,21,16,9,-99,19,7,-99,8,10,18,-99,19,14,-99,24,23,6,2,12,12,11,12,19,-99,6,30,24,8,12,10,21
21/03/2019,17,12,10,18,-99,23,14,11,-99,17,8,-99,12,16,20,-99,16,25,-99,24,19,8,3,17,11,13,17,15,-99,5,31,21,10,13,12,37
21/03/2019,18,10,8,26,-99,21,16,17,-99,17,8,-99,15,14,21,-99,18,27,-99,28,23,11,4,16,12,15,20,18,-99,9,30,26,11,18,12,34
21/03/2019,19,15,6,19,-99,28,25,27,-99,23,12,-99,22,21,28,-99,26,31,-99,27,33,17,3,19,14,17,27,26,-99,10,29,17,18,23,11,36
21/03/2019,20,13,17,23,-99,32,23,41,-99,21,15,-99,14,16,23,-99,26,28,-99,32,25,11,6,20,22,22,18,23,-99,9,31,17,26,29,12,20
21/03/2019,21,9,24,21,-99,33,27,20,-99,19,13,-99,19,31,28,-99,29,27,-99,31,29,10,15,24,22,24,21,20,-99,22,31,22,25,26,11,45
21/03/2019,22,11,28,21,-99,37,23,22,-99,17,14,-99,18,32,25,-99,27,25,-99,37,20,8,20,23,19,23,22,15,-99,26,33,26,30,32,15,44
21/03/2019,23,10,28,20,-99,36,19,25,-99,20,16,-99,23,35,37,-99,35,22,-99,26,26,15,18,35,19,34,17,23,-99,25,34,24,26,37,14,35
21/03/2019,24,12,20,21,-99,36,23,24,-99,25,19,-99,27,21,33,-99,37,26,-99,34,20,20,15,30,21,35,20,20,-99,28,27,21,29,40,17,37
22/03/2019,1,7,23,18,-99,34,22,28,-99,19,18,-99,21,29,27,-99,32,18,-99,36,20,16,14,25,20,34,17,18,-99,23,30,20,37,39,15,37
22/03/2019,2,10,19,13,-99,30,19,30,-99,21,16,-99,15,27,28,-99,29,16,-99,32,18,13,15,20,17,20,11,26,-99,19,22,24,31,29,18,32
22/03/2019,3,10,17,12,-99,27,18,26,-99,21,17,-99,13,29,26,-99,29,20,-99,29,17,13,11,18,17,17,14,26,-99,25,20,22,26,30,22,29
22/03/2019,4,18,17,13,-99,27,17,24,-99,28,15,-99,18,18,27,-99,30,22,-99,30,21,13,10,19,18,17,22,22,-99,26,25,20,27,26,22,29
22/03/2019,5,19,14,13,-99,23,21,23,-99,30,14,-99,19,22,28,-99,30,22,-99,30,27,14,10,22,20,23,22,21,-99,23,22,22,25,22,22,32
22/03/2019,6,17,14,17,-99,26,21,26,-99,30,12,-99,19,27,28,-99,32,24,-99,32,33,17,9,25,17,26,24,25,-99,21,21,20,22,28,21,31
22/03/2019,7,15,15,17,-99,28,20,27,-99,31,12,-99,20,21,32,-99,30,23,-99,38,33,16,7,25,22,27,24,27,-99,17,25,21,22,28,-99,30
22/03/2019,8,15,14,21,-99,29,23,25,-99,32,19,-99,21,24,39,-99,31,23,-99,46,32,16,11,22,24,27,25,24,-99,26,32,27,24,27,-99,32
22/03/2019,9,17,12,31,-99,41,31,32,-99,30,30,-99,19,33,36,-99,34,29,-99,35,-99,25,8,23,26,32,29,21,-99,28,39,37,30,29,21,42
22/03/2019,10,13,11,42,-99,46,24,-99,-99,14,28,-99,19,25,36,-99,36,-99,-99,38,44,22,9,31,23,26,24,23,-99,19,46,48,19,31,22,35
22/03/2019,11,9,10,41,-99,32,17,6,-99,22,34,-99,19,18,23,-99,21,-99,-99,26,27,7,-99,13,17,8,15,20,-99,8,40,47,9,17,31,23
22/03/2019,12,7,9,41,-99,29,13,6,-99,18,21,-99,7,12,14,-99,14,-99,-99,20,17,4,-99,8,12,5,15,14,-99,4,33,35,4,7,25,20
22/03/2019,13,6,8,36,-99,18,10,6,-99,9,11,-99,5,11,13,-99,11,-99,-99,16,16,3,-99,8,10,5,8,12,-99,5,29,25,4,5,14,20
22/03/2019,14,6,9,31,-99,18,11,10,-99,7,12,-99,4,11,14,-99,11,10,-99,16,14,3,-99,6,9,5,7,11,-99,5,35,21,5,8,12,19
22/03/2019,15,6,11,24,-99,20,13,11,-99,10,10,-99,5,8,15,-99,11,23,-99,14,16,4,2,7,9,5,8,11,-99,6,31,21,5,10,13,25
22/03/2019,16,7,4,18,-99,23,12,18,-99,15,12,-99,8,10,20,-99,18,16,-99,16,21,6,3,11,9,13,14,10,-99,5,26,23,9,12,12,29
22/03/2019,17,8,4,19,-99,22,11,16,-99,14,12,-99,12,-99,23,-99,20,18,-99,23,20,8,3,15,9,10,15,13,-99,7,24,24,8,12,13,29
22/03/2019,18,9,4,27,-99,23,17,18,-99,13,21,-99,14,-99,21,-99,23,18,-99,24,15,13,3,16,7,8,21,13,-99,7,29,21,7,13,16,27
22/03/2019,19,16,6,13,-99,28,19,25,-99,14,29,-99,21,28,26,-99,29,21,-99,28,22,11,3,24,9,10,24,24,-99,9,25,25,12,16,19,34
22/03/2019,20,10,10,16,-99,38,28,33,-99,13,23,-99,36,45,33,-99,33,25,-99,41,21,19,3,32,8,10,32,28,-99,17,40,29,20,29,23,48
22/03/2019,21,18,8,33,-99,34,32,37,-99,-99,13,-99,15,22,24,-99,42,17,-99,42,21,19,3,45,26,19,24,31,-99,37,49,22,17,38,22,36
22/03/2019,22,17,6,26,-99,44,19,21,-99,-99,19,-99,31,39,22,-99,47,38,-99,39,17,16,4,47,12,20,27,22,-99,32,41,33,21,49,25,36
22/03/2019,23,19,21,29,-99,46,25,16,-99,-99,33,-99,45,48,41,-99,32,42,-99,45,23,20,3,-99,23,31,38,14,-99,13,35,37,24,43,24,48
22/03/2019,24,17,7,29,-99,40,30,15,-99,-99,28,-99,42,47,39,-99,45,34,-99,42,34,15,2,-99,27,35,32,15,-99,26,38,37,29,45,22,48
23/03/2019,1,18,26,17,-99,41,28,9,-99,-99,21,-99,26,34,41,-99,43,25,-99,45,33,14,3,29,24,40,23,16,-99,23,37,22,28,42,17,31
23/03/2019,2,15,33,16,-99,33,28,17,-99,-99,27,-99,21,18,35,-99,46,31,-99,35,39,22,12,22,28,24,25,12,-99,21,40,20,39,34,20,23
23/03/2019,3,18,34,19,-99,41,29,23,-99,-99,28,-99,23,24,40,-99,44,34,-99,28,41,17,14,20,21,20,29,15,-99,21,40,18,26,30,26,31
23/03/2019,4,21,27,22,-99,41,25,25,-99,27,24,-99,24,28,38,-99,39,33,-99,41,33,17,8,25,17,24,22,18,-99,16,31,18,25,29,24,34
23/03/2019,5,15,12,24,-99,37,17,17,-99,23,21,-99,30,35,34,-99,32,30,-99,36,28,24,9,32,14,24,26,17,-99,14,28,37,23,29,28,43
23/03/2019,6,22,10,20,-99,32,17,23,-99,15,22,-99,26,34,34,-99,31,34,-99,34,31,23,-99,34,11,24,28,16,-99,15,29,37,22,31,28,42
23/03/2019,7,22,13,25,-99,32,20,18,-99,28,22,-99,26,35,31,-99,29,32,-99,33,32,23,6,31,15,32,29,24,-99,23,31,37,26,32,27,37
23/03/2019,8,20,18,29,-99,35,25,18,-99,25,38,-99,29,37,28,-99,28,33,-99,30,32,25,4,35,-99,36,31,23,-99,24,34,40,23,29,28,39
23/03/2019,9,21,18,31,-99,35,25,21,-99,12,35,-99,37,35,-99,-99,26,43,-99,26,25,22,6,37,18,45,39,14,-99,19,35,48,16,20,32,52
23/03/2019,10,26,14,28,-99,30,24,14,-99,7,35,-99,24,34,-99,-99,19,59,-99,21,26,18,8,34,16,37,33,5,-99,14,26,44,15,21,20,45
23/03/2019,11,14,13,24,-99,25,15,6,-99,6,15,-99,13,13,-99,-99,20,48,-99,15,19,10,8,18,12,18,21,4,-99,7,33,36,13,18,18,25
23/03/2019,12,10,11,21,-99,23,14,5,-99,7,9,-99,10,13,-99,-99,15,40,-99,18,17,6,2,13,12,15,21,4,-99,5,40,18,9,14,10,30
23/03/2019,13,8,11,11,-99,24,14,4,-99,8,8,-99,11,15,-99,-99,16,24,-99,17,18,5,2,13,12,12,28,4,-99,5,22,12,10,14,5,36
23/03/2019,14,6,10,10,-99,20,12,7,-99,7,5,-99,9,14,-99,-99,14,13,-99,20,16,5,2,12,11,10,21,5,-99,5,18,12,10,12,5,30
23/03/2019,15,5,7,10,-99,14,12,7,-99,5,4,-99,8,12,-99,-99,13,12,-99,22,15,6,2,14,9,9,14,3,-99,5,24,12,8,11,5,25
23/03/2019,16,9,7,9,-99,19,10,9,-99,7,6,-99,7,9,-99,-99,17,10,-99,16,5,8,2,11,4,9,16,4,-99,5,15,10,6,10,5,21
23/03/2019,17,10,5,8,-99,21,7,9,-99,9,6,-99,7,9,-99,-99,14,12,-99,13,6,7,2,12,7,8,15,7,-99,4,13,9,5,9,5,16
23/03/2019,18,11,6,11,-99,22,8,17,-99,9,8,-99,11,12,-99,-99,16,12,-99,19,11,12,2,15,7,12,16,10,-99,6,29,14,6,11,11,22
23/03/2019,19,16,12,24,-99,22,15,26,-99,13,11,-99,13,18,-99,-99,20,17,-99,21,18,12,2,24,11,13,21,13,-99,5,25,24,8,12,19,26
23/03/2019,20,18,7,30,-99,24,18,30,-99,22,26,-99,22,29,-99,-99,18,25,-99,20,25,13,2,32,19,14,28,29,-99,4,33,22,9,16,25,34
23/03/2019,21,15,5,35,-99,43,11,38,-99,13,23,-99,22,26,-99,-99,22,24,-99,28,14,11,2,41,17,17,24,20,-99,9,47,27,9,17,22,27
23/03/2019,22,11,4,20,-99,30,12,37,-99,11,13,-99,15,16,-99,-99,29,-99,-99,36,10,20,2,41,11,17,21,11,-99,13,35,18,11,20,20,22
23/03/2019,23,9,9,21,-99,31,12,30,-99,10,10,-99,17,18,-99,-99,21,20,-99,35,21,29,2,27,12,15,21,10,-99,18,32,22,16,19,14,29
23/03/2019,24,11,7,12,-99,30,14,28,-99,12,12,-99,20,24,-99,-99,32,23,-99,35,16,23,2,39,16,26,20,18,-99,26,22,21,26,30,12,35
24/03/2019,1,14,6,16,-99,20,16,11,-99,10,16,-99,23,25,15,-99,20,21,-99,28,16,22,2,30,17,30,16,24,-99,29,16,18,18,34,11,39
24/03/2019,2,11,8,11,-99,22,18,16,-99,12,17,-99,23,19,15,-99,18,19,-99,27,16,27,3,33,14,33,16,19,-99,29,19,17,17,27,6,30
24/03/2019,3,13,9,13,-99,20,20,18,-99,9,26,-99,25,19,14,-99,16,14,-99,25,15,18,4,31,13,31,14,10,-99,13,22,10,18,25,7,26
24/03/2019,4,17,10,24,-99,22,25,18,-99,10,24,-99,25,23,15,-99,16,15,-99,26,13,14,4,26,10,33,21,10,-99,15,24,11,16,31,13,31
24/03/2019,5,14,10,17,-99,23,22,24,-99,21,19,-99,22,28,20,-99,22,22,-99,29,27,20,4,23,11,24,26,12,-99,18,28,14,17,29,15,28
24/03/2019,6,15,9,20,-99,30,15,24,-99,21,18,-99,22,30,25,-99,25,28,-99,34,34,21,4,26,10,28,26,19,-99,20,21,21,18,27,23,29
24/03/2019,7,16,8,24,-99,32,17,22,-99,38,17,-99,23,29,32,-99,27,29,-99,36,35,19,4,28,12,29,28,27,-99,22,28,25,20,28,25,30
24/03/2019,8,17,16,22,-99,35,23,25,-99,32,20,-99,19,29,26,-99,31,29,-99,51,33,19,4,25,15,32,27,24,-99,20,28,28,21,26,23,32
24/03/2019,9,17,13,27,-99,28,17,23,-99,17,29,-99,20,35,34,-99,39,32,-99,48,23,18,5,27,15,27,27,15,-99,18,38,29,14,37,23,39
24/03/2019,10,15,14,21,-99,25,22,14,-99,17,16,-99,19,31,36,-99,29,29,-99,39,23,10,5,24,12,19,23,19,-99,11,33,29,14,30,18,40
24/03/2019,11,9,12,17,-99,22,17,9,-99,14,11,-99,13,19,28,-99,24,18,-99,29,24,8,4,20,15,21,17,13,-99,10,33,19,11,24,16,21
24/03/2019,12,6,6,10,-99,12,11,5,-99,10,4,-99,7,7,16,-99,16,12,-99,16,15,4,2,10,9,12,9,8,-99,7,19,9,12,10,7,17
24/03/2019,13,10,7,7,-99,15,8,5,-99,11,3,-99,5,7,12,-99,12,8,-99,13,12,3,2,7,9,8,7,9,-99,8,16,7,9,8,3,15
24/03/2019,14,5,7,7,-99,16,9,7,-99,10,5,-99,4,6,14,-99,11,10,-99,11,11,3,2,7,9,8,9,9,-99,8,13,8,8,9,3,13
24/03/2019,15,7,7,7,-99,14,9,7,-99,10,5,-99,3,6,16,-99,12,9,-99,17,14,4,2,8,8,8,8,9,-99,7,12,6,8,10,4,12
24/03/2019,16,8,8,6,-99,15,10,7,-99,12,6,-99,3,5,14,-99,13,8,-99,20,13,4,2,8,9,9,7,9,-99,7,12,7,8,12,5,12
24/03/2019,17,7,9,7,-99,12,10,7,-99,11,6,-99,3,5,20,-99,13,10,-99,22,13,3,3,8,10,9,7,9,-99,9,11,7,9,9,5,12
24/03/2019,18,6,11,9,-99,10,12,8,-99,12,7,-99,4,6,10,-99,13,16,-99,14,14,4,3,11,11,10,9,8,-99,9,12,8,9,10,6,15
24/03/2019,19,6,19,15,-99,19,14,17,-99,17,9,-99,8,13,13,-99,14,19,-99,25,23,6,3,16,17,17,13,14,-99,12,17,15,13,15,9,16
24/03/2019,20,7,16,20,-99,22,24,18,-99,32,10,-99,10,12,16,-99,27,11,-99,23,34,7,4,15,34,20,17,53,-99,10,18,14,21,20,11,22
24/03/2019,21,19,22,15,-99,20,19,29,-99,33,10,-99,10,14,14,-99,27,12,-99,24,17,7,4,16,18,22,22,28,-99,19,15,14,17,17,12,16
24/03/2019,22,22,23,16,-99,24,18,26,-99,23,10,-99,10,12,18,-99,23,13,-99,18,18,10,8,21,21,22,20,30,-99,13,33,25,21,21,16,26
24/03/2019,23,14,15,17,-99,29,18,26,-99,21,10,-99,12,26,18,-99,19,39,-99,25,18,11,11,19,30,25,23,36,-99,20,30,28,18,27,14,25
24/03/2019,24,18,9,11,-99,25,21,20,-99,17,15,-99,27,34,26,-99,28,33,-99,33,14,38,10,18,20,22,29,31,-99,19,25,52,19,36,24,23
25/03/2019,1,22,5,7,-99,23,17,27,-99,21,29,-99,21,44,22,-99,23,23,-99,25,22,34,7,25,12,32,25,18,-99,13,20,50,20,31,24,19
25/03/2019,2,10,4,7,-99,24,14,23,-99,19,35,-99,15,42,23,-99,19,26,-99,22,24,31,4,45,8,37,26,17,-99,10,34,34,25,32,16,35
25/03/2019,3,8,3,6,-99,38,10,18,-99,17,34,-99,34,36,22,-99,26,22,-99,31,17,31,4,41,8,39,17,18,-99,11,25,19,30,41,20,51
25/03/2019,4,11,4,5,-99,26,11,22,-99,10,33,-99,26,27,19,-99,35,20,-99,33,26,26,5,27,8,25,18,22,-99,10,13,34,18,45,18,38
25/03/2019,5,16,5,5,-99,22,15,28,-99,36,31,-99,28,36,27,-99,23,31,-99,25,36,28,4,21,11,27,28,21,-99,16,28,25,17,42,29,39
25/03/2019,6,21,6,19,-99,42,13,27,-99,44,32,-99,32,37,25,-99,34,41,-99,45,41,26,4,27,12,37,33,36,-99,19,46,33,33,40,36,42
25/03/2019,7,27,7,38,-99,50,28,33,-99,58,31,-99,33,36,39,-99,45,44,-99,49,55,30,6,37,26,41,35,49,-99,29,47,48,38,43,38,41
25/03/2019,8,28,12,44,-99,56,37,36,-99,61,42,-99,32,36,49,-99,52,44,-99,54,57,29,7,40,30,44,35,39,-99,30,50,48,34,43,39,43
25/03/2019,9,29,22,47,-99,55,43,36,-99,41,33,-99,27,47,58,-99,57,48,-99,62,45,34,8,41,25,48,37,23,-99,21,55,43,30,49,43,55
25/03/2019,10,18,20,36,-99,39,33,29,-99,17,31,-99,36,69,-99,-99,61,55,-99,63,43,21,9,35,29,47,40,29,-99,18,52,52,26,59,39,62
25/03/2019,11,8,16,17,-99,50,36,33,-99,14,15,-99,37,46,36,-99,55,38,-99,50,33,12,6,37,37,42,40,18,-99,13,43,34,34,65,17,52
25/03/2019,12,6,17,13,-99,44,24,17,-99,20,8,-99,16,20,40,-99,32,16,-99,37,34,7,11,22,22,25,16,17,-99,23,21,14,30,32,8,25
25/03/2019,13,3,16,9,-99,21,21,9,-99,12,6,-99,7,7,18,-99,15,8,-99,21,23,3,5,11,25,12,8,14,-99,10,15,9,9,11,5,15
25/03/2019,14,3,8,7,-99,11,10,8,-99,11,4,-99,4,7,8,-99,10,6,-99,18,12,-99,4,8,9,8,7,8,-99,8,16,9,7,10,5,17
25/03/2019,15,3,6,8,-99,12,9,9,-99,11,4,-99,3,5,7,-99,9,6,-99,11,9,-99,3,7,8,8,9,8,-99,6,16,7,5,6,4,15
25/03/2019,16,2,5,7,-99,13,9,8,-99,9,5,-99,3,4,6,-99,11,4,-99,11,11,-99,2,8,7,8,8,6,-99,6,10,6,4,7,4,15
25/03/2019,17,3,5,8,-99,14,11,9,-99,9,8,-99,4,5,7,-99,11,6,-99,15,12,-99,2,8,7,10,10,7,-99,6,11,6,5,8,6,18
25/03/2019,18,4,6,9,-99,14,12,12,-99,10,6,-99,5,6,8,-99,14,9,-99,16,14,-99,2,9,9,10,10,8,-99,6,16,7,5,9,6,21
25/03/2019,19,5,8,13,-99,21,13,13,-99,12,8,-99,7,9,10,-99,19,8,-99,17,15,-99,4,11,12,11,13,10,-99,9,19,8,8,12,9,19
