FECHA,HORA,ACO,ATI,CAM,CHO,COY,CCA,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
09/11/2014,15,5,12,22,-99,18,16,18,5,16,29,24,15,-99,-99,6,-99,16,20,14,23,20,19,23,15,20,19,25,6,34
09/11/2014,16,6,11,29,-99,25,21,14,6,20,29,30,12,-99,-99,5,-99,21,18,17,24,23,19,25,12,21,22,29,5,31
09/11/2014,17,6,10,26,-99,36,28,17,7,17,35,34,17,-99,-99,6,-99,29,15,20,23,31,25,21,13,31,28,34,7,27
09/11/2014,18,7,14,25,-99,34,29,21,5,22,31,35,25,-99,-99,6,-99,31,19,23,22,37,26,28,17,19,35,27,11,28
09/11/2014,19,9,23,29,-99,36,33,19,9,19,29,32,23,-99,-99,9,-99,34,21,24,29,41,30,22,22,17,35,35,16,28
09/11/2014,20,9,27,36,-99,28,26,21,13,23,31,36,27,-99,-99,7,-99,28,24,30,29,31,42,33,26,17,34,35,17,27
09/11/2014,21,9,24,31,-99,33,32,33,13,28,33,34,25,-99,-99,5,-99,35,22,36,25,33,31,37,30,20,36,31,17,34
09/11/2014,22,18,28,36,-99,35,36,30,20,29,34,34,26,-99,-99,10,-99,34,23,36,27,35,29,35,33,18,36,33,27,42
09/11/2014,23,19,26,35,-99,33,32,30,20,30,33,35,27,-99,-99,16,-99,33,26,30,34,34,28,33,32,17,33,36,26,41
09/11/2014,24,17,25,36,-99,31,27,32,21,33,32,34,27,-99,-99,19,-99,28,29,25,33,32,30,32,28,18,29,32,24,39
10/11/2014,1,21,20,36,-99,30,26,29,18,30,32,32,28,-99,-99,19,-99,28,26,26,27,30,29,32,26,13,26,30,27,36
10/11/2014,2,16,21,34,-99,29,24,23,16,24,28,28,22,-99,-99,17,-99,22,23,22,25,28,26,29,27,10,26,29,25,31
10/11/2014,3,13,22,31,-99,27,24,24,14,22,26,28,20,-99,-99,15,-99,19,20,16,25,27,22,23,28,7,23,27,24,31
10/11/2014,4,12,17,30,-99,24,20,19,13,19,28,27,22,-99,-99,12,-99,19,21,18,26,26,23,22,25,5,20,26,21,29
10/11/2014,5,12,16,31,-99,23,17,23,13,19,26,26,22,-99,-99,11,-99,17,19,15,23,25,19,23,25,6,21,26,19,29
10/11/2014,6,12,19,26,-99,21,18,32,12,19,27,25,21,-99,-99,13,-99,16,21,21,21,22,19,24,24,5,24,24,17,28
10/11/2014,7,12,19,30,-99,23,17,30,11,19,27,22,21,-99,-99,10,-99,20,21,27,23,24,20,28,24,6,19,23,17,26
10/11/2014,8,13,22,33,-99,28,22,26,12,22,31,26,23,-99,-99,9,-99,22,23,34,23,26,22,38,28,8,20,24,20,31
10/11/2014,9,15,38,48,-99,39,39,18,30,41,44,37,34,-99,-99,23,-99,32,25,19,32,35,22,53,40,23,31,35,28,-99
10/11/2014,10,16,52,64,-99,55,49,9,38,73,52,50,34,-99,-99,24,-99,51,26,23,26,44,21,70,57,30,38,43,29,-99
10/11/2014,11,13,75,56,-99,57,55,7,43,91,63,46,21,-99,-99,24,-99,47,19,17,26,-99,15,70,64,24,39,42,40,-99
10/11/2014,12,9,64,56,-99,33,34,8,33,89,49,28,16,-99,-99,10,-99,30,16,8,31,-99,-99,60,62,17,12,26,30,-99
10/11/2014,13,7,47,41,-99,23,26,10,16,59,28,24,21,-99,-99,7,-99,19,20,9,23,-99,-99,44,39,16,8,21,22,-99
10/11/2014,14,9,37,25,-99,16,14,15,23,27,27,19,22,-99,-99,6,-99,12,22,13,19,17,-99,30,37,19,11,17,-99,-99
10/11/2014,15,14,29,16,-99,18,16,16,22,14,22,15,23,-99,-99,6,-99,17,25,18,17,17,6,23,40,28,13,15,-99,-99
10/11/2014,16,20,26,18,-99,21,20,16,19,20,25,22,28,-99,-99,8,-99,21,26,19,22,20,6,21,37,24,13,15,-99,-99
10/11/2014,17,15,32,32,-99,17,32,15,29,26,27,28,21,-99,-99,11,-99,19,26,23,30,19,7,29,36,15,16,15,-99,-99
10/11/2014,18,15,31,47,-99,35,35,15,23,29,33,32,25,-99,-99,12,-99,23,30,23,35,27,7,46,36,9,15,20,-99,-99
10/11/2014,19,16,56,47,-99,46,44,16,49,36,42,37,28,-99,-99,12,-99,26,32,25,45,33,10,64,41,15,21,27,34,-99
10/11/2014,20,19,60,53,-99,43,43,15,55,36,48,50,33,-99,-99,16,-99,43,33,23,52,31,19,64,43,22,25,38,42,-99
10/11/2014,21,28,49,63,-99,36,52,14,26,37,53,-99,36,-99,-99,16,-99,45,35,26,55,33,30,62,55,15,24,45,50,-99
10/11/2014,22,34,41,64,-99,38,49,17,24,32,51,50,40,-99,-99,18,-99,48,36,27,54,36,28,61,53,12,30,41,52,-99
10/11/2014,23,37,29,55,-99,40,43,13,33,27,49,49,37,-99,-99,18,-99,43,34,30,51,34,32,52,51,11,31,-99,44,-99
10/11/2014,24,32,30,46,-99,37,39,12,29,31,40,43,37,-99,-99,16,-99,38,38,28,50,38,31,38,50,10,27,44,42,-99
11/11/2014,1,29,30,50,-99,32,34,9,23,29,36,31,35,-99,-99,15,-99,27,32,27,47,30,22,37,37,8,23,32,39,-99
11/11/2014,2,26,27,46,-99,26,35,12,18,27,31,27,28,-99,-99,13,-99,37,20,23,39,25,16,34,42,6,17,31,38,-99
11/11/2014,3,22,24,40,-99,18,28,15,15,27,26,21,23,-99,-99,10,-99,32,21,19,26,16,17,32,38,6,15,23,33,-99
11/11/2014,4,17,22,37,-99,16,24,10,14,24,23,20,28,-99,-99,10,-99,28,24,19,25,14,18,28,32,6,13,20,28,-99
11/11/2014,5,20,20,38,-99,16,20,6,14,20,21,19,28,-99,-99,13,-99,24,27,18,25,16,13,28,29,5,16,25,23,-99
11/11/2014,6,20,21,27,-99,21,20,8,13,19,26,25,31,-99,-99,21,-99,21,28,18,26,24,16,27,29,5,21,25,23,-99
11/11/2014,7,18,18,24,-99,22,19,9,13,21,28,27,30,-99,-99,20,-99,17,26,19,32,24,17,29,31,6,20,25,23,-99
11/11/2014,8,15,23,39,-99,27,24,12,17,24,29,31,29,-99,-99,19,-99,23,27,16,36,27,25,45,30,8,19,28,25,-99
11/11/2014,9,20,45,49,-99,32,36,18,26,41,36,40,29,-99,-99,12,-99,27,24,20,47,28,21,50,36,25,19,33,30,-99
11/11/2014,10,12,63,53,-99,32,31,24,28,41,52,55,21,-99,-99,9,-99,32,26,24,43,28,16,70,55,24,24,50,43,-99
11/11/2014,11,7,65,72,-99,35,30,28,21,56,73,68,21,-99,-99,-99,-99,27,26,29,35,24,13,57,58,24,-99,51,35,-99
11/11/2014,12,7,51,74,-99,29,22,32,15,37,74,44,17,-99,-99,6,-99,22,-99,25,32,17,6,51,57,15,-99,24,23,-99
11/11/2014,13,7,40,38,-99,28,23,15,15,16,56,39,23,-99,-99,6,-99,23,-99,16,41,16,6,30,60,-99,5,21,24,-99
11/11/2014,14,9,19,17,-99,37,28,10,13,23,25,46,36,-99,-99,5,-99,26,34,8,39,19,5,31,46,-99,6,24,32,-99
11/11/2014,15,14,13,23,-99,35,28,12,11,14,30,41,31,-99,-99,7,-99,25,36,14,30,20,3,26,27,23,8,-99,25,-99
11/11/2014,16,21,11,27,-99,26,30,17,12,11,38,31,32,-99,-99,7,-99,26,32,21,28,14,6,27,25,22,9,-99,18,-99
11/11/2014,17,14,16,34,-99,28,28,22,14,23,38,33,17,-99,-99,9,-99,32,23,23,27,30,5,40,31,11,19,14,19,-99
11/11/2014,18,15,17,36,-99,34,29,11,19,25,35,39,29,-99,-99,11,-99,25,27,19,33,34,6,43,27,11,27,32,23,-99
11/11/2014,19,19,24,52,-99,28,28,17,26,30,30,31,36,-99,-99,16,-99,24,34,26,43,28,14,44,-99,12,31,34,30,-99
11/11/2014,20,20,33,58,-99,33,34,16,40,32,39,48,45,-99,-99,20,-99,27,38,24,46,32,27,58,35,14,34,47,34,-99
11/11/2014,21,24,28,51,-99,42,38,20,37,31,47,-99,36,-99,-99,21,-99,31,32,25,46,34,15,51,49,13,29,49,44,-99
11/11/2014,22,24,20,56,-99,38,40,29,33,28,49,49,28,-99,-99,26,-99,34,28,30,40,35,13,52,43,11,33,45,41,-99
11/11/2014,23,24,17,47,-99,39,37,29,33,27,46,43,34,-99,-99,23,-99,34,33,32,37,37,16,52,38,9,30,43,38,-99
11/11/2014,24,30,20,42,-99,37,34,25,33,27,42,42,35,-99,-99,26,-99,33,29,21,35,35,21,48,31,8,33,42,37,-99
12/11/2014,1,22,20,41,-99,35,29,23,31,20,41,40,35,-99,-99,23,-99,19,31,16,33,33,9,34,37,5,23,41,34,-99
12/11/2014,2,16,17,40,-99,33,22,19,22,18,40,37,32,-99,-99,20,-99,15,32,17,32,30,14,33,36,4,19,39,30,-99
12/11/2014,3,20,14,38,-99,30,12,17,21,16,39,36,28,-99,-99,19,-99,13,29,12,30,24,10,30,28,4,19,36,26,-99
12/11/2014,4,20,11,37,-99,25,12,19,19,13,33,32,28,-99,-99,16,-99,12,23,16,25,17,12,19,31,4,21,32,23,-99
12/11/2014,5,18,14,34,-99,18,11,20,19,14,32,29,24,-99,-99,15,-99,10,26,13,26,19,11,20,34,4,22,31,19,-99
12/11/2014,6,18,15,23,-99,12,11,14,22,11,30,24,24,-99,-99,13,-99,11,26,15,24,18,12,20,31,4,18,28,21,-99
12/11/2014,7,16,12,26,-99,12,12,13,19,12,33,26,24,-99,-99,14,-99,14,25,21,27,16,15,23,27,6,18,27,22,-99
12/11/2014,8,16,15,22,-99,17,16,16,19,16,30,24,25,-99,-99,16,-99,17,24,19,31,21,14,28,27,6,20,28,21,-99
12/11/2014,9,17,22,34,-99,25,27,12,22,31,29,29,29,-99,-99,20,-99,21,26,20,33,25,20,35,25,12,21,26,21,-99
12/11/2014,10,18,29,55,-99,31,30,20,17,36,42,38,21,-99,-99,16,-99,29,27,15,50,23,16,43,36,23,13,26,23,-99
12/11/2014,11,-99,38,64,-99,-99,24,22,19,55,46,33,26,-99,-99,4,-99,19,20,27,32,16,10,48,-99,28,13,19,31,-99
12/11/2014,12,8,53,55,-99,-99,20,22,21,30,-99,22,13,-99,-99,4,-99,19,14,21,15,16,6,53,-99,25,12,15,33,-99
12/11/2014,13,5,39,29,-99,-99,15,15,31,25,-99,15,11,-99,-99,-99,-99,15,12,19,16,12,-99,29,-99,21,6,9,23,-99
12/11/2014,14,4,26,25,-99,-99,14,-99,35,22,-99,11,13,-99,-99,4,-99,13,11,14,12,7,3,24,31,13,4,7,-99,-99
12/11/2014,15,5,14,17,-99,-99,12,9,22,9,-99,11,12,-99,-99,5,-99,14,15,10,17,10,4,27,28,14,5,6,-99,-99
12/11/2014,16,6,11,16,-99,15,14,9,8,9,28,17,13,-99,-99,5,-99,12,16,5,17,13,3,23,19,4,7,11,19,-99
12/11/2014,17,8,12,15,-99,6,6,8,12,10,26,17,12,-99,-99,6,-99,6,16,8,25,10,3,19,24,4,7,13,21,-99
12/11/2014,18,10,13,16,-99,10,12,11,19,15,23,18,16,-99,-99,9,-99,10,19,12,26,13,6,24,27,5,9,16,27,-99
12/11/2014,19,14,23,24,-99,20,21,11,17,13,23,25,31,-99,-99,12,-99,16,26,17,26,21,10,30,31,9,12,22,23,-99
12/11/2014,20,17,32,37,-99,25,25,11,19,33,29,29,30,-99,-99,12,-99,24,27,18,31,24,10,34,26,6,17,23,19,-99
12/11/2014,21,14,29,33,-99,33,32,10,17,36,33,33,31,-99,-99,14,-99,27,27,13,30,29,26,28,25,6,20,31,22,-99
12/11/2014,22,13,29,30,-99,31,32,16,23,31,30,33,27,-99,-99,16,-99,32,24,32,28,30,28,29,28,13,24,30,20,-99
12/11/2014,23,12,29,32,-99,32,34,17,26,30,30,30,27,-99,-99,16,-99,29,27,23,23,30,31,33,30,15,22,28,18,-99
12/11/2014,24,11,25,32,-99,27,31,20,20,27,29,22,27,-99,-99,13,-99,30,25,19,24,27,26,33,28,14,23,20,26,-99
13/11/2014,1,10,-99,32,-99,21,20,19,15,24,28,28,23,-99,-99,16,-99,25,25,22,25,21,21,32,29,13,23,23,23,-99
13/11/2014,2,13,-99,32,-99,27,19,16,17,20,30,27,22,-99,-99,13,-99,16,20,15,25,24,19,30,25,12,17,27,22,-99
13/11/2014,3,12,-99,28,-99,20,15,18,14,15,30,28,17,-99,-99,11,-99,16,22,16,25,18,16,28,24,9,16,23,20,-99
13/11/2014,4,11,-99,25,-99,19,14,17,12,16,27,22,22,-99,-99,9,-99,13,21,15,21,19,11,24,24,7,15,20,21,-99
13/11/2014,5,13,-99,22,-99,19,13,17,11,12,25,24,21,-99,-99,8,-99,13,20,13,19,15,10,18,23,6,11,20,21,-99
13/11/2014,6,11,-99,18,-99,16,13,18,17,13,23,20,22,-99,-99,9,-99,12,21,17,18,15,11,19,20,7,12,17,17,-99
13/11/2014,7,10,-99,20,-99,16,14,20,18,13,22,23,18,-99,-99,9,-99,14,20,17,19,15,10,19,18,10,11,18,16,-99
13/11/2014,8,12,-99,23,-99,18,16,20,19,14,24,21,17,-99,-99,9,-99,16,17,18,18,16,12,24,20,9,11,19,18,-99
13/11/2014,9,12,-99,28,-99,20,17,17,23,24,26,22,20,-99,-99,12,-99,20,20,12,20,-99,14,32,28,13,14,24,20,-99
13/11/2014,10,12,-99,29,-99,31,27,23,17,36,31,24,22,-99,-99,10,-99,27,25,17,23,-99,14,40,34,20,19,27,16,-99
13/11/2014,11,12,-99,38,-99,31,34,24,12,34,35,-99,15,-99,-99,9,-99,36,18,33,26,-99,16,44,22,22,21,24,15,-99
13/11/2014,12,8,-99,49,-99,32,35,32,13,30,41,26,12,-99,-99,9,-99,35,14,36,18,-99,16,32,17,21,25,19,14,-99
13/11/2014,13,7,-99,36,-99,31,32,37,7,37,40,24,13,-99,-99,6,-99,35,15,40,18,30,10,29,18,32,21,18,10,-99
13/11/2014,14,8,-99,38,-99,-99,34,39,9,27,33,28,14,-99,-99,6,-99,38,18,40,19,30,14,29,15,39,21,20,10,-99
13/11/2014,15,7,-99,27,-99,-99,34,28,11,17,39,29,12,-99,-99,7,-99,36,15,35,20,30,14,26,12,42,23,25,10,-99
13/11/2014,16,8,-99,22,-99,-99,38,20,10,16,39,33,14,-99,-99,7,-99,41,17,22,18,40,22,23,14,38,26,25,9,-99
13/11/2014,17,7,-99,32,-99,33,52,27,7,30,36,34,20,-99,-99,6,-99,38,17,24,19,35,25,37,16,34,32,26,8,-99
13/11/2014,18,8,-99,38,-99,45,56,34,11,28,38,35,27,-99,-99,7,-99,59,18,36,25,60,30,38,21,26,50,33,10,-99
13/11/2014,19,13,-99,38,-99,33,47,30,26,32,33,32,31,-99,-99,10,-99,36,23,30,21,42,29,42,29,28,43,29,17,-99
13/11/2014,20,15,-99,32,-99,28,40,27,22,32,32,30,29,-99,-99,16,-99,42,24,30,26,28,31,32,24,33,19,25,16,-99
13/11/2014,21,15,-99,31,-99,32,37,23,20,29,31,34,26,-99,-99,17,-99,37,30,30,29,32,26,25,23,37,25,29,19,-99
13/11/2014,22,19,-99,32,-99,33,28,23,19,26,34,33,29,-99,-99,14,-99,29,27,29,28,32,26,29,29,32,35,30,21,-99
13/11/2014,23,15,-99,30,-99,30,32,21,22,20,32,30,26,-99,-99,14,-99,26,25,21,24,32,28,32,23,26,33,32,16,-99
13/11/2014,24,12,-99,27,-99,27,-99,20,24,20,31,29,22,-99,-99,15,-99,20,20,20,26,25,33,32,20,23,30,32,15,-99
14/11/2014,1,13,-99,28,-99,27,-99,19,20,17,31,22,21,-99,26,16,-99,18,19,18,25,24,31,29,22,18,27,26,12,-99
14/11/2014,2,12,-99,32,-99,26,21,20,20,17,30,25,15,-99,34,13,-99,22,16,21,26,26,27,30,20,11,27,23,12,-99
14/11/2014,3,12,-99,31,-99,28,24,21,23,21,27,27,15,-99,34,11,-99,21,10,20,28,26,25,29,14,10,27,23,21,-99
14/11/2014,4,12,-99,32,-99,26,20,18,23,20,24,24,17,-99,33,13,-99,19,15,21,26,27,21,29,20,10,24,21,24,-99
14/11/2014,5,12,-99,31,-99,24,19,20,22,18,29,24,20,-99,33,13,-99,19,16,17,24,24,21,30,26,10,19,20,25,-99
14/11/2014,6,12,-99,31,-99,25,24,20,21,24,28,25,21,-99,33,12,-99,22,22,16,26,24,21,30,26,8,22,25,24,-99
14/11/2014,7,14,-99,32,-99,25,23,21,21,24,29,26,21,-99,33,13,-99,23,20,18,25,25,21,32,27,8,22,25,23,-99
14/11/2014,8,12,-99,33,-99,30,21,22,21,23,32,27,23,-99,42,11,-99,24,22,20,25,27,19,33,27,7,23,24,22,-99
14/11/2014,9,12,-99,37,-99,34,33,26,20,28,36,30,23,-99,43,16,-99,33,23,24,24,32,24,32,26,19,26,22,17,-99
14/11/2014,10,10,-99,50,-99,43,42,33,19,35,57,38,23,-99,44,13,-99,40,23,44,32,41,27,38,27,32,28,29,16,-99
14/11/2014,11,9,-99,66,-99,49,47,43,19,43,73,46,29,-99,51,13,-99,46,29,51,35,42,26,52,31,37,33,35,18,-99
14/11/2014,12,8,-99,70,-99,38,37,55,17,44,60,31,26,-99,39,9,-99,37,24,53,24,-99,16,54,29,30,29,24,22,-99
14/11/2014,13,5,-99,28,-99,25,30,71,-99,33,32,20,16,-99,24,3,-99,33,10,51,13,31,10,58,25,32,20,16,14,-99
14/11/2014,14,6,-99,31,-99,26,28,54,6,47,28,20,15,-99,23,5,-99,32,14,44,12,24,11,48,20,33,17,13,12,-99
14/11/2014,15,9,-99,38,-99,24,25,48,8,40,28,23,17,-99,36,5,-99,30,17,37,15,24,14,59,28,37,15,25,12,-99
14/11/2014,16,10,-99,49,-99,32,26,41,14,44,39,25,23,-99,45,7,-99,31,23,35,19,26,10,48,23,29,22,26,11,-99
14/11/2014,17,14,-99,56,-99,30,35,45,16,57,40,36,30,-99,40,14,-99,40,28,43,29,30,10,46,24,24,18,18,13,-99
14/11/2014,18,25,-99,48,-99,29,46,62,13,37,38,38,33,-99,40,15,-99,49,34,55,37,24,11,65,35,17,18,20,23,-99
14/11/2014,19,25,-99,48,-99,47,59,49,-99,26,45,45,24,-99,61,15,-99,51,28,55,40,36,11,49,34,12,21,27,25,-99
14/11/2014,20,15,-99,62,-99,49,35,29,-99,20,50,55,51,-99,59,13,-99,46,37,41,43,42,17,40,40,32,26,33,17,-99
14/11/2014,21,15,-99,50,-99,41,41,28,22,22,45,55,43,-99,56,23,-99,36,49,39,51,45,23,45,49,38,34,51,23,-99
14/11/2014,22,16,-99,52,-99,37,25,28,23,37,39,41,27,-99,49,19,-99,27,36,35,47,28,19,44,45,22,33,52,42,-99
14/11/2014,23,24,-99,51,-99,39,28,24,22,33,45,48,38,-99,52,26,-99,29,36,41,49,34,29,44,42,17,40,50,33,-99
14/11/2014,24,19,-99,41,-99,42,41,27,18,31,45,45,36,-99,50,26,-99,39,35,31,46,45,28,42,40,13,45,49,35,-99
15/11/2014,1,23,-99,38,-99,33,43,26,19,27,41,40,27,-99,43,29,47,44,31,25,38,43,29,36,36,10,42,46,33,-99
15/11/2014,2,24,-99,35,-99,39,40,31,18,22,39,39,28,-99,42,25,48,38,31,20,34,35,26,31,34,10,40,42,31,-99
15/11/2014,3,20,-99,32,-99,39,40,28,15,18,38,38,35,-99,42,23,43,37,34,23,35,40,20,26,35,9,39,43,29,-99
15/11/2014,4,14,-99,29,-99,37,38,26,14,17,36,38,35,-99,40,22,40,-99,34,23,37,40,14,24,36,12,35,41,25,-99
15/11/2014,5,13,-99,28,-99,39,39,27,14,17,35,36,30,-99,38,21,40,-99,31,25,33,36,19,25,30,9,30,39,22,-99
15/11/2014,6,13,-99,29,-99,38,32,23,14,16,33,34,27,-99,37,16,29,-99,28,24,30,35,10,27,28,6,27,33,21,-99
15/11/2014,7,14,-99,29,-99,33,31,23,13,17,32,32,24,-99,41,13,24,-99,26,22,29,29,13,29,24,10,24,30,22,-99
15/11/2014,8,19,-99,30,-99,29,31,26,14,19,33,35,26,-99,40,15,27,-99,26,22,31,28,16,29,29,11,19,35,23,-99
15/11/2014,9,18,-99,39,-99,42,40,31,24,24,41,43,31,-99,49,19,31,-99,33,32,32,32,17,28,32,27,21,35,22,-99
15/11/2014,10,14,-99,53,-99,57,56,24,26,31,63,53,36,-99,59,12,32,51,35,35,37,60,31,40,47,30,36,41,20,-99
15/11/2014,11,13,-99,68,-99,59,67,25,25,38,74,39,40,-99,54,12,22,55,33,39,34,65,27,49,42,40,45,31,24,-99
15/11/2014,12,15,-99,65,-99,-99,64,22,13,22,75,38,30,-99,48,8,20,59,26,31,25,50,12,52,29,52,39,26,11,-99
15/11/2014,13,8,-99,46,-99,-99,60,19,12,20,63,41,22,-99,37,8,13,59,18,23,18,48,18,47,18,58,25,27,14,-99
15/11/2014,14,6,-99,45,-99,44,43,15,9,29,53,30,9,-99,35,7,13,48,20,24,18,37,20,43,18,47,27,23,15,-99
15/11/2014,15,13,-99,43,-99,31,31,18,10,18,47,28,11,-99,42,7,15,32,14,23,19,26,21,31,21,33,25,23,11,-99
15/11/2014,16,12,-99,39,-99,32,32,17,10,15,48,33,17,-99,51,8,20,33,18,18,20,28,17,19,19,31,18,26,10,-99
15/11/2014,17,16,-99,42,-99,35,28,24,9,10,47,41,23,-99,47,10,14,32,25,29,24,32,12,18,23,28,29,30,11,-99
15/11/2014,18,24,-99,44,-99,37,35,25,23,36,46,47,43,-99,42,13,32,41,29,46,39,42,13,32,27,24,26,24,10,-99
15/11/2014,19,33,-99,51,-99,33,44,32,25,47,45,46,47,-99,47,16,38,48,44,58,45,39,16,49,57,23,30,23,40,-99
15/11/2014,20,24,-99,60,-99,36,44,23,42,46,44,49,31,-99,54,14,34,51,37,41,51,33,31,71,49,23,25,25,35,-99
15/11/2014,21,32,-99,58,-99,43,48,17,19,48,50,48,23,-99,55,12,31,55,28,29,33,54,38,60,55,22,28,40,41,-99
15/11/2014,22,35,-99,51,-99,40,48,15,16,52,49,57,21,-99,49,17,33,47,31,16,34,38,18,52,53,21,30,47,39,-99
15/11/2014,23,32,-99,58,-99,40,43,14,26,42,46,49,22,-99,65,21,37,46,33,19,52,36,29,45,49,20,26,42,28,-99
15/11/2014,24,27,-99,62,-99,42,38,17,16,35,49,50,30,-99,64,15,40,43,47,31,54,43,21,42,43,16,32,44,34,-99
16/11/2014,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,42,-99,-99,-99,-99,-99,-99,-99,-99
16/11/2014,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,43,-99,-99,-99,-99,-99,-99,-99,-99
16/11/2014,3,20,-99,42,-99,41,33,29,24,28,47,46,37,-99,51,12,28,26,36,24,48,39,22,45,36,11,25,39,26,-99
16/11/2014,4,19,-99,38,-99,31,24,14,26,23,41,41,34,-99,45,7,20,24,35,16,45,30,14,30,40,6,18,36,28,-99
16/11/2014,5,15,-99,32,-99,28,25,10,22,22,37,33,34,-99,41,6,20,21,31,10,42,22,19,26,33,5,14,27,30,-99
16/11/2014,6,17,-99,30,-99,22,25,13,22,20,37,28,29,-99,40,11,31,12,31,17,40,17,17,29,31,8,12,28,28,-99
16/11/2014,7,15,-99,27,-99,20,22,24,17,20,31,-99,32,-99,36,14,39,16,28,27,39,23,13,27,31,6,18,30,26,-99
16/11/2014,8,12,-99,27,-99,27,18,22,15,18,33,33,33,-99,38,20,37,16,30,27,35,29,22,24,29,6,24,35,27,-99
16/11/2014,9,17,-99,29,-99,23,28,11,23,23,41,33,40,-99,-99,14,37,20,42,20,38,30,25,33,31,23,21,-99,28,-99
16/11/2014,10,14,-99,36,-99,30,32,12,20,22,49,40,32,-99,47,15,32,26,36,21,54,26,21,51,29,32,22,40,21,-99
16/11/2014,11,7,-99,50,-99,27,24,23,9,32,48,45,15,-99,57,12,21,25,31,22,41,24,11,50,23,35,24,31,12,-99
16/11/2014,12,6,-99,47,-99,32,30,19,9,35,53,35,12,-99,36,7,15,21,19,18,22,26,6,42,26,27,18,16,9,-99
16/11/2014,13,7,-99,34,-99,26,27,14,13,32,34,23,14,-99,29,6,11,26,15,18,18,19,5,30,24,22,11,16,11,-99
16/11/2014,14,7,-99,29,-99,19,21,9,20,26,22,23,15,-99,34,5,9,18,13,13,18,13,4,28,24,19,6,11,15,-99
16/11/2014,15,6,-99,18,-99,19,13,6,16,18,16,19,20,-99,23,6,10,14,17,9,16,10,5,18,21,11,6,8,18,-99
16/11/2014,16,6,-99,13,-99,15,13,7,8,9,27,15,12,-99,23,6,13,-99,18,5,20,10,4,11,15,4,7,9,20,-99
16/11/2014,17,6,-99,10,-99,11,9,7,6,11,18,19,10,-99,21,6,12,9,17,7,22,11,4,14,15,4,7,12,18,-99
16/11/2014,18,11,-99,17,-99,8,11,8,10,8,19,17,13,-99,23,8,22,10,23,9,30,11,4,16,21,5,8,14,21,-99
16/11/2014,19,12,-99,22,-99,20,13,8,14,8,19,27,19,-99,25,11,28,16,30,12,27,19,10,15,23,7,13,17,24,-99
16/11/2014,20,17,-99,25,-99,35,18,7,28,17,20,41,31,-99,30,13,37,18,35,13,33,37,25,28,26,11,26,25,24,-99
16/11/2014,21,29,-99,27,-99,36,39,7,25,25,26,41,39,-99,40,17,34,33,39,14,41,36,22,34,29,10,30,35,25,-99
16/11/2014,22,33,-99,15,-99,38,37,-99,25,27,39,46,37,-99,47,18,34,36,36,15,44,36,22,30,30,8,27,36,28,-99
16/11/2014,23,26,-99,22,-99,38,34,-99,24,26,44,34,34,-99,46,17,31,33,29,18,42,35,16,31,30,7,29,24,32,-99
16/11/2014,24,29,-99,29,-99,34,26,-99,19,20,39,36,31,-99,42,12,27,27,30,19,41,35,16,26,24,6,30,32,27,-99
17/11/2014,1,27,-99,27,-99,32,23,-99,19,20,37,34,-99,-99,39,14,18,23,31,17,39,30,16,24,32,7,25,31,24,-99
17/11/2014,2,25,-99,28,-99,25,20,-99,16,18,36,34,-99,-99,38,10,16,17,25,16,38,28,15,23,29,5,20,23,23,-99
17/11/2014,3,19,-99,25,-99,22,20,-99,14,16,34,26,-99,-99,35,8,9,13,15,13,34,24,17,19,30,4,15,20,21,-99
17/11/2014,4,14,-99,24,-99,20,14,-99,13,13,32,27,-99,-99,32,13,18,15,18,14,30,23,11,19,25,6,15,27,20,-99
17/11/2014,5,13,-99,22,-99,18,17,-99,11,11,27,25,-99,-99,32,17,31,14,22,10,27,20,8,21,22,6,22,20,20,-99
17/11/2014,6,13,-99,22,-99,17,12,-99,13,12,26,22,-99,-99,31,14,24,10,20,16,23,20,9,22,24,5,18,23,21,-99
17/11/2014,7,14,-99,23,-99,19,14,-99,12,15,25,23,-99,-99,30,16,22,14,21,25,31,19,13,20,27,7,17,25,19,-99
17/11/2014,8,13,-99,24,-99,20,19,-99,14,17,26,31,-99,-99,30,15,22,19,21,23,32,24,15,23,25,8,19,24,20,-99
17/11/2014,9,13,-99,33,-99,29,29,-99,21,24,33,40,-99,-99,33,21,24,24,31,18,36,27,27,34,26,21,21,32,25,-99
17/11/2014,10,15,-99,37,-99,35,26,-99,17,26,47,46,-99,-99,41,20,31,23,42,23,50,28,19,40,30,20,24,35,24,-99
17/11/2014,11,12,-99,35,-99,39,33,-99,13,25,44,43,-99,-99,41,15,24,27,37,19,41,32,18,34,26,24,27,30,19,-99
17/11/2014,12,7,-99,35,-99,35,35,-99,8,29,38,38,-99,-99,33,15,19,31,26,17,31,34,11,27,22,28,28,29,15,-99
17/11/2014,13,6,-99,32,-99,33,34,-99,8,27,35,39,-99,-99,40,15,20,28,18,18,20,34,8,33,22,29,22,22,17,-99
