FECHA,HORA,ACO,ATI,CAM,CHO,CUA,CUT,FAC,HGM,IZT,MER,PED,SAG,SFE,SUR,TAH,TLA,TLI,UIZ,VIF,XAL,,,,,,,,
09/07/2014,1,-99,11,33,10,24,31,22,-99,25,23,20,10,18,17,7,21,22,37,33,47,,,,,,,,
09/07/2014,2,-99,16,42,6,18,16,21,-99,26,49,21,20,13,25,6,28,22,35,21,57,,,,,,,,
09/07/2014,3,-99,11,32,18,11,32,13,-99,29,43,26,25,17,12,13,28,23,41,38,46,,,,,,,,
09/07/2014,4,-99,6,33,38,5,32,15,-99,36,63,19,50,12,12,19,64,22,46,15,61,,,,,,,,
09/07/2014,5,-99,21,38,25,19,87,26,-99,41,71,18,41,18,20,19,62,21,43,40,71,,,,,,,,
09/07/2014,6,-99,40,63,39,27,90,62,-99,37,69,11,60,31,34,39,45,65,46,65,80,,,,,,,,
09/07/2014,7,-99,56,64,57,40,88,123,-99,29,42,27,93,27,29,41,78,73,56,83,109,,,,,,,,
09/07/2014,8,-99,47,61,91,52,127,126,-99,37,63,48,74,38,41,57,77,76,64,71,124,,,,,,,,
09/07/2014,9,-99,43,80,78,36,151,30,-99,45,-99,56,72,53,51,56,63,70,76,89,97,,,,,,,,
09/07/2014,10,-99,44,44,97,27,26,-99,-99,49,-99,45,66,28,47,61,82,49,81,85,110,,,,,,,,
09/07/2014,11,-99,43,53,93,19,45,-99,-99,60,-99,50,49,40,44,56,82,53,85,43,74,,,,,,,,
09/07/2014,12,-99,64,85,75,-99,51,-99,-99,44,70,60,42,48,34,66,74,38,93,40,41,,,,,,,,
09/07/2014,13,-99,59,84,54,39,36,60,-99,43,66,39,40,28,50,47,92,21,50,43,-99,,,,,,,,
09/07/2014,14,-99,56,71,24,50,29,61,-99,34,80,27,37,60,57,22,67,21,25,53,38,,,,,,,,
09/07/2014,15,-99,50,62,22,44,42,83,-99,33,71,-99,44,56,49,26,76,32,37,34,59,,,,,,,,
09/07/2014,16,-99,55,71,27,19,45,63,-99,47,79,-99,36,14,-99,50,62,44,39,29,76,,,,,,,,
09/07/2014,17,-99,33,27,86,20,39,4,-99,31,44,-99,60,31,9,35,43,40,32,53,62,,,,,,,,
09/07/2014,18,-99,32,45,19,16,72,35,-99,27,56,-99,38,16,8,28,50,48,53,25,26,,,,,,,,
09/07/2014,19,-99,22,36,20,19,35,29,-99,45,38,-99,17,24,54,49,43,23,30,28,-99,,,,,,,,
09/07/2014,20,-99,22,23,25,20,19,11,-99,22,27,33,23,18,14,29,30,29,24,20,-99,,,,,,,,
09/07/2014,21,-99,13,29,42,11,12,16,-99,17,30,15,13,15,14,18,13,21,27,5,-99,,,,,,,,
09/07/2014,22,-99,16,32,24,26,13,14,-99,16,29,17,14,12,17,13,36,20,24,5,51,,,,,,,,
09/07/2014,23,-99,12,31,16,8,9,11,-99,21,38,26,29,18,21,20,30,15,17,21,23,,,,,,,,
09/07/2014,24,-99,19,26,23,10,22,12,-99,20,36,10,10,19,13,18,11,20,33,34,26,,,,,,,,
10/07/2014,1,-99,18,24,11,20,19,12,-99,22,41,-99,40,24,13,12,26,16,39,8,41,,,,,,,,
10/07/2014,2,-99,9,19,5,10,8,5,-99,28,28,-99,22,11,11,20,21,20,35,25,35,,,,,,,,
10/07/2014,3,-99,4,28,17,8,-99,5,-99,25,34,-99,44,15,12,26,9,10,24,22,56,,,,,,,,
10/07/2014,4,-99,14,33,24,24,21,9,-99,26,31,33,18,13,9,24,14,13,31,10,46,,,,,,,,
10/07/2014,5,-99,5,34,19,11,15,10,-99,27,31,10,39,20,12,25,19,16,36,16,68,,,,,,,,
10/07/2014,6,-99,18,40,35,9,19,29,-99,25,46,28,34,19,26,22,40,22,46,36,57,,,,,,,,
10/07/2014,7,-99,28,45,50,34,38,54,-99,40,62,25,26,25,31,23,89,44,60,45,72,,,,,,,,
10/07/2014,8,-99,74,66,44,15,56,38,-99,35,51,43,59,20,38,44,94,63,71,60,82,,,,,,,,
10/07/2014,9,-99,46,74,44,30,32,52,-99,48,81,51,-99,35,42,42,110,30,82,29,100,,,,,,,,
10/07/2014,10,-99,61,93,42,39,54,62,-99,34,78,49,-99,50,31,42,113,62,75,59,108,,,,,,,,
10/07/2014,11,-99,81,88,15,34,61,64,-99,59,83,45,-99,39,54,33,106,61,83,67,108,,,,,,,,
10/07/2014,12,-99,77,93,20,49,68,66,-99,55,88,52,-99,78,64,12,88,40,98,65,92,,,,,,,,
10/07/2014,13,-99,20,78,12,42,29,-99,-99,52,77,71,-99,55,34,4,84,7,55,39,47,,,,,,,,
10/07/2014,14,-99,19,65,43,10,8,-99,-99,31,82,-99,66,18,14,23,36,15,55,-99,84,,,,,,,,
10/07/2014,15,-99,29,41,30,-99,25,-99,-99,22,36,44,30,28,16,32,34,15,34,12,35,,,,,,,,
10/07/2014,16,-99,11,28,33,30,42,60,-99,17,30,23,36,27,14,7,20,2,22,31,59,,,,,,,,
10/07/2014,17,-99,30,42,5,25,-99,6,-99,13,23,-99,38,23,2,7,29,27,44,33,57,,,,,,,,
10/07/2014,18,-99,19,51,20,10,-99,23,-99,10,30,-99,46,23,8,16,27,19,19,19,37,,,,,,,,
10/07/2014,19,-99,30,40,42,18,-99,17,-99,22,43,30,35,26,27,21,53,29,32,32,39,,,,,,,,
10/07/2014,20,-99,21,41,47,24,-99,7,-99,44,38,35,32,26,34,20,34,22,28,30,36,,,,,,,,
10/07/2014,21,-99,19,34,46,18,26,13,-99,25,34,21,37,22,20,34,42,27,38,29,31,,,,,,,,
10/07/2014,22,-99,7,30,30,10,17,15,-99,20,27,21,44,22,12,20,44,18,41,37,52,,,,,,,,
10/07/2014,23,-99,7,30,34,17,30,12,-99,21,30,33,44,18,20,24,44,28,33,27,58,,,,,,,,
10/07/2014,24,-99,15,40,18,20,19,10,-99,20,28,30,33,19,20,25,9,5,31,13,46,,,,,,,,
11/07/2014,1,-99,16,37,36,7,16,11,-99,19,44,27,38,21,19,25,31,11,31,22,40,,,,,,,,
11/07/2014,2,-99,12,29,-99,18,19,9,-99,24,39,28,43,15,26,19,43,18,31,14,42,,,,,,,,
11/07/2014,3,-99,14,42,10,21,15,13,-99,27,59,25,42,22,23,20,54,23,57,25,72,,,,,,,,
11/07/2014,4,-99,14,45,11,26,26,15,-99,36,70,30,45,26,32,22,34,18,59,26,69,,,,,,,,
11/07/2014,5,-99,9,41,37,25,24,18,-99,49,56,34,63,25,35,34,38,13,52,42,50,,,,,,,,
11/07/2014,6,-99,15,46,39,30,34,23,-99,53,58,32,72,33,27,38,34,21,73,50,88,,,,,,,,
11/07/2014,7,-99,29,64,60,36,44,44,-99,59,61,31,73,29,60,49,74,48,59,27,83,,,,,,,,
11/07/2014,8,-99,35,63,77,23,40,39,-99,49,64,34,71,27,42,48,48,39,-99,54,114,,,,,,,,
11/07/2014,9,-99,43,83,61,28,25,24,-99,43,88,58,54,39,33,45,55,30,80,59,97,,,,,,,,
11/07/2014,10,-99,6,72,37,37,35,22,-99,47,92,64,60,71,29,34,77,31,64,66,108,,,,,,,,
11/07/2014,11,-99,45,88,31,43,42,42,-99,55,93,52,81,70,43,28,87,33,62,35,109,,,,,,,,
11/07/2014,12,-99,54,77,28,50,22,60,-99,44,81,82,80,80,43,2,86,30,59,33,95,,,,,,,,
11/07/2014,13,-99,66,75,35,47,41,63,-99,35,52,76,58,103,36,39,95,16,66,24,93,,,,,,,,
11/07/2014,14,-99,44,64,37,41,18,53,-99,17,25,50,42,92,17,18,60,5,43,29,59,,,,,,,,
11/07/2014,15,-99,16,45,35,38,6,20,-99,12,23,58,27,70,21,20,46,3,35,11,83,,,,,,,,
11/07/2014,16,-99,15,36,79,19,56,18,-99,1,28,27,24,53,10,20,20,-99,19,38,21,,,,,,,,
11/07/2014,17,-99,53,35,56,15,41,27,-99,4,34,29,50,36,19,51,-99,36,21,60,63,,,,,,,,
11/07/2014,18,-99,56,51,51,23,56,55,-99,60,45,45,79,33,83,32,63,52,14,45,-99,,,,,,,,
11/07/2014,19,-99,44,59,50,26,50,35,-99,20,51,-99,37,17,2,21,40,31,33,33,104,,,,,,,,
11/07/2014,20,-99,50,40,55,16,53,33,-99,28,51,15,29,23,37,27,-99,42,39,32,89,,,,,,,,
11/07/2014,21,-99,43,29,43,23,38,44,-99,29,33,29,38,43,34,35,-99,30,40,25,-99,,,,,,,,
11/07/2014,22,-99,39,39,38,31,34,36,-99,20,35,29,33,42,20,39,66,27,41,5,64,,,,,,,,
11/07/2014,23,-99,23,50,28,15,33,22,-99,23,42,32,32,35,27,30,64,29,44,39,66,,,,,,,,
11/07/2014,24,-99,22,33,18,22,3,23,-99,27,40,33,27,29,14,29,26,25,32,26,39,,,,,,,,
12/07/2014,1,-99,3,28,45,13,5,4,-99,31,31,17,-99,21,18,19,-99,9,22,3,15,,,,,,,,
12/07/2014,2,-99,2,15,24,16,-99,-99,-99,31,31,13,16,11,7,24,-99,-99,23,2,-99,,,,,,,,
12/07/2014,3,-99,-99,20,15,14,5,-99,-99,12,28,15,23,5,3,10,27,-99,18,-99,30,,,,,,,,
12/07/2014,4,-99,7,20,26,11,35,-99,-99,15,22,7,29,13,4,11,43,2,29,2,33,,,,,,,,
12/07/2014,5,-99,22,28,33,7,40,14,-99,18,34,6,24,7,-99,6,72,11,21,22,46,,,,,,,,
12/07/2014,6,-99,30,42,40,10,32,18,-99,20,33,11,19,17,3,17,62,2,32,18,-99,,,,,,,,
12/07/2014,7,-99,54,62,77,24,78,44,-99,21,36,18,48,27,13,15,109,37,35,33,60,,,,,,,,
12/07/2014,8,-99,45,34,63,33,82,44,-99,26,40,29,38,27,22,23,60,22,38,64,68,,,,,,,,
12/07/2014,9,-99,50,37,50,27,41,38,-99,27,43,47,30,39,33,38,37,34,31,57,92,,,,,,,,
12/07/2014,10,-99,65,29,73,37,63,41,-99,39,58,49,40,-99,49,59,56,34,42,40,56,,,,,,,,
12/07/2014,11,-99,70,47,59,43,53,47,-99,48,53,56,23,43,42,51,57,49,25,45,56,,,,,,,,
12/07/2014,12,-99,59,45,54,36,51,43,-99,33,52,38,48,53,33,33,70,31,49,41,46,,,,,,,,
12/07/2014,13,-99,50,35,30,45,35,45,-99,31,41,59,29,61,33,38,64,15,28,40,50,,,,,,,,
12/07/2014,14,-99,44,34,39,24,35,23,-99,27,33,77,27,55,20,22,55,18,35,27,-99,,,,,,,,
12/07/2014,15,-99,31,30,50,22,20,29,-99,11,36,29,16,50,15,23,31,9,15,16,-99,,,,,,,,
12/07/2014,16,-99,13,20,34,30,28,18,-99,3,30,35,-99,32,3,23,42,-99,7,36,43,,,,,,,,
12/07/2014,17,-99,38,21,6,18,60,23,-99,20,34,24,-99,24,14,16,-99,22,18,33,46,,,,,,,,
12/07/2014,18,-99,17,24,40,31,31,14,-99,13,36,16,42,15,3,9,19,18,19,59,-99,,,,,,,,
12/07/2014,19,-99,53,41,64,24,26,49,-99,35,40,22,35,32,46,52,66,30,32,25,-99,,,,,,,,
12/07/2014,20,-99,22,27,32,34,35,17,-99,33,42,29,24,26,11,23,42,16,19,15,-99,,,,,,,,
12/07/2014,21,-99,28,36,-99,27,25,22,-99,21,23,-99,26,23,18,41,48,28,14,27,-99,,,,,,,,
12/07/2014,22,-99,23,16,-99,19,23,20,-99,14,21,22,28,17,23,7,-99,28,13,43,-99,,,,,,,,
12/07/2014,23,-99,17,24,23,12,21,13,-99,18,31,35,16,17,21,18,-99,25,15,33,-99,,,,,,,,
12/07/2014,24,-99,16,25,35,-99,25,11,-99,24,27,25,26,17,13,20,-99,18,31,30,-99,,,,,,,,
13/07/2014,1,-99,21,20,22,-99,17,9,-99,28,21,13,14,12,10,11,28,18,26,15,36,,,,,,,,
13/07/2014,2,-99,19,14,26,-99,12,10,-99,21,19,4,25,10,9,12,21,1,18,-99,14,,,,,,,,
13/07/2014,3,-99,6,12,26,5,4,8,-99,1,18,15,16,11,8,5,10,7,25,17,15,,,,,,,,
13/07/2014,4,-99,5,14,21,21,13,-99,-99,13,21,9,-99,15,10,10,23,3,13,2,24,,,,,,,,
13/07/2014,5,-99,23,18,23,1,19,6,-99,17,26,9,22,12,2,9,-99,23,20,5,18,,,,,,,,
13/07/2014,6,-99,23,20,24,6,16,15,-99,28,31,13,9,9,4,17,37,-99,31,10,34,,,,,,,,
13/07/2014,7,-99,36,21,33,-99,61,25,-99,22,29,13,18,15,17,19,44,28,40,30,59,,,,,,,,
13/07/2014,8,-99,31,28,64,15,104,18,-99,-99,14,24,15,18,15,22,45,39,33,70,48,,,,,,,,
13/07/2014,9,-99,17,35,33,32,24,15,-99,18,18,20,30,13,14,22,39,11,19,34,36,,,,,,,,
13/07/2014,10,-99,34,15,46,19,31,24,-99,18,30,28,50,13,11,21,-99,31,31,34,31,,,,,,,,
13/07/2014,11,-99,30,34,38,22,41,30,-99,20,41,24,17,33,21,32,-99,20,30,21,60,,,,,,,,
13/07/2014,12,-99,26,42,36,18,2,29,-99,25,41,44,17,39,28,40,64,2,42,19,-99,,,,,,,,
13/07/2014,13,-99,26,40,43,33,15,28,-99,33,37,36,27,29,16,35,36,8,33,8,65,,,,,,,,
13/07/2014,14,-99,22,40,28,29,7,31,-99,22,35,57,38,20,29,-99,37,-99,26,10,81,,,,,,,,
13/07/2014,15,-99,12,25,43,33,17,22,-99,17,15,24,22,29,16,31,27,-99,25,16,49,,,,,,,,
13/07/2014,16,-99,15,25,23,32,31,10,-99,11,-99,26,15,33,16,33,16,-99,20,29,-99,,,,,,,,
13/07/2014,17,-99,30,26,36,16,31,22,-99,11,-99,17,18,35,34,25,24,26,22,32,33,,,,,,,,
13/07/2014,18,-99,35,36,28,22,23,32,-99,50,31,26,-99,17,-99,20,37,23,15,34,29,,,,,,,,
13/07/2014,19,-99,43,20,39,23,42,32,-99,38,19,23,31,12,28,34,30,41,12,44,30,,,,,,,,
13/07/2014,20,-99,41,7,17,13,39,26,-99,16,24,3,26,12,21,31,31,35,13,26,-99,,,,,,,,
13/07/2014,21,-99,18,19,25,9,40,43,-99,14,17,27,13,18,20,21,12,17,22,34,-99,,,,,,,,
13/07/2014,22,-99,26,23,18,15,38,6,-99,18,21,26,32,13,3,18,33,30,28,46,-99,,,,,,,,
13/07/2014,23,-99,26,31,21,3,31,21,-99,18,29,22,34,19,25,7,36,38,34,43,43,,,,,,,,
13/07/2014,24,-99,24,27,27,5,23,19,-99,23,35,30,23,21,21,17,37,29,33,28,12,,,,,,,,
14/07/2014,1,-99,23,23,33,11,16,13,-99,23,28,24,11,18,17,19,-99,17,39,17,13,,,,,,,,
14/07/2014,2,-99,21,26,14,21,24,14,-99,21,22,16,27,18,13,20,-99,11,17,15,38,,,,,,,,
14/07/2014,3,-99,25,20,16,24,29,12,-99,17,23,25,17,16,13,14,-99,22,23,28,13,,,,,,,,
14/07/2014,4,-99,25,24,26,5,45,18,-99,16,29,13,12,17,13,14,-99,37,32,33,25,,,,,,,,
14/07/2014,5,-99,34,34,22,17,38,22,-99,22,34,12,28,23,14,20,-99,42,15,34,48,,,,,,,,
14/07/2014,6,-99,56,40,34,15,52,34,-99,28,31,21,40,22,17,21,-99,20,28,51,75,,,,,,,,
14/07/2014,7,-99,57,54,44,45,84,55,-99,32,51,23,43,30,21,36,-99,69,29,71,91,,,,,,,,
14/07/2014,8,-99,52,53,58,23,121,38,-99,34,49,25,37,30,32,36,-99,58,28,100,57,,,,,,,,
14/07/2014,9,-99,74,38,78,21,86,38,-99,29,70,31,52,28,33,37,-99,56,41,61,69,,,,,,,,
14/07/2014,10,-99,72,54,57,26,38,52,-99,36,55,36,54,44,30,45,-99,35,60,44,71,,,,,,,,
14/07/2014,11,-99,61,61,57,39,46,38,-99,37,58,37,46,29,32,39,-99,33,62,-99,99,,,,,,,,
14/07/2014,12,-99,54,74,47,35,36,35,-99,40,77,46,40,39,41,51,-99,30,88,-99,90,,,,,,,,
14/07/2014,13,-99,44,54,87,19,-99,42,-99,48,77,40,-99,55,34,47,-99,20,64,35,-99,,,,,,,,
14/07/2014,14,-99,-99,62,67,35,-99,46,-99,42,29,82,33,75,44,57,-99,21,44,51,66,,,,,,,,
14/07/2014,15,-99,-99,51,99,36,21,46,-99,19,67,59,30,79,39,63,-99,7,36,31,58,,,,,,,,
14/07/2014,16,-99,-99,36,32,-99,31,32,-99,34,30,43,-99,71,54,26,-99,-99,35,26,56,,,,,,,,
14/07/2014,17,-99,-99,43,38,49,69,53,-99,45,34,37,57,62,13,5,-99,62,27,44,71,,,,,,,,
14/07/2014,18,-99,8,23,45,49,30,41,-99,28,39,54,23,59,33,38,-99,35,19,22,55,,,,,,,,
14/07/2014,19,-99,8,13,12,30,23,22,-99,24,35,-99,18,23,37,18,-99,33,26,27,71,,,,,,,,
14/07/2014,20,-99,10,29,22,15,22,10,-99,29,31,24,22,19,22,14,-99,32,18,41,32,,,,,,,,
14/07/2014,21,-99,10,17,49,8,24,2,-99,11,18,22,25,9,31,16,-99,27,25,30,-99,,,,,,,,
14/07/2014,22,-99,17,27,47,5,33,6,-99,17,34,21,17,9,8,15,-99,30,22,27,38,,,,,,,,
14/07/2014,23,-99,19,24,13,12,26,12,-99,10,-99,13,33,8,19,15,-99,21,25,30,42,,,,,,,,
14/07/2014,24,-99,15,26,14,14,20,8,-99,12,-99,8,38,9,12,11,-99,24,23,26,42,,,,,,,,
15/07/2014,1,24,16,32,13,-99,38,10,-99,10,-99,13,25,12,8,10,-99,21,14,30,25,,,,,,,,
15/07/2014,2,27,12,23,11,-99,24,1,-99,22,-99,16,24,14,5,-99,-99,22,10,29,68,,,,,,,,
15/07/2014,3,23,14,14,1,-99,39,5,-99,26,26,7,25,12,3,5,-99,23,27,28,73,,,,,,,,
15/07/2014,4,16,12,20,12,5,39,10,-99,13,17,15,41,10,20,20,-99,21,31,17,52,,,,,,,,
15/07/2014,5,22,19,24,28,18,52,12,-99,15,43,13,53,19,15,17,-99,44,35,59,69,,,,,,,,
15/07/2014,6,25,25,35,33,19,69,54,-99,10,42,16,61,12,15,16,-99,35,41,54,81,,,,,,,,
15/07/2014,7,31,42,50,47,27,86,78,-99,32,51,22,57,25,15,61,-99,62,36,55,87,,,,,,,,
15/07/2014,8,27,46,65,29,23,57,71,-99,40,68,27,81,25,29,36,-99,33,45,62,91,,,,,,,,
15/07/2014,9,30,49,61,58,1,57,38,-99,42,69,35,75,27,32,45,-99,57,58,67,110,,,,,,,,
15/07/2014,10,28,38,66,61,49,65,25,-99,46,68,36,63,35,32,24,-99,39,51,72,67,,,,,,,,
15/07/2014,11,32,30,57,60,30,60,16,-99,42,72,33,65,26,26,48,-99,48,60,74,46,,,,,,,,
15/07/2014,12,34,34,78,44,39,64,33,-99,43,71,39,86,51,45,55,-99,29,84,65,114,,,,,,,,
15/07/2014,13,-99,47,59,42,34,58,54,-99,48,73,67,61,65,61,54,-99,50,-99,56,48,,,,,,,,
15/07/2014,14,-99,65,71,32,12,51,61,-99,48,75,78,73,55,53,60,-99,40,62,52,-99,,,,,,,,
15/07/2014,15,54,61,65,33,40,52,66,-99,44,63,52,53,79,52,14,-99,31,32,44,57,,,,,,,,
15/07/2014,16,42,60,70,37,59,48,104,-99,60,61,24,61,60,12,14,-99,35,54,40,94,,,,,,,,
15/07/2014,17,34,70,79,60,39,49,65,-99,29,73,49,21,74,51,37,-99,55,63,41,95,,,,,,,,
15/07/2014,18,27,61,71,20,28,53,37,-99,55,69,87,36,65,34,7,-99,32,33,62,42,,,,,,,,
15/07/2014,19,21,34,-99,6,43,21,4,-99,26,19,48,19,43,33,18,-99,49,22,19,-99,,,,,,,,
15/07/2014,20,10,18,26,41,17,16,5,-99,2,30,6,10,17,2,29,-99,21,18,20,-99,,,,,,,,
15/07/2014,21,12,15,21,25,2,17,12,-99,5,24,15,24,9,-99,9,-99,27,19,22,-99,,,,,,,,
15/07/2014,22,20,16,19,7,5,14,3,-99,4,22,15,22,5,11,-99,-99,20,26,31,-99,,,,,,,,
15/07/2014,23,12,17,14,8,6,14,-99,-99,5,18,18,12,10,13,-99,-99,15,29,39,-99,,,,,,,,
15/07/2014,24,17,18,22,7,3,44,7,-99,16,-99,-99,25,6,17,-99,-99,9,27,33,46,,,,,,,,
16/07/2014,1,20,23,22,31,11,29,8,-99,20,-99,-99,35,10,15,13,-99,44,29,30,53,,,,,,,,
16/07/2014,2,21,10,31,40,14,17,17,-99,25,-99,-99,20,14,27,7,-99,33,25,27,55,,,,,,,,
16/07/2014,3,17,12,20,18,7,17,9,-99,17,-99,-99,27,15,22,16,-99,24,26,7,55,,,,,,,,
16/07/2014,4,22,15,28,19,12,19,18,-99,26,-99,-99,34,12,14,17,-99,36,30,22,31,,,,,,,,
16/07/2014,5,23,23,27,16,13,28,18,-99,26,-99,-99,39,15,-99,10,-99,36,29,38,62,,,,,,,,
16/07/2014,6,24,29,28,4,14,27,17,-99,14,-99,-99,33,19,7,8,-99,30,24,37,23,,,,,,,,
16/07/2014,7,25,32,21,12,21,46,36,-99,12,-99,-99,32,13,13,18,-99,26,24,50,48,,,,,,,,
16/07/2014,8,29,37,15,31,12,77,30,-99,17,-99,-99,24,10,10,14,-99,16,30,53,21,,,,,,,,
16/07/2014,9,26,40,24,17,11,64,13,-99,13,-99,-99,34,18,14,6,-99,39,39,56,60,,,,,,,,
16/07/2014,10,11,46,29,5,13,66,23,-99,20,-99,-99,20,31,-99,7,-99,30,52,68,63,,,,,,,,
16/07/2014,11,7,44,39,3,22,61,4,-99,38,-99,-99,24,36,-99,12,-99,46,30,41,67,,,,,,,,
16/07/2014,12,9,29,41,2,33,47,48,-99,52,-99,-99,29,44,36,6,-99,48,55,25,51,,,,,,,,
16/07/2014,13,15,38,67,25,40,38,37,-99,34,-99,-99,30,48,46,-99,-99,38,35,58,62,,,,,,,,
16/07/2014,14,19,34,21,24,12,42,29,-99,46,-99,-99,24,15,37,25,-99,66,54,22,40,,,,,,,,
16/07/2014,15,22,24,37,16,14,50,13,-99,36,-99,-99,52,15,11,14,-99,59,41,48,46,,,,,,,,
16/07/2014,16,51,37,63,22,13,26,4,-99,15,-99,-99,39,30,17,-99,-99,13,16,47,74,,,,,,,,
16/07/2014,17,22,57,61,11,17,40,63,-99,28,-99,-99,33,19,26,-99,-99,42,14,47,63,,,,,,,,
16/07/2014,18,19,14,56,41,24,18,44,-99,33,-99,-99,33,24,33,27,-99,61,38,38,21,,,,,,,,
16/07/2014,19,17,23,41,39,30,40,7,-99,32,-99,-99,25,33,40,57,-99,38,29,42,43,,,,,,,,
16/07/2014,20,26,24,49,41,23,31,31,-99,39,-99,-99,26,15,22,25,-99,37,26,23,30,,,,,,,,
16/07/2014,21,20,19,32,39,13,26,27,-99,22,-99,-99,25,11,13,24,-99,25,34,31,28,,,,,,,,
16/07/2014,22,11,8,27,27,18,8,-99,-99,25,-99,-99,26,10,24,32,-99,2,34,12,14,,,,,,,,
16/07/2014,23,22,13,9,19,2,16,10,-99,27,-99,-99,10,12,2,27,-99,2,27,10,22,,,,,,,,
16/07/2014,24,15,10,-99,20,7,15,5,-99,8,-99,-99,32,13,-99,29,-99,9,23,-99,34,,,,,,,,
17/07/2014,1,17,9,11,17,-99,17,12,-99,16,-99,10,33,19,15,25,-99,18,28,3,15,,,,,,,,
17/07/2014,2,24,14,20,16,7,13,8,-99,19,-99,18,35,18,21,18,-99,-99,48,17,33,,,,,,,,
17/07/2014,3,23,15,36,16,10,12,13,-99,25,-99,18,74,18,21,14,-99,-99,39,26,66,,,,,,,,
17/07/2014,4,25,21,39,-99,14,25,21,-99,33,-99,24,57,11,23,10,-99,37,36,43,59,,,,,,,,
17/07/2014,5,19,36,50,8,8,24,14,-99,35,-99,28,63,9,22,15,-99,16,47,39,66,,,,,,,,
17/07/2014,6,20,30,61,29,7,34,13,-99,33,-99,28,66,17,32,21,-99,42,54,45,66,,,,,,,,
17/07/2014,7,27,42,57,48,6,40,32,-99,34,-99,20,60,16,35,29,-99,39,52,58,73,,,,,,,,
17/07/2014,8,25,61,61,47,30,52,45,-99,34,-99,28,57,20,28,32,-99,63,55,70,85,,,,,,,,
17/07/2014,9,18,84,71,72,25,46,46,-99,40,-99,37,58,26,22,38,-99,76,70,69,72,,,,,,,,
17/07/2014,10,18,67,86,78,23,45,67,-99,-99,-99,39,37,26,27,-99,-99,68,65,69,96,,,,,,,,
17/07/2014,11,31,64,102,25,46,52,58,-99,42,-99,48,24,57,22,-99,-99,65,54,52,93,,,,,,,,
17/07/2014,12,26,85,56,15,70,31,65,-99,58,-99,41,39,54,11,-99,-99,46,44,45,48,,,,,,,,
17/07/2014,13,26,44,49,12,33,1,54,-99,34,-99,28,19,35,18,14,-99,34,30,15,60,,,,,,,,
17/07/2014,14,14,70,46,19,38,21,34,-99,17,-99,23,12,51,14,5,-99,-99,29,4,37,,,,,,,,
17/07/2014,15,6,30,47,24,20,57,51,-99,25,-99,27,14,25,17,28,-99,17,-99,3,61,,,,,,,,
17/07/2014,16,28,21,15,67,6,29,11,-99,38,-99,25,17,20,29,-99,-99,13,-99,41,60,,,,,,,,
17/07/2014,17,55,4,26,23,8,8,-99,-99,28,-99,34,20,32,48,37,-99,17,36,30,24,,,,,,,,
17/07/2014,18,28,9,22,40,6,-99,3,-99,24,-99,29,23,20,18,26,-99,31,21,42,-99,,,,,,,,
17/07/2014,19,18,9,23,31,19,18,26,-99,14,-99,31,24,23,25,15,-99,23,19,32,41,,,,,,,,
17/07/2014,20,21,26,33,60,19,22,22,-99,21,-99,36,25,27,18,24,-99,30,31,30,63,,,,,,,,
17/07/2014,21,27,20,27,26,28,22,24,-99,22,-99,30,31,25,34,33,-99,41,27,34,49,,,,,,,,
17/07/2014,22,25,12,28,44,33,24,-99,-99,25,-99,33,34,28,14,31,-99,35,24,24,32,,,,,,,,
17/07/2014,23,11,9,20,50,9,24,-99,-99,25,-99,21,32,9,-99,29,-99,17,32,27,32,,,,,,,,
17/07/2014,24,8,5,18,16,-99,14,-99,-99,-99,-99,7,21,7,4,-99,-99,10,13,15,21,,,,,,,,
18/07/2014,1,9,5,8,8,7,15,-99,-99,2,-99,12,17,9,4,-99,-99,-99,6,29,14,,,,,,,,
18/07/2014,2,8,3,9,5,15,16,-99,12,15,-99,10,16,12,6,-99,-99,13,9,23,27,,,,,,,,
18/07/2014,3,15,11,14,8,2,18,-99,19,4,-99,15,40,6,3,6,-99,5,18,10,32,,,,,,,,
18/07/2014,4,9,7,20,30,-99,7,-99,21,11,-99,13,34,7,9,13,-99,8,7,10,34,,,,,,,,
18/07/2014,5,13,5,18,37,7,11,6,19,24,-99,12,29,8,4,5,-99,16,10,19,43,,,,,,,,
18/07/2014,6,14,13,32,45,22,16,2,23,20,-99,14,22,13,1,18,-99,7,13,31,46,,,,,,,,
18/07/2014,7,21,24,31,60,9,27,36,27,31,-99,18,21,17,17,21,-99,54,30,38,40,,,,,,,,
18/07/2014,8,19,41,39,65,14,37,35,29,25,-99,33,33,23,16,32,-99,66,52,56,60,,,,,,,,
18/07/2014,9,19,26,36,29,23,24,7,51,25,-99,30,48,38,21,27,-99,41,57,69,40,,,,,,,,
18/07/2014,10,5,41,38,-99,9,34,32,20,24,-99,34,43,25,19,36,-99,57,71,74,-99,,,,,,,,
18/07/2014,11,11,47,37,-99,34,30,45,-99,31,-99,30,-99,29,24,31,-99,72,66,66,-99,,,,,,,,
18/07/2014,12,19,65,48,-99,48,26,21,-99,34,-99,37,-99,59,40,31,-99,66,-99,76,-99,,,,,,,,
18/07/2014,13,26,16,52,35,42,34,61,36,41,-99,40,-99,43,-99,9,-99,-99,38,3,94,,,,,,,,
18/07/2014,14,21,15,50,33,26,14,35,23,28,-99,14,-99,28,31,3,-99,6,16,11,20,,,,,,,,
