FECHA;HORA;ACO;AJM;ATI;BJU;CAM;CCA;CHO;CUA;CUT;FAC;FAR;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAC;SAG;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
23/11/2019;4;-99;1;11;-99;1;1;-99;1;1;2;1;2;-99;2;1;1;2;2;1;1;1;0;1;-99;1;-99;-99;3;4;1;1;1;3
23/11/2019;5;-99;1;6;-99;2;1;-99;1;1;2;1;2;-99;2;0;1;2;3;1;1;1;0;1;-99;1;-99;-99;5;7;0;1;2;2
23/11/2019;6;-99;1;4;-99;2;1;-99;1;2;2;1;2;-99;2;1;1;2;3;1;1;1;0;2;-99;1;-99;-99;7;8;0;1;2;2
23/11/2019;7;-99;1;4;-99;2;1;-99;1;3;2;1;2;-99;3;1;2;3;4;1;1;1;0;3;-99;1;-99;-99;6;6;0;1;2;3
23/11/2019;8;-99;2;6;-99;2;2;-99;2;4;4;1;3;-99;4;2;2;4;5;1;1;1;1;3;-99;2;-99;-99;7;6;1;2;3;5
23/11/2019;9;-99;2;14;-99;5;2;-99;3;3;7;2;4;-99;6;3;4;4;3;2;2;1;2;3;-99;4;-99;-99;16;13;1;3;4;5
23/11/2019;10;-99;2;21;-99;14;3;-99;4;4;19;3;13;-99;11;4;5;11;10;2;2;2;2;3;-99;5;-99;-99;22;10;2;6;3;4
23/11/2019;11;-99;3;17;-99;25;13;-99;6;6;29;7;25;-99;17;2;6;18;25;4;2;9;6;12;-99;9;-99;-99;19;8;6;13;5;7
23/11/2019;12;-99;5;10;-99;9;15;-99;17;9;17;11;19;-99;20;2;7;17;21;5;4;10;12;10;-99;17;-99;-99;9;8;11;12;3;8
23/11/2019;13;-99;10;7;-99;5;14;-99;14;18;10;6;5;-99;9;2;5;8;9;2;7;8;13;7;-99;15;-99;-99;7;5;13;12;3;7
23/11/2019;14;-99;9;5;-99;3;5;-99;7;46;5;2;3;-99;5;2;4;4;4;2;6;5;7;6;-99;7;-99;-99;4;6;7;7;11;3
23/11/2019;15;-99;5;12;-99;4;4;-99;3;74;5;2;3;-99;5;6;4;5;3;2;6;2;4;2;-99;3;-99;-99;6;25;4;4;32;3
23/11/2019;16;-99;3;35;-99;9;3;-99;2;29;11;5;4;-99;4;8;7;4;3;2;4;3;3;2;-99;3;-99;-99;30;54;3;2;41;10
23/11/2019;17;-99;3;35;-99;30;4;-99;7;18;45;9;13;-99;5;18;15;6;10;1;3;5;3;3;-99;6;-99;-99;48;33;2;3;32;20
23/11/2019;18;-99;3;10;-99;29;6;-99;17;6;32;26;30;-99;21;20;17;26;34;2;2;11;5;4;-99;11;-99;-99;27;18;6;9;10;28
23/11/2019;19;-99;15;12;-99;17;6;-99;18;3;18;7;19;-99;18;1;6;17;26;1;2;3;6;1;-99;10;-99;-99;8;4;6;11;1;3
23/11/2019;20;-99;15;2;-99;2;6;-99;16;2;6;1;1;-99;2;1;1;1;8;1;2;1;9;1;-99;19;-99;-99;2;1;1;1;0;1
23/11/2019;21;-99;8;2;-99;2;1;-99;16;2;2;1;1;-99;2;0;1;1;2;1;4;1;3;1;-99;13;-99;-99;7;2;1;1;1;1
23/11/2019;22;-99;8;5;-99;2;2;-99;11;1;8;1;3;-99;2;0;1;2;3;1;2;1;6;1;-99;8;-99;-99;3;2;1;1;1;1
23/11/2019;23;-99;5;17;-99;2;5;-99;5;1;5;1;3;-99;3;1;1;2;5;1;2;1;5;0;-99;5;-99;-99;5;7;1;1;1;2
23/11/2019;24;-99;3;20;-99;6;3;-99;4;1;5;1;5;-99;3;1;1;2;3;1;2;1;3;0;-99;3;-99;-99;31;18;2;1;3;1
24/11/2019;1;-99;3;20;-99;16;2;-99;3;4;6;1;27;-99;11;1;1;5;12;0;1;1;2;1;-99;3;-99;-99;41;37;1;1;8;2
24/11/2019;2;-99;8;14;-99;32;2;-99;3;3;7;2;47;-99;31;1;1;10;13;1;1;2;2;1;-99;2;-99;-99;60;57;1;1;43;2
24/11/2019;3;-99;14;9;-99;40;2;-99;3;2;4;1;50;-99;37;1;1;22;7;1;1;3;1;1;-99;2;-99;-99;31;60;1;1;36;2
24/11/2019;4;-99;19;7;-99;30;4;-99;4;1;3;6;37;-99;29;3;1;19;6;1;2;14;1;1;-99;3;-99;-99;56;41;1;1;41;1
24/11/2019;5;-99;22;4;-99;23;4;-99;5;2;3;8;37;-99;12;2;0;12;5;1;1;20;1;2;-99;2;-99;-99;25;33;1;4;40;2
24/11/2019;6;-99;23;3;-99;17;3;-99;3;1;2;8;25;-99;12;4;1;6;3;1;1;22;1;3;-99;3;-99;-99;14;19;1;5;27;1
24/11/2019;7;-99;14;3;-99;13;3;-99;5;2;2;8;16;-99;13;3;1;5;4;1;1;27;1;1;-99;4;-99;-99;8;20;1;6;10;1
24/11/2019;8;-99;22;3;-99;11;5;-99;3;2;4;6;27;-99;22;4;1;6;6;1;2;31;1;3;-99;4;-99;-99;6;22;2;15;7;2
24/11/2019;9;-99;14;5;-99;12;11;-99;5;2;10;16;36;-99;35;4;2;35;18;2;4;32;7;17;-99;8;-99;-99;12;20;12;39;12;8
24/11/2019;10;-99;13;10;-99;18;18;-99;7;26;19;25;25;-99;30;9;8;26;18;4;7;21;11;26;-99;9;-99;-99;15;15;23;31;25;16
24/11/2019;11;-99;11;14;-99;22;19;-99;6;30;18;25;20;-99;26;17;11;22;17;14;6;25;13;21;-99;11;-99;-99;18;18;26;25;25;22
24/11/2019;12;-99;10;13;-99;19;19;-99;6;23;18;19;18;-99;21;18;12;19;15;18;6;20;14;20;-99;10;-99;-99;15;19;23;22;17;21
24/11/2019;13;-99;10;8;-99;13;12;-99;4;16;9;13;14;-99;16;12;11;15;10;13;8;13;11;14;-99;6;-99;-99;10;12;16;15;11;14
24/11/2019;14;-99;6;4;-99;7;7;-99;2;8;4;6;7;-99;8;4;9;8;6;8;9;10;7;8;-99;4;-99;-99;6;7;8;8;6;6
24/11/2019;15;-99;4;3;-99;6;5;-99;2;6;4;4;6;-99;5;3;7;7;4;7;7;6;4;7;-99;3;-99;-99;3;4;5;5;4;5
24/11/2019;16;-99;4;3;-99;4;4;-99;1;26;4;2;6;-99;5;2;4;6;4;5;6;4;3;5;-99;3;-99;-99;4;3;4;3;6;3
24/11/2019;17;-99;4;8;-99;3;5;-99;1;29;4;2;4;-99;4;5;3;4;3;3;5;3;3;4;-99;2;-99;-99;3;15;4;3;31;3
24/11/2019;18;-99;3;22;-99;5;3;-99;1;5;4;4;4;-99;3;20;10;3;3;2;3;2;2;2;-99;2;-99;-99;22;19;4;3;15;16
24/11/2019;19;-99;3;13;-99;11;2;-99;1;3;11;2;3;-99;5;7;7;8;2;1;2;2;2;2;-99;2;-99;-99;20;10;4;3;5;10
24/11/2019;20;-99;12;5;-99;9;7;-99;2;9;8;2;5;-99;6;4;4;8;4;1;2;2;4;1;-99;2;-99;-99;6;9;3;3;5;5
24/11/2019;21;-99;13;2;-99;7;3;-99;4;5;6;4;7;-99;7;3;3;8;5;1;4;2;5;1;-99;4;-99;-99;5;7;2;7;6;7
24/11/2019;22;-99;14;2;-99;6;6;-99;7;2;4;2;6;-99;7;4;2;7;4;1;5;1;5;1;-99;5;-99;-99;3;6;2;4;4;5
24/11/2019;23;-99;11;3;-99;5;4;-99;5;2;4;-99;5;-99;5;2;1;6;4;1;4;1;4;1;-99;5;-99;-99;3;4;1;2;4;4
24/11/2019;24;-99;5;3;-99;4;4;-99;4;2;4;2;4;-99;4;2;2;5;4;1;6;1;3;1;-99;3;-99;-99;3;4;1;2;3;3
25/11/2019;1;-99;2;2;-99;4;2;-99;2;1;3;4;3;-99;4;2;2;4;3;1;5;1;2;1;-99;2;-99;-99;3;4;1;2;3;3
25/11/2019;2;-99;2;2;-99;3;2;-99;1;2;3;3;3;-99;3;1;1;3;2;1;3;1;2;1;-99;1;-99;-99;4;4;1;2;2;3
25/11/2019;3;-99;3;2;-99;3;2;-99;1;2;3;1;3;-99;3;2;1;2;2;1;2;1;1;1;-99;2;-99;-99;3;5;1;2;3;2
25/11/2019;4;-99;3;2;-99;3;2;-99;2;1;2;1;3;-99;2;1;1;2;1;1;2;1;1;1;-99;2;-99;-99;3;7;1;1;4;2
25/11/2019;5;-99;3;2;-99;3;2;-99;2;2;2;1;2;-99;2;1;1;2;1;1;1;1;1;1;-99;1;-99;-99;2;6;1;1;2;2
25/11/2019;6;-99;2;2;-99;3;2;-99;2;3;1;2;2;-99;2;2;1;2;2;2;1;1;1;1;-99;1;-99;-99;3;6;0;1;2;4
25/11/2019;7;-99;3;2;-99;2;2;-99;2;5;4;2;2;-99;3;1;1;3;3;2;1;1;1;2;-99;2;-99;-99;4;7;1;2;4;4
25/11/2019;8;-99;3;4;-99;3;3;-99;3;6;5;2;4;-99;4;2;2;5;4;3;1;1;2;3;-99;2;-99;-99;5;8;1;2;5;4
25/11/2019;9;-99;3;5;-99;4;4;-99;2;4;7;4;4;-99;6;2;4;7;6;2;3;2;3;4;-99;2;-99;-99;6;8;2;3;6;6
25/11/2019;10;-99;3;-99;-99;4;3;-99;2;7;5;3;5;-99;5;4;5;5;4;2;3;4;3;4;-99;2;-99;-99;5;7;2;3;6;5
25/11/2019;11;-99;3;-99;-99;5;4;-99;1;8;6;4;6;-99;5;4;6;4;3;2;2;5;-99;4;-99;-99;-99;-99;11;9;5;4;7;6
25/11/2019;12;-99;2;-99;-99;4;3;-99;1;6;4;6;4;-99;5;5;5;-99;3;3;2;5;-99;3;-99;-99;-99;-99;12;6;4;4;5;6
25/11/2019;13;-99;2;-99;-99;3;2;-99;1;4;3;3;3;-99;5;3;5;-99;2;2;2;3;-99;3;-99;-99;-99;-99;8;5;2;3;3;5
25/11/2019;14;-99;2;2;-99;3;2;-99;1;3;4;2;3;-99;4;2;4;-99;2;2;2;4;-99;3;-99;2;-99;-99;5;4;2;3;2;4
25/11/2019;15;-99;2;2;-99;3;2;-99;1;3;4;2;2;-99;3;3;4;-99;2;2;2;3;2;2;-99;2;-99;-99;4;3;2;3;2;3
25/11/2019;16;-99;2;2;-99;3;2;-99;1;4;3;2;2;-99;2;2;3;-99;2;2;1;2;2;2;-99;2;-99;-99;2;3;2;2;2;3
25/11/2019;17;-99;2;3;-99;3;2;-99;1;4;3;2;3;-99;2;2;2;2;3;2;2;2;2;1;-99;3;-99;-99;3;4;2;2;3;2
25/11/2019;18;-99;2;3;-99;3;2;-99;1;8;3;2;3;-99;3;2;2;3;2;1;1;1;2;1;-99;2;-99;-99;3;4;2;2;5;2
25/11/2019;19;-99;2;2;-99;3;2;-99;1;3;4;2;2;-99;3;1;2;2;2;1;1;1;2;1;-99;1;-99;-99;3;4;1;2;4;3
25/11/2019;20;-99;2;3;-99;2;2;-99;1;7;4;2;2;-99;3;1;1;2;2;1;1;1;2;1;-99;1;-99;-99;2;3;1;1;2;2
25/11/2019;21;-99;2;3;-99;2;2;-99;0;4;4;2;2;-99;2;1;1;2;2;1;1;1;1;1;-99;1;-99;-99;2;3;1;2;2;2
25/11/2019;22;-99;2;6;-99;2;2;-99;0;4;4;2;2;-99;2;2;1;2;2;1;1;1;1;1;-99;1;-99;-99;2;4;1;1;2;2
25/11/2019;23;-99;2;6;-99;2;2;-99;0;3;3;1;2;-99;2;1;1;2;2;1;1;1;1;1;-99;1;-99;-99;2;5;1;1;2;3
25/11/2019;24;-99;2;5;-99;2;2;-99;1;2;3;1;2;-99;2;0;1;1;2;1;1;1;1;1;-99;2;-99;-99;4;4;1;1;2;2
26/11/2019;1;-99;1;5;-99;3;1;-99;1;1;3;1;2;-99;2;1;1;1;2;1;1;1;1;0;-99;3;-99;-99;4;3;1;1;2;2
26/11/2019;2;-99;1;5;-99;3;1;-99;1;2;3;1;2;-99;2;1;1;1;1;1;1;1;1;0;-99;2;-99;-99;7;3;0;1;2;1
26/11/2019;3;-99;1;4;-99;3;1;-99;1;2;4;1;1;-99;1;0;1;1;1;1;1;1;1;0;-99;1;-99;-99;7;3;0;1;2;1
26/11/2019;4;-99;2;3;-99;2;1;-99;1;2;2;1;1;-99;1;1;1;0;0;1;1;1;1;0;-99;1;-99;-99;5;3;0;1;1;1
26/11/2019;5;-99;3;3;-99;1;1;-99;0;2;2;1;1;-99;1;0;0;0;0;0;1;1;1;0;-99;1;-99;-99;2;3;0;1;2;3
26/11/2019;6;-99;2;2;-99;1;1;-99;0;1;2;1;1;-99;1;1;0;1;0;1;1;1;0;0;-99;1;-99;-99;3;3;0;1;2;3
26/11/2019;7;-99;2;3;-99;2;2;-99;0;2;3;1;1;-99;1;1;1;1;4;1;1;1;1;0;-99;1;-99;-99;3;4;0;1;2;1
26/11/2019;8;-99;1;3;-99;3;2;-99;1;4;4;2;2;-99;2;2;1;2;4;3;1;1;2;1;-99;1;-99;-99;4;5;1;2;2;2
26/11/2019;9;-99;2;4;-99;2;2;-99;1;4;6;2;2;-99;3;1;1;2;4;2;2;2;2;2;-99;1;-99;-99;4;4;1;2;4;2
26/11/2019;10;-99;2;4;-99;2;2;-99;1;5;4;1;3;-99;2;1;2;2;2;1;1;1;1;1;-99;1;-99;-99;3;4;2;2;4;2
26/11/2019;11;-99;-99;5;-99;2;2;-99;1;5;4;2;2;-99;2;1;2;2;1;1;1;1;-99;1;-99;1;-99;-99;2;5;2;1;4;3
26/11/2019;12;-99;-99;4;-99;2;2;-99;1;5;3;1;2;-99;2;2;2;1;1;1;1;1;-99;0;-99;1;-99;-99;3;4;1;1;3;3
26/11/2019;13;-99;-99;3;-99;2;2;-99;0;4;3;1;2;-99;1;2;2;1;1;1;1;1;-99;0;-99;2;-99;-99;2;4;1;1;2;2
26/11/2019;14;-99;-99;2;-99;2;1;-99;0;3;3;1;1;-99;1;1;2;0;0;1;1;1;-99;0;-99;1;-99;-99;1;2;1;1;3;1
26/11/2019;15;-99;-99;2;-99;1;1;-99;0;3;2;1;1;-99;1;1;2;0;0;1;1;1;-99;0;-99;1;-99;-99;1;2;0;1;2;2
26/11/2019;16;-99;-99;2;-99;1;1;-99;0;3;2;1;1;-99;1;0;1;0;0;1;0;1;-99;0;-99;1;-99;-99;1;2;0;1;1;1
26/11/2019;17;-99;-99;2;-99;1;1;-99;0;3;2;0;2;-99;1;0;1;0;0;1;1;1;-99;0;-99;1;-99;-99;1;2;0;1;1;2
26/11/2019;18;-99;-99;2;-99;1;1;-99;0;2;2;1;1;-99;1;0;1;0;0;1;1;0;-99;0;-99;1;-99;-99;0;2;1;1;1;1
26/11/2019;19;-99;-99;2;-99;1;1;-99;0;3;3;1;1;-99;1;0;1;0;1;0;1;1;-99;0;-99;1;-99;-99;1;1;1;1;1;1
26/11/2019;20;-99;-99;5;-99;2;1;-99;0;3;4;1;1;-99;2;0;1;1;1;0;1;1;-99;0;-99;1;-99;-99;6;9;1;1;1;1
26/11/2019;21;-99;-99;3;-99;2;2;-99;1;2;5;1;2;-99;2;1;1;1;2;1;1;1;-99;0;-99;2;-99;-99;10;7;1;1;1;1
26/11/2019;22;-99;-99;2;-99;2;4;-99;2;2;3;0;2;-99;2;0;1;1;3;0;1;1;-99;0;-99;2;-99;-99;7;5;1;1;1;1
26/11/2019;23;-99;-99;2;-99;1;2;-99;3;1;2;1;2;-99;1;0;1;1;3;1;3;1;-99;0;-99;2;-99;-99;7;3;0;1;2;1
26/11/2019;24;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
27/11/2019;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
27/11/2019;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
27/11/2019;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
27/11/2019;4;-99;-99;1;-99;2;2;-99;-99;2;1;1;2;-99;1;-99;-99;1;2;1;2;2;1;2;-99;6;-99;-99;-99;4;0;1;1;-99
27/11/2019;5;-99;4;1;-99;2;2;-99;-99;2;1;1;2;-99;1;1;1;1;3;1;1;1;1;2;-99;4;-99;-99;-99;3;0;1;1;2
27/11/2019;6;-99;2;1;-99;2;2;-99;2;2;1;1;2;-99;2;2;1;2;2;2;1;2;1;2;-99;2;-99;-99;-99;2;0;1;2;2
27/11/2019;7;-99;2;2;-99;2;2;-99;2;3;3;1;2;-99;3;2;2;1;2;2;1;1;1;4;-99;2;-99;-99;-99;3;1;3;2;3
27/11/2019;8;-99;3;3;-99;2;3;-99;3;4;4;2;3;-99;3;2;2;3;3;4;2;1;2;3;-99;2;-99;-99;-99;3;1;3;2;6
27/11/2019;9;-99;5;5;-99;2;3;-99;5;3;6;3;4;-99;4;2;2;4;6;3;6;3;3;3;-99;4;-99;-99;-99;4;2;4;3;5
27/11/2019;10;-99;4;5;-99;3;4;-99;4;3;5;2;5;-99;3;2;3;3;4;2;6;3;4;3;-99;5;-99;-99;-99;7;3;3;3;4
27/11/2019;11;-99;4;3;-99;4;4;-99;2;3;4;2;3;-99;3;2;3;2;2;1;4;4;4;4;-99;3;-99;-99;-99;5;3;3;3;3
27/11/2019;12;-99;3;3;-99;4;3;-99;2;3;4;2;3;-99;3;2;3;2;3;1;4;3;3;3;-99;3;-99;-99;-99;3;3;3;3;3
27/11/2019;13;-99;3;2;-99;3;3;-99;2;2;4;2;3;-99;3;2;2;2;3;1;3;2;3;2;-99;3;-99;-99;-99;4;2;2;3;2
27/11/2019;14;-99;2;2;-99;2;3;-99;2;2;4;2;2;-99;2;2;2;2;2;2;3;3;2;2;-99;3;-99;-99;-99;3;2;2;2;2
27/11/2019;15;-99;3;2;-99;2;2;-99;2;2;3;2;2;-99;2;2;2;2;1;2;3;3;2;2;-99;3;-99;-99;-99;5;2;2;1;1
27/11/2019;16;-99;3;2;-99;2;3;-99;2;7;3;2;2;-99;2;2;1;2;2;2;3;3;2;2;-99;2;-99;-99;-99;5;2;2;1;2
27/11/2019;17;-99;4;5;-99;2;3;-99;3;16;3;2;3;-99;2;1;1;2;2;2;2;3;3;2;-99;3;-99;-99;0;9;2;2;5;1
27/11/2019;18;-99;3;17;-99;9;4;-99;3;4;12;2;5;-99;3;1;3;4;3;1;1;1;3;1;-99;3;-99;-99;12;10;2;2;1;2
27/11/2019;19;-99;2;2;-99;4;3;-99;8;1;12;1;8;-99;4;1;1;2;11;1;1;1;3;1;-99;9;-99;-99;2;2;1;1;1;0
27/11/2019;20;-99;11;1;-99;1;7;-99;11;1;2;1;2;-99;1;1;1;1;5;1;1;1;9;1;-99;13;-99;-99;3;1;2;1;1;1
27/11/2019;21;-99;7;2;-99;3;4;-99;2;1;2;1;3;-99;3;1;1;1;2;1;1;1;6;1;-99;4;-99;-99;1;2;2;1;1;1
27/11/2019;22;-99;2;14;-99;2;3;-99;2;1;11;2;3;-99;2;1;1;2;1;1;1;2;3;2;-99;3;-99;-99;8;2;1;2;1;2
27/11/2019;23;-99;2;23;-99;22;3;-99;2;1;9;2;15;-99;8;2;0;14;8;1;1;2;2;2;-99;2;-99;-99;52;29;2;5;1;2
27/11/2019;24;-99;1;13;-99;44;4;-99;1;3;7;2;39;-99;34;1;1;38;4;1;1;28;2;7;-99;1;-99;-99;38;38;1;19;6;2
28/11/2019;1;-99;1;8;-99;33;14;-99;1;3;5;1;33;-99;37;4;1;35;10;1;1;6;3;5;-99;1;-99;-99;18;41;2;29;14;2
28/11/2019;2;-99;3;7;-99;16;10;-99;2;3;4;2;28;-99;26;3;1;25;8;1;1;4;3;2;-99;1;-99;-99;11;31;6;13;14;3
28/11/2019;3;-99;2;6;-99;10;6;-99;2;3;2;4;17;-99;19;8;1;17;9;1;1;11;2;3;-99;2;-99;-99;12;23;6;3;12;3
28/11/2019;4;-99;2;6;-99;6;4;-99;4;2;2;5;12;-99;8;8;1;8;5;1;1;13;2;6;-99;6;-99;-99;10;15;3;6;22;3
28/11/2019;5;-99;1;7;-99;5;3;-99;7;2;2;7;10;-99;8;5;1;4;5;1;1;15;2;6;-99;4;-99;-99;42;53;2;6;18;4
28/11/2019;6;-99;4;8;-99;9;2;-99;5;2;2;5;24;-99;7;8;1;4;6;1;1;14;2;6;-99;2;-99;-99;30;66;2;7;14;4
28/11/2019;7;-99;3;5;-99;8;3;-99;3;2;3;3;17;-99;8;6;1;5;6;3;1;17;1;6;-99;3;-99;-99;20;28;2;9;8;3
28/11/2019;8;-99;2;7;-99;7;5;-99;7;4;6;4;15;-99;14;4;2;10;8;3;3;14;3;8;-99;3;-99;-99;16;16;3;17;8;4
28/11/2019;9;-99;16;20;-99;19;14;-99;7;5;13;7;23;-99;17;11;3;21;18;6;6;14;12;20;-99;5;-99;-99;46;32;6;20;17;8
28/11/2019;10;-99;14;47;-99;32;19;-99;6;26;32;19;23;-99;19;14;9;24;23;13;6;22;16;19;-99;9;-99;-99;51;51;7;19;14;17
28/11/2019;11;-99;11;35;-99;24;12;-99;9;21;32;22;18;-99;18;15;13;22;18;9;8;18;15;16;-99;12;-99;-99;36;43;9;16;12;18
28/11/2019;12;-99;6;22;-99;14;9;-99;9;19;23;13;14;-99;13;11;9;14;12;4;7;14;9;12;-99;10;-99;-99;20;25;9;11;15;13
28/11/2019;13;-99;5;10;-99;7;6;-99;6;14;11;8;7;-99;7;7;6;7;8;3;4;9;7;6;-99;6;-99;-99;9;12;4;7;10;8
28/11/2019;14;-99;2;4;-99;5;3;-99;4;8;6;5;4;-99;4;5;4;5;3;3;1;4;3;2;-99;4;-99;-99;4;8;2;5;4;6
28/11/2019;15;-99;1;3;-99;3;2;-99;1;4;3;3;-99;-99;2;4;3;2;1;3;1;2;1;2;-99;1;-99;-99;3;4;1;1;4;3
28/11/2019;16;-99;1;2;-99;2;1;-99;1;3;2;3;-99;-99;1;4;2;1;0;2;1;3;1;2;-99;1;-99;-99;1;4;1;2;3;3
28/11/2019;17;-99;1;1;-99;1;1;-99;1;4;1;2;1;-99;1;5;2;0;0;1;1;1;0;1;-99;1;-99;-99;0;2;1;2;5;4
28/11/2019;18;-99;1;1;-99;1;1;-99;1;4;2;1;1;-99;2;3;2;1;0;1;1;1;1;1;-99;0;-99;-99;0;2;1;1;3;3
28/11/2019;19;-99;1;2;-99;1;1;-99;1;3;2;1;1;-99;2;3;1;1;1;1;1;1;1;1;-99;1;-99;-99;0;2;2;1;2;3
28/11/2019;20;-99;1;5;-99;2;1;-99;2;3;4;1;2;-99;3;3;1;2;2;1;1;1;2;1;-99;2;-99;-99;2;3;2;2;2;3
28/11/2019;21;-99;1;27;-99;19;2;-99;2;13;16;1;6;-99;3;3;1;4;4;1;4;1;2;1;-99;2;-99;-99;39;30;2;2;5;4
28/11/2019;22;-99;1;8;-99;30;2;-99;4;67;14;2;27;-99;16;4;1;32;7;1;1;1;2;1;-99;2;-99;-99;10;51;2;2;49;5
28/11/2019;23;-99;3;8;-99;10;3;-99;6;64;9;4;15;-99;18;11;1;17;7;1;1;2;2;2;-99;4;-99;-99;4;46;2;2;45;4
28/11/2019;24;-99;5;11;-99;7;2;-99;6;72;6;13;7;-99;10;14;1;12;6;1;1;2;2;2;-99;4;-99;-99;26;98;2;2;81;7
29/11/2019;1;-99;2;4;-99;9;2;-99;6;11;4;24;12;-99;14;22;1;11;4;1;1;17;2;2;-99;4;-99;-99;11;148;1;5;85;7
29/11/2019;2;-99;1;3;-99;7;2;-99;6;6;3;29;11;-99;16;27;1;13;3;1;1;44;2;2;-99;4;-99;-99;10;24;1;13;103;9
29/11/2019;3;-99;1;2;-99;6;2;-99;5;4;2;37;6;-99;12;23;1;8;2;1;1;58;1;6;-99;3;-99;-99;10;31;1;23;58;10
29/11/2019;4;-99;1;1;-99;4;2;-99;4;3;2;26;6;-99;19;17;1;6;2;0;1;57;1;14;-99;2;-99;-99;3;17;1;31;29;9
29/11/2019;5;-99;3;1;-99;4;2;-99;4;3;2;26;20;-99;29;8;1;15;2;0;1;55;1;16;-99;2;-99;-99;3;23;1;26;13;8
29/11/2019;6;-99;4;2;-99;3;2;-99;3;3;2;12;23;-99;30;6;1;13;5;1;1;36;1;14;-99;2;-99;-99;2;8;1;20;7;7
29/11/2019;7;-99;8;3;-99;3;3;-99;4;4;3;6;25;-99;24;4;2;12;5;2;0;7;1;15;-99;2;-99;-99;5;10;1;16;7;7
29/11/2019;8;-99;6;4;-99;4;4;-99;4;4;6;7;32;-99;26;5;2;19;5;2;1;6;2;15;-99;2;-99;-99;7;9;1;20;4;8
29/11/2019;9;-99;12;7;-99;5;14;-99;3;4;9;9;39;-99;31;8;5;33;22;4;-99;19;8;24;-99;3;-99;-99;11;12;5;29;6;14
29/11/2019;10;-99;13;8;-99;10;23;-99;4;16;12;22;28;-99;31;13;12;31;20;10;-99;25;14;26;-99;5;-99;-99;18;19;15;31;23;17
29/11/2019;11;-99;12;7;-99;12;19;-99;5;25;8;25;26;-99;24;19;12;24;17;14;-99;24;13;24;-99;-99;-99;-99;18;20;18;24;30;19
29/11/2019;12;-99;8;7;-99;11;13;-99;5;14;7;19;19;-99;18;18;11;19;13;11;3;14;12;17;-99;8;-99;-99;14;13;16;15;21;17
29/11/2019;13;-99;6;8;-99;9;10;-99;7;9;6;9;13;-99;10;16;9;14;11;7;2;8;9;10;-99;8;-99;-99;10;9;9;8;9;13
29/11/2019;14;-99;4;7;-99;8;7;-99;7;7;9;7;7;-99;6;11;7;7;7;4;2;7;8;6;-99;7;-99;-99;7;9;5;6;10;9
29/11/2019;15;-99;3;6;-99;5;3;-99;7;7;7;5;5;-99;6;7;5;5;4;4;2;3;5;2;-99;6;-99;-99;6;8;3;5;9;7
29/11/2019;16;-99;2;5;-99;4;2;-99;4;7;5;3;5;-99;4;5;4;5;2;2;1;1;3;1;-99;3;-99;-99;4;8;2;2;7;5
29/11/2019;17;-99;1;4;-99;4;2;-99;3;7;4;2;3;-99;3;4;3;3;2;1;1;1;2;1;-99;2;-99;-99;3;5;2;2;4;4
29/11/2019;18;-99;1;3;-99;2;1;-99;2;5;4;1;3;-99;3;4;2;3;1;1;1;1;2;1;-99;2;-99;-99;1;3;2;2;3;4
29/11/2019;19;-99;1;2;-99;2;1;-99;2;4;3;1;2;-99;4;4;2;3;2;1;1;1;2;1;-99;2;-99;-99;1;2;2;2;3;4
29/11/2019;20;-99;1;4;-99;2;2;-99;2;4;10;1;2;-99;4;4;1;4;2;1;1;1;2;1;-99;3;-99;-99;2;4;2;3;3;3
29/11/2019;21;-99;6;18;-99;2;13;-99;11;6;30;2;8;-99;5;4;1;4;17;1;1;1;3;1;-99;15;-99;-99;16;3;1;3;3;3
29/11/2019;22;-99;9;16;-99;16;26;-99;5;15;23;1;28;-99;5;4;1;4;26;1;1;1;6;1;-99;6;-99;-99;25;12;1;3;4;3
29/11/2019;23;-99;6;8;-99;18;8;-99;3;6;14;2;24;-99;12;3;1;7;12;1;4;1;6;1;-99;3;-99;-99;12;18;1;3;28;3
29/11/2019;24;-99;5;5;-99;14;4;-99;2;5;9;2;13;-99;9;3;2;6;6;1;6;1;5;2;-99;2;-99;-99;8;17;1;4;16;3
30/11/2019;1;-99;4;3;-99;10;4;-99;1;3;5;1;5;-99;6;4;2;4;5;0;4;2;4;2;-99;1;-99;-99;6;19;1;3;13;3
