FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM
15/03/2006,16,32,69,40,39,17,45,35,56
15/03/2006,17,44,53,41,48,18,39,48,37
15/03/2006,18,44,48,32,-99,28,36,65,30
15/03/2006,19,32,53,21,-99,37,39,64,45
15/03/2006,20,32,47,27,-99,38,39,53,34
15/03/2006,21,38,46,41,43,33,27,59,35
15/03/2006,22,45,26,34,38,34,19,48,43
15/03/2006,23,30,29,30,44,33,17,50,33
15/03/2006,24,27,24,39,29,37,25,50,26
16/03/2006,1,28,26,42,30,38,33,48,28
16/03/2006,2,27,28,35,50,46,33,67,33
16/03/2006,3,29,29,27,42,36,36,80,35
16/03/2006,4,33,32,27,43,33,35,69,45
16/03/2006,5,42,36,25,42,29,31,65,45
16/03/2006,6,47,44,18,34,30,31,62,35
16/03/2006,7,48,35,27,41,32,29,84,35
16/03/2006,8,50,41,35,48,35,13,70,34
16/03/2006,9,47,63,25,53,43,24,95,45
16/03/2006,10,63,109,39,58,59,15,142,43
16/03/2006,11,84,88,47,74,70,31,127,60
16/03/2006,12,67,51,41,82,62,21,86,71
16/03/2006,13,57,40,44,51,44,29,70,60
16/03/2006,14,39,41,36,25,21,20,55,72
16/03/2006,15,25,39,26,22,17,33,69,61
16/03/2006,16,19,41,25,24,15,42,62,48
16/03/2006,17,29,42,24,28,25,67,53,39
16/03/2006,18,52,54,32,61,30,82,167,41
16/03/2006,19,-99,77,35,60,23,116,187,68
16/03/2006,20,123,57,91,81,29,130,194,81
16/03/2006,21,63,43,54,93,44,-99,111,49
16/03/2006,22,59,47,39,16,37,62,64,35
16/03/2006,23,57,46,40,27,38,18,60,49
16/03/2006,24,46,34,32,37,33,16,60,47
17/03/2006,1,34,27,30,35,34,20,44,35
17/03/2006,2,28,24,19,32,33,33,35,31
17/03/2006,3,34,21,27,28,26,60,40,22
17/03/2006,4,41,19,18,35,25,92,48,41
17/03/2006,5,42,24,16,40,25,93,42,34
17/03/2006,6,41,44,28,40,27,75,52,37
17/03/2006,7,42,66,33,44,25,63,47,39
17/03/2006,8,42,42,28,43,24,62,40,38
17/03/2006,9,37,58,25,37,29,55,37,29
17/03/2006,10,43,84,28,23,44,65,45,21
17/03/2006,11,54,82,41,31,54,65,51,29
17/03/2006,12,54,90,30,46,43,72,98,34
17/03/2006,13,44,86,33,46,25,92,43,45
17/03/2006,14,25,59,27,37,8,-99,44,52
17/03/2006,15,31,53,24,22,10,96,26,27
17/03/2006,16,36,45,26,22,9,66,31,18
17/03/2006,17,44,49,24,26,14,46,76,27
17/03/2006,18,52,53,21,37,19,36,127,29
17/03/2006,19,57,87,23,35,25,32,44,39
17/03/2006,20,49,75,29,39,51,35,40,48
17/03/2006,21,44,70,21,37,63,31,51,44
17/03/2006,22,47,60,42,29,53,30,98,38
17/03/2006,23,51,55,51,35,47,57,57,42
17/03/2006,24,56,45,54,41,39,64,54,51
18/03/2006,1,45,39,39,34,38,77,62,39
18/03/2006,2,49,37,32,43,38,71,153,47
18/03/2006,3,56,43,27,43,40,67,225,63
18/03/2006,4,-99,57,63,65,40,62,157,45
18/03/2006,5,-99,27,52,64,38,51,54,36
18/03/2006,6,-99,31,39,56,31,43,59,39
18/03/2006,7,-99,35,31,56,21,36,119,55
18/03/2006,8,-99,35,33,112,17,36,145,56
18/03/2006,9,-99,52,57,51,23,42,71,80
18/03/2006,10,62,63,69,34,49,52,78,70
18/03/2006,11,59,59,69,43,75,55,93,66
18/03/2006,12,51,52,66,42,69,55,123,59
18/03/2006,13,34,31,36,35,39,51,95,45
18/03/2006,14,-99,17,9,21,11,57,92,32
18/03/2006,15,15,14,26,17,10,58,112,24
18/03/2006,16,35,26,31,13,11,56,102,16
18/03/2006,17,33,26,32,20,14,52,92,27
18/03/2006,18,34,23,29,23,16,51,80,19
18/03/2006,19,31,32,31,27,18,59,85,17
18/03/2006,20,25,46,-99,24,22,71,75,20
18/03/2006,21,-99,34,-99,24,22,74,60,30
18/03/2006,22,-99,35,-99,20,19,41,52,29
18/03/2006,23,-99,27,32,25,17,37,56,29
18/03/2006,24,-99,25,38,15,13,35,46,26
19/03/2006,1,-99,26,30,18,11,33,48,19
19/03/2006,2,-99,21,15,31,15,30,41,28
19/03/2006,3,-99,27,22,41,18,21,42,22
19/03/2006,4,-99,39,26,35,19,28,30,26
19/03/2006,5,-99,32,25,31,16,23,28,26
19/03/2006,6,-99,21,24,29,14,23,25,28
19/03/2006,7,-99,24,20,30,12,22,22,30
19/03/2006,8,-99,29,22,27,14,23,22,32
19/03/2006,9,-99,42,26,23,21,31,29,29
19/03/2006,10,-99,61,19,13,36,40,34,20
19/03/2006,11,-99,44,11,19,42,42,40,28
19/03/2006,12,7,19,-99,8,28,41,-99,8
19/03/2006,13,14,17,8,12,9,45,-99,9
19/03/2006,14,19,40,8,28,2,60,123,17
19/03/2006,15,25,48,-99,31,13,71,83,28
19/03/2006,16,28,47,-99,29,15,84,82,59
19/03/2006,17,32,38,8,23,21,91,88,73
19/03/2006,18,-99,32,15,31,21,119,65,34
19/03/2006,19,-99,30,28,54,27,144,85,36
19/03/2006,20,-99,29,23,38,28,125,43,26
19/03/2006,21,-99,-99,18,25,27,82,27,28
19/03/2006,22,-99,-99,18,16,22,41,21,25
19/03/2006,23,-99,-99,23,13,17,44,27,28
19/03/2006,24,-99,17,18,15,14,44,24,26
20/03/2006,1,-99,25,14,17,13,34,24,31
20/03/2006,2,-99,30,16,21,13,27,17,29
20/03/2006,3,-99,28,19,22,10,31,18,22
20/03/2006,4,-99,17,16,17,-99,24,16,18
20/03/2006,5,-99,20,10,15,-99,23,22,23
20/03/2006,6,-99,20,18,18,-99,20,28,30
20/03/2006,7,-99,23,21,20,11,18,20,25
20/03/2006,8,-99,28,24,15,13,17,16,36
20/03/2006,9,-99,31,25,18,18,19,24,39
20/03/2006,10,-99,28,17,12,31,23,24,26
20/03/2006,11,-99,27,21,9,39,27,17,25
20/03/2006,12,-99,42,16,7,27,28,11,31
20/03/2006,13,33,25,10,10,13,34,26,17
20/03/2006,14,39,26,15,10,3,47,67,21
20/03/2006,15,73,24,18,18,15,48,54,28
20/03/2006,16,71,20,24,31,14,41,59,33
20/03/2006,17,77,62,26,50,19,37,42,26
20/03/2006,18,69,47,23,66,26,49,43,36
20/03/2006,19,46,49,23,49,40,70,47,51
20/03/2006,20,41,60,30,43,42,81,40,48
20/03/2006,21,30,68,43,30,35,67,32,44
20/03/2006,22,-99,53,40,28,29,53,26,38
20/03/2006,23,-99,45,32,28,26,66,28,36
20/03/2006,24,-99,31,26,26,24,50,38,42
21/03/2006,1,32,23,24,25,18,40,71,42
21/03/2006,2,28,28,25,27,20,44,58,35
21/03/2006,3,32,23,32,36,24,59,48,33
21/03/2006,4,40,27,32,32,27,56,49,55
21/03/2006,5,42,40,27,32,29,46,60,59
21/03/2006,6,33,33,25,36,24,33,63,58
21/03/2006,7,48,34,31,41,20,32,63,62
21/03/2006,8,51,44,32,62,20,45,60,58
21/03/2006,9,66,58,24,46,29,51,52,55
21/03/2006,10,60,59,26,45,51,54,59,55
21/03/2006,11,48,44,30,58,66,60,48,58
21/03/2006,12,45,26,27,43,57,64,30,46
21/03/2006,13,38,23,35,33,29,58,15,38
21/03/2006,14,27,27,38,33,11,51,23,31
21/03/2006,15,30,34,38,24,12,56,27,47
21/03/2006,16,38,39,37,25,16,58,39,50
21/03/2006,17,42,46,39,38,25,56,42,48
21/03/2006,18,48,48,34,43,27,55,50,40
21/03/2006,19,34,48,32,41,-99,58,46,52
21/03/2006,20,37,54,43,38,29,63,43,47
21/03/2006,21,44,62,48,40,33,52,43,50
21/03/2006,22,40,39,36,63,36,46,78,47
21/03/2006,23,37,37,30,36,35,56,34,43
21/03/2006,24,43,38,29,39,33,47,35,38
22/03/2006,1,49,35,32,29,31,43,36,38
22/03/2006,2,46,37,33,-99,38,40,44,40
22/03/2006,3,49,32,31,-99,41,40,44,44
22/03/2006,4,42,36,34,-99,42,35,48,46
22/03/2006,5,46,40,36,49,36,-99,53,52
22/03/2006,6,50,46,35,51,29,-99,50,62
22/03/2006,7,92,54,38,55,25,-99,39,80
22/03/2006,8,74,59,41,69,28,39,47,58
22/03/2006,9,64,68,32,42,36,44,96,67
22/03/2006,10,79,97,66,36,60,47,252,70
22/03/2006,11,65,103,79,49,78,48,147,66
22/03/2006,12,48,77,60,48,64,47,125,78
22/03/2006,13,38,63,39,34,39,50,112,66
22/03/2006,14,37,58,40,24,13,48,112,73
22/03/2006,15,47,65,42,31,18,39,109,67
22/03/2006,16,42,57,33,36,25,35,93,70
22/03/2006,17,33,51,27,24,-99,33,92,96
22/03/2006,18,26,30,23,28,31,30,91,53
22/03/2006,19,25,10,20,25,24,14,73,27
22/03/2006,20,25,20,18,21,21,13,61,21
22/03/2006,21,20,18,17,16,18,8,53,22
22/03/2006,22,18,18,19,19,17,16,54,23
22/03/2006,23,20,31,16,16,17,27,46,21
22/03/2006,24,19,19,14,24,-99,27,46,20
23/03/2006,1,22,15,12,20,-99,28,41,25
23/03/2006,2,20,15,16,21,-99,26,45,37
23/03/2006,3,24,14,15,22,23,28,39,31
23/03/2006,4,31,16,17,27,24,-99,34,39
23/03/2006,5,25,17,32,36,23,-99,33,38
23/03/2006,6,34,16,48,29,23,-99,42,34
23/03/2006,7,45,22,27,31,25,28,46,32
23/03/2006,8,52,32,24,38,29,-99,48,42
23/03/2006,9,53,39,20,34,36,-99,66,51
23/03/2006,10,66,62,21,42,57,-99,62,41
23/03/2006,11,66,41,30,42,66,37,56,33
23/03/2006,12,45,23,20,43,55,35,56,30
23/03/2006,13,44,15,27,28,33,40,48,26
23/03/2006,14,41,22,25,37,25,30,41,27
23/03/2006,15,31,26,36,42,24,27,41,31
23/03/2006,16,34,32,31,28,19,32,45,34
23/03/2006,17,31,27,33,37,20,33,53,43
23/03/2006,18,23,29,26,37,19,32,48,34
23/03/2006,19,-99,42,28,26,21,33,40,34
23/03/2006,20,15,25,23,73,25,36,70,37
23/03/2006,21,21,15,16,36,28,26,56,43
23/03/2006,22,-99,12,13,18,19,20,34,23
23/03/2006,23,10,6,8,4,4,18,20,19
23/03/2006,24,15,1,7,8,-99,11,11,14
24/03/2006,1,13,-99,4,9,1,11,13,10
24/03/2006,2,12,4,2,12,3,8,8,14
24/03/2006,3,9,6,3,11,8,11,11,12
24/03/2006,4,7,4,6,11,10,10,9,7
24/03/2006,5,11,5,5,9,7,6,12,7
24/03/2006,6,14,10,4,6,4,7,10,10
24/03/2006,7,22,12,7,13,1,13,7,12
24/03/2006,8,30,26,13,17,4,22,15,17
24/03/2006,9,30,31,16,18,10,20,21,27
24/03/2006,10,33,34,20,21,29,19,28,28
24/03/2006,11,-99,44,32,23,54,19,35,34
24/03/2006,12,-99,52,43,35,74,17,40,40
24/03/2006,13,-99,66,54,46,65,13,52,60
24/03/2006,14,96,66,49,46,63,23,52,70
24/03/2006,15,57,45,37,53,54,36,50,69
24/03/2006,16,48,68,26,60,31,38,29,54
24/03/2006,17,28,44,16,23,13,39,37,53
24/03/2006,18,44,20,28,19,12,26,34,61
24/03/2006,19,37,16,20,24,30,-99,44,29
24/03/2006,20,30,27,17,39,22,9,36,37
24/03/2006,21,32,22,25,35,20,17,78,36
24/03/2006,22,29,24,29,26,18,20,83,25
24/03/2006,23,-99,26,21,22,17,10,47,24
24/03/2006,24,22,25,22,18,14,15,35,29
25/03/2006,1,28,21,17,23,13,25,34,23
25/03/2006,2,26,12,19,32,19,37,33,23
25/03/2006,3,-99,22,18,31,20,-99,25,26
25/03/2006,4,15,23,17,33,13,-99,23,20
25/03/2006,5,21,22,19,29,8,-99,20,24
25/03/2006,6,24,-99,19,32,7,20,13,26
25/03/2006,7,24,-99,22,48,10,19,17,33
25/03/2006,8,29,-99,21,62,12,23,18,36
25/03/2006,9,41,78,27,26,15,24,38,43
25/03/2006,10,46,70,35,27,32,26,55,49
25/03/2006,11,43,54,44,41,55,27,47,51
25/03/2006,12,42,29,51,28,58,21,51,49
25/03/2006,13,46,20,34,42,43,20,50,54
25/03/2006,14,45,27,26,49,22,20,54,43
25/03/2006,15,35,12,19,45,22,21,55,31
25/03/2006,16,13,11,24,27,21,15,29,30
25/03/2006,17,16,-99,12,27,19,12,26,19
25/03/2006,18,24,-99,20,10,11,13,24,27
25/03/2006,19,22,-99,20,32,17,3,28,37
25/03/2006,20,18,-99,16,45,20,-99,24,26
25/03/2006,21,15,-99,11,33,11,6,17,16
25/03/2006,22,12,-99,18,-99,1,16,17,16
25/03/2006,23,17,-99,14,27,-99,41,14,11
25/03/2006,24,17,-99,-99,7,-99,51,12,11
26/03/2006,1,16,-99,-99,9,2,40,21,19
26/03/2006,2,16,-99,-99,34,14,30,33,19
26/03/2006,3,24,-99,-99,37,24,24,29,24
26/03/2006,4,28,-99,-99,36,28,15,25,29
26/03/2006,5,28,-99,-99,36,30,14,16,23
26/03/2006,6,27,-99,-99,25,28,19,15,27
26/03/2006,7,27,-99,-99,28,25,28,17,29
26/03/2006,8,26,-99,-99,19,21,24,16,30
26/03/2006,9,25,-99,20,15,22,19,20,37
26/03/2006,10,33,-99,19,11,32,21,11,27
26/03/2006,11,41,-99,25,13,50,25,18,39
26/03/2006,12,37,-99,53,34,53,26,23,29
26/03/2006,13,34,-99,50,32,34,26,14,22
26/03/2006,14,32,-99,41,23,7,24,11,28
26/03/2006,15,30,-99,16,31,1,19,20,42
26/03/2006,16,17,-99,5,11,8,17,9,46
26/03/2006,17,12,-99,17,12,11,15,14,31
26/03/2006,18,23,-99,27,9,16,11,28,20
26/03/2006,19,23,-99,18,33,16,1,36,26
26/03/2006,20,25,-99,16,38,23,5,49,16
26/03/2006,21,23,-99,13,10,23,14,47,17
26/03/2006,22,21,-99,10,20,17,22,55,28
26/03/2006,23,19,-99,11,11,13,27,55,30
26/03/2006,24,22,-99,9,11,11,25,44,32
27/03/2006,1,14,-99,7,25,19,22,36,21
27/03/2006,2,10,-99,6,27,22,20,20,6
27/03/2006,3,7,-99,-99,13,17,18,23,8
27/03/2006,4,10,-99,-99,13,13,15,17,13
27/03/2006,5,13,-99,-99,16,7,14,11,12
27/03/2006,6,18,-99,-99,15,6,15,18,19
27/03/2006,7,22,-99,-99,22,12,16,25,22
27/03/2006,8,29,-99,-99,23,17,16,26,34
27/03/2006,9,35,-99,22,23,25,23,37,42
27/03/2006,10,39,-99,22,15,44,24,61,45
27/03/2006,11,40,-99,15,21,65,22,72,40
27/03/2006,12,29,-99,16,25,61,19,68,30
27/03/2006,13,21,-99,12,18,35,25,62,45
27/03/2006,14,27,-99,12,-99,10,29,40,35
27/03/2006,15,21,-99,20,-99,7,22,36,25
27/03/2006,16,-99,17,14,-99,10,19,41,24
27/03/2006,17,-99,15,9,9,14,10,24,22
27/03/2006,18,-99,14,24,10,11,-99,31,16
27/03/2006,19,27,15,24,19,12,-99,40,24
27/03/2006,20,21,19,-99,19,13,3,26,25
27/03/2006,21,26,30,9,-99,17,7,21,23
27/03/2006,22,29,35,-99,-99,24,14,33,23
27/03/2006,23,19,25,-99,-99,20,13,18,35
27/03/2006,24,21,19,-99,18,15,16,18,29
28/03/2006,1,-99,19,-99,19,11,14,22,22
28/03/2006,2,15,20,-99,35,14,14,21,23
28/03/2006,3,21,14,-99,34,21,16,22,30
28/03/2006,4,15,16,-99,26,24,16,20,15
28/03/2006,5,19,21,-99,20,25,18,20,14
28/03/2006,6,15,24,-99,22,23,19,21,26
28/03/2006,7,31,29,-99,29,23,21,21,30
28/03/2006,8,38,32,-99,29,24,29,40,38
28/03/2006,9,40,38,-99,34,29,33,54,38
28/03/2006,10,46,49,35,37,47,34,66,41
28/03/2006,11,-99,47,37,53,68,31,70,49
28/03/2006,12,-99,31,-99,59,65,26,41,55
28/03/2006,13,-99,44,24,48,35,17,30,45
28/03/2006,14,-99,50,40,27,3,22,34,40
28/03/2006,15,37,37,30,27,1,19,12,44
28/03/2006,16,21,35,25,32,10,17,34,44
28/03/2006,17,19,35,20,14,21,13,35,34
28/03/2006,18,19,24,16,14,18,8,31,24
28/03/2006,19,18,28,14,11,19,7,23,15
28/03/2006,20,22,24,15,11,17,7,25,33
28/03/2006,21,28,30,22,-99,14,3,25,22
28/03/2006,22,25,31,23,-99,17,6,23,32
28/03/2006,23,20,34,20,-99,17,10,22,29
28/03/2006,24,13,29,19,-99,19,9,28,29
29/03/2006,1,20,28,18,-99,18,12,22,15
29/03/2006,2,24,24,-99,-99,21,13,20,30
29/03/2006,3,26,20,-99,-99,21,13,41,31
29/03/2006,4,28,19,-99,-99,22,15,43,33
29/03/2006,5,31,18,18,-99,23,17,34,27
29/03/2006,6,40,17,16,-99,24,21,34,40
29/03/2006,7,49,18,16,-99,27,24,32,30
29/03/2006,8,60,47,23,-99,28,29,49,32
29/03/2006,9,63,39,30,-99,35,34,60,46
29/03/2006,10,55,54,49,-99,51,36,105,54
29/03/2006,11,49,65,64,-99,70,33,122,52
29/03/2006,12,38,60,60,-99,65,30,120,36
29/03/2006,13,19,28,34,-99,31,26,100,46
29/03/2006,14,25,31,29,-99,5,18,85,26
29/03/2006,15,33,38,15,-99,-99,19,83,34
29/03/2006,16,25,37,18,-99,6,19,79,43
29/03/2006,17,18,38,15,-99,16,20,50,44
29/03/2006,18,19,29,19,-99,20,26,44,31
29/03/2006,19,18,18,14,-99,19,36,33,23
29/03/2006,20,20,23,14,-99,14,18,19,19
29/03/2006,21,25,33,17,-99,14,5,28,27
29/03/2006,22,22,29,23,-99,19,4,38,35
29/03/2006,23,24,23,18,-99,19,8,27,27
29/03/2006,24,29,25,20,-99,21,14,29,27
30/03/2006,1,30,27,23,-99,23,17,28,32
30/03/2006,2,32,23,22,-99,30,16,34,28
30/03/2006,3,35,22,22,-99,33,18,28,31
30/03/2006,4,28,22,21,-99,34,17,30,35
30/03/2006,5,17,15,20,-99,29,19,29,37
30/03/2006,6,18,18,19,-99,25,22,26,40
30/03/2006,7,25,33,17,-99,23,23,26,43
30/03/2006,8,35,42,21,-99,22,29,32,51
30/03/2006,9,54,47,24,-99,30,39,43,39
30/03/2006,10,46,53,26,-99,50,42,-99,42
30/03/2006,11,46,62,34,-99,63,37,-99,44
30/03/2006,12,52,35,46,-99,50,34,-99,51
30/03/2006,13,30,13,36,-99,25,42,23,44
30/03/2006,14,24,34,31,-99,6,32,28,46
30/03/2006,15,31,49,24,-99,6,23,24,41
30/03/2006,16,35,45,14,-99,11,18,29,34
30/03/2006,17,23,38,16,-99,19,15,24,39
30/03/2006,18,18,28,13,-99,21,22,39,35
30/03/2006,19,19,35,13,-99,25,32,52,25
30/03/2006,20,36,30,19,-99,-99,27,34,33
30/03/2006,21,34,17,25,-99,25,8,30,47
30/03/2006,22,26,17,24,-99,22,6,29,13
30/03/2006,23,29,27,27,-99,18,11,24,18
30/03/2006,24,30,32,29,-99,19,13,36,28
31/03/2006,1,32,27,27,-99,17,20,36,36
31/03/2006,2,30,20,28,-99,30,20,54,50
31/03/2006,3,24,-99,26,-99,36,22,58,25
31/03/2006,4,27,-99,23,-99,36,25,54,27
31/03/2006,5,29,-99,18,-99,32,22,54,24
31/03/2006,6,31,17,19,-99,29,23,60,31
31/03/2006,7,34,19,23,-99,32,25,60,28
31/03/2006,8,44,31,27,-99,35,29,65,36
31/03/2006,9,45,55,33,-99,41,16,69,43
31/03/2006,10,60,86,39,-99,56,26,82,57
31/03/2006,11,42,67,62,-99,62,26,56,69
31/03/2006,12,23,40,65,-99,45,32,15,56
31/03/2006,13,20,22,38,-99,15,33,12,16
31/03/2006,14,19,30,23,-99,-99,31,18,17
31/03/2006,15,22,-99,22,-99,2,28,14,26
31/03/2006,16,23,16,22,-99,7,29,16,31
31/03/2006,17,28,32,26,9,12,18,21,27
31/03/2006,18,26,39,24,34,16,5,25,36
31/03/2006,19,25,31,21,29,22,2,22,34
31/03/2006,20,31,29,19,31,50,7,26,32
31/03/2006,21,26,29,17,32,55,12,27,37
31/03/2006,22,20,26,20,26,43,18,35,32
31/03/2006,23,16,25,14,21,33,20,45,36
31/03/2006,24,17,25,14,19,22,22,33,20
01/04/2006,1,16,21,19,20,26,20,21,22
01/04/2006,2,18,20,18,16,23,19,20,29
01/04/2006,3,21,31,18,34,30,20,23,18
01/04/2006,4,24,30,22,35,26,-99,23,25
01/04/2006,5,25,23,18,27,21,-99,28,25
01/04/2006,6,26,25,22,30,17,-99,29,24
01/04/2006,7,31,30,22,34,20,18,32,26
01/04/2006,8,42,33,24,30,24,23,42,34
01/04/2006,9,52,41,28,30,29,26,55,42
01/04/2006,10,66,53,30,33,44,25,65,41
01/04/2006,11,53,52,32,53,50,23,63,67
01/04/2006,12,34,54,49,67,38,21,50,70
01/04/2006,13,28,40,40,33,19,26,32,46
01/04/2006,14,25,37,21,23,11,23,17,54
01/04/2006,15,19,26,18,15,13,24,13,47
01/04/2006,16,21,22,24,24,11,20,15,37
01/04/2006,17,20,25,23,21,15,14,19,27
01/04/2006,18,24,27,22,23,16,6,22,21
01/04/2006,19,30,31,22,28,20,14,26,31
01/04/2006,20,30,32,23,22,23,14,26,32
01/04/2006,21,31,23,22,20,24,17,18,35
01/04/2006,22,21,20,13,21,23,13,18,23
01/04/2006,23,16,23,12,6,14,11,11,18
01/04/2006,24,21,24,15,13,17,24,10,20
02/04/2006,1,21,29,17,20,18,30,26,21
02/04/2006,2,20,40,20,19,28,28,49,28
02/04/2006,3,-99,27,17,27,22,29,54,27
02/04/2006,4,-99,27,19,27,24,27,44,33
02/04/2006,5,-99,25,16,38,25,25,39,25
02/04/2006,6,25,27,21,34,23,22,52,26
02/04/2006,7,31,27,23,25,16,20,47,29
02/04/2006,8,35,26,28,34,9,19,48,41
02/04/2006,9,38,38,30,30,14,19,64,35
02/04/2006,10,44,43,30,30,34,17,66,43
02/04/2006,11,45,51,34,34,51,14,69,54
02/04/2006,12,30,28,16,43,45,14,75,58
02/04/2006,13,28,20,16,34,23,18,53,45
02/04/2006,14,29,15,27,19,7,15,20,39
02/04/2006,15,6,14,18,17,5,12,10,29
02/04/2006,16,7,13,8,8,2,9,1,18
02/04/2006,17,8,17,7,9,2,15,6,16
02/04/2006,18,13,24,7,6,3,29,3,19
02/04/2006,19,20,23,15,11,10,33,13,24
02/04/2006,20,21,19,16,15,18,24,16,27
02/04/2006,21,10,15,10,18,20,16,20,26
02/04/2006,22,11,20,8,10,17,12,14,19
02/04/2006,23,8,12,9,11,10,13,15,26
02/04/2006,24,10,15,7,4,9,14,9,17
03/04/2006,1,15,17,7,14,12,14,12,18
03/04/2006,2,14,14,5,23,11,12,20,20
03/04/2006,3,12,11,4,21,7,10,17,16
03/04/2006,4,13,12,6,17,9,8,15,16
03/04/2006,5,20,19,6,16,9,10,15,9
03/04/2006,6,24,15,9,13,10,14,23,10
03/04/2006,7,32,22,18,17,13,21,48,18
03/04/2006,8,45,25,24,28,20,33,44,29
03/04/2006,9,52,26,21,19,30,38,67,39
03/04/2006,10,52,23,21,24,50,39,87,29
03/04/2006,11,29,21,22,34,-99,37,76,28
03/04/2006,12,25,24,16,-99,46,36,73,20
03/04/2006,13,12,14,10,31,-99,31,55,24
03/04/2006,14,5,10,2,16,-99,16,28,14
03/04/2006,15,9,11,8,11,-99,7,18,10
03/04/2006,16,14,12,13,11,-99,6,30,10
03/04/2006,17,11,13,12,12,2,9,37,9
03/04/2006,18,10,15,11,15,6,9,33,13
03/04/2006,19,13,13,7,18,8,10,35,16
03/04/2006,20,15,13,13,21,13,11,38,17
03/04/2006,21,-99,17,8,13,15,11,36,17
03/04/2006,22,-99,23,11,16,15,9,33,24
03/04/2006,23,-99,30,15,17,13,7,37,22
03/04/2006,24,18,28,15,14,13,7,36,22
04/04/2006,1,22,27,14,17,14,11,26,26
04/04/2006,2,25,29,19,24,20,10,25,38
04/04/2006,3,27,29,20,28,23,14,35,28
04/04/2006,4,31,32,18,30,21,-99,23,29
04/04/2006,5,32,27,16,37,18,-99,18,36
04/04/2006,6,26,22,11,28,13,-99,19,33
04/04/2006,7,34,27,6,22,12,14,22,34
04/04/2006,8,39,34,16,28,10,18,33,31
04/04/2006,9,46,46,30,25,15,22,36,36
04/04/2006,10,52,40,40,27,37,27,66,42
04/04/2006,11,58,39,45,42,63,28,65,45
04/04/2006,12,38,27,47,29,60,27,-99,56
04/04/2006,13,13,18,16,-99,28,24,-99,50
04/04/2006,14,3,6,6,-99,2,11,-99,24
04/04/2006,15,3,10,6,-99,-99,8,9,7
04/04/2006,16,2,10,8,8,-99,4,6,11
04/04/2006,17,5,11,5,11,-99,5,9,10
04/04/2006,18,7,14,7,6,10,10,8,11
04/04/2006,19,11,14,8,13,26,6,-99,18
04/04/2006,20,17,17,12,12,16,7,8,19
04/04/2006,21,19,22,19,18,18,11,28,23
04/04/2006,22,14,21,15,16,16,12,21,27
04/04/2006,23,17,18,14,15,21,20,19,23
04/04/2006,24,15,17,11,23,20,21,20,26
05/04/2006,1,14,26,7,13,19,17,25,13
05/04/2006,2,21,25,9,14,19,16,23,17
05/04/2006,3,23,23,8,21,11,11,27,28
05/04/2006,4,21,17,11,21,9,10,20,24
05/04/2006,5,17,19,12,20,7,13,30,31
05/04/2006,6,25,30,11,26,9,17,30,27
05/04/2006,7,30,31,16,34,11,20,62,27
05/04/2006,8,39,39,19,38,15,21,75,50
05/04/2006,9,46,46,26,34,23,23,81,64
05/04/2006,10,51,43,25,34,41,29,66,49
05/04/2006,11,53,39,27,57,61,-99,49,50
05/04/2006,12,41,40,33,60,54,-99,53,57
05/04/2006,13,44,31,39,44,33,-99,21,57
05/04/2006,14,51,25,40,33,14,19,17,51
05/04/2006,15,41,24,45,25,16,31,13,44
05/04/2006,16,20,17,33,20,13,30,8,36
05/04/2006,17,22,20,12,10,-99,31,13,24
05/04/2006,18,19,20,11,23,2,35,10,20
05/04/2006,19,52,25,25,24,13,27,59,20
05/04/2006,20,96,27,63,105,42,28,129,30
05/04/2006,21,57,61,54,77,69,51,109,90
05/04/2006,22,55,111,50,71,76,76,95,81
05/04/2006,23,59,72,42,67,61,89,72,70
05/04/2006,24,53,24,39,50,47,82,56,82
06/04/2006,1,60,27,53,61,43,73,55,38
06/04/2006,2,65,29,50,52,57,66,69,49
06/04/2006,3,60,31,45,54,67,54,61,50
06/04/2006,4,55,40,38,61,62,45,51,61
06/04/2006,5,58,46,35,59,59,41,25,59
06/04/2006,6,52,47,39,39,-99,38,20,66
06/04/2006,7,56,56,35,36,45,32,23,73
06/04/2006,8,59,91,36,34,40,31,31,85
06/04/2006,9,57,83,38,39,41,31,23,97
06/04/2006,10,79,75,44,59,53,30,29,91
06/04/2006,11,82,77,48,71,57,27,29,87
06/04/2006,12,52,77,67,83,48,26,54,60
06/04/2006,13,40,44,47,74,32,27,57,59
06/04/2006,14,34,39,22,33,16,23,37,60
06/04/2006,15,29,39,22,23,14,26,20,57
06/04/2006,16,30,42,33,25,12,29,35,45
06/04/2006,17,41,51,44,45,18,29,40,39
06/04/2006,18,60,57,50,48,26,26,56,54
06/04/2006,19,61,58,47,44,40,35,67,63
06/04/2006,20,58,54,38,31,49,40,71,-99
06/04/2006,21,55,50,31,21,45,49,53,-99
06/04/2006,22,41,38,25,17,38,51,45,-99
06/04/2006,23,30,34,33,21,32,44,39,48
06/04/2006,24,27,33,32,30,28,37,38,31
07/04/2006,1,39,36,29,44,27,32,29,24
07/04/2006,2,41,35,27,30,28,33,36,46
07/04/2006,3,39,40,28,24,39,-99,32,37
07/04/2006,4,41,42,28,46,45,-99,34,38
07/04/2006,5,36,39,31,41,42,-99,33,36
07/04/2006,6,39,46,33,50,42,33,42,43
07/04/2006,7,59,49,34,46,40,34,48,61
07/04/2006,8,63,50,41,50,46,36,53,56
