FECHA,HORA,ACO,ATI,CAM,CHO,COY,CUA,CUT,FAC,HGM,IZT,LLA,LPR,MER,MON,NEZ,PED,SAG,SFE,SJA,SUR,TAH,TLA,TLI,TPN,UAX,UIZ,VIF,XAL
03/01/2013,15,5,32,13,4,5,20,-99,-99,16,10,14,19,14,5,8,25,-99,32,13,9,3,21,24,5,5,8,23,18
03/01/2013,16,6,19,17,3,6,7,-99,23,15,12,11,21,15,5,8,19,-99,12,15,11,4,20,17,4,7,10,14,19
03/01/2013,17,-99,21,19,3,5,6,-99,22,20,16,10,20,22,6,11,7,-99,8,17,11,5,21,19,3,9,11,14,23
03/01/2013,18,8,29,23,7,9,8,-99,16,22,19,13,25,24,8,16,9,-99,13,24,16,6,29,20,4,11,15,20,25
03/01/2013,19,12,37,35,16,22,11,-99,21,34,30,23,32,34,11,29,11,-99,24,32,23,11,41,30,4,12,24,29,34
03/01/2013,20,15,32,46,16,37,14,-99,38,40,30,27,40,41,13,40,28,-99,33,44,33,23,43,37,5,15,32,30,36
03/01/2013,21,17,31,35,21,38,27,-99,27,45,35,37,-99,45,14,40,41,-99,35,44,41,8,37,23,5,23,36,19,43
03/01/2013,22,16,31,31,27,35,27,-99,17,37,36,30,38,36,17,42,31,-99,36,37,42,31,34,21,10,40,43,18,40
03/01/2013,23,16,36,30,23,29,33,-99,32,33,33,24,23,37,22,39,35,-99,38,34,34,33,32,24,15,39,40,20,37
03/01/2013,24,19,36,32,19,31,33,-99,38,36,33,23,21,35,27,34,35,-99,36,33,35,32,35,27,6,-99,38,21,32
04/01/2013,1,17,34,30,18,34,31,-99,36,35,32,28,24,35,17,24,31,-99,32,32,39,32,34,28,12,-99,33,25,29
04/01/2013,2,17,27,30,19,34,28,-99,33,34,31,30,33,31,22,24,26,-99,26,29,39,32,31,29,18,-99,27,24,29
04/01/2013,3,20,24,29,13,32,26,-99,28,33,31,32,29,32,20,28,24,-99,23,30,38,33,30,29,17,-99,27,26,30
04/01/2013,4,20,17,26,15,29,25,-99,25,31,27,29,31,29,17,25,22,-99,21,25,36,29,22,28,15,-99,28,24,28
04/01/2013,5,21,17,24,14,25,23,-99,25,27,23,28,29,26,16,25,21,-99,20,23,32,25,27,24,11,-99,27,25,25
04/01/2013,6,21,16,22,15,25,25,-99,24,28,24,28,28,27,16,25,21,-99,26,23,29,26,27,27,14,27,26,23,26
04/01/2013,7,20,20,25,16,25,24,-99,20,29,24,28,30,30,17,28,19,-99,28,24,30,25,30,28,11,26,28,23,26
04/01/2013,8,19,22,23,17,28,24,-99,20,29,25,28,34,38,19,25,24,-99,26,25,31,23,30,28,12,28,28,23,25
04/01/2013,9,15,27,28,28,31,27,-99,23,35,27,27,38,34,20,26,27,-99,26,27,36,23,30,28,18,31,29,21,31
04/01/2013,10,16,32,37,24,31,26,-99,42,40,36,30,43,40,23,35,31,-99,29,34,36,36,37,34,23,33,36,24,36
04/01/2013,11,26,37,55,28,40,36,-99,58,56,50,33,53,58,22,45,43,-99,38,47,37,31,52,43,37,41,40,24,52
04/01/2013,12,25,53,62,30,49,44,-99,53,79,75,38,54,63,27,38,52,-99,41,53,54,30,-99,43,49,58,58,24,57
04/01/2013,13,19,53,63,11,74,37,-99,64,74,63,34,45,-99,21,32,55,-99,62,55,77,31,64,39,51,61,44,21,37
04/01/2013,14,15,38,65,4,67,56,-99,69,62,52,28,36,50,18,29,56,-99,45,29,77,16,53,29,49,40,33,15,31
04/01/2013,15,12,28,49,4,52,51,-99,64,45,34,19,24,36,12,25,54,-99,62,21,60,10,60,29,56,38,39,17,23
04/01/2013,16,9,31,40,4,30,59,-99,64,40,30,18,29,34,12,20,47,-99,57,24,37,7,45,27,64,40,29,19,30
04/01/2013,17,12,39,41,5,21,51,-99,65,35,32,31,43,39,11,19,46,-99,57,33,31,8,56,28,45,37,27,18,41
04/01/2013,18,29,35,50,8,31,56,-99,64,39,45,63,44,61,14,20,41,-99,63,35,35,9,64,38,11,23,23,20,66
04/01/2013,19,18,38,58,16,29,49,-99,40,47,37,57,37,58,22,38,58,-99,65,45,36,7,59,45,7,25,29,21,46
04/01/2013,20,14,39,49,26,41,30,-99,38,47,42,36,24,53,22,48,46,-99,38,37,45,27,53,33,12,40,47,18,18
04/01/2013,21,10,43,46,25,49,35,-99,43,53,43,36,23,44,17,35,47,-99,42,28,57,39,51,32,37,58,43,23,14
04/01/2013,22,16,39,46,30,47,32,-99,34,51,50,39,45,54,18,30,42,-99,34,37,51,48,47,38,34,58,40,22,34
04/01/2013,23,10,33,39,33,37,24,-99,31,41,44,38,40,48,21,35,37,-99,40,48,43,46,39,37,25,55,49,34,46
04/01/2013,24,13,27,35,29,37,36,-99,30,35,34,37,37,43,19,48,40,-99,37,45,46,47,33,33,21,48,48,31,43
05/01/2013,1,25,23,31,25,36,36,-99,26,38,36,34,29,38,30,41,31,-99,29,38,46,43,32,30,14,47,44,27,41
05/01/2013,2,27,25,30,26,36,36,-99,24,36,34,29,40,36,29,34,31,-99,21,33,45,40,33,31,10,42,40,23,34
05/01/2013,3,22,24,28,23,37,32,-99,22,36,34,26,34,35,25,30,29,-99,32,31,44,37,27,27,11,42,37,24,27
05/01/2013,4,17,20,24,23,36,30,-99,19,35,29,27,30,32,23,30,21,-99,25,29,40,31,24,26,10,36,35,22,26
05/01/2013,5,16,20,23,20,33,18,-99,19,32,30,26,33,31,18,29,22,-99,26,28,40,27,23,24,9,32,31,20,24
05/01/2013,6,15,19,20,19,29,33,-99,19,32,26,24,31,31,16,26,24,-99,29,29,36,27,25,26,8,30,29,13,24
05/01/2013,7,14,20,22,21,29,32,-99,18,29,23,24,28,29,18,24,23,-99,35,26,34,26,22,25,6,30,26,12,28
05/01/2013,8,13,23,21,22,28,31,-99,19,31,25,22,31,32,20,25,23,-99,29,25,35,26,25,23,7,28,26,14,26
05/01/2013,9,15,34,34,27,34,35,-99,32,38,27,26,53,39,27,29,30,-99,24,28,43,33,38,27,24,31,33,21,35
05/01/2013,10,19,44,50,31,45,34,-99,61,54,39,33,68,57,25,29,36,-99,31,54,48,28,59,46,47,39,44,25,59
05/01/2013,11,20,46,63,22,59,32,-99,74,76,54,43,83,68,16,34,48,-99,36,66,47,29,86,67,48,47,47,26,89
05/01/2013,12,22,63,62,24,59,44,-99,55,77,59,50,98,65,15,44,42,-99,42,60,56,30,93,70,42,63,41,36,81
05/01/2013,13,12,53,61,10,55,44,-99,78,73,45,42,71,58,10,24,49,-99,47,40,48,36,65,41,44,40,36,22,46
05/01/2013,14,13,28,59,6,52,55,-99,71,70,36,34,77,46,8,17,46,-99,55,29,46,28,45,19,-99,35,31,9,49
05/01/2013,15,15,18,53,4,44,53,-99,55,59,38,38,60,42,9,20,45,-99,59,27,38,23,48,21,31,39,33,8,44
05/01/2013,16,14,19,49,4,33,57,-99,38,59,45,42,53,54,8,20,32,-99,56,33,43,37,44,22,23,39,35,9,49
05/01/2013,17,16,26,57,11,27,56,-99,60,65,51,39,56,68,9,31,24,-99,51,40,50,29,56,29,14,40,-99,12,56
05/01/2013,18,23,37,52,13,32,25,-99,29,42,40,55,46,53,16,25,19,-99,29,48,43,22,33,56,11,50,34,20,55
05/01/2013,19,17,35,37,21,27,24,-99,39,32,31,28,32,42,22,35,30,-99,26,32,29,38,46,36,17,32,36,22,19
05/01/2013,20,14,41,49,30,36,21,-99,35,51,45,34,39,57,18,47,33,-99,35,52,40,40,49,36,24,42,48,20,29
05/01/2013,21,11,39,45,34,42,28,-99,32,47,47,38,46,46,12,34,41,-99,38,35,49,41,48,42,19,48,46,32,39
05/01/2013,22,11,39,41,39,39,38,-99,42,37,43,26,45,47,17,36,45,-99,36,44,52,47,48,42,17,51,39,39,39
05/01/2013,23,20,34,37,39,41,35,-99,39,48,47,41,44,49,24,47,41,-99,36,42,54,48,43,39,16,49,51,38,38
05/01/2013,24,19,32,28,33,41,31,-99,32,52,45,39,42,49,32,48,34,-99,-99,46,45,41,35,39,10,42,49,33,41
06/01/2013,1,23,30,24,27,38,29,-99,27,40,45,34,39,49,33,46,32,-99,-99,43,43,39,30,37,8,38,47,28,33
06/01/2013,2,21,33,22,27,34,27,-99,24,34,42,32,38,38,29,37,30,-99,-99,40,41,39,29,30,6,35,44,25,33
06/01/2013,3,20,30,20,26,31,26,-99,24,43,36,31,37,43,25,35,26,-99,-99,34,35,36,28,28,4,36,40,23,29
06/01/2013,4,18,28,19,25,28,23,-99,21,41,35,29,34,39,23,35,27,-99,-99,34,32,35,26,28,4,36,38,21,29
06/01/2013,5,20,25,17,21,25,16,-99,19,36,32,27,32,36,22,36,25,-99,-99,35,31,32,24,29,2,32,35,21,27
06/01/2013,6,19,27,15,18,24,11,-99,16,36,32,26,29,38,20,31,24,-99,12,34,29,32,24,27,2,31,33,18,24
06/01/2013,7,18,23,15,17,25,14,-99,16,37,31,25,27,41,21,30,22,-99,18,34,31,26,20,23,2,30,32,21,23
06/01/2013,8,18,22,17,18,28,22,-99,15,37,30,20,32,41,18,29,24,-99,31,32,34,23,22,21,3,28,33,20,26
06/01/2013,9,18,28,28,23,31,16,-99,25,43,39,30,48,47,23,30,35,-99,33,36,37,27,30,29,15,31,45,23,38
06/01/2013,10,15,51,52,35,34,23,-99,49,57,47,56,77,78,30,48,43,-99,29,70,42,30,53,52,39,44,65,34,64
06/01/2013,11,23,49,59,17,37,25,-99,46,61,69,64,71,96,30,59,34,-99,30,77,39,28,57,60,45,64,64,43,78
06/01/2013,12,22,50,64,17,40,26,-99,38,63,60,46,68,72,19,43,29,-99,33,53,37,20,47,58,26,32,47,35,58
06/01/2013,13,15,49,50,8,46,24,-99,29,50,38,36,40,42,11,29,26,-99,27,30,36,13,43,42,20,30,37,26,42
06/01/2013,14,12,19,25,5,26,20,-99,29,31,19,22,27,25,8,18,26,-99,24,19,30,9,48,28,16,24,21,14,28
06/01/2013,15,15,17,25,7,16,23,-99,27,22,19,20,27,24,5,15,14,-99,26,18,28,8,41,24,14,26,20,16,28
06/01/2013,16,13,19,27,7,12,18,-99,48,21,20,27,33,23,7,19,15,-99,17,25,19,11,37,24,13,16,18,17,25
06/01/2013,17,13,20,31,13,19,14,-99,-99,26,24,28,36,31,7,19,16,-99,14,26,30,15,45,28,6,29,22,15,34
06/01/2013,18,14,30,20,18,18,15,-99,-99,20,22,42,31,32,11,29,18,-99,20,32,23,25,35,32,8,23,29,27,35
06/01/2013,19,35,36,50,30,29,13,-99,50,38,38,47,32,45,15,45,22,-99,17,38,30,29,48,28,11,26,37,33,34
06/01/2013,20,27,37,34,46,22,12,-99,40,25,29,46,52,37,27,55,22,-99,20,52,37,30,60,56,8,41,51,24,52
06/01/2013,21,23,46,49,53,37,29,-99,39,45,40,37,44,51,37,57,28,-99,31,55,46,27,56,41,12,43,45,20,40
06/01/2013,22,15,38,45,44,48,42,-99,41,54,53,35,45,54,36,56,33,-99,38,55,48,33,44,36,9,42,59,22,41
06/01/2013,23,14,32,38,41,42,40,-99,35,45,44,29,39,46,28,53,35,-99,39,47,43,38,39,33,10,38,53,22,48
06/01/2013,24,19,19,34,36,39,30,-99,29,37,37,30,40,41,27,44,21,-99,31,42,42,39,-99,34,9,34,44,26,37
07/01/2013,1,17,22,31,35,36,21,-99,23,36,35,27,38,39,23,34,16,-99,25,39,42,34,-99,29,7,33,41,24,35
07/01/2013,2,14,22,28,27,32,19,-99,19,38,34,25,35,37,22,28,13,-99,17,30,39,34,-99,26,5,33,35,22,26
07/01/2013,3,15,24,26,22,29,20,-99,17,35,23,27,30,31,19,20,13,-99,13,25,34,33,-99,28,4,32,25,27,24
07/01/2013,4,16,26,26,24,24,16,-99,22,28,20,29,25,25,15,21,21,-99,18,24,33,29,-99,29,5,26,23,19,25
07/01/2013,5,17,23,27,21,22,18,-99,25,26,23,23,27,27,16,19,25,-99,22,25,27,28,-99,27,4,25,24,14,22
07/01/2013,6,16,24,28,16,24,23,-99,27,29,24,24,31,28,16,24,22,-99,23,30,28,26,24,29,5,26,26,18,28
07/01/2013,7,18,26,26,12,25,31,-99,26,29,26,26,31,30,16,26,23,-99,27,31,31,25,27,29,5,29,28,21,30
07/01/2013,8,17,24,27,11,27,33,-99,24,33,28,28,33,32,18,24,25,-99,25,29,33,24,28,27,5,30,26,25,30
07/01/2013,9,15,30,30,-99,29,30,-99,27,35,30,22,39,32,17,26,28,-99,30,31,32,23,29,31,-99,30,28,26,30
07/01/2013,10,15,36,40,25,33,41,-99,33,41,33,20,44,39,20,31,34,-99,41,36,37,26,41,40,31,35,36,33,35
07/01/2013,11,16,47,60,32,41,-99,-99,53,57,44,29,51,51,20,36,46,-99,39,45,44,29,58,45,40,38,44,-99,43
07/01/2013,12,18,68,72,39,60,-99,-99,81,72,60,44,52,56,23,34,55,-99,62,40,65,36,83,47,52,56,56,-99,49
07/01/2013,13,20,-99,67,18,71,65,-99,99,66,61,43,48,59,19,40,61,-99,74,42,77,45,76,60,53,65,58,-99,47
07/01/2013,14,13,67,52,-99,64,57,-99,69,57,51,20,39,52,15,38,43,-99,56,31,68,37,40,64,37,50,57,-99,32
07/01/2013,15,10,39,-99,6,58,-99,-99,56,37,31,17,24,35,7,16,36,-99,31,23,66,11,31,52,38,55,44,23,23
07/01/2013,16,10,34,34,5,55,26,-99,56,43,52,14,23,34,5,12,38,-99,27,21,65,5,35,27,24,24,48,15,23
07/01/2013,17,11,47,33,6,33,30,-99,57,35,31,15,28,45,7,14,33,-99,32,26,16,5,37,33,9,9,25,23,26
07/01/2013,18,12,49,32,8,12,22,-99,74,29,21,16,30,36,9,18,14,-99,20,34,18,6,36,34,9,14,18,24,27
07/01/2013,19,15,51,47,15,33,20,-99,43,49,41,25,46,45,11,32,21,-99,30,49,30,7,-99,43,12,19,24,33,44
07/01/2013,20,16,44,45,10,51,28,-99,44,59,48,36,60,56,14,38,21,-99,35,47,42,7,-99,48,8,18,36,29,47
07/01/2013,21,20,40,55,16,50,27,-99,68,49,40,42,62,44,14,37,45,-99,39,60,25,21,-99,55,7,20,55,42,58
07/01/2013,22,36,37,61,27,47,36,-99,53,54,45,53,53,52,22,46,56,-99,38,54,41,33,-99,60,5,22,51,50,55
07/01/2013,23,38,40,49,19,51,32,-99,38,63,53,40,51,59,31,46,39,-99,25,58,48,36,-99,55,2,14,45,48,46
07/01/2013,24,31,30,44,11,47,-99,-99,34,56,52,39,49,-99,22,43,34,-99,26,56,48,24,-99,51,4,22,41,45,42
08/01/2013,1,21,34,36,4,42,-99,-99,35,51,37,37,43,-99,11,32,34,-99,32,54,34,14,-99,49,7,19,39,45,42
08/01/2013,2,23,36,37,3,38,-99,-99,31,44,34,41,40,-99,14,19,34,-99,28,43,24,14,-99,48,14,21,37,39,40
08/01/2013,3,17,37,32,6,33,-99,-99,35,45,34,36,34,-99,11,16,22,-99,24,29,26,11,-99,46,8,20,30,32,33
08/01/2013,4,18,38,32,9,26,-99,-99,33,42,35,24,25,-99,9,15,14,-99,19,37,35,10,-99,30,13,15,26,33,30
08/01/2013,5,16,37,30,9,24,-99,-99,26,40,32,32,23,-99,21,25,14,-99,22,36,35,10,-99,24,11,21,30,31,35
08/01/2013,6,18,38,29,20,22,16,-99,27,37,28,36,32,39,15,39,16,-99,19,37,33,14,-99,40,8,28,35,27,41
08/01/2013,7,16,39,30,18,21,25,-99,29,35,28,37,40,39,26,40,22,-99,30,37,35,18,-99,36,9,33,38,23,40
08/01/2013,8,16,41,38,15,26,24,-99,32,40,33,40,39,41,21,38,27,-99,36,40,41,23,-99,34,14,31,44,20,42
08/01/2013,9,18,48,48,14,35,24,-99,41,44,45,38,35,50,17,36,37,-99,33,46,49,25,-99,43,16,32,50,25,48
08/01/2013,10,18,64,53,8,44,23,-99,73,50,49,41,46,56,10,32,59,-99,32,54,56,20,-99,60,16,22,22,44,52
08/01/2013,11,11,73,42,4,38,24,-99,64,59,27,30,49,33,8,16,62,-99,20,29,21,9,-99,37,5,9,16,60,39
08/01/2013,12,6,24,40,2,8,22,-99,36,39,11,14,21,-99,6,8,43,-99,24,16,12,3,32,35,1,4,9,32,20
08/01/2013,13,6,21,20,4,3,20,-99,34,19,8,12,17,-99,6,7,13,-99,22,15,7,4,23,22,-99,4,7,11,19
08/01/2013,14,5,18,13,2,3,7,-99,19,13,10,12,18,17,5,12,6,-99,13,18,8,3,17,15,3,6,9,14,17
08/01/2013,15,6,8,12,-99,4,6,-99,10,14,11,18,19,15,6,12,5,-99,5,20,8,4,-99,12,3,7,11,12,18
08/01/2013,16,6,9,15,3,5,6,-99,10,16,14,14,23,17,7,14,-99,-99,6,19,11,5,-99,13,1,8,12,15,19
08/01/2013,17,5,10,18,5,3,7,-99,11,17,18,15,24,21,6,15,-99,-99,7,26,10,5,14,17,2,8,15,17,24
08/01/2013,18,9,10,18,11,5,11,-99,15,17,21,16,24,25,10,19,-99,-99,14,30,13,5,19,22,3,9,15,21,28
08/01/2013,19,11,15,25,12,9,11,-99,18,23,25,25,27,29,12,23,-99,-99,14,33,17,6,21,22,3,11,20,25,28
08/01/2013,20,12,24,18,21,8,14,-99,25,20,16,28,27,26,13,24,-99,-99,11,30,14,7,19,25,4,17,18,22,26
08/01/2013,21,17,22,22,16,9,11,-99,30,26,26,25,24,29,10,-99,-99,-99,18,35,12,11,24,15,6,10,27,14,25
08/01/2013,22,29,32,20,13,17,7,-99,29,27,24,34,32,34,12,33,-99,-99,17,41,25,10,28,21,7,14,34,12,28
08/01/2013,23,34,24,24,4,14,7,-99,26,25,20,35,31,27,8,18,-99,-99,17,39,15,7,26,25,3,8,27,16,36
08/01/2013,24,11,28,23,4,13,4,-99,31,-99,15,33,20,20,7,9,-99,-99,19,33,18,7,28,19,2,12,29,14,33
09/01/2013,1,6,14,15,4,17,6,-99,18,-99,9,20,17,15,7,9,-99,-99,28,25,15,5,29,16,1,5,12,12,27
09/01/2013,2,6,5,14,2,1,5,-99,4,-99,9,12,13,13,6,7,-99,-99,12,14,5,5,19,18,0,3,5,7,21
09/01/2013,3,6,5,27,2,5,4,-99,4,-99,6,10,14,11,5,8,-99,-99,10,12,7,7,13,11,0,5,5,13,16
09/01/2013,4,5,4,23,1,6,4,-99,2,-99,5,9,14,11,5,10,-99,-99,12,14,6,7,9,11,0,5,9,9,15
09/01/2013,5,6,4,10,2,2,7,-99,5,-99,8,10,16,14,7,14,-99,-99,6,15,4,5,14,10,0,4,7,8,14
09/01/2013,6,6,12,11,3,8,11,-99,15,14,12,14,23,19,7,15,4,-99,14,25,10,7,23,11,2,8,12,12,21
09/01/2013,7,8,26,25,4,19,18,-99,28,18,20,19,27,27,9,19,18,-99,29,28,13,7,27,21,6,10,20,16,26
09/01/2013,8,8,31,27,7,17,20,-99,24,26,24,21,31,30,9,23,25,-99,30,30,24,7,28,25,11,15,27,21,29
09/01/2013,9,8,17,27,3,10,16,-99,20,22,23,20,31,31,8,19,15,-99,31,28,14,9,29,26,9,11,23,18,27
09/01/2013,10,6,19,19,1,7,21,-99,20,14,11,16,21,17,5,15,17,-99,30,23,10,5,22,16,2,7,14,18,21
09/01/2013,11,4,14,-99,2,3,19,-99,15,10,8,8,19,10,5,11,11,-99,20,15,5,3,12,14,1,4,7,12,15
09/01/2013,12,5,6,-99,0,3,8,-99,7,10,8,8,15,9,5,8,12,-99,14,12,5,3,10,13,2,4,7,11,15
09/01/2013,13,4,6,-99,0,3,5,-99,6,11,10,9,17,11,6,9,11,-99,8,17,6,4,8,9,2,6,9,10,14
09/01/2013,14,5,7,-99,1,3,4,-99,-99,11,8,11,17,12,6,-99,5,-99,6,15,5,4,9,9,3,5,6,12,16
09/01/2013,15,6,9,8,4,3,4,-99,8,11,9,12,18,12,7,-99,4,-99,7,13,7,5,7,9,2,6,7,13,17
09/01/2013,16,6,7,8,2,3,5,-99,8,12,12,10,19,15,6,-99,4,-99,5,15,7,4,7,8,2,6,7,13,18
09/01/2013,17,6,8,9,3,3,6,-99,11,15,13,12,20,17,7,-99,4,-99,7,19,9,5,9,10,3,6,10,14,19
09/01/2013,18,8,13,12,5,8,9,-99,10,20,16,15,26,18,10,11,5,-99,8,22,14,6,16,15,9,8,10,17,23
09/01/2013,19,12,21,25,15,15,18,-99,17,25,22,20,30,25,15,25,13,-99,16,30,20,8,25,24,5,14,20,23,28
09/01/2013,20,15,23,32,24,25,23,-99,23,30,24,26,35,29,21,33,19,-99,24,34,23,13,26,29,2,15,24,26,36
09/01/2013,21,15,30,29,26,26,21,-99,22,33,29,35,38,33,20,38,16,-99,26,38,17,17,30,34,2,17,25,27,37
09/01/2013,22,25,28,28,26,26,16,-99,17,33,31,37,37,33,21,38,23,-99,23,40,29,27,29,36,5,26,35,32,38
09/01/2013,23,33,27,27,21,27,16,-99,23,33,31,35,34,36,21,32,20,-99,27,41,32,25,26,24,3,32,35,34,37
09/01/2013,24,29,23,28,18,24,11,-99,25,33,30,33,32,35,22,34,20,-99,22,40,32,22,25,28,2,30,32,32,-99
10/01/2013,1,22,16,26,15,23,3,23,22,30,27,30,31,31,23,31,16,-99,20,38,34,19,23,27,3,27,31,27,-99
10/01/2013,2,18,15,25,10,21,12,19,21,29,25,28,28,28,21,28,10,-99,21,37,30,16,21,25,4,27,29,23,-99
10/01/2013,3,14,8,23,13,18,19,17,19,27,24,28,32,26,19,27,10,-99,20,30,30,11,20,23,9,23,27,22,-99
10/01/2013,4,16,13,22,17,19,22,17,18,26,21,24,30,28,17,27,13,-99,18,31,28,13,19,24,7,22,26,20,-99
10/01/2013,5,17,14,21,19,19,22,17,19,25,21,23,30,27,17,26,14,-99,21,27,28,13,17,23,4,23,25,18,-99
10/01/2013,6,17,20,23,19,18,22,18,17,24,21,22,31,30,19,24,11,-99,23,28,29,13,21,24,3,20,23,18,25
10/01/2013,7,17,22,31,22,19,25,18,20,25,25,22,28,39,22,25,18,-99,27,28,27,18,22,27,3,20,24,19,24
10/01/2013,8,15,25,36,31,23,27,20,21,27,23,22,34,40,19,25,19,-99,25,27,25,19,27,33,5,20,25,20,32
10/01/2013,9,17,31,49,31,26,23,32,30,33,31,24,62,34,27,43,25,-99,18,38,26,23,32,36,17,23,31,26,40
10/01/2013,10,14,50,72,32,33,25,53,53,52,47,48,94,54,26,85,34,-99,31,65,32,23,55,56,38,20,50,46,69
10/01/2013,11,10,47,108,24,44,33,98,76,63,68,48,112,101,19,92,29,-99,31,-99,40,15,66,69,-99,25,72,59,76
10/01/2013,12,12,45,98,17,83,26,76,85,112,121,-99,61,92,18,58,29,-99,31,-99,46,12,81,73,-99,51,86,64,40
10/01/2013,13,8,43,64,0,98,30,-99,77,69,84,-99,23,39,10,31,37,-99,40,-99,68,9,49,54,-99,35,63,30,22
10/01/2013,14,6,26,29,4,60,30,17,45,41,39,-99,18,38,6,12,35,-99,37,22,38,8,23,32,24,17,24,15,20
10/01/2013,15,7,23,32,2,28,31,19,33,24,25,-99,18,27,4,10,21,-99,32,23,21,7,27,19,11,9,13,11,21
10/01/2013,16,8,26,30,3,21,14,15,35,30,19,-99,30,34,6,9,20,-99,27,21,18,5,33,22,11,8,14,15,26
10/01/2013,17,11,27,38,4,14,7,20,66,28,22,-99,40,28,8,15,18,-99,18,27,16,5,39,29,8,13,12,18,37
10/01/2013,18,19,32,51,6,16,11,28,61,38,32,-99,36,-99,11,21,22,-99,18,35,23,8,48,33,8,17,15,26,33
10/01/2013,19,24,50,48,14,36,16,29,64,49,47,-99,34,46,14,38,38,-99,34,46,32,10,53,33,9,25,28,45,40
10/01/2013,20,19,30,50,17,48,17,28,39,54,48,-99,44,59,16,47,39,-99,34,59,52,15,54,45,8,24,44,30,47
10/01/2013,21,20,36,56,31,43,17,30,44,55,57,-99,39,60,17,39,34,-99,35,52,57,46,53,44,11,44,50,27,44
10/01/2013,22,29,33,53,26,50,27,29,44,57,52,-99,36,55,29,41,45,-99,33,53,54,35,47,39,16,46,55,30,49
10/01/2013,23,24,29,45,35,47,24,30,26,51,51,-99,53,52,35,47,43,-99,41,52,49,37,36,42,29,49,53,25,49
10/01/2013,24,19,38,42,31,39,25,37,33,43,43,-99,39,46,33,42,40,-99,38,47,50,42,41,35,18,-99,50,28,46
11/01/2013,1,21,23,44,29,39,21,37,35,46,41,-99,46,44,29,40,34,-99,27,51,45,39,45,40,9,-99,48,38,33
11/01/2013,2,24,14,42,27,37,17,38,32,46,41,-99,33,44,26,32,16,-99,12,46,42,31,38,43,5,-99,43,37,42
11/01/2013,3,26,11,36,26,33,12,35,27,44,40,-99,39,41,25,32,11,-99,12,39,43,31,38,41,4,-99,41,34,36
11/01/2013,4,22,14,33,24,33,20,33,22,42,38,-99,40,38,23,36,10,-99,14,36,38,29,33,42,3,-99,38,33,32
11/01/2013,5,19,21,35,22,32,29,28,18,39,34,-99,36,38,21,36,9,-99,15,34,35,26,28,39,3,-99,37,32,30
11/01/2013,6,19,27,36,24,31,27,27,25,38,31,-99,38,40,23,36,9,-99,33,33,34,22,30,38,3,29,35,30,30
11/01/2013,7,18,34,38,29,28,37,25,33,38,34,-99,38,41,22,35,24,-99,34,33,34,26,35,41,4,29,35,29,34
11/01/2013,8,18,38,36,38,29,43,28,35,38,35,-99,41,48,33,37,28,-99,35,35,35,26,39,39,6,29,36,29,32
11/01/2013,9,22,48,46,42,32,30,45,35,37,42,-99,62,48,30,47,34,-99,27,39,42,32,49,53,17,32,42,31,49
11/01/2013,10,24,56,59,46,41,21,58,58,48,60,-99,91,59,35,88,32,-99,26,70,46,38,82,76,35,29,44,55,60
11/01/2013,11,29,57,57,47,35,25,69,79,-99,64,-99,72,69,23,123,-99,-99,26,107,42,28,85,72,38,26,47,75,56
11/01/2013,12,20,-99,51,26,36,23,65,62,-99,60,-99,38,60,27,91,-99,-99,24,74,34,17,68,37,42,39,49,55,57
11/01/2013,13,14,-99,38,5,34,23,43,46,46,50,-99,27,51,21,59,-99,-99,26,44,42,9,31,24,31,22,47,48,32
11/01/2013,14,13,-99,39,7,40,23,34,39,48,46,-99,29,48,20,33,-99,-99,25,27,30,6,39,30,27,13,47,37,29
11/01/2013,15,14,26,41,5,18,25,18,43,37,41,-99,42,44,10,19,25,-99,26,31,20,7,36,48,19,8,23,34,33
11/01/2013,16,10,27,37,4,17,27,22,42,40,36,-99,36,38,7,15,18,-99,27,36,14,6,41,39,16,7,18,29,36
11/01/2013,17,18,26,44,7,17,11,25,49,37,31,-99,45,38,9,18,15,-99,21,37,16,6,64,41,20,10,15,33,43
11/01/2013,18,34,28,53,-99,17,14,36,87,42,37,-99,43,41,13,22,16,-99,23,45,23,8,79,46,8,18,19,31,41
11/01/2013,19,22,50,51,16,34,21,32,89,50,50,-99,38,50,16,31,30,-99,49,47,28,8,69,61,7,24,32,52,34
11/01/2013,20,25,58,64,18,47,31,66,56,58,54,-99,45,56,18,48,37,-99,45,63,51,13,63,34,7,30,47,48,47
11/01/2013,21,30,51,64,21,54,20,39,61,60,48,-99,57,60,16,51,38,-99,31,64,56,39,64,50,8,33,58,54,55
11/01/2013,22,32,44,65,25,53,18,50,49,59,56,-99,35,65,15,59,54,-99,27,63,60,46,58,51,14,51,61,46,56
11/01/2013,23,49,34,60,23,55,13,58,49,60,58,-99,26,67,21,58,45,-99,20,61,61,30,51,76,19,50,57,49,52
11/01/2013,24,46,27,52,21,48,12,51,46,56,57,-99,54,61,28,54,35,-99,35,55,55,34,44,63,15,46,56,53,50
12/01/2013,1,38,27,49,16,44,29,46,40,57,50,-99,54,56,33,48,19,-99,26,52,45,31,48,57,9,41,52,47,49
12/01/2013,2,31,37,39,29,41,31,36,34,51,42,-99,53,51,32,49,15,-99,15,48,45,26,39,58,6,39,47,46,49
12/01/2013,3,30,30,33,26,38,24,37,26,48,40,-99,48,46,29,47,14,-99,16,48,45,30,28,56,4,38,46,45,48
